stage,family,candidate,file,n,sha256_geometry,length,rg,mean_turn,max_turn,min_nonlocal_point_distance
probe,velmag,velmag__0p025,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\velmag__0p025_i00100.txt,300,b88150ba98895b57ab1647d84fda66b10477c3e668b54b55e1db0acea55b971f,321.498686910385,24.430057529801747,0.06281879173712956,0.15761539094884405,4.245776993906652
probe,velmag,velmag__0p05,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\velmag__0p05_i00100.txt,300,b88150ba98895b57ab1647d84fda66b10477c3e668b54b55e1db0acea55b971f,321.498686910385,24.430057529801747,0.06281879173712956,0.15761539094884405,4.245776993906652
probe,velmag,velmag__0p1,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\velmag__0p1_i00100.txt,300,b88150ba98895b57ab1647d84fda66b10477c3e668b54b55e1db0acea55b971f,321.498686910385,24.430057529801747,0.06281879173712956,0.15761539094884405,4.245776993906652
probe,velmag,velmag__0p2,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\velmag__0p2_i00100.txt,300,b88150ba98895b57ab1647d84fda66b10477c3e668b54b55e1db0acea55b971f,321.498686910385,24.430057529801747,0.06281879173712956,0.15761539094884405,4.245776993906652
probe,velmag,velmag__0p4,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\velmag__0p4_i00100.txt,300,b88150ba98895b57ab1647d84fda66b10477c3e668b54b55e1db0acea55b971f,321.498686910385,24.430057529801747,0.06281879173712956,0.15761539094884405,4.245776993906652
probe,tanforce,tanforce__off,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\tanforce__off_i00100.txt,300,b88150ba98895b57ab1647d84fda66b10477c3e668b54b55e1db0acea55b971f,321.498686910385,24.430057529801747,0.06281879173712956,0.15761539094884405,4.245776993906652
probe,tanforce,tanforce__on,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\tanforce__on_i00100.txt,300,39c9f1f7fa92639c7c23ea9d60234701071f3c1d1d1db18e83f940b1be908778,318.34733172566996,24.288161990925772,0.049081727956206155,0.0659119102131344,4.225476628197226
probe,tanmag,tanmag__0p025,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\tanmag__0p025_i00100.txt,300,aa2b3e7fcf9b4f893f7341979c1d1e27a7e8204859193d5b5929d18d5af2423c,320.3598690319677,24.393492376496436,0.049554932686948105,0.1068981556676403,4.247920141950528
probe,tanmag,tanmag__0p05,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\tanmag__0p05_i00100.txt,300,72f88ba75343535eaa0f363f475a6696f00d675304a6d70f3151511951f0e622,319.599953133345,24.35739599884874,0.04929049623237769,0.08431346722247489,4.242580630308043
probe,tanmag,tanmag__0p1,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\tanmag__0p1_i00100.txt,300,39c9f1f7fa92639c7c23ea9d60234701071f3c1d1d1db18e83f940b1be908778,318.34733172566996,24.288161990925772,0.049081727956206155,0.0659119102131344,4.225476628197226
probe,tanmag,tanmag__0p2,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\tanmag__0p2_i00100.txt,300,1e553bfc358f521cd352a876f0b8181f8c18caeb068a22fe12539268144bb00d,316.98452681289706,24.211740872753136,0.048952878939808486,0.06244137152851297,4.182268654594656
probe,tanmag,tanmag__0p4,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\tanmag__0p4_i00100.txt,300,628f4776a7e660359a3eab8504a52c2bc78fd6e12bd59a5430fdcb23930d3136,316.34633138325194,24.17535880294758,0.048911229786060204,0.061865369612394576,4.169737733325443
probe,endforce,endforce__off,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\endforce__off_i00100.txt,300,b88150ba98895b57ab1647d84fda66b10477c3e668b54b55e1db0acea55b971f,321.498686910385,24.430057529801747,0.06281879173712956,0.15761539094884405,4.245776993906652
probe,endforce,endforce__on,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\endforce__on_i00100.txt,300,b88150ba98895b57ab1647d84fda66b10477c3e668b54b55e1db0acea55b971f,321.498686910385,24.430057529801747,0.06281879173712956,0.15761539094884405,4.245776993906652
probe,symmforce,symmforce__off,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\symmforce__off_i00100.txt,300,b88150ba98895b57ab1647d84fda66b10477c3e668b54b55e1db0acea55b971f,321.498686910385,24.430057529801747,0.06281879173712956,0.15761539094884405,4.245776993906652
probe,symmforce,symmforce__on,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\symmforce__on_i00100.txt,300,f4770e6238c7c137506899b0d2e4a1405b567bce6cca8091429ae85fac262ad7,321.2872992743055,24.444212191387756,0.04996614361873711,0.11478273234411158,4.26391623529778
probe,syfmag,syfmag__0p25,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\syfmag__0p25_i00100.txt,300,4bedb66bb09427fc1074aeb1538a68dab8a76a30926eca4d806cc44ee71821ca,321.40069072164204,24.433738900180618,0.05766868032906635,0.14425100262760598,4.251307102615265
probe,syfmag,syfmag__0p5,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\syfmag__0p5_i00100.txt,300,98277f1eb0a0557779dc50425ffa7ca4d0d545e1941ebf81926d511db905b61a,321.3392485545115,24.43729412958799,0.053938189768329155,0.13263432631069186,4.256387217443921
probe,syfmag,syfmag__1,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\syfmag__1_i00100.txt,300,f4770e6238c7c137506899b0d2e4a1405b567bce6cca8091429ae85fac262ad7,321.2872992743055,24.444212191387756,0.04996614361873711,0.11478273234411158,4.26391623529778
probe,syfmag,syfmag__2,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\syfmag__2_i00100.txt,300,0b3449f01993693ab09eb01da39d62e2d2a170342061b96b2d34d05c91b1ec58,321.3516746935563,24.4576903917188,0.049481596801275105,0.09078517989175584,4.27189869399849
probe,syfmag,syfmag__4,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\syfmag__4_i00100.txt,300,12a2eb54916bdd6b3cd8536dcab0f24a93e2d62103dbe636baf80854b9fb6a05,321.7034404892702,24.484028767068068,0.04932877134095044,0.06913975795722731,4.269679473039399
probe,sytmag,sytmag__0p25,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\sytmag__0p25_i00100.txt,300,63e1e22c0d337441744e60cf06214b132157c541edbc997aa9ecc14a7f810174,321.1230412735979,24.43465566452703,0.049933520618013046,0.11472720864552576,4.258356273187342
probe,sytmag,sytmag__0p5,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\sytmag__0p5_i00100.txt,300,89682f6332c59ff8f1831f3e3ca5a1470f5eda6948d14724f868d0a6d57213bb,321.17773755706435,24.437839688346262,0.04994378891760544,0.11473638132213525,4.260211945969237
probe,sytmag,sytmag__1,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\sytmag__1_i00100.txt,300,f4770e6238c7c137506899b0d2e4a1405b567bce6cca8091429ae85fac262ad7,321.2872992743055,24.444212191387756,0.04996614361873711,0.11478273234411158,4.26391623529778
probe,sytmag,sytmag__2,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\sytmag__2_i00100.txt,300,ae79511363b9d9c84ca1056c4585b9bfad0085b1dc50ef1bdbc5dde30293f162,321.5070206562941,24.45696579217065,0.050015494817130274,0.1149363151531671,4.271373686605516
probe,sytmag,sytmag__4,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\sytmag__4_i00100.txt,300,234d4401ae7cebdd27d4f4f293432e0a807051cd4386d4b5a27c43b1bf1ff75a,321.9492407498107,24.48252902249735,0.050139481851105054,0.11550438728850676,4.268721569581341
probe,syrmag,syrmag__0p25,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\syrmag__0p25_i00100.txt,300,b32596d09254f6dfe0c6c19caf9f540162d7d5c539ebc329b233435d06a9f75d,321.57265692846147,24.443442491605158,0.058002631242828014,0.1443836182725737,4.257253671226206
probe,syrmag,syrmag__0p5,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\syrmag__0p5_i00100.txt,300,bcab21446bc57e62b3a14a97faef90a70328452858b3b4b7a5a0041e6c53b1e7,321.45116705751116,24.443708895013412,0.0540742288494411,0.132669635859337,4.260460533670274
probe,syrmag,syrmag__1,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\syrmag__1_i00100.txt,300,f4770e6238c7c137506899b0d2e4a1405b567bce6cca8091429ae85fac262ad7,321.2872992743055,24.444212191387756,0.04996614361873711,0.11478273234411158,4.26391623529778
probe,syrmag,syrmag__2,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\syrmag__2_i00100.txt,300,f0664793a624cde22b012be524da863bf6fadf4366773df9fbf53f26d9dde4fa,321.1345070936411,24.444956529414046,0.0494631559803986,0.09065844389107162,4.267170111297767
probe,syrmag,syrmag__4,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\syrmag__4_i00100.txt,300,68eb538d5be34472d6f9f89dfc85736a0a2d688eb30911222621a453b037afb9,321.0516065809815,24.4457264257858,0.049284836696301675,0.0689352283746822,4.26741482876999
probe,gravity,gravity__off,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\gravity__off_i00100.txt,300,b88150ba98895b57ab1647d84fda66b10477c3e668b54b55e1db0acea55b971f,321.498686910385,24.430057529801747,0.06281879173712956,0.15761539094884405,4.245776993906652
probe,gravity,gravity__on,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\gravity__on_i00100.txt,300,b88150ba98895b57ab1647d84fda66b10477c3e668b54b55e1db0acea55b971f,321.498686910385,24.430057529801747,0.06281879173712956,0.15761539094884405,4.245776993906652
probe,grastrength,grastrength__0p0025,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\grastrength__0p0025_i00100.txt,300,b88150ba98895b57ab1647d84fda66b10477c3e668b54b55e1db0acea55b971f,321.498686910385,24.430057529801747,0.06281879173712956,0.15761539094884405,4.245776993906652
probe,grastrength,grastrength__0p005,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\grastrength__0p005_i00100.txt,300,b88150ba98895b57ab1647d84fda66b10477c3e668b54b55e1db0acea55b971f,321.498686910385,24.430057529801747,0.06281879173712956,0.15761539094884405,4.245776993906652
probe,grastrength,grastrength__0p01,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\grastrength__0p01_i00100.txt,300,b88150ba98895b57ab1647d84fda66b10477c3e668b54b55e1db0acea55b971f,321.498686910385,24.430057529801747,0.06281879173712956,0.15761539094884405,4.245776993906652
probe,grastrength,grastrength__0p02,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\grastrength__0p02_i00100.txt,300,b88150ba98895b57ab1647d84fda66b10477c3e668b54b55e1db0acea55b971f,321.498686910385,24.430057529801747,0.06281879173712956,0.15761539094884405,4.245776993906652
probe,grastrength,grastrength__0p04,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\grastrength__0p04_i00100.txt,300,b88150ba98895b57ab1647d84fda66b10477c3e668b54b55e1db0acea55b971f,321.498686910385,24.430057529801747,0.06281879173712956,0.15761539094884405,4.245776993906652
probe,cradius,cradius__0p05,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\cradius__0p05_i00100.txt,300,b88150ba98895b57ab1647d84fda66b10477c3e668b54b55e1db0acea55b971f,321.498686910385,24.430057529801747,0.06281879173712956,0.15761539094884405,4.245776993906652
probe,cradius,cradius__0p075,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\cradius__0p075_i00100.txt,300,b88150ba98895b57ab1647d84fda66b10477c3e668b54b55e1db0acea55b971f,321.498686910385,24.430057529801747,0.06281879173712956,0.15761539094884405,4.245776993906652
probe,cradius,cradius__0p1,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\cradius__0p1_i00100.txt,300,b88150ba98895b57ab1647d84fda66b10477c3e668b54b55e1db0acea55b971f,321.498686910385,24.430057529801747,0.06281879173712956,0.15761539094884405,4.245776993906652
probe,cradius,cradius__0p15,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\cradius__0p15_i00100.txt,300,b88150ba98895b57ab1647d84fda66b10477c3e668b54b55e1db0acea55b971f,321.498686910385,24.430057529801747,0.06281879173712956,0.15761539094884405,4.245776993906652
probe,cradius,cradius__0p2,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\cradius__0p2_i00100.txt,300,b88150ba98895b57ab1647d84fda66b10477c3e668b54b55e1db0acea55b971f,321.498686910385,24.430057529801747,0.06281879173712956,0.15761539094884405,4.245776993906652
probe,bead-radius,bead-radius__0p09,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\bead-radius__0p09_i00100.txt,300,b88150ba98895b57ab1647d84fda66b10477c3e668b54b55e1db0acea55b971f,321.498686910385,24.430057529801747,0.06281879173712956,0.15761539094884405,4.245776993906652
probe,bead-radius,bead-radius__0p135,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\bead-radius__0p135_i00100.txt,300,b88150ba98895b57ab1647d84fda66b10477c3e668b54b55e1db0acea55b971f,321.498686910385,24.430057529801747,0.06281879173712956,0.15761539094884405,4.245776993906652
probe,bead-radius,bead-radius__0p18,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\bead-radius__0p18_i00100.txt,300,b88150ba98895b57ab1647d84fda66b10477c3e668b54b55e1db0acea55b971f,321.498686910385,24.430057529801747,0.06281879173712956,0.15761539094884405,4.245776993906652
probe,bead-radius,bead-radius__0p27,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\bead-radius__0p27_i00100.txt,300,b88150ba98895b57ab1647d84fda66b10477c3e668b54b55e1db0acea55b971f,321.498686910385,24.430057529801747,0.06281879173712956,0.15761539094884405,4.245776993906652
probe,bead-radius,bead-radius__0p36,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\bead-radius__0p36_i00100.txt,300,b88150ba98895b57ab1647d84fda66b10477c3e668b54b55e1db0acea55b971f,321.498686910385,24.430057529801747,0.06281879173712956,0.15761539094884405,4.245776993906652
probe,bradius,bradius__0p09,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\bradius__0p09_i00100.txt,300,b88150ba98895b57ab1647d84fda66b10477c3e668b54b55e1db0acea55b971f,321.498686910385,24.430057529801747,0.06281879173712956,0.15761539094884405,4.245776993906652
probe,bradius,bradius__0p135,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\bradius__0p135_i00100.txt,300,b88150ba98895b57ab1647d84fda66b10477c3e668b54b55e1db0acea55b971f,321.498686910385,24.430057529801747,0.06281879173712956,0.15761539094884405,4.245776993906652
probe,bradius,bradius__0p18,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\bradius__0p18_i00100.txt,300,b88150ba98895b57ab1647d84fda66b10477c3e668b54b55e1db0acea55b971f,321.498686910385,24.430057529801747,0.06281879173712956,0.15761539094884405,4.245776993906652
probe,bradius,bradius__0p27,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\bradius__0p27_i00100.txt,300,b88150ba98895b57ab1647d84fda66b10477c3e668b54b55e1db0acea55b971f,321.498686910385,24.430057529801747,0.06281879173712956,0.15761539094884405,4.245776993906652
probe,bradius,bradius__0p36,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\bradius__0p36_i00100.txt,300,b88150ba98895b57ab1647d84fda66b10477c3e668b54b55e1db0acea55b971f,321.498686910385,24.430057529801747,0.06281879173712956,0.15761539094884405,4.245776993906652
probe,stusplit,stusplit__0,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\stusplit__0_i00100.txt,300,b88150ba98895b57ab1647d84fda66b10477c3e668b54b55e1db0acea55b971f,321.498686910385,24.430057529801747,0.06281879173712956,0.15761539094884405,4.245776993906652
probe,stusplit,stusplit__1,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\stusplit__1_i00100.txt,300,b88150ba98895b57ab1647d84fda66b10477c3e668b54b55e1db0acea55b971f,321.498686910385,24.430057529801747,0.06281879173712956,0.15761539094884405,4.245776993906652
probe,stusplit,stusplit__2,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\stusplit__2_i00100.txt,300,b88150ba98895b57ab1647d84fda66b10477c3e668b54b55e1db0acea55b971f,321.498686910385,24.430057529801747,0.06281879173712956,0.15761539094884405,4.245776993906652
probe,stusplit,stusplit__4,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\stusplit__4_i00100.txt,300,b88150ba98895b57ab1647d84fda66b10477c3e668b54b55e1db0acea55b971f,321.498686910385,24.430057529801747,0.06281879173712956,0.15761539094884405,4.245776993906652
probe,stuthresh,stuthresh__0p075,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\stuthresh__0p075_i00100.txt,300,b88150ba98895b57ab1647d84fda66b10477c3e668b54b55e1db0acea55b971f,321.498686910385,24.430057529801747,0.06281879173712956,0.15761539094884405,4.245776993906652
probe,stuthresh,stuthresh__0p1,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\stuthresh__0p1_i00100.txt,300,b88150ba98895b57ab1647d84fda66b10477c3e668b54b55e1db0acea55b971f,321.498686910385,24.430057529801747,0.06281879173712956,0.15761539094884405,4.245776993906652
probe,stuthresh,stuthresh__0p15,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\stuthresh__0p15_i00100.txt,300,b88150ba98895b57ab1647d84fda66b10477c3e668b54b55e1db0acea55b971f,321.498686910385,24.430057529801747,0.06281879173712956,0.15761539094884405,4.245776993906652
probe,stuthresh,stuthresh__0p2,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\stuthresh__0p2_i00100.txt,300,b88150ba98895b57ab1647d84fda66b10477c3e668b54b55e1db0acea55b971f,321.498686910385,24.430057529801747,0.06281879173712956,0.15761539094884405,4.245776993906652
probe,stuthresh,stuthresh__0p3,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\stuthresh__0p3_i00100.txt,300,b88150ba98895b57ab1647d84fda66b10477c3e668b54b55e1db0acea55b971f,321.498686910385,24.430057529801747,0.06281879173712956,0.15761539094884405,4.245776993906652
probe,minsplitfactor,minsplitfactor__1p25,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\minsplitfactor__1p25_i00100.txt,300,b88150ba98895b57ab1647d84fda66b10477c3e668b54b55e1db0acea55b971f,321.498686910385,24.430057529801747,0.06281879173712956,0.15761539094884405,4.245776993906652
probe,minsplitfactor,minsplitfactor__1p5,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\minsplitfactor__1p5_i00100.txt,300,b88150ba98895b57ab1647d84fda66b10477c3e668b54b55e1db0acea55b971f,321.498686910385,24.430057529801747,0.06281879173712956,0.15761539094884405,4.245776993906652
probe,minsplitfactor,minsplitfactor__2,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\minsplitfactor__2_i00100.txt,300,b88150ba98895b57ab1647d84fda66b10477c3e668b54b55e1db0acea55b971f,321.498686910385,24.430057529801747,0.06281879173712956,0.15761539094884405,4.245776993906652
probe,minsplitfactor,minsplitfactor__3,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\minsplitfactor__3_i00100.txt,300,b88150ba98895b57ab1647d84fda66b10477c3e668b54b55e1db0acea55b971f,321.498686910385,24.430057529801747,0.06281879173712956,0.15761539094884405,4.245776993906652
probe,minsplitfactor,minsplitfactor__4,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\minsplitfactor__4_i00100.txt,300,b88150ba98895b57ab1647d84fda66b10477c3e668b54b55e1db0acea55b971f,321.498686910385,24.430057529801747,0.06281879173712956,0.15761539094884405,4.245776993906652
probe,spring-length,spring-length__0p7,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\spring-length__0p7_i00100.txt,300,b88150ba98895b57ab1647d84fda66b10477c3e668b54b55e1db0acea55b971f,321.498686910385,24.430057529801747,0.06281879173712956,0.15761539094884405,4.245776993906652
probe,spring-length,spring-length__1,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\spring-length__1_i00100.txt,300,b88150ba98895b57ab1647d84fda66b10477c3e668b54b55e1db0acea55b971f,321.498686910385,24.430057529801747,0.06281879173712956,0.15761539094884405,4.245776993906652
probe,spring-length,spring-length__1p4,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\spring-length__1p4_i00100.txt,300,b88150ba98895b57ab1647d84fda66b10477c3e668b54b55e1db0acea55b971f,321.498686910385,24.430057529801747,0.06281879173712956,0.15761539094884405,4.245776993906652
probe,spring-length,spring-length__2,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\spring-length__2_i00100.txt,300,b88150ba98895b57ab1647d84fda66b10477c3e668b54b55e1db0acea55b971f,321.498686910385,24.430057529801747,0.06281879173712956,0.15761539094884405,4.245776993906652
probe,spring-length,spring-length__2p8,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\spring-length__2p8_i00100.txt,300,b88150ba98895b57ab1647d84fda66b10477c3e668b54b55e1db0acea55b971f,321.498686910385,24.430057529801747,0.06281879173712956,0.15761539094884405,4.245776993906652
probe,cent-potential,cent-potential__0,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\cent-potential__0_i00100.txt,300,b88150ba98895b57ab1647d84fda66b10477c3e668b54b55e1db0acea55b971f,321.498686910385,24.430057529801747,0.06281879173712956,0.15761539094884405,4.245776993906652
probe,cent-potential,cent-potential__0p025,C:\workspace\projects\SST-Workbench\KnotPlot\KnotPlot_3p1_Comprehensive_Dynamics_Parameter_Atlas_v0.3.1\out\probe\cent-potential__0p025_i00100.txt,300,b88150ba98895b57ab1647d84fda66b10477c3e668b54b55e1db0acea55b971f,321.498686910385,24.430057529801747,0.06281879173712956,0.15761539094884405,4.245776993906652
