candidate_id,stratum_token,geometry_sha256,n_points,length,segment_cv,curvature_mean,curvature_rms,curvature_max,min_nonlocal_distance_proxy,geometry_to_qgi_phase_coupling_used
QG-C1980B0B550A7168,S-63F74A9B14,9cc33b5cb14c7ba65c2bd7271748944e644042cae00d9ebd67df30e9abaa26e4,512,29.588078288942594,0.0006554941977368071,1.0175510625106254,1.1434303523853317,2.9755224982344943,0.5475385630136942,False
QG-AF9832493FD98151,S-63F74A9B14,b2910e191e36a96de722ef10e328ca82361901dff54fd2a294df681b0267d144,512,28.51811055239949,0.0005568317244054651,1.0397710591632279,1.1278593673686892,2.829049102708764,0.5452932343028083,False
QG-DB2FFBCA80DECBF9,S-63F74A9B14,503ba43d491c9ee9dbc84e75550056d72f1d0a359a87e92e7621f55e44febd6c,512,28.92659875780473,0.0005204669150680212,1.0011216007709305,1.1114575826069542,2.7106949603100126,0.5516132500112164,False
QG-7A291555DF5E5948,S-63F74A9B14,85db83f809a172e3d5303030928497ccfebed6db287eca9ab7aee7e71c695390,512,30.715488212056766,0.0006416454291117764,1.0758128311001345,1.16871532124344,2.500223457056602,0.5855287547906105,False
QG-2122D4799C516A30,S-63F74A9B14,29ea3300f619cd0bf354ea395e57b4df2e4371d01c64c64f18e14fd6ae478850,512,31.93861026172881,0.0006722972687854585,1.018797696170094,1.1286881151314714,2.5834988221042376,0.6078522918482772,False
QG-9B3D550A12DFA382,S-63F74A9B14,1435f09d6a985f311e3bb4c53bbe558da858d055e81b7542f51d592d56765c8f,512,31.97451741208395,0.000697371197802452,1.0287594811971117,1.134082114905923,2.517149021927254,0.6086523281855979,False
QG-B30E83D45E69DF88,S-63F74A9B14,714f15986ff1e27b97469d4a613da0132ac5a0d50db9272ccd4159d1e580ea26,512,32.14413739128254,0.0006933304379004756,1.0402337730103297,1.1308905967908631,2.703714565518376,0.6123933255708184,False
QG-EDAE2ED57764346E,S-63F74A9B14,e5544528849f5910a29796a59aac371c79be9ca7e43227bc1b333cb84d695784,512,37.449296160266584,0.0009374829427138728,1.007503401754916,1.1137909393486138,2.715099533890445,0.70637903139019,False
QG-87E42330107BE622,S-63F74A9B14,7b4ac18c59371e03cd798ea210fdafdfd532ba748d29b57161d6b433893b24d4,512,37.4743022912684,0.000853443005417843,1.0224711448314336,1.1100549238755832,2.591588558759657,0.7091234061044324,False
QG-A6BFEF9B5335F622,S-63F74A9B14,a387700f678489195ee085c23037129fe8915154b64d9abb2493929bc495815c,512,36.84827762470618,0.000979613504751698,1.022945851275288,1.1415554157206882,2.980224977083306,0.6795567924698391,False
QG-311FF881C8046742,S-63F74A9B14,6a624c1a61d7e944dfde863191615a7236376ea6be7421d78e4b99db6ffcfc15,512,40.20367562500436,0.001186736503404697,1.1219466468730321,1.2110787736663682,2.1658318043625644,0.7542820232043795,False
QG-DEDA5C10C7371CF8,S-63F74A9B14,4f1f7141e43af8eff9f1070d65b63b6e33bbc6a1bdf79e6816085b82a86f3673,512,40.4943885134239,0.0011499715689995667,1.0325673615118478,1.1609407583450868,2.7818699966530502,0.7390096858464575,False
QG-7B7DE99601EFD8CA,S-63F74A9B14,f188544837b9b8c552201e21373ec38403dbbc648a23a5e023947acb53ccb951,512,40.7786272821482,0.0014350874849441858,1.0520456174306598,1.1924186153665253,3.1026471376492055,0.7628580105283396,False
QG-6D719C29294D6C85,S-63F74A9B14,33c822c83689a2ae9fa02cc2065b4f0a386191b0f680a750cd46e7480602857a,512,24.506404032345987,0.017248888034115405,0.7636345309584204,2.5439342604435913,29.35431574679826,0.025300025487508086,False
QG-8BA26B4782DD46ED,S-63F74A9B14,38edda6f7b7b0884437a00f21ce6781723a521cb679fd0e8b659d39d52cc14b5,512,36.41535547988166,0.00918999509249781,0.7067466534293471,2.0594293902141723,29.394563754142865,0.012004246774627003,False
QG-6674B94E5267C808,S-63F74A9B14,cd9f2366fe8c09b92d20f68f04074149e2c9ba07f108e322470eb0b91a464d44,512,48.93399104598503,0.008160333082627593,0.3673433791883869,1.379127057940834,21.58832624868775,0.03401795188840462,False
QG-9E3E5A7E51C3CA69,S-63F74A9B14,da4c31f50f88f2cb3c3e466d7c15012d466d565d1019fc84bfbb968d89c89139,512,27.503147867676642,0.03035057503136514,0.8587585048076218,2.8645886400617564,47.62828763910145,0.05318045352339884,False
QG-3BA3A28BE4E868A6,S-63F74A9B14,cd28b066624f9d2391171b33aa67d10a6313f14b4b8fc498edeb3a8415264ab0,512,29.50315444067085,0.0006555052863713264,1.0540573318889777,2.376757161715381,34.310933452263406,0.03462490299824015,False
QG-8E01D5F4369FD683,S-63F74A9B14,810faa537929ad780b24bd9a890cc8356d41d506c91edac923dc559cb03a229f,512,34.93353108241721,0.014634225129677238,0.9499735590948154,2.0803065185009117,29.01816820387644,0.07456279359218419,False
QG-B0EE1B8A851B9436,S-63F74A9B14,fed8efc561cd9d1637a1918dc81e532c2fc41d4b5597023f32fbaf9830c34916,512,40.581391380567716,0.018851366838108025,1.0091155931202926,2.341378202875645,24.347562972665457,0.056396114835990295,False
QG-90DE295E0844CDC3,S-63F74A9B14,2bf06e5bbeed0eea85de0d8b498856fb635f0a123ba31e16745383b4b8161634,512,45.002941277135825,0.023163000985263246,0.8412433451411576,1.8204514265677345,17.409631903106163,0.04727138678419672,False
QG-D22582881460DE10,S-63F74A9B14,13c885f4b3645f167ad305617095a76d2e808e845b2568c8642d01a46f571aea,512,33.38068313854217,0.038939219298491944,1.0168646983969152,3.064817875395926,48.3022585831705,0.0320947898457988,False
QG-FE72B7E51B0AAA0F,S-63F74A9B14,ec3b231f08def9d6ec7ea490f52fc11786fa4778fe53d17f7638f6bb2ac56f8c,512,43.07399538239592,0.025733769090445623,0.9019980671722568,1.8563857019683436,22.463301825695446,0.05635937852402261,False
QG-1D0A6653CECE7FE0,S-63F74A9B14,34c409790639c1637ec455674412b58c0be145792591f3f14c0fb63f9c91d4cf,512,54.07647997594573,0.024940342911725987,0.6272293616304616,1.4619206389312853,22.70406829591994,0.011423578846517977,False
QG-ED1A825F433CA123,S-63F74A9B14,e7d8d5b7b582261b5ff9a96333dc36609f3d004bf8f870feb44814a2b68f5df4,512,39.11169147117244,0.02336816968385711,0.7823554126513333,1.8515625248062344,24.66091246311715,0.042418654669389655,False
QG-28FCB5D7857F86B0,S-63F74A9B14,51f968c461633b29667861c74edf5fa6e3bbdddb6403c8063d9237e953db0a08,512,40.93872409693588,0.028897330634196604,1.0285977524771341,1.8827290450230645,23.99715723125015,0.049224114062536295,False
QG-31243E3FB2C948A9,S-63F74A9B14,d7c79d3bb34ec9a036dd3a79c4b7a1c2e1ffaa0a1ff6eba4be68f92d7ce21eb7,512,51.58451052157012,0.016494901110820623,0.7643750126035274,1.499951005079482,20.701758996658338,0.07281191965216828,False
QG-1174DE4CE23ABEA9,S-63F74A9B14,89b7b7212a26dac454f7e104b748dc3a3dd98afec3b57d5c2fff1c3fc19fac8f,512,53.145938074150685,0.019889567538194302,0.7396189576489665,1.50220158703202,22.72133650971625,0.0442469209548559,False
QG-6AF7406200826CB0,S-63F74A9B14,8ceb05b71b0eccb0f8a4e0eb6d446b09af236df102d5a147c15177be53bb17e5,512,48.43616430366119,0.0018446578091431934,1.1289544585823408,1.1985735974501417,2.085503102461471,0.8957803082725023,False
QG-3B147750B385BD93,S-63F74A9B14,3532359bbac84b1c0f4fb6b1f43968cda2d29b18f2aabd334c765ac77c305201,512,16.37387855810008,0.0001956198422076336,1.0648391788558151,1.157627148548968,3.092072933550282,0.31705322827953397,False
QG-04662BD324FB31BB,S-63F74A9B14,8de5a72dffcc46c799912c22fe5a2591ad3d2ab8a2a38d49af7603478b923174,512,25.05598433428831,0.008294208826979324,1.0973927402400516,2.7149843007041023,38.3919755735904,0.020381494427164793,False
QG-1A82C656C999C7D9,S-63F74A9B14,e93e647c7924971b8ce17c76a079be91d5714af2984d99c5fe6b33c764c2584d,512,24.099751970349033,0.0004510007293386863,1.0998281450997958,1.196762952551412,2.6555812867690705,0.4621681539118746,False
QG-16471E7B2F03736A,S-63F74A9B14,44055cb3b9c373fa6574bc9d3a9161bde95140a40608a74f8a6eab897d205f84,512,32.14837201508428,0.005847410577553157,1.1288977985169129,2.230927650722222,30.515122603658085,0.06298801674429097,False
QG-290C5DE695F259BC,S-63F74A9B14,434a5a75fc937c958660427ee95a217fb6d1059df0eb766d9b21f757f8543a22,512,32.07172470688126,0.0007649369274393163,1.1150440371886796,1.2070196839296874,2.4412558787665155,0.6087417522570553,False
QG-95CAC1851DBEFBD5,S-63F74A9B14,15574628bd52c41560affe222cf8b1039516f134ea48716b278b3b4d3e686c8b,512,39.760848259453915,0.007577920128448228,1.1456859887891837,1.9398138847597723,25.552675019966536,0.020181989138564914,False
QG-7AEF429F8D723031,S-63F74A9B14,df547704f5f4fbd0483a8597e2877e7b576b55cf829658521556e4f1533fca70,512,40.20335432262504,0.0011857589652162308,1.1219882289703325,1.2112185589350803,2.1619604546360276,0.7542779512719909,False
QG-80B062A9A8A761D4,S-63F74A9B14,4c37dbfc0ca67614e91ae60dc8e4d38ce99333414b4dad37d63e37322dd86cb8,512,33.97617649624931,0.011267175128200904,0.8789689665413211,1.7156602285434646,15.716083574912098,0.03865094466487115,False
QG-15A4B594F9111316,S-63F74A9B14,448c0df64000a00167abd12dc30eb6f7563972672ae36aaf67a46708707ee515,512,50.421096480348155,0.021389186441619717,0.8590646178975204,1.4905526663653825,17.465271991487246,0.03473340547378337,False
QG-BE9AB5860DC5461A,S-63F74A9B14,7155fc61ba65bdb8e3413c6358a165cecc8b7ae1b5c398616c2a17de5a6229c5,512,62.137896648424224,0.009871379066606005,0.9000517084928111,1.3739262531919714,16.493677180019272,0.048859913647543614,False
QG-9E6AB97451D64361,S-63F74A9B14,82b454ca2d8e88438085cc1b79b15272baba1f99ae7b07d72f9f47083aeed426,512,156.81152552613628,0.008223904450144806,0.4671414404482295,0.6226790714330895,6.546722083021014,0.12022921248106627,False
QG-BA9AC21C869CF859,S-63F74A9B14,01e257322aa90a4aeda081623d82b8ba6871d2d3af2c92bbd743c4acee6f4a00,512,229.6989926548036,0.011362064782733026,0.397826507146226,0.5182452895863958,4.854803044645115,0.3121978043876503,False
QG-AAF6BEC55C6F0543,S-63F74A9B14,a64c7427dec61008d17901c8e6cdcb922be29d494b482558d472567ca52dc4fc,512,118.05408057947501,0.028044002706448894,0.45499938874732043,0.7417267194294176,7.906470253332408,0.04472445502314889,False
QG-D5F53A170EB331EA,S-75A0E24DAD,95a7f08fa8e8acb4ddfd74b86d6bd743497bcf80beb91551a879cf9e9c9cd776,512,28.82338100628187,4.7260821397683206e-05,0.48397109760853085,0.5220227887558042,0.8491567763709134,0.5585835537712007,False
