low_group,high_group,low_dimension,high_dimension,low_members,high_members,low_omega_hat,high_omega_hat,frequency_rel_error,overlap,minimum_overlap,fingerprint_similarity,low_dominant_m,high_dominant_m,low_circularity_eigs,high_circularity_eigs,circularity_error,low_condition_number_max,high_condition_number_max,low_class,high_class,low_core_status,high_core_status,equilibrium_ready,score,numerically_trackable,physical_interpretation_allowed
24,50,1,1,34,66,-0.4491295051105817,-0.31535178287845445,0.29786001745574336,0.9434530234798567,0.9434530234798567,0.978932016178003,15,15,-0.982134366487,-0.965248010003,0.016886356484238862,1.0297174949374786,1.0451768813118139,oscillatory,oscillatory,UNDERRESOLVED,DIAGNOSTIC,False,0.9161258155140531,False,False
25,51,1,1,35,67,0.4491295051105817,0.31535178287845445,0.29786001745574336,0.9434530234798567,0.9434530234798567,0.978932016178003,15,15,0.982134366487,0.965248010003,0.016886356484238862,1.0297174949374786,1.0451768813118139,oscillatory,oscillatory,UNDERRESOLVED,DIAGNOSTIC,False,0.9161258155140531,False,False
32,66,1,1,42,82,-0.3031282998560934,-0.17210936690503495,0.43222270244400857,0.97034337247326,0.97034337247326,0.9907388729534524,13,13,-0.963004072594,-0.908744439023,0.05425963357125152,1.0479095100909843,1.110088604027245,oscillatory,oscillatory,UNDERRESOLVED,DIAGNOSTIC,False,0.9150573363557178,False,False
33,67,1,1,43,83,0.3031282998560934,0.17210936690503495,0.43222270244400857,0.97034337247326,0.97034337247326,0.9907388729534524,13,13,0.963004072594,0.908744439023,0.05425963357125152,1.0479095100909843,1.110088604027245,oscillatory,oscillatory,UNDERRESOLVED,DIAGNOSTIC,False,0.9150573363557178,False,False
26,52,1,1,36,68,-0.40719070634769167,-0.2553339928721718,0.3729375722682938,0.9436845194067948,0.9436845194067948,0.988792313034886,15,15,-0.924952791007,-0.746350578367,0.17860221264011955,1.0833949427570642,1.3421899116874403,oscillatory,oscillatory,UNDERRESOLVED,DIAGNOSTIC,False,0.9074681540625543,False,False
27,53,1,1,37,69,0.40719070634769167,0.2553339928721718,0.3729375722682938,0.9436845194067948,0.9436845194067948,0.988792313034886,15,15,0.924952791007,0.746350578367,0.17860221264011955,1.0833949427570642,1.3421899116874403,oscillatory,oscillatory,UNDERRESOLVED,DIAGNOSTIC,False,0.9074681540625543,False,False
22,48,1,1,32,64,-0.48429196694545534,-0.3456711681328357,0.2862339420720397,0.9232545148788318,0.9232545148788318,0.9709115490845023,16,16,-0.96293497642,-0.901781473841,0.06115350257879082,1.0403275787838717,1.1106692670400067,oscillatory,oscillatory,UNDERRESOLVED,DIAGNOSTIC,False,0.9037455048876187,False,False
23,49,1,1,33,65,0.48429196694545534,0.3456711681328357,0.2862339420720397,0.9232545148788318,0.9232545148788318,0.9709115490845023,16,16,0.96293497642,0.901781473841,0.06115350257879082,1.0403275787838717,1.1106692670400067,oscillatory,oscillatory,UNDERRESOLVED,DIAGNOSTIC,False,0.9037455048876187,False,False
20,46,1,1,30,62,-0.5173005135739274,-0.388192819790139,0.24957967447549728,0.9078699564547161,0.9078699564547161,0.9549066286277991,16,16,-0.986692016563,-0.976055631818,0.010636384744922234,1.0294156156056455,1.0335852692279277,oscillatory,oscillatory,UNDERRESOLVED,DIAGNOSTIC,False,0.8960116798584548,False,False
21,47,1,1,31,63,0.5173005135739274,0.388192819790139,0.24957967447549728,0.9078699564547161,0.9078699564547161,0.9549066286277991,16,16,0.986692016563,0.976055631818,0.010636384744922234,1.0294156156056455,1.0335852692279277,oscillatory,oscillatory,UNDERRESOLVED,DIAGNOSTIC,False,0.8960116798584548,False,False
18,44,1,1,28,60,-0.548851543104471,-0.42463679420106676,0.22631757250933093,0.863941890579922,0.863941890579922,0.9721294490680978,17,17,-0.971926289913,-0.934341509074,0.03758478083973904,1.0360486224291559,1.073824926057169,oscillatory,oscillatory,UNDERRESOLVED,DIAGNOSTIC,False,0.877449860738578,False,False
19,45,1,1,29,61,0.548851543104471,0.42463679420106676,0.22631757250933093,0.863941890579922,0.863941890579922,0.9721294490680978,17,17,0.971926289913,0.934341509074,0.03758478083973904,1.0360486224291559,1.073824926057169,oscillatory,oscillatory,UNDERRESOLVED,DIAGNOSTIC,False,0.877449860738578,False,False
42,102,1,1,52,118,-0.21625045196613787,-0.07844306636954822,0.6372582546933524,0.9448600903639502,0.9448600903639502,0.9724545620830558,12,12,-0.937131885183,-0.67960104638,0.2575308388032984,1.0748810766808958,1.6745111422823222,oscillatory,oscillatory,UNDERRESOLVED,DIAGNOSTIC,False,0.8644409565351312,False,False
43,103,1,1,53,119,0.21625045196613787,0.07844306636954822,0.6372582546933524,0.9448600903639502,0.9448600903639502,0.9724545620830558,12,12,0.937131885183,0.67960104638,0.2575308388032984,1.0748810766808958,1.6745111422823222,oscillatory,oscillatory,UNDERRESOLVED,DIAGNOSTIC,False,0.8644409565351312,False,False
16,42,1,1,26,58,-0.5751338017645459,-0.4694253236509312,0.18379806192801484,0.8436039491770118,0.8436039491770118,0.94156816079726,17,17,-0.989538529698,-0.982789675992,0.0067488537060087506,1.026762836888902,1.0266575701120948,oscillatory,oscillatory,UNDERRESOLVED,DIAGNOSTIC,False,0.8639847004163199,False,False
17,43,1,1,27,59,0.5751338017645459,0.4694253236509312,0.18379806192801484,0.8436039491770118,0.8436039491770118,0.94156816079726,17,17,0.989538529698,0.982789675992,0.0067488537060087506,1.026762836888902,1.0266575701120948,oscillatory,oscillatory,UNDERRESOLVED,DIAGNOSTIC,False,0.8639847004163199,False,False
48,110,1,1,58,126,-0.16282924496638027,-0.055186061585809236,0.6610801604023673,0.9364920428348814,0.9364920428348814,0.9829142930095778,11,11,-0.905779348868,-0.827579571574,0.07819977729375449,1.1075464333450098,1.2698552179827707,oscillatory,oscillatory,UNDERRESOLVED,DIAGNOSTIC,False,0.8584617748929682,False,False
49,111,1,1,59,127,0.16282924496638027,0.055186061585809236,0.6610801604023673,0.9364920428348814,0.9364920428348814,0.9829142930095778,11,11,0.905779348868,0.827579571574,0.07819977729375449,1.1075464333450098,1.2698552179827707,oscillatory,oscillatory,UNDERRESOLVED,DIAGNOSTIC,False,0.8584617748929682,False,False
30,68,1,1,40,84,-0.3341566129574382,-0.16484689853514187,0.506677730911348,0.8916407410457236,0.8916407410457236,0.9071964128943443,14,14,-0.899579754124,-0.322008977953,0.5775707761709578,1.1093029182439982,2.977763681293252,oscillatory,oscillatory,UNDERRESOLVED,DIAGNOSTIC,False,0.835781888214318,False,False
31,69,1,1,41,85,0.3341566129574382,0.16484689853514187,0.506677730911348,0.8916407410457236,0.8916407410457236,0.9071964128943443,14,14,0.899579754124,0.322008977953,0.5775707761709578,1.1093029182439982,2.977763681293252,oscillatory,oscillatory,UNDERRESOLVED,DIAGNOSTIC,False,0.835781888214318,False,False
