pair_id,candidate_a,candidate_b,valid,winner_anonymous,decision_basis,median_log_ratio_A_over_B,n_metrics_A_better,n_metrics_B_better,delta_far_profile_nu_blind,delta_far_profile_r2_blind,delta_far_profile_coeff_A_minus_B_blind,delta_far_profile_boundary_hit_blind,delta_source_monopole_A_minus_B_blind,delta_source_monopole_fraction_abs_blind,delta_pressure_ladder_n_blind,delta_pressure_ladder_nu_span_blind,delta_pressure_ladder_monopole_rel_span_blind
PAIR_E1CBF7D4D30F,CAND_40C9E13C94AF8BD6,CAND_03E43AAA28A6DEF3,True,B,FULL_HORIZON_PRIMARY_METRICS,0.07245971875757022,0,4,0.42499999999999993,0.9984999945687169,-0.07585334272742353,False,1.2325278629050942,0.04670734767653591,0,nan,nan
PAIR_F224D6B2F396,CAND_65A32DABF9CF5F57,CAND_4C2ABE9E1C1A64ED,True,B,FULL_HORIZON_PRIMARY_METRICS,0.022413362518636463,1,3,0.4,0.9983652606791819,-0.29512682849338506,False,4.736303336240512,0.09553323219241866,0,nan,nan
PAIR_3B90DA5CC313,CAND_F42F0004BDDAE42E,CAND_70008AA02AAE17BD,True,B,FULL_HORIZON_PRIMARY_METRICS,0.024969318111698585,2,2,0.4,0.9983513669598957,0.29477313970172175,False,-4.732734912749075,0.1269979352187355,0,nan,nan
PAIR_09B7178FFC77,CAND_3ED49E32F086D90E,CAND_D8CCCC1F22E987B3,True,A,FULL_HORIZON_PRIMARY_METRICS,-0.06164263960839386,3,1,0.25,0.9972506607081651,0.07199500101461263,False,-0.9682428692716041,0.03865529946035377,0,nan,nan
PAIR_189BF30456AA,CAND_5E40C0D7E5BA6659,CAND_D8CCCC1F22E987B3,True,B,FULL_HORIZON_PRIMARY_METRICS,0.1342803509078665,1,3,0.42499999999999993,0.9984755654607924,0.30581831020097916,False,-4.9741751484811125,0.16316385457964977,0,nan,nan
PAIR_A7C70C8D98EB,CAND_D8CCCC1F22E987B3,CAND_ABC068C969814739,True,B,FULL_HORIZON_PRIMARY_METRICS,0.11229300886440657,1,3,0.3,0.9977864152925097,-0.290486813242864,False,4.240039367551313,0.13974586420794124,0,nan,nan
PAIR_F44091DE70C3,CAND_C6A20751293D17C4,CAND_D26E6A438DCEA768,True,B,FULL_HORIZON_PRIMARY_METRICS,0.0313384390087414,0,4,0.1,0.994545939553616,0.13833914008416437,True,-1.0187806590676853,0.04795061459290395,0,nan,nan
PAIR_0D9AE7200BB6,CAND_61BBE2AAB0FC9CCE,CAND_70008AA02AAE17BD,True,TIE,FULL_HORIZON_PRIMARY_METRICS,0.009946940082732107,2,2,0.3,0.9977880655309262,0.07148321382689503,False,-1.0432039091888345,0.032337064072043134,0,nan,nan
PAIR_F496889ECF4E,CAND_90AD92BB56EED035,CAND_FF8F3A46CE5CF327,True,B,FULL_HORIZON_PRIMARY_METRICS,0.05646584102347539,0,4,0.2,0.997641502763187,-0.11595392650977542,False,1.3657960774703746,0.062430240675368634,0,nan,nan
PAIR_5E8A4534B311,CAND_F9D44FDA8A66B262,CAND_D26E6A438DCEA768,True,A,FULL_HORIZON_PRIMARY_METRICS,-0.055334621244010826,2,2,0.22499999999999998,0.9977404806838459,0.43998580635309803,False,-5.562128953651481,0.18867730184055775,0,nan,nan
PAIR_AF571D4ECEB7,CAND_F55FD1D96FA1EAC5,CAND_C883D2CA24D34834,True,A,FULL_HORIZON_PRIMARY_METRICS,-0.07078847311049388,4,0,0.15,0.9964161029791002,0.08785320933342591,False,-0.8604007584143076,0.03281366363164034,0,nan,nan
PAIR_329A1732814E,CAND_88C811B20EEFB00C,CAND_AA958D9F24B0C039,True,B,CONTACT_GATE,inf,0,0,0.375,0.9984165044023527,0.08631539019242916,False,-1.342424519012777,0.06830729726190367,0,nan,nan
PAIR_8D646A4F4251,CAND_65A32DABF9CF5F57,CAND_A8E62CA5702CD288,True,TIE,FULL_HORIZON_PRIMARY_METRICS,-0.009395750231567518,3,1,0.3,0.9977541548933739,-0.07071341753433695,False,1.0327960824056657,0.023036982419276084,0,nan,nan
PAIR_B0AFECD8F469,CAND_51A217389B3FC711,CAND_C883D2CA24D34834,True,A,FULL_HORIZON_PRIMARY_METRICS,-0.14307406082493587,3,1,0.275,0.9975222996755803,0.284746942792773,False,-4.005717876964665,0.12765201212196267,0,nan,nan
PAIR_27E7BB713417,CAND_65A32DABF9CF5F57,CAND_CCFCCBDBDC1B8D45,True,A,FULL_HORIZON_PRIMARY_METRICS,-0.04708039796276124,3,1,0.35,0.9979897570719115,-0.27956347001079995,False,4.332890665161925,0.08673164884268945,0,nan,nan
PAIR_31CBAEF71DAB,CAND_90AD92BB56EED035,CAND_2B7CFDDD531CD73F,True,B,FULL_HORIZON_PRIMARY_METRICS,0.12257756423791918,0,4,0.175,0.9974147648108072,-0.4860960457043621,False,5.264822245536362,0.19138162709469062,0,nan,nan
PAIR_78E98C181DA4,CAND_00BC591053439774,CAND_D26E6A438DCEA768,True,B,FULL_HORIZON_PRIMARY_METRICS,0.05157714273639353,0,4,0.1,0.9962573420917736,0.6325522674172118,True,-4.570791408730974,0.17279108211745187,0,nan,nan
PAIR_32B014F3C0FA,CAND_C883D2CA24D34834,CAND_1EDAFCCEDA0EFF5A,True,A,FULL_HORIZON_PRIMARY_METRICS,-0.19527858343767796,4,0,0.44999999999999996,0.9986144559904073,-0.3129454053570729,False,5.133947563579495,0.16144258045062548,0,nan,nan
