pair_id,candidate_a,candidate_b,geometry_a,geometry_b
P00025,efe599975b9e1059,b84f94ef833fb690,geometry/efe599975b9e1059.npz,geometry/b84f94ef833fb690.npz
P00026,8c3b1c48a294a8fb,b2a93e6b1d206c02,geometry/8c3b1c48a294a8fb.npz,geometry/b2a93e6b1d206c02.npz
P00027,3ee2223a59a494ce,e42923a441858aef,geometry/3ee2223a59a494ce.npz,geometry/e42923a441858aef.npz
P00028,be06e1ed7ea9c1d1,b7072976e04f7f45,geometry/be06e1ed7ea9c1d1.npz,geometry/b7072976e04f7f45.npz
P00029,88f9d4b3007188c4,a73b27fa7421c29c,geometry/88f9d4b3007188c4.npz,geometry/a73b27fa7421c29c.npz
P00030,38ec4e7f696c3f6a,da090b9321ea858b,geometry/38ec4e7f696c3f6a.npz,geometry/da090b9321ea858b.npz
P00031,6b2187c85ad4cf00,076bb6114539730f,geometry/6b2187c85ad4cf00.npz,geometry/076bb6114539730f.npz
P00032,1e57a1735b0a2ed6,be9074efa6f8ce30,geometry/1e57a1735b0a2ed6.npz,geometry/be9074efa6f8ce30.npz
P00033,7dcb57b916e2b8d4,d2678846f46f191b,geometry/7dcb57b916e2b8d4.npz,geometry/d2678846f46f191b.npz
P00034,b191269bad84aa3b,50f4985b4d31c9a9,geometry/b191269bad84aa3b.npz,geometry/50f4985b4d31c9a9.npz
P00035,72987e504d701a08,e8f91d31ec820786,geometry/72987e504d701a08.npz,geometry/e8f91d31ec820786.npz
P00036,f36f77d86890ca74,91072a70af95047d,geometry/f36f77d86890ca74.npz,geometry/91072a70af95047d.npz
P00037,3a0ffddfd7ace3a4,4055ef95dbd35049,geometry/3a0ffddfd7ace3a4.npz,geometry/4055ef95dbd35049.npz
P00038,77f89b04ab3ab259,fc2015e4678a4bfa,geometry/77f89b04ab3ab259.npz,geometry/fc2015e4678a4bfa.npz
P00039,86293733a420eb02,a48a62db47c233bc,geometry/86293733a420eb02.npz,geometry/a48a62db47c233bc.npz
P00040,79dbe8548792f918,4a0e494e19fc00bd,geometry/79dbe8548792f918.npz,geometry/4a0e494e19fc00bd.npz
P00041,099df79493bda7e4,f0d5235b8e6189e5,geometry/099df79493bda7e4.npz,geometry/f0d5235b8e6189e5.npz
P00042,4213b849955077a2,148e07102962a718,geometry/4213b849955077a2.npz,geometry/148e07102962a718.npz
P00043,3fa98661beef2f3e,bff1ad623329412c,geometry/3fa98661beef2f3e.npz,geometry/bff1ad623329412c.npz
P00044,644542fefb5d28c2,94fcea9b1d6bb368,geometry/644542fefb5d28c2.npz,geometry/94fcea9b1d6bb368.npz
P00045,c9ca2e874741b6d2,2a5653685ce53966,geometry/c9ca2e874741b6d2.npz,geometry/2a5653685ce53966.npz
P00046,e6ebd0ed2dfd592a,8c95883c4f3fe11b,geometry/e6ebd0ed2dfd592a.npz,geometry/8c95883c4f3fe11b.npz
P00047,10c0a3f080da039e,7fd129ce587b7acf,geometry/10c0a3f080da039e.npz,geometry/7fd129ce587b7acf.npz
P00048,e9ef20a320affd69,1ea8657dd04c7519,geometry/e9ef20a320affd69.npz,geometry/1ea8657dd04c7519.npz
P00049,d622474b3f9f8955,1fa865ef9451ebc5,geometry/d622474b3f9f8955.npz,geometry/1fa865ef9451ebc5.npz
P00050,e474c5d22a1bc7f6,1978a7382cb9d02c,geometry/e474c5d22a1bc7f6.npz,geometry/1978a7382cb9d02c.npz
P00051,d447ccfae19b677b,71eb60308b55603d,geometry/d447ccfae19b677b.npz,geometry/71eb60308b55603d.npz
P00052,25c4154db7496232,79cead2074769cbd,geometry/25c4154db7496232.npz,geometry/79cead2074769cbd.npz
P00053,f77c18ef490918ef,fe43d8f12079f0fe,geometry/f77c18ef490918ef.npz,geometry/fe43d8f12079f0fe.npz
P00054,9c31e409ba43df90,d132f1b7cc7a8fd0,geometry/9c31e409ba43df90.npz,geometry/d132f1b7cc7a8fd0.npz
P00055,6055190da3785f60,88f3a9cdf67e1206,geometry/6055190da3785f60.npz,geometry/88f3a9cdf67e1206.npz
P00056,b74c89f410211d48,c3c8e981aaf0a0a5,geometry/b74c89f410211d48.npz,geometry/c3c8e981aaf0a0a5.npz
P00057,93f0c748cd10cb62,da23bb1195f88e24,geometry/93f0c748cd10cb62.npz,geometry/da23bb1195f88e24.npz
P00058,662584ce9a1771e8,0757824e7b19d08e,geometry/662584ce9a1771e8.npz,geometry/0757824e7b19d08e.npz
P00059,272e1f2c22f0df73,44eed3a55499d343,geometry/272e1f2c22f0df73.npz,geometry/44eed3a55499d343.npz
P00060,c606b16c8443a007,98c7d7a1fcd4966b,geometry/c606b16c8443a007.npz,geometry/98c7d7a1fcd4966b.npz
P00061,23f3c20b280d4c22,aec6f267ce901ed7,geometry/23f3c20b280d4c22.npz,geometry/aec6f267ce901ed7.npz
P00062,cdde5fd66fd2e972,7659d7f32aec4c45,geometry/cdde5fd66fd2e972.npz,geometry/7659d7f32aec4c45.npz
P00063,9c397edbd25e3b9f,0fcf48985df9a138,geometry/9c397edbd25e3b9f.npz,geometry/0fcf48985df9a138.npz
P00064,d87af8a9c7473c0e,5da9bb6a995192ba,geometry/d87af8a9c7473c0e.npz,geometry/5da9bb6a995192ba.npz
P00065,d421b54ae003e101,1c205669e6a6aeba,geometry/d421b54ae003e101.npz,geometry/1c205669e6a6aeba.npz
P00066,89bffb237c787ae2,e9a7de744f9c3dd5,geometry/89bffb237c787ae2.npz,geometry/e9a7de744f9c3dd5.npz
P00067,2c24abeb21042416,83e2daf6cdd3f775,geometry/2c24abeb21042416.npz,geometry/83e2daf6cdd3f775.npz
P00068,a61307e7219b5623,2be69b5b4213060e,geometry/a61307e7219b5623.npz,geometry/2be69b5b4213060e.npz
P00069,3f1bf76acc6a0ecd,3f1365fd233c6721,geometry/3f1bf76acc6a0ecd.npz,geometry/3f1365fd233c6721.npz
P00070,00cc40260586bc58,d009d13d21fbe726,geometry/00cc40260586bc58.npz,geometry/d009d13d21fbe726.npz
P00071,48b3c839b14f10c9,85095aec916e94af,geometry/48b3c839b14f10c9.npz,geometry/85095aec916e94af.npz
P00072,efe854f818e14e06,5135aa29cd8c14de,geometry/efe854f818e14e06.npz,geometry/5135aa29cd8c14de.npz
P00073,60d5d7d355fe39ac,d55fba67c5ba59df,geometry/60d5d7d355fe39ac.npz,geometry/d55fba67c5ba59df.npz
P00074,ef9f9cb3929a6397,62895509f3d5566d,geometry/ef9f9cb3929a6397.npz,geometry/62895509f3d5566d.npz
P00075,29ceb683e2e31e0b,add9d616d1a879f0,geometry/29ceb683e2e31e0b.npz,geometry/add9d616d1a879f0.npz
P00076,9258339631c0efe7,d0c223edb8b5fb87,geometry/9258339631c0efe7.npz,geometry/d0c223edb8b5fb87.npz
P00077,633c5b80ea2a7b56,5b734a71c5341839,geometry/633c5b80ea2a7b56.npz,geometry/5b734a71c5341839.npz
P00078,6e48458cf223f0a7,1b66b73d17fcbfe4,geometry/6e48458cf223f0a7.npz,geometry/1b66b73d17fcbfe4.npz
P00079,540473a328c9e22d,6030d4def9cae98b,geometry/540473a328c9e22d.npz,geometry/6030d4def9cae98b.npz
P00080,1acfbf813c3038fc,ef3eff029c12c800,geometry/1acfbf813c3038fc.npz,geometry/ef3eff029c12c800.npz
P00081,32c645fef82eec7b,0ca25eb5a3d3ddaa,geometry/32c645fef82eec7b.npz,geometry/0ca25eb5a3d3ddaa.npz
P00082,b2f8310be30b2cc1,d5a041a13c6ad78d,geometry/b2f8310be30b2cc1.npz,geometry/d5a041a13c6ad78d.npz
P00083,810c353d93e7c31c,71de17c798e09d48,geometry/810c353d93e7c31c.npz,geometry/71de17c798e09d48.npz
P00084,ce58ea4300105809,9664006bf1aaef0a,geometry/ce58ea4300105809.npz,geometry/9664006bf1aaef0a.npz
P00085,17f7155298197638,9e4652f2b28888ef,geometry/17f7155298197638.npz,geometry/9e4652f2b28888ef.npz
P00086,86025163eaf629c2,6a6dba7a55fc2d2e,geometry/86025163eaf629c2.npz,geometry/6a6dba7a55fc2d2e.npz
P00087,491b4acd84b758c6,9b5b62d79036584c,geometry/491b4acd84b758c6.npz,geometry/9b5b62d79036584c.npz
P00088,15c37f0794f78f61,8be98949248181d9,geometry/15c37f0794f78f61.npz,geometry/8be98949248181d9.npz
P00089,92492dc38c88a00d,74d1bd05387e61de,geometry/92492dc38c88a00d.npz,geometry/74d1bd05387e61de.npz
P00090,36fdee0628621cd8,a9201e412111a676,geometry/36fdee0628621cd8.npz,geometry/a9201e412111a676.npz
P00091,34906a20266123ca,9bcf6f17969518c5,geometry/34906a20266123ca.npz,geometry/9bcf6f17969518c5.npz
P00092,16fbe48e780032bd,e56b804c8fa68cef,geometry/16fbe48e780032bd.npz,geometry/e56b804c8fa68cef.npz
P00093,a91a394ab1707935,570e69f035e7390b,geometry/a91a394ab1707935.npz,geometry/570e69f035e7390b.npz
P00094,bf41bae192558cb2,69cf67aa133474b1,geometry/bf41bae192558cb2.npz,geometry/69cf67aa133474b1.npz
P00095,87661f33e77b0a11,75637e563a80192f,geometry/87661f33e77b0a11.npz,geometry/75637e563a80192f.npz
