pair_id,candidate_a,candidate_b,valid,winner_anonymous,decision_basis,median_log_ratio_A_over_B,n_metrics_A_better,n_metrics_B_better,delta_far_profile_nu_blind,delta_far_profile_r2_blind,delta_far_profile_coeff_A_minus_B_blind,delta_far_profile_boundary_hit_blind,delta_pressure_ladder_n_blind,delta_pressure_ladder_nu_span_blind,carrier_id,family,beta_parameter,beta_total_thread_over_core,thread_coupling_mode,gamma_core,n_threads,helix_turns,winner_condition,log_ratio_active_over_null,analysis_mode,active_dynamic_status,null_dynamic_status,active_actual_tau_end,null_actual_tau_end,pressure_delta_active_minus_null,active_pressure_center_minus_shell,null_pressure_center_minus_shell,active_far_profile_nu_best,active_far_profile_r2_best,active_far_profile_coeff_best,active_far_profile_nu_boundary_hit,delta_far_profile_nu_best,delta_far_profile_r2_best,delta_far_profile_coeff_best,delta_far_profile_nu_boundary_hit,active_r2_1_over_r,active_r2_1_over_r2,active_r2_advantage_1_over_r,delta_pressure_ladder_n,delta_pressure_ladder_nu_median,delta_pressure_ladder_nu_span,active_restoring_fraction,null_restoring_fraction,active_max_real_growth,null_max_real_growth,active_gear_phase_lock_score,null_gear_phase_lock_score,active_best_rational_p,active_best_rational_q,active_thread_over_carrier_rate
PAIR_0B0729502EFE,CAND_294AF736DD2DB495,CAND_BC0DD801B70A13D7,True,UNSCORED,NO_BLIND_PAIR_SCORE,,0,0,2.875,0.9741300266925401,0.007533335781885856,False,0,nan,TORUS_T2_5,torus,-0.5,-0.5,total_beta,1.0,3,1.0,unscored,nan,pressure_only,NOT_RUN,NOT_RUN,nan,nan,-0.0562753235050423,0.20604863771516077,0.2623239612202031,0.1,0.9093802730536631,2.5665181685111156,True,2.875,0.9741300266925401,0.007533335781885856,False,0.8069378295129115,0.6669299202352995,0.14000790927761197,0,nan,nan,nan,nan,nan,nan,nan,nan,,,nan
PAIR_E31B4571B87D,CAND_5006963DF64C7C76,CAND_D2D26D9743766EE3,True,UNSCORED,NO_BLIND_PAIR_SCORE,,0,0,0.1,0.9511685208566009,2.217288774978453,True,0,nan,TWIST_4_1,twist,-2.0,-2.0,total_beta,1.0,3,1.0,unscored,nan,pressure_only,NOT_RUN,NOT_RUN,nan,nan,-0.3073637683367548,-0.06490107884132525,0.2424626894954295,0.1,0.9875277730616614,5.057095250931614,True,0.1,0.9511685208566009,2.217288774978453,True,0.9344764852720633,0.8291980101047559,0.10527847516730737,0,nan,nan,nan,nan,nan,nan,nan,nan,,,nan
PAIR_C0EB68693CA2,CAND_C229938EF0C3E83A,CAND_A728AA97099CDB18,True,UNSCORED,NO_BLIND_PAIR_SCORE,,0,0,4.0,0.4014176709448777,0.0003341449748202921,True,0,nan,TORUS_T2_3,torus,0.25,0.25,total_beta,1.0,3,1.0,unscored,nan,pressure_only,NOT_RUN,NOT_RUN,nan,nan,0.0008056644453219297,0.3032833960118199,0.302477731566498,0.1,0.9578439332240642,3.5003642704321134,True,4.0,0.4014176709448777,0.0003341449748202921,True,0.8789752173035694,0.7544608546548811,0.12451436264868831,0,nan,nan,nan,nan,nan,nan,nan,nan,,,nan
PAIR_56BA25CE2CD4,CAND_0FBD77CD6C031936,CAND_C122FFB38C1C6E88,True,UNSCORED,NO_BLIND_PAIR_SCORE,,0,0,2.225,0.9573161143007997,0.1223977162135254,False,0,nan,TORUS_T2_9,torus,-2.0,-2.0,total_beta,1.0,3,1.0,unscored,nan,pressure_only,NOT_RUN,NOT_RUN,nan,nan,-0.7365774574449735,-0.3652276103089704,0.37134984713600316,0.1,0.6196195361299907,2.1990078786825737,True,2.225,0.9573161143007997,0.1223977162135254,False,0.47636407239252054,0.32190514808321136,0.1544589243093092,0,nan,nan,nan,nan,nan,nan,nan,nan,,,nan
PAIR_5DC2D84FE701,CAND_40AEBA212BE41171,CAND_00A3B29E061496C4,True,UNSCORED,NO_BLIND_PAIR_SCORE,,0,0,3.125,0.9811670542140812,0.0019398031495975819,False,0,nan,TRIPLE_GEAR_T3_3,triple_gear,-0.25,-0.25,total_beta,1.0,3,1.0,unscored,nan,pressure_only,NOT_RUN,NOT_RUN,nan,nan,-0.01657530864675949,0.2864520780066665,0.303027386653426,0.1,0.83813188170262,2.6467548081115617,True,3.125,0.9811670542140812,0.0019398031495975819,False,0.7480224063714811,0.6310321701066691,0.11699023626481198,0,nan,nan,nan,nan,nan,nan,nan,nan,,,nan
PAIR_C23CC4A9D74A,CAND_8B8ED877C47306CD,CAND_0FBD77CD6C031936,True,UNSCORED,NO_BLIND_PAIR_SCORE,,0,0,2.4,0.9663349729077227,-0.07185880947933802,False,0,nan,TORUS_T2_9,torus,-1.5,-1.5,total_beta,1.0,3,1.0,unscored,nan,pressure_only,NOT_RUN,NOT_RUN,nan,nan,-0.45476206508290845,-0.08341221794690529,0.37134984713600316,0.1,0.8044314917968955,2.91828365955177,True,2.4,0.9663349729077227,-0.07185880947933802,False,0.676654846015023,0.5186008136730711,0.15805403234195192,0,nan,nan,nan,nan,nan,nan,nan,nan,,,nan
PAIR_DAD44768C6C0,CAND_08CBA92484EB6E63,CAND_128A5110138E721B,True,UNSCORED,NO_BLIND_PAIR_SCORE,,0,0,3.025,0.9524167950990605,0.013934362811520346,False,0,nan,TWIST_5_2,twist,-0.75,-0.75,total_beta,1.0,3,1.0,unscored,nan,pressure_only,NOT_RUN,NOT_RUN,nan,nan,-0.1675821442621086,0.3875594535511937,0.5551415978133023,0.1,0.9914060129415735,4.056431691712361,True,3.025,0.9524167950990605,0.013934362811520346,False,0.9428382303667358,0.8435523726019616,0.09928585776477417,0,nan,nan,nan,nan,nan,nan,nan,nan,,,nan
PAIR_31D519353B5C,CAND_D61020B4C74ABC7B,CAND_294AF736DD2DB495,True,UNSCORED,NO_BLIND_PAIR_SCORE,,0,0,2.0749999999999997,0.9404616986018802,-0.062155621185726255,False,0,nan,TORUS_T2_5,torus,-1.5,-1.5,total_beta,1.0,3,1.0,unscored,nan,pressure_only,NOT_RUN,NOT_RUN,nan,nan,-0.3642192763755067,-0.10189531515530365,0.2623239612202031,0.1,0.7225772799472625,1.7932771001257966,True,2.0749999999999997,0.9404616986018802,-0.062155621185726255,False,0.5847500062928063,0.42985047813071153,0.15489952816209474,0,nan,nan,nan,nan,nan,nan,nan,nan,,,nan
PAIR_FA8CAAF0362C,CAND_868D07AF04CCAAC4,CAND_08EF28A9A5A236BC,True,UNSCORED,NO_BLIND_PAIR_SCORE,,0,0,3.5999999999999996,0.9879217211629535,0.0028636999469675898,False,0,nan,TORUS_T2_7,torus,-0.25,-0.25,total_beta,1.0,3,1.0,unscored,nan,pressure_only,NOT_RUN,NOT_RUN,nan,nan,-0.02748926275333663,0.1603434498711739,0.18783271262451054,0.1,0.866734044331174,2.6490710816342515,True,3.5999999999999996,0.9879217211629535,0.0028636999469675898,False,0.7494857162702142,0.5974589426445154,0.15202677362569883,0,nan,nan,nan,nan,nan,nan,nan,nan,,,nan
PAIR_61D08E35ACB2,CAND_38542E0A0F099668,CAND_0FBD77CD6C031936,True,UNSCORED,NO_BLIND_PAIR_SCORE,,0,0,4.0,0.9520160945874707,0.0023891297692744517,True,0,nan,TORUS_T2_9,torus,0.25,0.25,total_beta,1.0,3,1.0,unscored,nan,pressure_only,NOT_RUN,NOT_RUN,nan,nan,0.018818911180006337,0.3901687583160095,0.37134984713600316,0.1,0.9587861802486874,4.17505418402363,True,4.0,0.9520160945874707,0.0023891297692744517,True,0.8820924616850114,0.7574364753691385,0.12465598631587294,0,nan,nan,nan,nan,nan,nan,nan,nan,,,nan
PAIR_45828C64078E,CAND_C93063DB44586796,CAND_294AF736DD2DB495,True,UNSCORED,NO_BLIND_PAIR_SCORE,,0,0,4.0,0.6917892125567691,0.0007354427704811985,True,0,nan,TORUS_T2_5,torus,0.25,0.25,total_beta,1.0,3,1.0,unscored,nan,pressure_only,NOT_RUN,NOT_RUN,nan,nan,0.0037134985199737125,0.2660374597401768,0.2623239612202031,0.1,0.935111379008333,2.7261012740757513,True,4.0,0.6917892125567691,0.0007354427704811985,True,0.8443620602081827,0.712925529810764,0.13143653039741876,0,nan,nan,nan,nan,nan,nan,nan,nan,,,nan
PAIR_6C91D5414373,CAND_D2D26D9743766EE3,CAND_161779CD44435A70,True,UNSCORED,NO_BLIND_PAIR_SCORE,,0,0,0.1,0.9346399842078088,-1.20112365163662,True,0,nan,TWIST_4_1,twist,-1.5,-1.5,total_beta,1.0,3,1.0,unscored,nan,pressure_only,NOT_RUN,NOT_RUN,nan,nan,-0.20677461882398263,0.0356880706714469,0.2424626894954295,0.1,0.9888805302426605,4.04093012758978,True,0.1,0.9346399842078088,-1.20112365163662,True,0.9356788394899473,0.8308437329932639,0.10483510649668348,0,nan,nan,nan,nan,nan,nan,nan,nan,,,nan
PAIR_0F2D096C7BE5,CAND_9FD52619C72B0F22,CAND_A728AA97099CDB18,True,UNSCORED,NO_BLIND_PAIR_SCORE,,0,0,0.1,0.6915805565005544,-0.10890025108480034,True,0,nan,TORUS_T2_3,torus,0.75,0.75,total_beta,1.0,3,1.0,unscored,nan,pressure_only,NOT_RUN,NOT_RUN,nan,nan,-0.046432455462534494,0.2560452761039635,0.302477731566498,0.1,0.953146913201236,3.3877300252838274,True,0.1,0.6915805565005544,-0.10890025108480034,True,0.8727551800139768,0.7474443201453862,0.12531085986859059,0,nan,nan,nan,nan,nan,nan,nan,nan,,,nan
PAIR_E11C9108DFA0,CAND_A728AA97099CDB18,CAND_1FF831CAC817545B,True,UNSCORED,NO_BLIND_PAIR_SCORE,,0,0,0.22499999999999998,0.7689188875067766,0.10320786184376476,False,0,nan,TORUS_T2_3,torus,1.0,1.0,total_beta,1.0,3,1.0,unscored,nan,pressure_only,NOT_RUN,NOT_RUN,nan,nan,-0.09447623981571257,0.20800149175078542,0.302477731566498,0.1,0.9461044187463531,3.2713617860720605,True,0.22499999999999998,0.7689188875067766,0.10320786184376476,False,0.8630595052240894,0.736041961745156,0.12701754347893335,0,nan,nan,nan,nan,nan,nan,nan,nan,,,nan
PAIR_B6069F9C0336,CAND_0FBD77CD6C031936,CAND_7457591366B485C6,True,UNSCORED,NO_BLIND_PAIR_SCORE,,0,0,0.1,0.33960639083157607,0.24349591181207786,True,0,nan,TORUS_T2_9,torus,1.5,1.5,total_beta,1.0,3,1.0,unscored,nan,pressure_only,NOT_RUN,NOT_RUN,nan,nan,-0.1312641029220211,0.24008574421398207,0.37134984713600316,0.1,0.9528824473517636,3.872085788579407,True,0.1,0.33960639083157607,0.24349591181207786,True,0.8811522437650805,0.7622650393237616,0.11888720444131895,0,nan,nan,nan,nan,nan,nan,nan,nan,,,nan
PAIR_1AA38A183978,CAND_E07D1F38C0878DCB,CAND_08CBA92484EB6E63,True,UNSCORED,NO_BLIND_PAIR_SCORE,,0,0,3.8749999999999996,0.9744385902378465,-0.002329054110621868,False,0,nan,TWIST_5_2,twist,-0.25,-0.25,total_beta,1.0,3,1.0,unscored,nan,pressure_only,NOT_RUN,NOT_RUN,nan,nan,-0.03996589483730095,0.5151757029760013,0.5551415978133023,0.1,0.9959788882102426,4.279842434611629,True,3.8749999999999996,0.9744385902378465,-0.002329054110621868,False,0.9561613137720653,0.8648475396166798,0.09131377415538544,0,nan,nan,nan,nan,nan,nan,nan,nan,,,nan
PAIR_C7648303661B,CAND_D2D26D9743766EE3,CAND_C766A27251E58F71,True,UNSCORED,NO_BLIND_PAIR_SCORE,,0,0,0.1,0.8884857175719715,-0.49285381469292866,True,0,nan,TWIST_4_1,twist,-1.0,-1.0,total_beta,1.0,3,1.0,unscored,nan,pressure_only,NOT_RUN,NOT_RUN,nan,nan,-0.12201760759693307,0.12044508189849644,0.2424626894954295,0.1,0.9895381971602015,3.332660290646089,True,0.1,0.8884857175719715,-0.49285381469292866,True,0.9378065149879176,0.8350424744896288,0.1027640404982888,0,nan,nan,nan,nan,nan,nan,nan,nan,,,nan
PAIR_B8882F9CF51F,CAND_40AEBA212BE41171,CAND_EB288B9644CABAD9,True,UNSCORED,NO_BLIND_PAIR_SCORE,,0,0,1.7249999999999999,0.9204410247488439,0.11339472822712292,False,0,nan,TRIPLE_GEAR_T3_3,triple_gear,-2.0,-2.0,total_beta,1.0,3,1.0,unscored,nan,pressure_only,NOT_RUN,NOT_RUN,nan,nan,-0.5885769274305783,-0.28554954077715233,0.303027386653426,0.1,0.3561398204584666,1.2399306940704402,True,1.7249999999999999,0.9204410247488439,0.11339472822712292,False,0.2534543013245284,0.1608219391625162,0.0926323621620122,0,nan,nan,nan,nan,nan,nan,nan,nan,,,nan
PAIR_B793C528F727,CAND_57BF792A45D5CA2E,CAND_868D07AF04CCAAC4,True,UNSCORED,NO_BLIND_PAIR_SCORE,,0,0,0.1,0.6852346611760416,-0.426536008184077,True,0,nan,TORUS_T2_7,torus,1.5,1.5,total_beta,1.0,3,1.0,unscored,nan,pressure_only,NOT_RUN,NOT_RUN,nan,nan,-0.17676704145968325,0.011065671164827276,0.18783271262451054,0.1,0.8327319619165945,2.291459137559148,True,0.1,0.6852346611760416,-0.426536008184077,True,0.7174030642904039,0.5707384299369702,0.1466646343534337,0,nan,nan,nan,nan,nan,nan,nan,nan,,,nan
PAIR_00E2DF7536B6,CAND_AF6417115479EFE5,CAND_868D07AF04CCAAC4,True,UNSCORED,NO_BLIND_PAIR_SCORE,,0,0,2.0749999999999997,0.9424525529209898,-0.11298056738544889,False,0,nan,TORUS_T2_7,torus,-2.0,-2.0,total_beta,1.0,3,1.0,unscored,nan,pressure_only,NOT_RUN,NOT_RUN,nan,nan,-0.6755175926662942,-0.4876848800417837,0.18783271262451054,0.1,0.2766176838494432,1.0464954424208937,True,2.0749999999999997,0.9424525529209898,-0.11298056738544889,False,0.1585041004432538,0.06374266467306933,0.09476143577018448,0,nan,nan,nan,nan,nan,nan,nan,nan,,,nan
PAIR_C8779F6E4FD5,CAND_868D07AF04CCAAC4,CAND_C15B23C24BD8F516,True,UNSCORED,NO_BLIND_PAIR_SCORE,,0,0,2.525,0.9645751955122711,0.02968101709535417,False,0,nan,TORUS_T2_7,torus,-1.0,-1.0,total_beta,1.0,3,1.0,unscored,nan,pressure_only,NOT_RUN,NOT_RUN,nan,nan,-0.2075863704361181,-0.01975365781160758,0.18783271262451054,0.1,0.7600993031353971,2.2022759199250723,True,2.525,0.9645751955122711,0.02968101709535417,False,0.622499466067115,0.461985102659464,0.16051436340765102,0,nan,nan,nan,nan,nan,nan,nan,nan,,,nan
PAIR_91CB9E117F12,CAND_8D0B4E15F88FE05A,CAND_B2526CA8101966D8,True,UNSCORED,NO_BLIND_PAIR_SCORE,,0,0,4.0,0.35007963019300903,-0.002828663376632449,True,0,nan,TWIST_7_2,twist,-0.75,-0.75,total_beta,1.0,3,1.0,unscored,nan,pressure_only,NOT_RUN,NOT_RUN,nan,nan,0.015786883437092225,0.4710347214739744,0.4552478380368822,0.1,0.9755616898895938,4.252353322936217,True,4.0,0.35007963019300903,-0.002828663376632449,True,0.9097228997481198,0.7970322521883129,0.11269064755980696,0,nan,nan,nan,nan,nan,nan,nan,nan,,,nan
PAIR_412026174A58,CAND_6E85559075349C26,CAND_294AF736DD2DB495,True,UNSCORED,NO_BLIND_PAIR_SCORE,,0,0,2.3249999999999997,0.953622960581764,-0.027925583809689934,False,0,nan,TORUS_T2_5,torus,-1.0,-1.0,total_beta,1.0,3,1.0,unscored,nan,pressure_only,NOT_RUN,NOT_RUN,nan,nan,-0.1776817489635444,0.08464221225665866,0.2623239612202031,0.1,0.8545236914423855,2.2599638620754767,True,2.3249999999999997,0.953622960581764,-0.027925583809689934,False,0.7360289821042267,0.5864327166501655,0.14959626545406124,0,nan,nan,nan,nan,nan,nan,nan,nan,,,nan
PAIR_E8CAA83A6A7B,CAND_A728AA97099CDB18,CAND_4C2B56EE1E849737,True,UNSCORED,NO_BLIND_PAIR_SCORE,,0,0,0.8749999999999999,0.8446470456644822,0.14769355217162583,False,0,nan,TORUS_T2_3,torus,2.0,2.0,total_beta,1.0,3,1.0,unscored,nan,pressure_only,NOT_RUN,NOT_RUN,nan,nan,-0.4494828732234275,-0.14700514165692952,0.302477731566498,0.1,0.8337075717983686,2.405548051640792,True,0.8749999999999999,0.8446470456644822,0.14769355217162583,False,0.7265033499550564,0.58725491377511,0.13924843617994642,0,nan,nan,nan,nan,nan,nan,nan,nan,,,nan
PAIR_3EF6AF46F3C1,CAND_B55BA66D806BF845,CAND_0FBD77CD6C031936,True,UNSCORED,NO_BLIND_PAIR_SCORE,,0,0,4.0,0.17139883058249805,0.0026011521025541607,True,0,nan,TORUS_T2_9,torus,1.0,1.0,total_beta,1.0,3,1.0,unscored,nan,pressure_only,NOT_RUN,NOT_RUN,nan,nan,-0.022395383280799985,0.3489544638552032,0.37134984713600316,0.1,0.9626688232120795,4.113339309478076,True,4.0,0.17139883058249805,0.0026011521025541607,True,0.891740661396672,0.7724993726751777,0.11924128872149431,0,nan,nan,nan,nan,nan,nan,nan,nan,,,nan
PAIR_BA0C8A97FAAF,CAND_294AF736DD2DB495,CAND_D60DC4ED3B9AE654,True,UNSCORED,NO_BLIND_PAIR_SCORE,,0,0,0.175,0.7821441451471138,0.30354866631060423,False,0,nan,TORUS_T2_5,torus,1.5,1.5,total_beta,1.0,3,1.0,unscored,nan,pressure_only,NOT_RUN,NOT_RUN,nan,nan,-0.22196064120563347,0.040363320014569604,0.2623239612202031,0.1,0.8727271279504174,2.1914108391132685,True,0.175,0.7821441451471138,0.30354866631060423,False,0.7700186192423211,0.633934505319137,0.1360841139231841,0,nan,nan,nan,nan,nan,nan,nan,nan,,,nan
PAIR_74DC27D63E49,CAND_40AEBA212BE41171,CAND_DE6873357043EE5D,True,UNSCORED,NO_BLIND_PAIR_SCORE,,0,0,0.275,0.7887506061574291,0.0899412023141847,False,0,nan,TRIPLE_GEAR_T3_3,triple_gear,1.0,1.0,total_beta,1.0,3,1.0,unscored,nan,pressure_only,NOT_RUN,NOT_RUN,nan,nan,-0.0965467862188544,0.2064806004345716,0.303027386653426,0.1,0.8009555825117618,2.4504793967356413,True,0.275,0.7887506061574291,0.0899412023141847,False,0.7112033277264869,0.5977042357584432,0.11349909196804364,0,nan,nan,nan,nan,nan,nan,nan,nan,,,nan
PAIR_61220D40AD5F,CAND_A728AA97099CDB18,CAND_702CE4A048DA3BDC,True,UNSCORED,NO_BLIND_PAIR_SCORE,,0,0,2.475,0.965891632466642,0.007454144739636957,False,0,nan,TORUS_T2_3,torus,-0.5,-0.5,total_beta,1.0,3,1.0,unscored,nan,pressure_only,NOT_RUN,NOT_RUN,nan,nan,-0.05046077768914403,0.25201695387735396,0.302477731566498,0.1,0.9465867878796985,3.369060054966404,True,2.475,0.965891632466642,0.007454144739636957,False,0.8608179967554693,0.7308202580232614,0.12999773873220788,0,nan,nan,nan,nan,nan,nan,nan,nan,,,nan
PAIR_311BFA6F16C8,CAND_652FDACE1C560CF3,CAND_40AEBA212BE41171,True,UNSCORED,NO_BLIND_PAIR_SCORE,,0,0,1.8499999999999999,0.9276070596098737,-0.06260280223924532,False,0,nan,TRIPLE_GEAR_T3_3,triple_gear,-1.5,-1.5,total_beta,1.0,3,1.0,unscored,nan,pressure_only,NOT_RUN,NOT_RUN,nan,nan,-0.343723883089398,-0.04069649643597202,0.303027386653426,0.1,0.6192584397420973,1.8420720706973543,True,1.8499999999999999,0.9276070596098737,-0.06260280223924532,False,0.5068949697770048,0.38661505879346647,0.1202799109835383,0,nan,nan,nan,nan,nan,nan,nan,nan,,,nan
PAIR_7AAE318A6F53,CAND_D2D26D9743766EE3,CAND_DCD13621E94E5AA1,True,UNSCORED,NO_BLIND_PAIR_SCORE,,0,0,0.7749999999999999,0.9923931772581784,-0.1106972547343678,False,0,nan,TWIST_4_1,twist,1.0,1.0,total_beta,1.0,3,1.0,unscored,nan,pressure_only,NOT_RUN,NOT_RUN,nan,nan,0.05868905445404313,0.30115174394947264,0.2424626894954295,0.1,0.9971342718684618,3.57853380685282,True,0.7749999999999999,0.9923931772581784,-0.1106972547343678,False,0.9659101023056026,0.8823595656792429,0.0835505366263597,0,nan,nan,nan,nan,nan,nan,nan,nan,,,nan
PAIR_D71812ACB641,CAND_868D07AF04CCAAC4,CAND_6012D34C9FE80C3B,True,UNSCORED,NO_BLIND_PAIR_SCORE,,0,0,3.0749999999999997,0.9811608557840993,0.008607282127874979,False,0,nan,TORUS_T2_7,torus,-0.5,-0.5,total_beta,1.0,3,1.0,unscored,nan,pressure_only,NOT_RUN,NOT_RUN,nan,nan,-0.07125007874380145,0.1165826338807091,0.18783271262451054,0.1,0.8438389681153895,2.540143189294905,True,3.0749999999999997,0.9811608557840993,0.008607282127874979,False,0.7207381294556465,0.5654716072471675,0.15526652220847903,0,nan,nan,nan,nan,nan,nan,nan,nan,,,nan
PAIR_F10B9D5C929C,CAND_294AF736DD2DB495,CAND_617DF96FFCD292C1,True,UNSCORED,NO_BLIND_PAIR_SCORE,,0,0,0.5499999999999999,0.8189931861203066,0.20485354852562626,False,0,nan,TORUS_T2_5,torus,2.0,2.0,total_beta,1.0,3,1.0,unscored,nan,pressure_only,NOT_RUN,NOT_RUN,nan,nan,-0.42620972551443087,-0.1638857642942278,0.2623239612202031,0.1,0.7381762117942468,1.6973028679787103,True,0.5499999999999999,0.8189931861203066,0.20485354852562626,False,0.6224635531573053,0.4857543225683899,0.13670923058891538,0,nan,nan,nan,nan,nan,nan,nan,nan,,,nan
PAIR_2B860F4D1BC7,CAND_D2D26D9743766EE3,CAND_1FF85D3DDCB1E5C4,True,UNSCORED,NO_BLIND_PAIR_SCORE,,0,0,0.1,0.8225619626003641,-0.2541796286203934,True,0,nan,TWIST_4_1,twist,-0.75,-0.75,total_beta,1.0,3,1.0,unscored,nan,pressure_only,NOT_RUN,NOT_RUN,nan,nan,-0.0855761538405537,0.1568865356548758,0.2424626894954295,0.1,0.9896604498859644,3.0939861045735535,True,0.1,0.8225619626003641,-0.2541796286203934,True,0.9395065268648557,0.8385579495334449,0.10094857733141083,0,nan,nan,nan,nan,nan,nan,nan,nan,,,nan
PAIR_46733B805F1B,CAND_08CBA92484EB6E63,CAND_F3A1DCD594E756DD,True,UNSCORED,NO_BLIND_PAIR_SCORE,,0,0,0.1,0.054286731451377745,0.020439732776031543,True,0,nan,TWIST_5_2,twist,0.75,0.75,total_beta,1.0,3,1.0,unscored,nan,pressure_only,NOT_RUN,NOT_RUN,nan,nan,0.024528765011488263,0.5796703628247906,0.5551415978133023,0.1,0.9978985861637221,4.320314380838813,True,0.1,0.054286731451377745,0.020439732776031543,True,0.965411496244084,0.8813182430398799,0.08409325320420402,0,nan,nan,nan,nan,nan,nan,nan,nan,,,nan
PAIR_583394798507,CAND_294AF736DD2DB495,CAND_D0A4CDCFA8DE45B4,True,UNSCORED,NO_BLIND_PAIR_SCORE,,0,0,0.1,0.666889334824856,0.1875536646989229,True,0,nan,TORUS_T2_5,torus,1.0,1.0,total_beta,1.0,3,1.0,unscored,nan,pressure_only,NOT_RUN,NOT_RUN,nan,nan,-0.08284265885029549,0.17948130236990759,0.2623239612202031,0.1,0.9208668216161512,2.525386354733793,True,0.1,0.666889334824856,0.1875536646989229,True,0.8277060968480926,0.6958254237463813,0.13188067310171125,0,nan,nan,nan,nan,nan,nan,nan,nan,,,nan
PAIR_A8B4FF765852,CAND_A728AA97099CDB18,CAND_A459D2A297547F8E,True,UNSCORED,NO_BLIND_PAIR_SCORE,,0,0,2.1999999999999997,0.9526426731388096,0.016195696292427897,False,0,nan,TORUS_T2_3,torus,-0.75,-0.75,total_beta,1.0,3,1.0,unscored,nan,pressure_only,NOT_RUN,NOT_RUN,nan,nan,-0.10011589093296641,0.20236184063353158,0.302477731566498,0.1,0.9363240213955841,3.2452238276276617,True,2.1999999999999997,0.9526426731388096,0.016195696292427897,False,0.8456086385103831,0.7119778159184702,0.13363082259191295,0,nan,nan,nan,nan,nan,nan,nan,nan,,,nan
PAIR_091035178D06,CAND_40AEBA212BE41171,CAND_D88266C9DFE906FB,True,UNSCORED,NO_BLIND_PAIR_SCORE,,0,0,2.1999999999999997,0.9489446061729179,0.015646777194918023,False,0,nan,TRIPLE_GEAR_T3_3,triple_gear,-0.75,-0.75,total_beta,1.0,3,1.0,unscored,nan,pressure_only,NOT_RUN,NOT_RUN,nan,nan,-0.09858033218204715,0.20444705447137884,0.303027386653426,0.1,0.7975113564597347,2.4449966910006924,True,2.1999999999999997,0.9489446061729179,0.015646777194918023,False,0.699550674961899,0.5786463587734366,0.12090431618846242,0,nan,nan,nan,nan,nan,nan,nan,nan,,,nan
PAIR_CFF5B2EF8C4B,CAND_0FBD77CD6C031936,CAND_7FAEDE061AC9763A,True,UNSCORED,NO_BLIND_PAIR_SCORE,,0,0,2.675,0.9771894854201897,0.034929054838657846,False,0,nan,TORUS_T2_9,torus,-1.0,-1.0,total_beta,1.0,3,1.0,unscored,nan,pressure_only,NOT_RUN,NOT_RUN,nan,nan,-0.23806069138805747,0.1332891557479457,0.37134984713600316,0.1,0.8915710225077793,3.477471223459653,True,2.675,0.9771894854201897,0.034929054838657846,False,0.7839817970889552,0.6364118982174827,0.14756989887147254,0,nan,nan,nan,nan,nan,nan,nan,nan,,,nan
PAIR_7559693C0423,CAND_7D92EC36DCC1B4DB,CAND_868D07AF04CCAAC4,True,UNSCORED,NO_BLIND_PAIR_SCORE,,0,0,4.0,0.4455036702334929,0.00148219771648068,True,0,nan,TORUS_T2_7,torus,0.5,0.5,total_beta,1.0,3,1.0,unscored,nan,pressure_only,NOT_RUN,NOT_RUN,nan,nan,0.00616386579528691,0.19399657841979745,0.18783271262451054,0.1,0.8928036038604955,2.735831789270043,True,4.0,0.4455036702334929,0.00148219771648068,True,0.7847929951330671,0.6390669624392605,0.14572603269380657,0,nan,nan,nan,nan,nan,nan,nan,nan,,,nan
PAIR_8E3A5BF837D3,CAND_3FF5217B8FEA708B,CAND_294AF736DD2DB495,True,UNSCORED,NO_BLIND_PAIR_SCORE,,0,0,0.1,0.0658336348973605,-0.013710604592442723,True,0,nan,TORUS_T2_5,torus,0.5,0.5,total_beta,1.0,3,1.0,unscored,nan,pressure_only,NOT_RUN,NOT_RUN,nan,nan,-0.00885577844841795,0.2534681827717851,0.2623239612202031,0.1,0.9350483953619977,2.699229414840273,True,0.1,0.0658336348973605,-0.013710604592442723,True,0.8450517302261781,0.7144513454548673,0.13060038477131075,0,nan,nan,nan,nan,nan,nan,nan,nan,,,nan
PAIR_1F8153B9FAAF,CAND_08CBA92484EB6E63,CAND_2DF54B07976098AD,True,UNSCORED,NO_BLIND_PAIR_SCORE,,0,0,4.0,0.90553077898379,-0.0012170118581313514,True,0,nan,TWIST_5_2,twist,0.25,0.25,total_beta,1.0,3,1.0,unscored,nan,pressure_only,NOT_RUN,NOT_RUN,nan,nan,0.02407107492056515,0.5792126727338675,0.5551415978133023,0.1,0.997624679229782,4.367803330987114,True,4.0,0.90553077898379,-0.0012170118581313514,True,0.9629746074581675,0.8765902722422927,0.08638433521587485,0,nan,nan,nan,nan,nan,nan,nan,nan,,,nan
PAIR_BA01E60EB979,CAND_0FBD77CD6C031936,CAND_8D0FC541ACE5288D,True,UNSCORED,NO_BLIND_PAIR_SCORE,,0,0,2.875,0.9829873605015036,0.021500924054945414,False,0,nan,TORUS_T2_9,torus,-0.75,-0.75,total_beta,1.0,3,1.0,unscored,nan,pressure_only,NOT_RUN,NOT_RUN,nan,nan,-0.15412776154083843,0.21722208559516473,0.37134984713600316,0.1,0.9160105478920519,3.6970319240530958,True,2.875,0.9829873605015036,0.021500924054945414,False,0.8170523056129707,0.6752583269515171,0.1417939786614536,0,nan,nan,nan,nan,nan,nan,nan,nan,,,nan
