link_id,conway,crossings,components,total_length_D,standard_ropelength,length_imbalance_cv,max_curvature_Dinv,bending_integral,spectral_entropy,spectral_tail,total_abs_linking,signed_linking,linking_integer_error,refined_mutual_min_D,contact_edges,contact_cycle_rank,mirror_proxy,best_relative_equilibrium_score
L9a7,"2 3,2,2",9,2,40.2284572542998,80.4569145085996,0.3924727117379471,3.801124818207818,65.62733464606612,0.16867326432373986,4.249969592531738e-08,2.000463776999687,-2.000463776999687,0.0004637769996871377,0.9991431329099807,294,0,0.32079013112132554,0.32390249259216325
L9a8,"2 2,2,2+",9,2,41.45793255710195,82.9158651142039,0.4845079167036227,3.4665440400017102,66.45249515148907,0.15694199766552286,4.423423205706685e-08,0.00011287349313483179,-0.00011287349313483179,0.00011287349313483179,0.9986201874249173,341,0,0.25746602682521075,0.34822846817076114
L9a9,.3:2 0,9,2,41.256359211038564,82.51271842207713,0.4017440592827348,4.869167921959287,62.63521265724388,0.10586067530190486,3.238832935845599e-08,5.324900211638351e-05,5.324900211638351e-05,5.324900211638351e-05,0.9989035107742404,341,0,0.23976175435316416,0.25005417607420705
L9n1,"3 2,2,2-",9,2,35.586007507177655,71.17201501435531,0.5264082594794571,3.648721043489187,50.66112204073306,0.10683023411218334,2.6122935627021222e-08,2.000244329795977,2.000244329795977,0.00024432979597710514,0.9993318939441977,256,0,0.2964167769275432,0.3144720589458789
L9n10,"(2 1,2-)(2,2)",9,2,37.374120672774445,74.74824134554889,0.4664296219954567,4.008795137220327,60.650278240581734,0.1348311245363663,3.3139334077421866e-08,2.0004224282158947,2.0004224282158947,0.0004224282158946657,0.9993082806108023,378,0,0.2878504895223078,0.26696596299487246
L9n11,"(3,2-)(2,2)",9,2,36.68802541801219,73.37605083602438,0.3058526092973913,4.647400418593738,56.60190869824767,0.12169905506503678,2.7260228959346932e-08,2.0003200679233264,-2.0003200679233264,0.0003200679233263948,0.9993635006644495,553,0,0.23683857125577118,0.2318022271223128
L9n12,"(3,2)-(2,2)",9,2,36.17068091186671,72.34136182373342,0.537835927562113,3.912106882946775,51.99492614586894,0.13321622208635772,2.9861505349390566e-08,2.000342374154184,2.000342374154184,0.00034237415418392203,0.999503367272783,512,0,0.2873507081454559,0.2302515519111074
L9n13,"3,2 1,2 1-",9,2,35.55673595675056,71.11347191350112,0.1416902105624909,4.321082460765093,63.0022860462431,0.13109974159246993,1.1551117608453503e-08,1.0001028522982671,-1.0001028522982671,0.00010285229826711983,0.9993844049905753,870,0,0.28943810268103315,0.22969704621202472
L9n14,"4,2 1,2-",9,2,34.54923864624197,69.09847729248393,0.32609434498690887,3.6157156644524333,50.71931280913661,0.1263815471434959,1.266883284004978e-08,1.0002878982089933,1.0002878982089933,0.0002878982089933313,0.9996233075693657,691,0,0.29105798848880154,0.23014529231667605
L9n15,"4,3,2-",9,2,33.1413579502983,66.2827159005966,0.3175426490104032,6.01693561081202,55.737159334896205,0.1196635504408789,1.0291910505004525e-08,3.0004093598387667,-3.0004093598387667,0.00040935983876666526,0.9993808262415874,606,0,0.32011361620941015,0.22415644546582666
L9n16,"3 1,3,2-",9,2,35.292057420367314,70.58411484073463,0.20384042828923904,3.221744927614634,51.20824517484954,0.12982167257613603,1.4029638525792571e-08,3.0003638113422024,-3.0003638113422024,0.0003638113422024247,0.9995040609712161,486,0,0.3073849873759776,0.23225962301299719
L9n17,"3 1,2 1,2-",9,2,36.507974241449816,73.01594848289963,0.2275206043250277,4.270902843680635,52.97930407016372,0.13280400771878426,1.3781425612342016e-08,1.0001557558910938,1.0001557558910938,0.00015575589109384502,0.9994991032355631,595,0,0.2564232831410372,0.26033799698176907
L9n18,"3,3,3-",9,2,34.000112107764636,68.00022421552927,0.04603181098609346,3.9310011475680056,47.70013607821203,0.11563871627671393,5.845973015033928e-09,4.000456849190283,4.000456849190283,0.000456849190283215,0.9994244755952529,980,0,0.2824398904205207,0.24769498340143561
L9n19,2:-2 0:-2 0,9,2,34.679094557292785,69.35818911458557,0.054991025880810285,5.2559697185868055,56.215646447957056,0.12337766577608573,7.583495365808471e-09,4.000485676176111,-4.000485676176111,0.0004856761761109496,0.9993623264562531,786,0,0.21242916338234108,0.23393972945208757
L9n2,"3 1 1,2,2-",9,2,37.075207605377685,74.15041521075537,0.5261712306519938,3.155605181411723,46.37173072641349,0.12212524765500404,1.4586552618859283e-08,4.87553938343891e-05,-4.87553938343891e-05,4.87553938343891e-05,0.9996663521286716,348,0,0.30160462304389035,0.36282238679146256
L9n20,"2 1,2,2,2-",9,3,37.50648534658072,75.01297069316144,0.45492313865221917,4.9322025826478315,52.81797169227265,0.0672610291587938,9.732128013669092e-09,3.000244987200615,-3.000244987200615,0.00011326316231552447,0.9995005824019614,1080,2,0.20357615713049998,0.23309774898275654
L9n21,"3,2,2,2--",9,3,36.45915120004596,72.91830240009192,0.4449407520408791,3.5159636450986125,47.507817981585205,0.059252757900776304,9.74765027728649e-09,3.000161218727103,-1.0000307795028247,6.857072154509147e-05,0.9996864221893706,1159,99,0.28275687182504894,0.25064751159229576
L9n22,"3,2,2,2-",9,3,37.219803831444636,74.43960766288927,0.44866266067163696,5.145891311081321,59.28098499034468,0.06648851291609888,1.0489045992974817e-08,3.0002296745336308,-1.000047363114321,0.00010384285231679335,0.999606161421787,918,1,0.2857850180452322,0.22734816259310558
L9n23,"2 1 2,2,2-",9,3,35.97198794762434,71.94397589524868,0.3104785282665571,4.177020302568323,43.08872414272926,0.060018078592951274,2.6346800216256187e-09,2.0001052717529477,-1.8079669793946707e-05,6.167571137072336e-05,0.9997135490732889,1096,4,0.2684153174863281,0.22575154494054178
L9n24,"2 1 1 1,2,2-",9,3,37.189028884573624,74.37805776914725,0.31400577814214214,4.200548482440439,49.08380344282178,0.06918396347356134,4.585709584182857e-09,2.0001617279058,2.3047153274724508e-07,8.074871713370513e-05,0.999688594262348,1216,1,0.3045777871103528,0.22760539744827366
L9n25,"(2,2+)(2,2-)",9,3,36.41844568607029,72.83689137214058,0.2919573649732831,4.755058295013407,51.385390773836534,0.06646668750042976,5.56422919938242e-09,2.711476596057769e-05,1.5714540143125613e-05,2.1414653051851652e-05,0.9996165983745843,1124,7,0.2691171002699104,0.2667620808877366
L9n26,"(2,2+)-(2,2)",9,3,36.435710517947875,72.87142103589575,0.39948292569464483,6.315542774605811,49.51434334807991,0.05609624952636888,4.721678427265095e-09,2.00014119124765,2.0001323175432786,0.00013675439546423362,0.9996703699783326,930,4,0.2647582639489107,0.21678370999852617
L9n27,".-(2,2)",9,3,37.58330193550489,75.16660387100978,0.421365272082032,3.390826305992007,42.35286519696252,0.05711321319280235,3.838579127515567e-09,2.234030832363614e-06,-1.4999383028136836e-07,1.1920123313224912e-06,0.9996077385041602,1506,0,0.15460773507464776,0.24495921054909342
L9n28,".(2,2-)",9,3,38.039238282721804,76.07847656544361,0.40514303680276903,3.562243152420734,46.251816586914124,0.04925213148474203,5.772318998629207e-09,2.000198623972957,2.000198623972957,0.00019833686040859888,0.9994785581460991,897,9,0.1859237654573606,0.2508142186197434
L9n3,"2 3,2,2-",9,2,35.032709379586855,70.06541875917371,0.5093530041410732,3.6837183916881444,55.38418040200746,0.12369182955376799,3.289102209907128e-08,2.482416960328456e-05,-2.482416960328456e-05,2.482416960328456e-05,0.9995719215997099,220,0,0.3255010961473923,0.3160253563892714
L9n4,"5,2,2-",9,2,33.1657222394564,66.3314444789128,0.4837878099271702,3.011286726069733,49.52607377288706,0.046812227878170506,2.3120126536449277e-08,2.000063052513411,2.000063052513411,6.305251341087725e-05,0.9996437454819738,201,0,0.25268858422263757,0.22068869730039312
L9n5,"4 1,2,2-",9,2,36.21126846318591,72.42253692637182,0.530687387577295,3.5728654442147554,54.01617378375586,0.12022300357761594,2.5451489491893524e-08,1.8721991346809566e-06,-1.8721991346809566e-06,1.8721991346809566e-06,0.9993344406531574,420,0,0.24787147511712868,0.25523759681645225
L9n6,"(3,2)(2,2-)",9,2,37.117995414716404,74.23599082943281,0.5295320853729669,3.580449067633426,58.314274513720655,0.13561240701763969,4.122331152359878e-08,1.8118562715835634e-05,-1.8118562715835634e-05,1.8118562715835634e-05,0.9988997098180169,301,0,0.28234389264700566,0.2739542106487346
L9n7,"2 2 1,2,2-",9,2,37.00824747624341,74.01649495248682,0.5244421878507896,3.399157581401174,53.39015398326594,0.1233888377246194,3.133093112138419e-08,2.0003600476956094,2.0003600476956094,0.0003600476956093779,0.9988957763478283,387,0,0.3079104372016171,0.3187924761890043
L9n8,"(2 1,2)(2,2-)",9,2,37.34195191837162,74.68390383674324,0.5394169259241646,4.605282596315522,64.36922127639255,0.14218533891101032,4.076789878787551e-08,1.2506536783747477e-05,1.2506536783747477e-05,1.2506536783747477e-05,0.998866567571048,318,0,0.2819492035075032,0.3538876339880693
L9n9,"(2 1,2)-(2,2)",9,2,36.81102256923706,73.62204513847412,0.5382492527128862,3.7483218624315624,51.35059297567058,0.14074138357668958,3.192468637565937e-08,2.0003250437649545,-2.0003250437649545,0.00032504376495445797,0.9992258033546754,540,0,0.2226312420634736,0.3669589392252162
