link_id,component_a,component_b,sampled_min_distance_D,refined_min_distance_D,refined_t,refined_u,contact_sample_count,contact_coverage_a,distance_q01_D,distance_q05_D
L9n22,1,2,0.9996475948022749,0.999606161421787,0.3824063973038076,1.0610252937224365,227,0.2216796875,0.999812517840715,0.9999006025468345
L9n22,1,3,0.9997077036233863,0.9996919633823667,3.053283314466671,5.11464075747204,198,0.193359375,0.9998148193343024,0.9999646130017235
L9n22,2,3,0.9999635665218293,0.999956655230347,3.985391388690286,4.67761030687787,493,0.4814453125,1.0001055513419799,1.0002605614532032
L9n23,1,2,0.9997991957275225,0.9997980358384437,5.411467595191811,3.669965869719862,632,0.6171875,0.9998779157583985,0.9999138845916972
L9n23,1,3,0.9997357196177549,0.9997135490732889,1.54170687255507,4.75488020666865,271,0.2646484375,0.9999333165963039,1.000047240683744
L9n23,2,3,0.9999494769933314,0.9999409616503157,1.3650797932375074,1.9573683232598893,193,0.1884765625,1.000089102113721,1.0002083760979277
L9n24,1,2,0.9996948690942316,0.999688594262348,4.480032740481044,1.6798736009588113,537,0.5244140625,0.9998230991862961,0.9999155215825363
L9n24,1,3,0.9997687552801152,0.9997619333199597,2.7864678057166787,0.12808040900420847,336,0.328125,0.9998972676738851,0.9999593955781384
L9n24,2,3,1.0000118711675965,1.0000102733668963,4.532933234783526,6.1478047842261585,343,0.3349609375,1.000089883717703,1.0002339900067296
L9n25,1,2,0.9996212361251745,0.9996165983745843,3.5210307654293533,2.2950584751078864,598,0.583984375,0.9997580297612468,0.9998238247006023
L9n25,1,3,0.9997545038216833,0.9996904477367153,1.0648318724744419,6.04845724988771,298,0.291015625,0.9998313670708537,0.9999313711916062
L9n25,2,3,0.9998824043799707,0.9998764610694731,1.231798932249474,1.1154139829991478,228,0.22265625,1.0000067749036026,1.0002081077256442
L9n26,1,2,0.9997245024028468,0.9996971372156519,3.4931473585216253,4.577204364936346,467,0.4560546875,0.999874959913527,0.9999528970111126
L9n26,1,3,0.9997059773879553,0.9996703699783326,5.409387994598165,4.323490766372043,338,0.330078125,0.999935198039796,1.0000131755008992
L9n26,2,3,1.0001850658001459,1.0001782890244908,1.8726428463463656,1.291067825243534,125,0.1220703125,1.0003067473427225,1.00050887779881
L9n27,1,2,0.9996524428216589,0.9996077385041602,4.041481234814944,6.075475388418423,292,0.28515625,0.9997847057775389,0.9998876609239814
L9n27,1,3,0.9997438519324178,0.9997154909085645,5.806390447697355,4.33516067785536,366,0.357421875,0.9998436722306755,0.9999481612220156
L9n27,2,3,1.0001802942816418,1.0001722296756734,4.411133979753481,4.776389655738326,848,0.828125,1.000239520653155,1.0003301511527452
L9n28,1,2,0.9995704061882228,0.9994785581460991,3.8374172155218593,3.844667977885881,391,0.3818359375,0.9997761240085726,0.9998536110253232
L9n28,1,3,0.9997008899090217,0.9996589293160463,6.243836473533802,0.4944746365870559,360,0.3515625,0.9998381085506465,0.999921718200449
L9n28,2,3,1.0000491820693889,1.0000437591625662,1.5918732776287836,4.188019376454456,146,0.142578125,1.000220196382882,1.0005717757287145
