blind_id,source,topology_class,components,status,component_count,core_radius_norm,thickness_norm,core_clearance_radii,shape_velocity_ratio,normalized_growth,jacobian_convergence,nearest_self_distance,nearest_inter_distance,nearest_relevant_rate,TBK_block_diagonal_growth_penalty,ringdown_max_recurrence,ringdown_core_event,linking_drift_max,rpo_found,floquet_valid,floquet_rho_non,analysis_scope,jacobian_reference_eps,jacobian_convergence_eps_count,jacobian_robustness_eps_count,jacobian_robustness_relative_drift_max,dominant_kmax_boundary_weight,dominant_kelvin_k,kmax_basis_present,reduced_mode_count
B49,fremlin:7_7:knot.7_7d,knot,1,LINEAR_FAIL,1,0.025345687825215357,0.028161875361350397,1.1111111111111112,0.7171355204791586,0.8346916850445899,0.14047967484361665,1.1895457937895844e-14,inf,-0.12287956866015308,-0.014656009554613915,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.49338052063098303,8,True,31
B50,fremlin:7_6:knot.7_6d,knot,1,LINEAR_FAIL,1,0.010446830029481397,0.011607588921645996,1.111111111111111,0.7433328185310504,0.4931151021966732,0.3297199525624904,2.832475384436955e-14,inf,1.4883688188088713,-0.04343188617734516,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.14737629054701312,4,True,31
B51,fremlin:7_5:knot.7_5,knot,1,LINEAR_FAIL,1,0.06580115532299678,0.07311239480332976,1.1111111111111112,0.3697926000040948,0.12421917680869721,0.02901179660173925,0.14622478960665952,inf,-0.14050925385999236,0.02402913302642669,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.05650152686625306,7,True,31
B52,knotplot:link_7.2.8,link,2,LINEAR_FAIL,2,0.09057659873565774,0.10064066526184193,1.1111180753502423,0.32511888095658176,0.17607280767764638,0.10588996087875173,0.17798790011162113,0.20128259211787045,-0.20732559935090944,-0.010036375321360055,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.04252966527923617,5,True,62
B53,fremlin:4_1:knot.4_1z,knot,1,LINEAR_FAIL,1,0.12448814696396343,0.1383201632932927,1.111111111111111,0.2535298879239275,0.5129278944077615,0.0022835288399896403,0.2766403265865854,inf,-0.2529806639665355,0.0028039505715092513,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.27075121386508805,6,True,31
B54,knotplot:torus_6.15,torus_link,3,LINEAR_FAIL,3,0.018828043782889194,0.02092004864765466,1.1111161673769694,0.49143486567732586,0.48602700296373924,0.15642368541137722,0.04187319002581072,0.04184028769449923,-1.650816448664095,-0.017517201369251594,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.07771393137777585,2,True,93
B55,knotplot:torus_2.3,torus_knot,1,LINEAR_FAIL,1,0.1726766239127561,0.1918629154586179,0.9238864614654623,0.3224448655649799,0.17769093982377784,0.057957514887198844,0.38372594525182363,inf,-4.1838095917378534e-05,-0.03531108100764488,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,3.037410899318667e-08,3,True,31
B56,fremlin:8_11:knot.8_11d,knot,1,LINEAR_FAIL,1,0.02657622006472139,0.02952913340524599,1.1111111111111112,0.6039065997698271,0.251586659468621,0.1633849397537052,1.1150484556710226e-14,inf,0.28227041369630573,-0.014296679556344954,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.042157026091287346,5,True,31
B57,fremlin:6_1:knot.6_1,knot,1,LINEAR_FAIL,1,0.0830235484803613,0.09224838720040143,1.111111111111111,0.519734678203659,0.19951705984345625,0.021401586982066286,0.18449677440080287,inf,-3.475127866197308e-14,-0.020216716395786503,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.07543196603436188,3,True,31
B58,knotplot:link_6.3.1,link,3,LINEAR_PASS,3,0.08412611672141432,0.09347346302379368,1.1085831928515042,0.4670375312750948,0.10630819286778385,0.10060970081881707,0.14693944177370846,0.1869540740556048,0.38811974190090837,-0.030259539529098604,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.02550417300711185,2,True,93
B59,knotplot:link_9.2.40,link,2,LINEAR_PASS,2,0.05877615206832949,0.06530683563147721,1.111116809370641,0.5710505551676835,0.059021448377820196,0.1303993010348627,0.13061434110649173,0.13061458591529007,-1.2101932684272296,9.594252802379035e-05,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.02890538159900048,3,True,62
B60,knotplot:link_9.2.20,link,2,LINEAR_PASS,2,0.05770345198527899,0.06411494665030999,1.1111364791422849,0.5643752249878938,0.06781879678878737,0.11579472733422057,0.12823294808161706,0.12823282094655758,0.9536958009255444,-0.013350842414227333,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.011168729891805262,4,True,62
B61,fremlin:8_20:knot.8_20r,knot,1,LINEAR_FAIL,1,0.0180278299072494,0.020030922119166,1.1111111111111112,0.7385938293550126,0.9999999999999885,0.0920423214803715,0.023435710258275507,inf,-1.7900118793773568e-13,-0.1523426861245293,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.015779002720607106,2,True,31
B62,knotplot:torus_2.7,torus_knot,1,LINEAR_FAIL,1,0.0881547939208748,0.09794977102319423,0.9178081872270466,0.3361340862482443,0.3537417739103264,0.009187867085012024,0.19590062894799187,inf,0.33024364402187073,-0.17537518779123382,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,2.0448523836767817e-06,7,True,31
B63,fremlin:8_13:knot.8_13p,knot,1,LINEAR_FAIL,1,0.011041351498224408,0.012268168331360452,1.1111111111111112,0.7655823246776867,0.5473910204580168,0.42053093187620877,0.0003647094763557686,inf,7.533332167438205e-13,-0.07583258915951561,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.07891039554308114,2,True,31
B64,knotplot:link_6.2.1,link,2,LINEAR_FAIL,2,0.09561352719049268,0.10623725243388076,1.1111246454512131,0.36156467330996833,0.18869908608442168,0.04926387215004506,0.2401766774798578,0.21247709299975223,-0.03606051187125703,-0.05122149000559834,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.014810923945258058,3,True,62
B65,knotplot:knot_5.1,knot,1,LINEAR_FAIL,1,0.11938210516403355,0.13264678351559284,0.8647077264354925,0.32266227205411646,0.21494861955171946,0.026942597196043205,0.26529608943454974,inf,0.24089391095703416,-0.007297567322948934,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.10900833430474396,2,True,31
B66,knotplot:torus_3.6,torus_link,3,LINEAR_FAIL,3,0.06674718485663955,0.0741635387295995,1.1111719093828352,0.38572899342482403,0.31753471571530917,0.07403643667596391,0.17383765273042392,0.14833519368616246,8.852556093868187e-05,0.018576455751935225,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.00640382346750067,4,True,93
B67,fremlin:8_3:knot.8_3d,knot,1,LINEAR_FAIL,1,0.0056292284880393615,0.006254698320043735,1.1111111111111112,0.9162308791356343,0.37476634485711335,0.41199660124273946,1.4820494858463983e-14,inf,-1.2246439552435369,-0.04241560007466147,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.00699319420190902,3,True,31
B68,knotplot:link_8.2.1,link,2,LINEAR_PASS,2,0.07334968527987337,0.08149965031097041,1.111113282999395,0.6230359493160118,0.03458689552697378,0.06257574592404924,0.22875105864224882,0.162999619236585,0.13490060005682475,0.00693141275275176,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.07783630699815076,7,True,62
B69,knotplot:torus_2.11,torus_knot,1,LINEAR_FAIL,1,0.058358281226106784,0.0648425346956742,0.9503650888529853,0.3412799539968898,0.451256210281945,0.009037734401670506,0.12968619439104195,inf,0.2960381723856066,2.7375736943297846e-06,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.14004898927620785,3,True,31
B70,knotplot:knot_10.1,knot,1,LINEAR_FAIL,1,0.06444332356828489,0.07160369285364987,0.9408121672510276,0.5128167037462096,0.12159018502764882,0.08771043893113477,0.14320865323737214,inf,0.18185166617554255,-0.007430887327541399,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.09687390976992745,4,True,31
B71,knotplot:link_6.3.3,link,3,LINEAR_PASS,3,0.10352104183193178,0.11502337981325753,1.1111144497193315,0.4411671573881106,0.06187961579034037,0.08859059587991146,0.16835719725133724,0.23004745085891756,-0.09178562150044996,-0.001329531528083219,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.03614121452508348,2,True,93
B72,knotplot:torus_2.5,torus_knot,1,LINEAR_FAIL,1,0.11731979008160551,0.130355322312895,0.9972667273594148,0.3317910696975143,0.2780975901385526,0.013337804803735198,0.26071452958230934,inf,0.10513707157870816,-4.0296652006249245e-11,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.02175498462734053,2,True,31
B73,fremlin:12a_1202:knot.12a_1202,knot,1,LINEAR_FAIL,1,0.004010831590094316,0.004456479544549239,1.111111111111111,0.8251795996043532,0.10467016158755356,0.49153802468649416,0.0033011157753711864,inf,-0.14658378049630105,0.030012817066295574,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.22155486525377524,8,True,31
B74,fremlin:7_3:knot.7_3d,knot,1,LINEAR_FAIL,1,0.040641840877605265,0.04515760097511696,1.1111111111111112,0.7929587581317318,0.6528217141734326,0.11187110817306209,1.1280708477072558e-14,inf,0.4468991642129463,-0.026248635053755364,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.14821726716059713,7,True,31
B75,fremlin:10_1:knot.10_1n,knot,1,LINEAR_PASS,1,0.06594825333329526,0.07327583703699474,1.1111111111111112,0.6471172947169642,0.10097674366995717,0.07862269447484609,0.14655167407398947,inf,0.18959668416621497,-0.006805423340529382,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.06901379515897277,4,True,31
B76,fremlin:12a_1202:knot.12a_1202z6,knot,1,LINEAR_FAIL,1,0.020870405372900237,0.023189339303222485,1.1111111111111112,0.6731905030608104,0.3420513734612939,0.1178400313114406,0.08529319623202583,inf,-0.26009179983811315,0.02867266668990201,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.21513361159014405,2,True,31
B77,fremlin:8_7:knot.8_7d,knot,1,LINEAR_FAIL,1,0.010742956486334613,0.011936618318149569,1.111111111111111,0.7478441168463318,0.14513008990896634,0.3690486015264337,1.3005201833633962e-14,inf,0.0034159306195259277,-0.0024496227368440925,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.029765945730930877,7,True,31
B78,knotplot:knot_7.4,knot,1,LINEAR_FAIL,1,0.08795421283016094,0.09772690314462328,0.8712838689451731,0.47581040666757,0.060347708915382256,0.12149670805539421,0.1954590426547716,inf,0.301862580817313,-0.009742771522060614,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.159165376999682,7,True,31
B79,knotplot:torus_2.6,torus_link,2,LINEAR_FAIL,2,0.10079358742843586,0.11199287492048429,1.1111396808410463,0.3343224372047561,0.2278478212899185,0.017738044714022464,0.24721953203846886,0.22399150913211266,-0.05581569303214085,-0.07635424273264188,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,1.2523937698527142e-08,3,True,62
B80,fremlin:8_9:knot.8_9d,knot,1,LINEAR_FAIL,1,0.01312595228249684,0.014584391424996488,1.1111111111111112,0.6582136771784426,0.9999999999999845,0.1718069159854323,1.1253657416286545e-14,inf,-1.3444312856444118,-0.004882506720799629,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.012116672661471253,5,True,31
B81,knotplot:knot_6.3,knot,1,LINEAR_FAIL,1,0.09774030356372457,0.1086003372930273,1.0026185247841828,0.22826194093389132,0.0990561730104534,0.09816394417672224,0.21720364030560432,inf,0.007843524703073493,0.035757333488624386,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.12658124166472573,4,True,31
B82,fremlin:5_2:knot.5_2,knot,1,LINEAR_PASS,1,0.1018569712682531,0.11317441252028122,1.1111111111111112,0.5699971929136515,0.10187353402512024,0.021017755652478664,0.22634882504056245,inf,0.0027388904374331113,0.004424167558559455,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.07783225989452765,2,True,31
B83,fremlin:4_1:knot.4_1d,knot,1,LINEAR_FAIL,1,0.04133495999447586,0.0459277333271954,1.1111111111111112,0.5969241630524986,0.5967593893727798,0.06764263016519279,2.925927877193584e-14,inf,-0.36091961835181957,-0.08027103529019824,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.06124502972070066,6,True,31
B84,fremlin:8_4:knot.8_4,knot,1,LINEAR_FAIL,1,0.009132663874279256,0.010147404304754729,1.1111111111111112,0.7788310840602889,1.0,0.2806099607706768,0.020294808609509458,inf,4.2428353374130817e-14,-0.0280911690915561,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.2273654393707537,2,True,31
B85,knotplot:knot_9.35,knot,1,LINEAR_FAIL,1,0.06932850378351006,0.07703167087056674,0.7890050997763637,0.5401013670819682,0.056291017824353105,0.07381201980586759,0.15407160619616136,inf,0.21917902532085684,0.007646191078711364,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.040365553950088236,7,True,31
B86,knotplot:knot_10.123,knot,1,LINEAR_FAIL,1,0.06116392219293897,0.06795991354770997,0.9042867734298107,0.18336673347918844,0.30521406237524407,0.08135160799067666,0.13592331241583208,inf,-0.3821579646147662,0.00014122430975940556,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.12295759527029118,7,True,31
B87,fremlin:7_2:knot.7_2,knot,1,LINEAR_PASS,1,0.07307748859930982,0.0811972095547887,1.1111111111111112,0.6132833825944884,0.08554388901634782,0.07238440191869254,0.1623944191095774,inf,-0.07022676661889274,1.2796349393655571e-05,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,1.5075805570376867e-26,7,True,31
B88,knotplot:knot_4.1,knot,1,LINEAR_FAIL,1,0.12604353583742525,0.14004837315269472,0.7318780467563881,0.4798558595327164,0.08907274413695754,0.05378819915145886,0.28010532559854756,inf,-0.0433650019277198,-0.025542248148334723,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.08754237955032478,4,True,31
B89,fremlin:8_4:knot.8_4d,knot,1,LINEAR_FAIL,1,0.008139918752875215,0.00904435416986135,1.1111111111111112,0.8248645162339473,0.9999999999999561,0.4366529106784087,1.8710076983424703e-14,inf,0.4528638949788038,-0.13805989482217623,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.012945101752646095,2,True,31
B90,fremlin:7_2:knot.7_2d,knot,1,LINEAR_FAIL,1,0.021710742219870866,0.02412304691096763,1.1111111111111112,0.7398551727736907,0.7812052570837958,0.19009554188032943,2.3506473810453372e-14,inf,-0.20819227906158994,-0.08459378703039228,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.055198507438722746,5,True,31
B91,knotplot:link_6.3.2,link,3,LINEAR_FAIL,3,0.08000788514223199,0.08889765015803554,1.0270925432722289,0.507130337562967,0.07743089107859218,0.13779027028283922,0.15810587886861127,0.17779647233046159,1.131093769292804,-0.006237423212057216,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.054411176522330205,2,True,93
B92,fremlin:9_2:knot.9_2n,knot,1,LINEAR_PASS,1,0.07211724513743618,0.08013027237492909,1.1111111111111112,0.38640273427642974,0.1107579677167696,0.08848227886286339,0.16026054474985818,inf,0.9477299895585345,-0.021917015089161378,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.039252800505971394,3,True,31
B93,fremlin:8_2:knot.8_2d,knot,1,LINEAR_FAIL,1,0.02296076026337709,0.02551195584819677,1.1111111111111112,0.5626576221908247,0.9999999999999938,0.12548493050554896,9.338361444537149e-15,inf,0.2956124380562271,-0.03900724732045553,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.0702024384112385,4,True,31
B94,knotplot:knot_9.2,knot,1,LINEAR_FAIL,1,0.06981873008927932,0.0775763667658659,0.9837939354389803,0.4341030243796166,0.16956956971322668,0.074753307562465,0.15516300251578205,inf,0.19319970950995874,0.010142440051305778,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.03250950333589463,4,True,31
B95,fremlin:8_19:knot.8_19u,knot,1,LINEAR_FAIL,1,0.07173188751244355,0.07970209723604839,1.111111111111111,0.4912416972996538,0.8738138031262664,0.01698723560673252,0.15940419447209678,inf,-0.20150207340008164,0.08869882534539188,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,3.370326763061797e-27,3,True,31
B96,fremlin:8_19:knot.8_19t,knot,1,LINEAR_FAIL,1,0.08748174481914432,0.09720193868793814,1.1111111111111112,0.43534705592064515,0.3215547974155987,0.030442142388975225,0.19440387737587628,inf,-0.2213420451616739,-0.026477715924091934,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.1330484586802071,4,True,31
B97,fremlin:8_21:knot.8_21d,knot,1,LINEAR_FAIL,1,0.029898172999571968,0.03322019222174663,1.1111111111111112,0.8772117874565588,1.0,0.08633400798966334,2.5432850386221257e-14,inf,-0.21419323527191286,-0.019621636966461013,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.03526923577929696,3,True,31
B98,fremlin:8_17:knot.8_17,knot,1,LINEAR_FAIL,1,0.054814962141636614,0.060905513490707344,1.111111111111111,0.42316880684633457,0.3133170887782036,0.021422078790178097,0.12181102698141469,inf,0.357108951448999,0.02152894297316525,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.08081207920777987,5,True,31
B99,knotplot:torus_2.8,torus_link,2,LINEAR_FAIL,2,0.07831992677822512,0.08702214086469458,1.111132532335424,0.3379260305403089,0.2552320887762377,0.01650149612352052,0.2367017146176785,0.17404763714682853,-0.32333841785990913,-0.012026751596605503,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.1504317070568951,4,True,62
