row_status,error_code,amplitude_hat,delta_E_hat,base_energy_hat,delta_E_over_abs_base,energy_signal_valid,frequency_hat,omega_hat,spectral_power,cycles,period_cv,harmonic_r2,fft_bin_index,fft_bin_width_hat,frequency_window_limited,frequency_certified,frequency_certification_status,frequency_extension_rounds,frequency_horizon_factor,effective_t_final_hat,mode_discovery_valid,mode_normal_fraction,mode_pod_power_fraction,mode_probe_mesh_cv,epsilon_RE,epsilon_RE_perp,epsilon_RE_full,normal_velocity_fraction,mesh_cv_plus,mesh_cv_minus,mesh_sample_cv_plus,mesh_sample_cv_minus,mesh_edge_ratio_plus,mesh_edge_ratio_minus,adaptive_reparams_plus,adaptive_reparams_minus,dt_hat_min,dt_hat_max,n_steps,max_substeps_budget,normalization_L_hat,normalization_Gamma_hat,core_fraction_hat,matched_energy_frequency_same_frozen_mode,temporal_frequency_rel_change,temporal_frequency_resolved,case_index,source_name,source_path,source_sha256,geometry_sha256,resolution_N,family_hint,qualification_rank,qualification_score
OK,,0.004,-0.0001146104850330773,0.05558298621571856,-0.0020619706287149085,False,16.597222222222324,104.28342280666183,0.4673654452309623,0.9947916666666727,inf,0.2710442874796203,1,16.597222222222324,True,False,UNRESOLVED_SHARED_HORIZON,0,1.25,0.075,True,0.9592305267165735,0.8436583407500661,0.10352219439579667,0.04263533927247,0.04263533927247,0.4361509095815358,0.7312881376488766,0.10227941265991312,0.1038577388834839,0.09895288391297342,0.09978532610059232,1.5161635382723797,1.5814987995763516,7,9,0.00031380753138074424,0.0003138075313807581,239,12000,1.0,1.0,0.055,True,0.0,True,1,PTSA_fab28a5e1e91.xyz,datasets\SST_Parametric_Trefoil_Seed_Atlas_v1.0.0\candidates\PTSA_fab28a5e1e91.xyz,90a4726a7b2a8f7d9390ba3135c5ae8e6b37ccc564799ecc78df9b1c5eaa7533,a89218a1a6ab774ade823363ee89188ce807bbb3606e237b646fbd665587d5ff,48,PTSA_fab28a5e1e91,2,0.7490427051312216
OK,,0.006,-0.0002576076662563695,0.05558298621571856,-0.004634649625635254,False,16.597222222222324,104.28342280666183,0.6519805786033951,0.9947916666666727,5.025441342526749e-16,0.3807779240188208,1,16.597222222222324,True,False,UNRESOLVED_SHARED_HORIZON,0,1.25,0.075,True,0.9592305267165735,0.8436583407500661,0.10352219439579667,0.04263533927247,0.04263533927247,0.4361509095815358,0.7312881376488766,0.10223809073899552,0.10425563541446074,0.09989821969302527,0.09994469319304584,1.5819434358151274,1.5919881273415477,7,9,0.00031380753138074424,0.0003138075313807581,239,12000,1.0,1.0,0.055,True,0.0,True,1,PTSA_fab28a5e1e91.xyz,datasets\SST_Parametric_Trefoil_Seed_Atlas_v1.0.0\candidates\PTSA_fab28a5e1e91.xyz,90a4726a7b2a8f7d9390ba3135c5ae8e6b37ccc564799ecc78df9b1c5eaa7533,a89218a1a6ab774ade823363ee89188ce807bbb3606e237b646fbd665587d5ff,48,PTSA_fab28a5e1e91,2,0.7490427051312216
OK,,0.002,-3.152783895446487e-05,0.05550584398343925,-0.0005680093606696897,False,1.3813345263098533,8.679180800009943,0.35177844642694367,2.120952452160685,0.2878923766816143,0.45003702004032053,2,0.6508826821326652,False,False,UNRESOLVED_HORIZON_CAP,5,32.0,1.92,True,0.9627441378830173,0.7719472258426453,0.1033385636858898,0.03458698970808004,0.03458698970808004,0.4313188563036169,0.7295274408783687,0.13590906981962975,0.16460060880851263,0.12796671825861755,0.16450806651639593,5.401695779529947,11.555151407031774,153,151,3.265609350711074e-07,0.0009379579872985655,2837,41136,1.0,1.0,0.055,True,,False,1,PTSA_fab28a5e1e91.xyz,datasets\SST_Parametric_Trefoil_Seed_Atlas_v1.0.0\candidates\PTSA_fab28a5e1e91.xyz,90a4726a7b2a8f7d9390ba3135c5ae8e6b37ccc564799ecc78df9b1c5eaa7533,de07842bb94cf71661c5a8b778db1d6188163e5ca63174a8fa07f365411b4a22,64,PTSA_fab28a5e1e91,2,0.7490427051312216
OK,,0.003,-7.093699413997928e-05,0.05550584398343925,-0.0012780094679966324,False,0.6508826821326652,4.089616505073603,0.4722300475677068,0.9993894993894734,0.29157667386609076,0.5037511181730812,1,0.6508826821326652,True,False,UNRESOLVED_SHARED_HORIZON,0,32.0,1.92,True,0.9627441378830173,0.7719472258426453,0.1033385636858898,0.03458698970808004,0.03458698970808004,0.4313188563036169,0.7295274408783687,0.13587849237815092,0.16194336934319462,0.13587849237815092,0.16194036561226807,4.36130434164238,10.494978542205384,128,337,1.4310537954642655e-07,0.0009379579872985655,3044,43092,1.0,1.0,0.055,True,,False,1,PTSA_fab28a5e1e91.xyz,datasets\SST_Parametric_Trefoil_Seed_Atlas_v1.0.0\candidates\PTSA_fab28a5e1e91.xyz,90a4726a7b2a8f7d9390ba3135c5ae8e6b37ccc564799ecc78df9b1c5eaa7533,de07842bb94cf71661c5a8b778db1d6188163e5ca63174a8fa07f365411b4a22,64,PTSA_fab28a5e1e91,2,0.7490427051312216
OK,,0.004,-0.0001261081556087132,0.05550584398343925,-0.002271979787323635,False,0.6508826821326652,4.089616505073603,0.4936842168395197,0.9993894993894734,1.0062431308131363,0.4372697679449813,1,0.6508826821326652,True,False,UNRESOLVED_SHARED_HORIZON,0,32.0,1.92,True,0.9627441378830173,0.7719472258426453,0.1033385636858898,0.03458698970808004,0.03458698970808004,0.4313188563036169,0.7295274408783687,0.12430896567935726,0.13080492266220328,0.12033885446297066,0.1262249668598221,6.807884097468516,5.057030585775633,134,181,3.1657960775088867e-07,0.0009379579872985655,2793,45252,1.0,1.0,0.055,True,,False,1,PTSA_fab28a5e1e91.xyz,datasets\SST_Parametric_Trefoil_Seed_Atlas_v1.0.0\candidates\PTSA_fab28a5e1e91.xyz,90a4726a7b2a8f7d9390ba3135c5ae8e6b37ccc564799ecc78df9b1c5eaa7533,de07842bb94cf71661c5a8b778db1d6188163e5ca63174a8fa07f365411b4a22,64,PTSA_fab28a5e1e91,2,0.7490427051312216
OK,,0.006,-0.00028372353756426355,0.05550584398343925,-0.005111597576084339,False,0.6508826821326652,4.089616505073603,0.6057602316326647,0.9993894993894734,inf,0.45022877403497896,1,0.6508826821326652,True,False,UNRESOLVED_SHARED_HORIZON,0,32.0,1.92,True,0.9627441378830173,0.7719472258426453,0.1033385636858898,0.03458698970808004,0.03458698970808004,0.4313188563036169,0.7295274408783687,0.17822458506506933,0.14370719320675845,0.14461904434831083,0.14342417467320406,11.093095708625059,11.907551939856246,268,133,1.0719360452604576e-06,0.0009379579872985655,3212,50316,1.0,1.0,0.055,True,,False,1,PTSA_fab28a5e1e91.xyz,datasets\SST_Parametric_Trefoil_Seed_Atlas_v1.0.0\candidates\PTSA_fab28a5e1e91.xyz,90a4726a7b2a8f7d9390ba3135c5ae8e6b37ccc564799ecc78df9b1c5eaa7533,de07842bb94cf71661c5a8b778db1d6188163e5ca63174a8fa07f365411b4a22,64,PTSA_fab28a5e1e91,2,0.7490427051312216
OK,,0.002,-4.439402977399198e-05,0.048364772923688806,-0.00091790009732989,False,0.6508826821326652,4.089616505073603,0.381905511732235,0.9993894993894734,0.4778197704572708,0.4496201035281606,1,0.6508826821326652,True,False,UNRESOLVED_HORIZON_CAP,5,32.0,1.92,True,0.9347913751679308,0.9184829171454821,0.10420557393713269,0.03574125751266849,0.03574125751266849,0.4316062491082539,0.6702335106474239,0.13473504295188599,0.15046462752115444,0.13461888319742177,0.15018129266647975,3.6270273604104557,5.268261987177978,113,107,7.776741540732601e-07,0.0009379579872985655,2361,23424,1.0,1.0,0.055,True,,False,2,PTSA_8674e8c18a1d.xyz,datasets\SST_Parametric_Trefoil_Seed_Atlas_v1.0.0\candidates\PTSA_8674e8c18a1d.xyz,d66a7a1121680216ae23c512d7be0f872a71b8c4e71b03a8680b4f4247cbecca,2bd0a1e26b0e10fd40809d6f74afa6cc28c17cad1a234bbbb58ba2be2b1f068b,48,PTSA_8674e8c18a1d,3,0.7430470987877293
OK,,0.003,-9.982476846546323e-05,0.048364772923688806,-0.00206399745994816,False,0.6508826821326652,4.089616505073603,0.7240569038003482,0.9993894993894734,inf,0.8057380820107769,1,0.6508826821326652,True,False,UNRESOLVED_SHARED_HORIZON,0,32.0,1.92,True,0.9347913751679308,0.9184829171454821,0.10420557393713269,0.03574125751266849,0.03574125751266849,0.4316062491082539,0.6702335106474239,0.14764792591375606,0.15915515983752423,0.14746837090222062,0.15907424167709283,3.3971571498719157,4.8062646360966665,117,110,1.3391918691207927e-06,0.0009379579872985655,2342,24624,1.0,1.0,0.055,True,,False,2,PTSA_8674e8c18a1d.xyz,datasets\SST_Parametric_Trefoil_Seed_Atlas_v1.0.0\candidates\PTSA_8674e8c18a1d.xyz,d66a7a1121680216ae23c512d7be0f872a71b8c4e71b03a8680b4f4247cbecca,2bd0a1e26b0e10fd40809d6f74afa6cc28c17cad1a234bbbb58ba2be2b1f068b,48,PTSA_8674e8c18a1d,3,0.7430470987877293
OK,,0.004,-0.00017731187203468002,0.048364772923688806,-0.003666136762689805,False,0.6508826821326652,4.089616505073603,0.8730733666427803,0.9993894993894734,inf,0.6447723566786728,1,0.6508826821326652,True,False,UNRESOLVED_SHARED_HORIZON,0,32.0,1.92,True,0.9347913751679308,0.9184829171454821,0.10420557393713269,0.03574125751266849,0.03574125751266849,0.4316062491082539,0.6702335106474239,0.15285430221084642,0.1293605834663672,0.15263162100929564,0.12928883738158323,4.825916081946344,5.313695217678776,103,96,3.862035729343405e-07,0.0009379579872985655,2339,25932,1.0,1.0,0.055,True,,False,2,PTSA_8674e8c18a1d.xyz,datasets\SST_Parametric_Trefoil_Seed_Atlas_v1.0.0\candidates\PTSA_8674e8c18a1d.xyz,d66a7a1121680216ae23c512d7be0f872a71b8c4e71b03a8680b4f4247cbecca,2bd0a1e26b0e10fd40809d6f74afa6cc28c17cad1a234bbbb58ba2be2b1f068b,48,PTSA_8674e8c18a1d,3,0.7430470987877293
OK,,0.006,-0.0003979508167128998,0.048364772923688806,-0.008228112997466088,False,0.6508826821326652,4.089616505073603,0.5707800820896328,0.9993894993894734,0.7651381954135964,0.45707836703581617,1,0.6508826821326652,True,False,UNRESOLVED_SHARED_HORIZON,0,32.0,1.92,True,0.9347913751679308,0.9184829171454821,0.10420557393713269,0.03574125751266849,0.03574125751266849,0.4316062491082539,0.6702335106474239,0.1361901574097117,0.14098413688762917,0.1360758818944171,0.14084517795144116,3.865826984354081,3.429939373472634,109,72,2.429488569877236e-06,0.0009379579872985655,2315,28992,1.0,1.0,0.055,True,,False,2,PTSA_8674e8c18a1d.xyz,datasets\SST_Parametric_Trefoil_Seed_Atlas_v1.0.0\candidates\PTSA_8674e8c18a1d.xyz,d66a7a1121680216ae23c512d7be0f872a71b8c4e71b03a8680b4f4247cbecca,2bd0a1e26b0e10fd40809d6f74afa6cc28c17cad1a234bbbb58ba2be2b1f068b,48,PTSA_8674e8c18a1d,3,0.7430470987877293
OK,,0.002,-4.164107200615996e-05,0.04830123292866065,-0.0008621119893080675,False,0.6508826821326652,4.089616505073603,0.6931791825636091,0.9993894993894734,inf,0.5912896627814024,1,0.6508826821326652,True,False,UNRESOLVED_HORIZON_CAP,5,32.0,1.92,True,0.9396572742397333,0.6767548336739779,0.10419179915412592,0.0350307099418415,0.0350307099418415,0.42666264547123567,0.6695012752760757,0.16618314297816209,0.13098869881342431,0.16618314297816209,0.12251164667301924,17.07160941039498,5.34105572778242,246,138,1.2168526958289405e-07,0.0009379579872985655,3382,41220,1.0,1.0,0.055,True,,False,2,PTSA_8674e8c18a1d.xyz,datasets\SST_Parametric_Trefoil_Seed_Atlas_v1.0.0\candidates\PTSA_8674e8c18a1d.xyz,d66a7a1121680216ae23c512d7be0f872a71b8c4e71b03a8680b4f4247cbecca,89713ea5db71f85a9f2c42515be708eb990774e912930cab1c4f4401a892f230,64,PTSA_8674e8c18a1d,3,0.7430470987877293
OK,,0.003,-9.369617969525595e-05,0.04830123292866065,-0.0019398299797779939,False,0.6508826821326652,4.089616505073603,0.6772823508036511,0.9993894993894734,inf,0.6511583535563721,1,0.6508826821326652,True,False,UNRESOLVED_SHARED_HORIZON,0,32.0,1.92,True,0.9396572742397333,0.6767548336739779,0.10419179915412592,0.0350307099418415,0.0350307099418415,0.42666264547123567,0.6695012752760757,0.16298110626799198,0.13532042502233,0.16298108489402868,0.132372380086233,88.74366534296723,8.273771762640779,163,129,2.7882341754881246e-07,0.0009379579872985655,2686,43176,1.0,1.0,0.055,True,,False,2,PTSA_8674e8c18a1d.xyz,datasets\SST_Parametric_Trefoil_Seed_Atlas_v1.0.0\candidates\PTSA_8674e8c18a1d.xyz,d66a7a1121680216ae23c512d7be0f872a71b8c4e71b03a8680b4f4247cbecca,89713ea5db71f85a9f2c42515be708eb990774e912930cab1c4f4401a892f230,64,PTSA_8674e8c18a1d,3,0.7430470987877293
OK,,0.004,-0.00016657993227060797,0.04830123292866065,-0.0034487718463965737,False,0.6508826821326652,4.089616505073603,0.8803851611770542,0.9993894993894734,inf,0.40140837916873706,1,0.6508826821326652,True,False,UNRESOLVED_SHARED_HORIZON,0,32.0,1.92,True,0.9396572742397333,0.6767548336739779,0.10419179915412592,0.0350307099418415,0.0350307099418415,0.42666264547123567,0.6695012752760757,0.12979629459053602,0.13067347214404787,0.126638262065404,0.13014356054907827,5.753781416409602,4.107996914869269,154,142,5.456060686581665e-07,0.0009379579872985655,2651,45336,1.0,1.0,0.055,True,,False,2,PTSA_8674e8c18a1d.xyz,datasets\SST_Parametric_Trefoil_Seed_Atlas_v1.0.0\candidates\PTSA_8674e8c18a1d.xyz,d66a7a1121680216ae23c512d7be0f872a71b8c4e71b03a8680b4f4247cbecca,89713ea5db71f85a9f2c42515be708eb990774e912930cab1c4f4401a892f230,64,PTSA_8674e8c18a1d,3,0.7430470987877293
OK,,0.006,-0.0003748559339323207,0.04830123292866065,-0.007760794315250104,False,0.6508826821326652,4.089616505073603,0.448912454594699,0.9993894993894734,0.8349988980829159,0.42284585542608044,1,0.6508826821326652,True,False,UNRESOLVED_SHARED_HORIZON,0,32.0,1.92,True,0.9396572742397333,0.6767548336739779,0.10419179915412592,0.0350307099418415,0.0350307099418415,0.42666264547123567,0.6695012752760757,0.15825309558831185,0.13814278090170728,0.15825309558831185,0.12321525409671658,26.58099858645815,4.163315433889629,117,143,5.161264211572814e-07,0.0009379579872985655,2648,50328,1.0,1.0,0.055,True,,False,2,PTSA_8674e8c18a1d.xyz,datasets\SST_Parametric_Trefoil_Seed_Atlas_v1.0.0\candidates\PTSA_8674e8c18a1d.xyz,d66a7a1121680216ae23c512d7be0f872a71b8c4e71b03a8680b4f4247cbecca,89713ea5db71f85a9f2c42515be708eb990774e912930cab1c4f4401a892f230,64,PTSA_8674e8c18a1d,3,0.7430470987877293
OK,,0.002,-3.787852178976925e-05,0.04930063498104305,-0.000768317118112864,False,0.6508826821326652,4.089616505073603,0.48202857676187516,0.9993894993894734,0.9779005524861879,0.6777940606431039,1,0.6508826821326652,True,False,UNRESOLVED_HORIZON_CAP,5,32.0,1.92,True,0.9487811101946414,0.6407298347468023,0.10409531517052835,0.042854933842937724,0.042854933842937724,0.4371796238893603,0.675290015980311,0.1617853802709504,0.14017883119315572,0.13672332406146312,0.13332243951270267,5.969971219681827,3.9668014527953384,112,110,3.729262904039743e-08,0.0009379579872985655,2389,23208,1.0,1.0,0.055,True,,False,3,PTSA_be525c7589a4.xyz,datasets\SST_Parametric_Trefoil_Seed_Atlas_v1.0.0\candidates\PTSA_be525c7589a4.xyz,d7d48979bc53735230f492381943bd9e3cd664919190bf37d952a4a8da567ef9,29b1e79f1478f13eb03be3bea15ebc14e6e14760299ea5455d526e08bf05941e,48,PTSA_be525c7589a4,4,0.7401813629191466
OK,,0.003,-8.530199992431986e-05,0.04930063498104305,-0.0017302414047429605,False,0.6508826821326652,4.089616505073603,0.5230271699780468,0.9993894993894734,inf,0.6575191091211886,1,0.6508826821326652,True,False,UNRESOLVED_SHARED_HORIZON,0,32.0,1.92,True,0.9487811101946414,0.6407298347468023,0.10409531517052835,0.042854933842937724,0.042854933842937724,0.4371796238893603,0.675290015980311,0.13931589645875694,0.157909887191046,0.12550525563887027,0.15568804188836158,3.8258709576825543,8.585266254935343,117,223,1.1363018842525108e-07,0.0009379579872985655,3048,24288,1.0,1.0,0.055,True,,False,3,PTSA_be525c7589a4.xyz,datasets\SST_Parametric_Trefoil_Seed_Atlas_v1.0.0\candidates\PTSA_be525c7589a4.xyz,d7d48979bc53735230f492381943bd9e3cd664919190bf37d952a4a8da567ef9,29b1e79f1478f13eb03be3bea15ebc14e6e14760299ea5455d526e08bf05941e,48,PTSA_be525c7589a4,4,0.7401813629191466
