pair_key,topology_key,variant_key,representation,samples,total_length,sampled_reach_proxy,length_over_diameter_proxy,writhe_sum_midpoint_proxy,edge_cv_max,native_backend
8_15/knot.8_15p,8_15,8_15p,short,128,54.888203062212675,0.476841799788716,57.553892178216245,7.79418684443803,0.006755100686050231,True
8_15/knot.8_15p,8_15,8_15p,short,256,55.074055553082644,0.41147386867988134,66.92290780186723,7.719851968095126,0.002579413279857209,True
8_15/knot.8_15p,8_15,8_15p,short,512,55.12886705033284,0.37074433462992645,74.34890017316376,7.70245091295595,0.0016503764373278602,True
8_15/knot.8_15p,8_15,8_15p,short,1024,55.15565109097575,0.24211904257918035,113.90192713350534,7.698087285094975,0.0012237734574593378,True
8_16/knot.8_16,8_16,8_16,short,128,47.739855448782905,0.49927534109279137,47.809146095911785,2.1777460866226384,0.0023856844296911493,True
8_16/knot.8_16,8_16,8_16,short,256,47.822594658042476,0.49871352542574054,47.945957167712066,2.1768142634348697,0.0008013206464102236,True
8_16/knot.8_16,8_16,8_16,short,512,47.846789441076304,0.4985490692921774,47.9860382740334,2.1763586699399657,0.0006383433242587276,True
8_16/knot.8_16,8_16,8_16,short,1024,47.85815545061084,0.3207604339571829,74.60108913713348,2.1763560155228565,0.0005123957703640641,True
8_17/knot.8_17,8_17,8_17,short,128,50.77658806165374,0.4998855715800085,50.78821129119823,-0.31688764486315757,0.0037994890313637476,True
8_17/knot.8_17,8_17,8_17,short,256,50.87844252286688,0.49656506110273424,51.23038903490297,-0.35387711056998045,0.0014069675046292779,True
8_17/knot.8_17,8_17,8_17,short,512,50.91107202043253,0.42356617666973856,60.09813203301254,-0.36527313052264704,0.0011027846830584998,True
8_17/knot.8_17,8_17,8_17,short,1024,50.926060537168716,0.21837864096211737,116.60036969000777,-0.36854686833998024,0.0008329291842605946,True
8_18/knot.8_18,8_18,8_18,short,128,48.90128114945885,0.49923687129590244,48.97603117987113,0.3849460289912881,0.003616518403497234,True
8_18/knot.8_18,8_18,8_18,short,256,49.02480377821399,0.49750562816503646,49.27060218296777,0.4139754539971247,0.0011735493667269547,True
8_18/knot.8_18,8_18,8_18,short,512,49.0574445111721,0.49637051619158895,49.416154778456786,0.4227691653959593,0.0009099342011602776,True
8_18/knot.8_18,8_18,8_18,short,1024,49.07281266769614,0.2930093140039559,83.73933919901538,0.4251569707265541,0.0007156978076482756,True
8_18/knot.8_18z,8_18,8_18z,short,128,41.421893031757804,0.49751135838163335,41.62909281759926,0.0009563195650538211,0.003432995135266002,True
8_18/knot.8_18z,8_18,8_18z,short,256,41.549477723364674,0.49714883894256656,41.7877650199689,0.0006037879823525328,0.0018372473907479646,True
8_18/knot.8_18z,8_18,8_18z,short,512,41.59767966831596,0.3912215363673412,53.163841713020396,0.00020814402922989504,0.0019183312708817221,True
8_18/knot.8_18z,8_18,8_18z,short,1024,41.631286427146534,0.17121203612126204,121.5781535290571,2.1072612078752314e-05,0.0010989373528918138,True
8_19/knot.8_19t,8_19,8_19t,short,128,32.20404143838182,0.49667546093935544,32.419601904103295,8.411545540701901,0.02628170570465567,True
8_19/knot.8_19t,8_19,8_19t,short,256,32.247893309385056,0.48722854305550156,33.09318980693585,8.420442477867283,0.03729305942162071,True
8_19/knot.8_19t,8_19,8_19t,short,512,32.29194581557792,0.12826111075786084,125.88361984694109,8.425324446108663,0.035472877481029834,True
8_19/knot.8_19t,8_19,8_19t,short,1024,32.33984022559282,0.015810699601222805,1022.7200895996926,8.425784342616415,0.012217642821650953,True
8_19/knot.8_19u,8_19,8_19u,short,128,39.27701333487943,0.4986089230555747,39.38659289747772,8.95179887780274,0.025736042669403703,True
8_19/knot.8_19u,8_19,8_19u,short,256,39.32822691595481,0.49601081168807676,39.644525874455034,8.932025378892707,0.036435189402351256,True
8_19/knot.8_19u,8_19,8_19u,short,512,39.376575099919364,0.21788843080343945,90.35949030134965,8.928418061497798,0.036790558925247234,True
8_19/knot.8_19u,8_19,8_19u,short,1024,39.43884422452466,0.019281309440314965,1022.722143083878,8.927785273182325,0.010444298980742383,True
8_2/knot.8_2,8_2,8_2,short,128,41.6311600829095,0.43956502196870306,47.35495091995017,5.347857896453569,0.003080356829388449,True
8_2/knot.8_2,8_2,8_2,short,256,41.73571241886803,0.4384910448312633,47.590153676831015,5.430192954550463,0.0015894637330968998,True
8_2/knot.8_2,8_2,8_2,short,512,41.77489466488825,0.36237252292308464,57.64081438613266,5.454228705004941,0.001381402862309573,True
8_2/knot.8_2,8_2,8_2,short,1024,41.7930585283121,0.18373199980201846,113.73374962811722,5.460506185399752,0.0010639006319137494,True
8_2/knot.8_2d,8_2,8_2d,short,128,57.44781848613648,0.4982970925024717,57.64414377538388,6.396236077472763,0.004311985677940572,True
8_2/knot.8_2d,8_2,8_2d,short,256,57.66272143471825,0.4966993433522983,58.04590061015976,6.520286694009654,0.0013498855031609232,True
8_2/knot.8_2d,8_2,8_2d,short,512,57.717191386247876,0.4966993433522983,58.10073252433343,6.554007824631271,0.0010780128068274704,True
8_2/knot.8_2d,8_2,8_2d,short,1024,57.74230551993264,0.3310711695065653,87.20527614348428,6.56302171188084,0.0008811475752957221,True
8_20/knot.8_20r,8_20,8_20r,short,128,39.116680732301255,0.3642585135664837,53.6935710154126,1.8381168275738033,0.005323582167176223,True
8_20/knot.8_20r,8_20,8_20r,short,256,39.211729889822536,0.31383312980821254,62.47226020048509,1.8026127396764886,0.002265345433808362,True
8_20/knot.8_20r,8_20,8_20r,short,512,39.244426049867364,0.29099426876944784,67.4316133713279,1.7879927719563988,0.0016799594714253508,True
8_20/knot.8_20r,8_20,8_20r,short,1024,39.2613557698224,0.15302526124134727,128.2839037533171,1.7831406496342268,0.0012331594054825828,True
8_21/knot.8_21d,8_21,8_21d,short,128,45.779560296983085,0.4998399934194909,45.7942150484971,4.907909491612879,0.0025932629740811333,True
8_21/knot.8_21d,8_21,8_21d,short,256,45.86170744647683,0.49912712202802845,45.9419108103501,4.905215071426805,0.0008353836604411067,True
8_21/knot.8_21d,8_21,8_21d,short,512,45.88451561019574,0.4989240783438869,45.983464821444755,4.905367636634679,0.0006427557574426993,True
8_21/knot.8_21d,8_21,8_21d,short,1024,45.89541031176475,0.3103413021590546,73.94344547836346,4.905791967680437,0.00053930759185487,True
8_21/knot.8_21p,8_21,8_21p,short,128,50.60423618712008,0.4996754317950729,50.63710657668867,4.453123081700044,0.005605123305217886,True
8_21/knot.8_21p,8_21,8_21p,short,256,50.733813604269145,0.43432645490279204,58.405161637717924,4.418323287756046,0.0017641733472250575,True
8_21/knot.8_21p,8_21,8_21p,short,512,50.76946283473147,0.40068124116298426,63.353930280554465,4.410562482771475,0.0010138796453870139,True
8_21/knot.8_21p,8_21,8_21p,short,1024,50.78585536937542,0.2711476149652065,93.64982866600583,4.408723962445049,0.0007318061146847702,True
8_21/knot.8_21r,8_21,8_21r,short,128,39.50068306604203,0.49864135623277334,39.60831023370083,4.593965571330784,0.0027499086681731177,True
8_21/knot.8_21r,8_21,8_21r,short,256,39.55628681214458,0.498568093642944,39.66989395883135,4.585073686589197,0.0015765509544122826,True
8_21/knot.8_21r,8_21,8_21r,short,512,39.58379080517763,0.37549910998595515,52.70823518950309,4.583111063887208,0.0010428812051143821,True
8_21/knot.8_21r,8_21,8_21r,short,1024,39.59268731258874,0.1960390207322432,100.98164937955333,4.582827764141143,0.0008750774280860284,True
8_3/knot.8_3,8_3,8_3,short,128,49.72313242416121,0.36388132718227045,68.32328112188974,0.5736734408650825,0.007948518920602497,True
8_3/knot.8_3,8_3,8_3,short,256,49.90406696377108,0.3619219054068168,68.94314245455331,0.9872022649467814,0.0028630538681063303,True
8_3/knot.8_3,8_3,8_3,short,512,49.962768620647694,0.3619219054068168,69.02423958628209,1.099034254991902,0.001874200804623551,True
8_3/knot.8_3,8_3,8_3,short,1024,49.98946735482413,0.18937330286034024,131.98657519241388,1.1289720817452644,0.0013902689156035286,True
8_3/knot.8_3d,8_3,8_3d,short,128,57.21671689345566,0.49926721955927783,57.300694549867536,-0.820090770282571,0.005241398821177869,True
8_3/knot.8_3d,8_3,8_3d,short,256,57.49825372879466,0.4987222333909119,57.64556889498646,-0.5844188681755575,0.0016835318968063462,True
8_3/knot.8_3d,8_3,8_3d,short,512,57.56963435360473,0.4982211310019804,57.77518331852517,-0.5235182584691507,0.0013134527826747391,True
8_3/knot.8_3d,8_3,8_3d,short,1024,57.601487513104374,0.28365379950547964,101.53484214476673,-0.5075826087896146,0.0010655646833310731,True
8_3/knot.8_3i8,8_3,8_3i8,short,128,52.11023655106912,0.46971831987781437,55.469665910225,1.1879847534725216e-05,0.014211659561737006,True
8_3/knot.8_3i8,8_3,8_3i8,short,256,52.49420053757798,0.3665836941146349,71.5992028291941,1.1052165835955418e-05,0.0059118979683022025,True
8_3/knot.8_3i8,8_3,8_3i8,short,512,52.59183510864739,0.2303473611465032,114.15766789531064,-1.2315424532916556e-06,0.002928055425227467,True
8_3/knot.8_3i8,8_3,8_3i8,short,1024,52.638723930739744,0.13632599934363035,193.06194043755315,-9.529425420670911e-06,0.0022364816071788244,True
8_3/knot.8_3z,8_3,8_3z,short,128,47.649884244044266,0.500507313300591,47.60158640821603,-2.4102420930112468e-08,0.0034372728017205466,True
8_3/knot.8_3z,8_3,8_3z,short,256,47.776353526421005,0.49932902739844903,47.84055292693505,-3.8970784138087364e-08,0.0011236051819777401,True
8_3/knot.8_3z,8_3,8_3z,short,512,47.81078600349323,0.49905614876383964,47.90120923459252,-5.293285967064287e-08,0.0008948274777377268,True
8_3/knot.8_3z,8_3,8_3z,short,1024,47.8269340875586,0.29836413146842317,80.14859871421957,-5.751405154000816e-08,0.0006867948960690351,True
8_4/knot.8_4,8_4,8_4,short,128,45.32200420707998,0.49862415764186396,45.447060187998794,-1.016782371834791,0.0056737039014859185,True
8_4/knot.8_4,8_4,8_4,short,256,45.46249708866663,0.40766518145251107,55.75960268017464,-1.0865636028649022,0.0017603977742513214,True
8_4/knot.8_4,8_4,8_4,short,512,45.50115768723302,0.3865801291992305,58.85087495506428,-1.1049364023689239,0.00112541998819992,True
8_4/knot.8_4,8_4,8_4,short,1024,45.5172089269756,0.20234372384643082,112.47497095961567,-1.1098009325022595,0.0008818782344552185,True
8_4/knot.8_4d,8_4,8_4d,short,128,58.02387267953007,0.49925058050774274,58.110971669296035,-1.7309839369390105,0.00421759366124377,True
8_4/knot.8_4d,8_4,8_4d,short,256,58.269272415082824,0.4982922595272206,58.46897207511178,-2.0206799368074426,0.0014578367347820142,True
8_4/knot.8_4d,8_4,8_4d,short,512,58.33580897022198,0.497792552687311,58.59449750232171,-2.090875322499151,0.001202506447633173,True
8_4/knot.8_4d,8_4,8_4d,short,1024,58.36531728390363,0.3046695329008876,95.78463052767819,-2.1085758225291444,0.0009900054937574416,True
8_5/knot.8_5,8_5,8_5,short,128,36.93083475327981,0.4177550698376985,44.20153987314596,5.11891614653945,0.004519575029685169,True
8_5/knot.8_5,8_5,8_5,short,256,37.03261367323058,0.41730249258734237,44.37142640057388,5.204498661510109,0.001965233702746469,True
8_5/knot.8_5,8_5,8_5,short,512,37.06221927922191,0.291207583893755,63.63539503961509,5.227512797577021,0.0019704607733898377,True
8_5/knot.8_5,8_5,8_5,short,1024,37.08408536382421,0.1496335767570748,123.91632335311012,5.233836491366981,0.0014341141909826583,True
8_6/knot.8_6,8_6,8_6,short,128,57.7986177460171,0.4965818293679814,58.19646866618096,4.051525132686117,0.00938307288538277,True
8_6/knot.8_6,8_6,8_6,short,256,58.017046207216836,0.3940206283655233,73.6218385924148,3.883671285476972,0.003048107420120592,True
8_6/knot.8_6,8_6,8_6,short,512,58.07620954118376,0.3687180747711598,78.75422106338023,3.8368188563983225,0.0017119430306656227,True
8_6/knot.8_6,8_6,8_6,short,1024,58.10555124541489,0.21815052116814815,133.17765855949466,3.824214322800239,0.0012504402574795472,True
8_6/knot.8_6p,8_6,8_6p,short,128,47.66827166817524,0.4981288456417452,47.84733115260937,4.081773214568457,0.0033528431462079545,True
8_6/knot.8_6p,8_6,8_6p,short,256,47.81014558687573,0.4981288456417452,47.98973800170251,4.133153577984715,0.0011285919022730635,True
8_6/knot.8_6p,8_6,8_6p,short,512,47.84998014178764,0.48571628126877386,49.25713012624914,4.145156848952037,0.0007889126709846886,True
8_6/knot.8_6p,8_6,8_6p,short,1024,47.86466411459898,0.24695366628480564,96.91021160908345,4.147897184330865,0.0006845389989977009,True
8_7/knot.8_7d,8_7,8_7d,short,128,68.73098509487318,0.4978475233881508,69.02814804331818,-2.829066575217725,0.006433591406744489,True
8_7/knot.8_7d,8_7,8_7d,short,256,69.04451177841324,0.4978475233881508,69.34303028015883,-2.9738980793467977,0.001994073905544609,True
8_7/knot.8_7d,8_7,8_7d,short,512,69.12604529490662,0.49743951838040185,69.48185934239001,-3.0119672809551012,0.0010616512524806321,True
8_7/knot.8_7d,8_7,8_7d,short,1024,69.15666000014637,0.3935275069759162,87.86763158131504,-3.0220429622902123,0.000887286637990956,True
8_7/knot.8_7s,8_7,8_7s,short,128,41.10190656875822,0.4458930086740763,46.089427025308545,-2.3454526663189394,0.004919275908370376,True
8_7/knot.8_7s,8_7,8_7s,short,256,41.19360028700075,0.33167737540764797,62.09889992703266,-2.3485772996171637,0.0020677687213622406,True
8_7/knot.8_7s,8_7,8_7s,short,512,41.2297039512617,0.3019456295670136,68.27339082599838,-2.3497630861581653,0.00152432630006266,True
8_7/knot.8_7s,8_7,8_7s,short,1024,41.24649926800719,0.13417108696972796,153.70859772982735,-2.349860677279216,0.0011387169922115132,True
8_8/knot.8_8d,8_8,8_8d,short,128,63.96919040250582,0.5003853280474092,63.91993011877941,-1.0958423622528493,0.0047556577669208054,True
8_8/knot.8_8d,8_8,8_8d,short,256,64.23540177742022,0.4981373334099328,64.47559485022467,-1.0334359240655813,0.0015323168019615795,True
8_8/knot.8_8d,8_8,8_8d,short,512,64.30489600884147,0.4981373334099328,64.54534893886678,-1.0207813762534994,0.000992226481902308,True
8_8/knot.8_8d,8_8,8_8d,short,1024,64.33288480180641,0.404327202189445,79.55547444426412,-1.017795255063663,0.0008323064188243553,True
8_9/knot.8_9d,8_9,8_9d,short,128,74.1305246162872,0.4990861470866081,74.26626149515535,1.037451810623828,0.005573311084181692,True
8_9/knot.8_9d,8_9,8_9d,short,256,74.47326934156041,0.4990861470866081,74.60963380399818,0.9431441491537169,0.0016665739216505954,True
8_9/knot.8_9d,8_9,8_9d,short,512,74.56300328779386,0.4970715217465911,75.00228842903452,0.922270208662319,0.0008534007957109806,True
8_9/knot.8_9d,8_9,8_9d,short,1024,74.59119660994206,0.4509941363424511,82.69641509629639,0.9173683761873442,0.0007620148749451955,True
8_9/knot.8_9i4,8_9,8_9i4,short,128,126.56022172054779,0.5065267774077733,124.92944831884179,0.1909982110649655,0.04924259391672143,True
8_9/knot.8_9i4,8_9,8_9i4,short,256,128.90681627212683,0.47822103239290775,134.7774434209918,0.1635452361318287,0.0293549953196235,True
8_9/knot.8_9i4,8_9,8_9i4,short,512,129.92567048565917,0.28015907250735395,231.87839202003485,0.12974929864699497,0.017540843439333768,True
8_9/knot.8_9i4,8_9,8_9i4,short,1024,130.31268983687738,0.1313050692222458,496.22109263851524,0.06500792066181837,0.01039082398914926,True
