low_group,high_group,low_dimension,high_dimension,low_members,high_members,low_omega_hat,high_omega_hat,frequency_rel_error,overlap,minimum_overlap,fingerprint_similarity,low_dominant_m,high_dominant_m,low_circularity_eigs,high_circularity_eigs,circularity_error,low_condition_number_max,high_condition_number_max,low_class,high_class,low_core_status,high_core_status,equilibrium_ready,score,numerically_trackable,physical_interpretation_allowed
56,72,2,2,110;112,142;144,-0.03610322469059935,-0.0819744937291099,0.5595797784380977,0.9972058014079346,0.9972058014079344,0.992701189648312,9,9,0.978806944583;0.978806944583,0.996281997248;0.996281997248,0.017475052665384405,1.9429223659173265,1.8628075929963817,oscillatory,oscillatory,DIAGNOSTIC,DIAGNOSTIC,True,0.912561811491124,False,False
57,73,2,2,111;113,143;145,0.03610322469059935,0.0819744937291099,0.5595797784380977,0.9972058014079346,0.9972058014079344,0.992701189648312,9,9,-0.978806944583;-0.978806944583,-0.996281997248;-0.996281997248,0.017475052665384405,1.9429223659173265,1.8628075929963817,oscillatory,oscillatory,DIAGNOSTIC,DIAGNOSTIC,True,0.912561811491124,False,False
20,52,2,2,38;44,102;104,-0.4966564091204957,-0.2924401362430428,0.4111821958345195,0.9480821298215856,0.9480821298215855,0.9999418184504576,22,22,-0.9998996423;-0.9998996423,-0.99966801299;-0.99966801299,0.00023162931001796672,2.8355958635635137,1.0098507464475655,oscillatory,oscillatory,DIAGNOSTIC,DIAGNOSTIC,True,0.907157403130388,False,False
21,53,2,2,39;45,103;105,0.4966564091204957,0.2924401362430428,0.4111821958345195,0.9480821298215856,0.9480821298215855,0.9999418184504576,22,22,0.9998996423;0.9998996423,0.99966801299;0.99966801299,0.00023162931001796672,2.8355958635635137,1.0098507464475655,oscillatory,oscillatory,DIAGNOSTIC,DIAGNOSTIC,True,0.907157403130388,False,False
22,54,2,2,40;42,106;108,-0.44610963919709146,-0.24374252748333383,0.4536264046613701,0.9585374316815862,0.9585374316815857,0.9999036018084095,21,21,-0.999871805154;-0.999871805154,-0.999520063086;-0.999520063086,0.00035174206785404394,1.3152435314755135,1.0158785774378947,oscillatory,oscillatory,DIAGNOSTIC,DIAGNOSTIC,True,0.9070543987618487,False,False
23,55,2,2,41;43,107;109,0.44610963919709146,0.24374252748333383,0.4536264046613701,0.9585374316815862,0.9585374316815857,0.9999036018084095,21,21,0.999871805154;0.999871805154,0.999520063086;0.999520063086,0.00035174206785404394,1.3152435314755135,1.0158785774378947,oscillatory,oscillatory,DIAGNOSTIC,DIAGNOSTIC,True,0.9070543987618487,False,False
18,50,2,2,34;36,98;100,-0.5451309666332471,-0.3430163594089917,0.3707633937446705,0.9355362719728996,0.9355362719728992,0.9999633349079199,23,23,-0.999919172634;-0.999919172634,-0.999760068898;-0.999760068898,0.00015910373647098908,7.215510950179689,1.0062897084011948,oscillatory,oscillatory,DIAGNOSTIC,DIAGNOSTIC,True,0.9056980878490191,False,False
19,51,2,2,35;37,99;101,0.5451309666332471,0.3430163594089917,0.3707633937446705,0.9355362719728996,0.9355362719728992,0.9999633349079199,23,23,0.999919172634;0.999919172634,0.999760068898;0.999760068898,0.00015910373647098908,7.215510950179689,1.0062897084011948,oscillatory,oscillatory,DIAGNOSTIC,DIAGNOSTIC,True,0.9056980878490191,False,False
24,56,2,2,46;48,110;112,-0.3942880513493241,-0.197277842758753,0.49966061085637004,0.9671657107583136,0.9671657107583131,0.9998301120448071,20,20,-0.999830999555;-0.999830999555,-0.999265478845;-0.999265478845,0.0005655207098399506,1.0226848097232202,15.93674635120976,oscillatory,oscillatory,DIAGNOSTIC,DIAGNOSTIC,True,0.9053078628377343,False,False
25,57,2,2,47;49,111;113,0.3942880513493241,0.197277842758753,0.49966061085637004,0.9671657107583136,0.9671657107583131,0.9998301120448071,20,20,0.999830999555;0.999830999555,0.999265478845;0.999265478845,0.0005655207098399506,1.0226848097232202,15.93674635120976,oscillatory,oscillatory,DIAGNOSTIC,DIAGNOSTIC,True,0.9053078628377343,False,False
16,48,2,2,30;32,94;96,-0.5907722363168098,-0.3951098393528237,0.33119768488758067,0.9206278844696032,0.9206278844696029,0.9999831521246544,24,24,-0.999933177596;-0.999933177596,-0.999820417218;-0.999820417218,0.00011276037817731233,45.329712113060474,7.3319240141196875,oscillatory,oscillatory,DIAGNOSTIC,DIAGNOSTIC,True,0.9026928659797884,False,False
17,49,2,2,31;33,95;97,0.5907722363168098,0.3951098393528237,0.33119768488758067,0.9206278844696032,0.9206278844696029,0.9999831521246544,24,24,0.999933177596;0.999933177596,0.999820417218;0.999820417218,0.00011276037817731233,45.329712113060474,7.3319240141196875,oscillatory,oscillatory,DIAGNOSTIC,DIAGNOSTIC,True,0.9026928659797884,False,False
26,58,2,2,50;52,114;116,-0.34201264053944724,-0.15338821216518472,0.5515130320234666,0.9742065788079683,0.9742065788079683,0.9996729794044287,19,19,-0.999769035333;-0.999769035333,-0.998784388941;-0.998784388941,0.0009846463917756454,9.711025417513625,1.0016214852313294,oscillatory,oscillatory,DIAGNOSTIC,DIAGNOSTIC,True,0.9017152373323681,False,False
27,59,2,2,51;53,115;117,0.34201264053944724,0.15338821216518472,0.5515130320234666,0.9742065788079683,0.9742065788079683,0.9996729794044287,19,19,0.999769035333;0.999769035333,0.998784388941;0.998784388941,0.0009846463917756454,9.711025417513625,1.0016214852313294,oscillatory,oscillatory,DIAGNOSTIC,DIAGNOSTIC,True,0.9017152373323681,False,False
14,46,2,2,26;28,90;92,-0.6328671168112079,-0.44835610796842457,0.2915477893249828,0.9030923083882154,0.903092308388215,1.0,24,24,-0.999943382;-0.999943382,-0.999861649402;-0.999861649402,8.17325974066252e-05,36.831337202529056,1.3074039397028183,oscillatory,oscillatory,DIAGNOSTIC,DIAGNOSTIC,True,0.8981232166341817,False,False
15,47,2,2,27;29,91;93,0.6328671168112079,0.44835610796842457,0.2915477893249828,0.9030923083882154,0.903092308388215,1.0,24,24,0.999943382;0.999943382,0.999861649402;0.999861649402,8.17325974066252e-05,36.831337202529056,1.3074039397028183,oscillatory,oscillatory,DIAGNOSTIC,DIAGNOSTIC,True,0.8981232166341817,False,False
28,60,2,2,54;56,118;120,-0.290114245738034,-0.11239548365570408,0.6125819903473667,0.9798473363443105,0.9798473363443102,0.9992825081892872,18,18,-0.999670659749;-0.999670659749,-0.997741092594;-0.997741092594,0.0019295671550441096,1.3767637900574876,1.5016912836673606,oscillatory,oscillatory,DIAGNOSTIC,DIAGNOSTIC,True,0.8958417303018031,False,False
29,61,2,2,55;57,119;121,0.290114245738034,0.11239548365570408,0.6125819903473667,0.9798473363443105,0.9798473363443102,0.9992825081892872,18,18,0.999670659749;0.999670659749,0.997741092594;0.997741092594,0.0019295671550441096,1.3767637900574876,1.5016912836673606,oscillatory,oscillatory,DIAGNOSTIC,DIAGNOSTIC,True,0.8958417303018031,False,False
12,44,2,2,22;24,86;88,-0.6707610323394582,-0.5023908704087489,0.2510136305078328,0.8826911982994438,0.8826911982994426,0.982117084662058,24,24,-0.999950889401;-0.999950889401,-0.999890783936;-0.999890783936,6.0105464759319105e-05,2.5196306443880356,1.0006407605895458,oscillatory,oscillatory,DIAGNOSTIC,DIAGNOSTIC,True,0.8874919455690058,False,False
13,45,2,2,23;25,87;89,0.6707610323394582,0.5023908704087489,0.2510136305078328,0.8826911982994438,0.8826911982994426,0.982117084662058,24,24,0.999950889401;0.999950889401,0.999890783936;0.999890783936,6.0105464759319105e-05,2.5196306443880356,1.0006407605895458,oscillatory,oscillatory,DIAGNOSTIC,DIAGNOSTIC,True,0.8874919455690058,False,False
30,64,2,2,58;60,126;128,-0.23941873187040646,-0.07458240020310612,0.6884855265064374,0.9841038503460626,0.9841038503460624,0.9980564466542489,17,17,-0.999505301286;-0.999505301286,-0.994906149448;-0.994906149448,0.004599151838184934,2.7879192656955523,1.0243910003918173,oscillatory,oscillatory,DIAGNOSTIC,DIAGNOSTIC,True,0.886703592895234,False,False
31,65,2,2,59;61,127;129,0.23941873187040646,0.07458240020310612,0.6884855265064374,0.9841038503460626,0.9841038503460624,0.9980564466542489,17,17,0.999505301286;0.999505301286,0.994906149448;0.994906149448,0.004599151838184934,2.7879192656955523,1.0243910003918173,oscillatory,oscillatory,DIAGNOSTIC,DIAGNOSTIC,True,0.886703592895234,False,False
10,42,2,2,18;20,82;84,-0.7038673396618902,-0.556852838692365,0.2088667745830416,0.8592349449766619,0.8592349449766612,0.9795531300503406,24,24,-0.999956423248;-0.999956423248,-0.999911952593;-0.999911952593,4.447065430113195e-05,6.483737194531676,1.0286747958988036,oscillatory,oscillatory,DIAGNOSTIC,DIAGNOSTIC,True,0.879099233311126,False,False
11,43,2,2,19;21,83;85,0.7038673396618902,0.556852838692365,0.2088667745830416,0.8592349449766619,0.8592349449766612,0.9795531300503406,24,24,0.999956423248;0.999956423248,0.999911952593;0.999911952593,4.447065430113195e-05,6.483737194531676,1.0286747958988036,oscillatory,oscillatory,DIAGNOSTIC,DIAGNOSTIC,True,0.879099233311126,False,False
32,78,2,2,62;64,154;156,-0.19073093139281663,-0.040109097816423814,0.7897084782026372,0.9894918877464685,0.9818799927107255,0.992133202934458,16,16,-0.999205530166;-0.999205530166,-0.982796986372;-0.982796986372,0.016408543794534047,1.006221306583669,1.0250908364732167,oscillatory,oscillatory,DIAGNOSTIC,DIAGNOSTIC,True,0.8732721616511,False,False
33,79,2,2,63;65,155;157,0.19073093139281663,0.040109097816423814,0.7897084782026372,0.9894918877464685,0.9818799927107255,0.992133202934458,16,16,0.999205530166;0.999205530166,0.982796986372;0.982796986372,0.016408543794534047,1.006221306583669,1.0250908364732167,oscillatory,oscillatory,DIAGNOSTIC,DIAGNOSTIC,True,0.8732721616511,False,False
53,70,2,2,104;106,138;140,-0.018398948932960735,-0.07752754392417678,0.7626785526579403,0.9871845839963668,0.9871845839963667,0.9543535412082407,9,10,0.923569786291;0.923569786291,0.995724638482;0.995724638482,0.0721548521910984,1.0878515238175024,2.248970899027874,oscillatory,oscillatory,DIAGNOSTIC,DIAGNOSTIC,True,0.8664973528011891,False,False
54,71,2,2,105;107,139;141,0.018398948932960735,0.07752754392417678,0.7626785526579403,0.9871845839963668,0.9871845839963667,0.9543535412082407,9,10,-0.923569786291;-0.923569786291,-0.995724638482;-0.995724638482,0.0721548521910984,1.0878515238175024,2.248970899027874,oscillatory,oscillatory,DIAGNOSTIC,DIAGNOSTIC,True,0.8664973528011891,False,False
8,40,2,2,12;14,78;80,-0.7316755529783125,-0.6113862085887745,0.1644025742009498,0.8326071491053855,0.8326071491053849,0.9562680327877613,24,24,-0.999960465705;-0.999960465705,-0.999927699156;-0.999927699156,3.276654928052736e-05,5.449500158524365,1.458763250564587,oscillatory,oscillatory,DIAGNOSTIC,DIAGNOSTIC,True,0.8639709115300291,False,False
9,41,2,2,13;15,79;81,0.7316755529783125,0.6113862085887745,0.1644025742009498,0.8326071491053855,0.8326071491053849,0.9562680327877613,24,24,0.999960465705;0.999960465705,0.999927699156;0.999927699156,3.276654928052736e-05,5.449500158524365,1.458763250564587,oscillatory,oscillatory,DIAGNOSTIC,DIAGNOSTIC,True,0.8639709115300291,False,False
6,38,2,2,10;16,74;76,-0.753758354616193,-0.6656428317800517,0.11690155378909069,0.8027884726942093,0.8027884726942083,0.9859427748014837,24,24,-0.999963340049;-0.999963340049,-0.999939649486;-0.999939649486,2.3690562582112662e-05,15.009022274122678,1.1574850438297761,oscillatory,oscillatory,DIAGNOSTIC,DIAGNOSTIC,True,0.8606235442485328,True,False
7,39,2,2,11;17,75;77,0.753758354616193,0.6656428317800517,0.11690155378909069,0.8027884726942093,0.8027884726942083,0.9859427748014837,24,24,0.999963340049;0.999963340049,0.999939649486;0.999939649486,2.3690562582112662e-05,15.009022274122678,1.1574850438297761,oscillatory,oscillatory,DIAGNOSTIC,DIAGNOSTIC,True,0.8606235442485328,True,False
60,92,1,1,118,182,-0.0,-6.269350140342656e-10,1.0,0.9999999999999968,0.9999999999999968,1.0,0,0,0,-1.56926043008e-07,1.569260430076895e-07,15504688.08233008,5429066.265281702,real_dominant,oscillatory,DIAGNOSTIC,DIAGNOSTIC,True,0.8499999999999981,False,False
65,93,1,1,127,183,-0.0,6.269350140342656e-10,1.0,0.9999999999999969,0.9999999999999969,1.0,0,0,0,1.56926043008e-07,1.569260430076895e-07,15504686.895053718,5429066.265281702,real_dominant,oscillatory,DIAGNOSTIC,DIAGNOSTIC,True,0.8499999999999981,False,False
4,34,2,2,4;6,66;68,-0.7794876513367671,-0.7719826936776147,0.009628064852960642,0.7340955016572477,0.7340955016572417,0.9443879611598133,23,24,-0.999966363011;-0.999966363011,-0.99995610712;-0.99995610712,1.0255890453891858e-05,20.351603611789333,1.0019052116658633,oscillatory,oscillatory,DIAGNOSTIC,DIAGNOSTIC,True,0.8251100815563578,False,False
5,35,2,2,5;7,67;69,0.7794876513367671,0.7719826936776147,0.009628064852960642,0.7340955016572477,0.7340955016572417,0.9443879611598133,23,24,0.999966363011;0.999966363011,0.99995610712;0.99995610712,1.0255890453891858e-05,20.351603611789333,1.0019052116658633,oscillatory,oscillatory,DIAGNOSTIC,DIAGNOSTIC,True,0.8251100815563578,False,False
2,36,2,2,2;8,70;72,-0.7697773650490451,-0.7192841179712604,0.06559461133878315,0.7698762007628637,0.7698762007628621,0.855176561611454,23,24,-0.999965260579;-0.999965260579,-0.999948876331;-0.999948876331,1.6384247974232657e-05,1.0005717253057334,10.269207182975988,oscillatory,oscillatory,DIAGNOSTIC,DIAGNOSTIC,True,0.8158806691597642,False,False
3,37,2,2,3;9,71;73,0.7697773650490451,0.7192841179712604,0.06559461133878315,0.7698762007628637,0.7698762007628621,0.855176561611454,23,24,0.999965260579;0.999965260579,0.999948876331;0.999948876331,1.6384247974232657e-05,1.0005717253057334,10.269207182975988,oscillatory,oscillatory,DIAGNOSTIC,DIAGNOSTIC,True,0.8158806691597642,False,False
34,96,2,2,66;68,188;190,-0.144816647196658,-0.007276472286701379,0.9497538962021398,0.9228550961094137,0.9228550961094093,0.8999918778824965,15,15,-0.998601883293;-0.998601883293,-0.695929610094;-0.695929610094,0.30267227319889245,17.635988871476847,1.445330462286056,oscillatory,oscillatory,DIAGNOSTIC,DIAGNOSTIC,True,0.7862479427059514,False,False
35,97,2,2,67;69,189;191,0.144816647196658,0.007276472286701379,0.9497538962021398,0.9228550961094137,0.9228550961094093,0.8999918778824965,15,15,0.998601883293;0.998601883293,0.695929610094;0.695929610094,0.30267227319889245,17.635988871476847,1.445330462286056,oscillatory,oscillatory,DIAGNOSTIC,DIAGNOSTIC,True,0.7862479427059514,False,False
0,32,1,2,0,62;64,-0.7827409582727977,-0.8234238404362433,0.04940697629290419,0.4920042041416234,0.4920042041416234,0.9186218757793362,24,24,-0.999966722471,-0.999961846992;-0.999961846992,inf,1.0000332786367556,1.0661239915051697,oscillatory,oscillatory,DIAGNOSTIC,DIAGNOSTIC,True,0.6674469449858724,False,False
1,33,1,2,1,63;65,0.7827409582727977,0.8234238404362433,0.04940697629290419,0.4920042041416234,0.4920042041416234,0.9186218757793362,24,24,0.999966722471,0.999961846992;0.999961846992,inf,1.0000332786367556,1.0661239915051697,oscillatory,oscillatory,DIAGNOSTIC,DIAGNOSTIC,True,0.6674469449858724,False,False
55,62,2,2,108;109,122;124,-0.0,-0.06864246852262462,1.0,0.6918922214358393,0.6918922214358377,0.9216448096636449,11,11,-3.98201019905e-15;3.98201019905e-15,0.994421603936;0.994421603936,0.9944216039363678,5.942391906919313,1.0145749882487611,real_dominant,oscillatory,DIAGNOSTIC,DIAGNOSTIC,True,0.6455465352774148,False,False
52,63,2,2,102;103,123;125,-0.0,0.06864246852262462,1.0,0.6918922214358386,0.6918922214358375,0.9216448096636435,11,11,-2.18448260962e-15;2.18448260962e-15,-0.994421603936;-0.994421603936,0.994421603936366,1.0873746381442815,1.0145749882487611,real_dominant,oscillatory,DIAGNOSTIC,DIAGNOSTIC,True,0.645546535277414,False,False
36,94,2,2,70;72,184;186,-0.10237995301218494,-0.014003799380137166,0.8632173685558296,0.2043406059783331,0.2043406059783325,0.8507686069175634,14,13,-0.997179016665;-0.997179016665,0.882343903194;0.882343903194,1.8795229198590984,1.0283093145064088,1.406424422919142,oscillatory,oscillatory,DIAGNOSTIC,DIAGNOSTIC,True,0.35581391003301627,False,False
37,95,2,2,71;73,185;187,0.10237995301218494,0.014003799380137166,0.8632173685558296,0.2043406059783331,0.2043406059783325,0.8507686069175634,14,13,0.997179016665;0.997179016665,-0.882343903194;-0.882343903194,1.8795229198590984,1.0283093145064088,1.406424422919142,oscillatory,oscillatory,DIAGNOSTIC,DIAGNOSTIC,True,0.35581391003301627,False,False
50,68,2,2,98;100,134;136,-0.030061431058643385,-0.055239244959538136,0.45579576475632666,0.059609158862279105,0.05960915886227814,0.9418214723083095,12,12,-0.968547506983;-0.968547506983,0.99124932577;0.99124932577,1.9597968327529383,1.0328551130147692,1.7541946445832646,oscillatory,oscillatory,DIAGNOSTIC,DIAGNOSTIC,True,0.35285149868099586,False,False
51,69,2,2,99;101,135;137,0.030061431058643385,0.055239244959538136,0.45579576475632666,0.059609158862279105,0.05960915886227814,0.9418214723083095,12,12,0.968547506983;0.968547506983,-0.99124932577;-0.99124932577,1.9597968327529383,1.0328551130147692,1.7541946445832646,oscillatory,oscillatory,DIAGNOSTIC,DIAGNOSTIC,True,0.35285149868099586,False,False
38,87,2,2,74;76,172;174,-0.06402195531982374,-0.0372478169681973,0.41820244661187506,0.03776483397049796,0.03776483397049752,0.9545371507003967,13,13,-0.992796564131;-0.992796564131,0.980737402649;0.980737402649,1.973533966779735,1.1719760114436615,1.0280052331428606,oscillatory,oscillatory,DIAGNOSTIC,DIAGNOSTIC,True,0.34856282106561665,False,False
39,88,2,2,75;77,173;175,0.06402195531982374,0.0372478169681973,0.41820244661187506,0.03776483397049796,0.03776483397049752,0.9545371507003967,13,13,0.992796564131;0.992796564131,-0.980737402649;-0.980737402649,1.973533966779735,1.1719760114436615,1.0280052331428606,oscillatory,oscillatory,DIAGNOSTIC,DIAGNOSTIC,True,0.34856282106561665,False,False
