cluster_id,dimension,members,classification,omega_hat,sigma_hat,dominant_m,circularity_eigs,condition_number_median,condition_number_max,strict_true_degeneracy,core_eta_a_max,core_status,equilibrium_status
25,2,47;49,oscillatory,0.11019220132389296,-9.892521036629273e-18,12,0.997668329042;0.997668329042,1.0042663563548002,1.0057801705681217,True,2.6161251692057377,UNDERRESOLVED,relative_equilibrium_reference
26,2,50;52,oscillatory,-0.07201322003480526,9.562770335408298e-18,11,-0.994433880944;-0.994433880944,1.0242760316142665,1.0306838963630007,True,2.6161251692057377,UNDERRESOLVED,relative_equilibrium_reference
27,2,51;53,oscillatory,0.07201322003480526,9.562770335408298e-18,11,0.994433880944;0.994433880944,1.0242760316142665,1.0306838963630007,True,2.6161251692057377,UNDERRESOLVED,relative_equilibrium_reference
28,2,54;56,oscillatory,-0.03835367189888673,1.689972343757501e-18,10,-0.980530387035;-0.980530387035,1.0210492974887364,1.0217422220835637,True,2.6161251692057377,UNDERRESOLVED,relative_equilibrium_reference
29,2,55;57,oscillatory,0.03835367189888673,1.689972343757501e-18,10,0.980530387035;0.980530387035,1.0210492974887364,1.0217422220835637,True,2.6161251692057377,UNDERRESOLVED,relative_equilibrium_reference
30,2,58;60,oscillatory,-0.03507629898530455,-1.3190028048839032e-17,5,0.979853095623;0.979853095623,2.3363024266297128,2.6312333281651314,True,2.6161251692057377,UNDERRESOLVED,relative_equilibrium_reference
31,2,59;61,oscillatory,0.03507629898530455,-1.3190028048839032e-17,5,-0.979853095623;-0.979853095623,2.3363024266297128,2.6312333281651314,True,2.6161251692057377,UNDERRESOLVED,relative_equilibrium_reference
32,2,62;64,oscillatory,-0.03275039110089883,-4.946260518314637e-18,6,0.975596701722;0.975596701722,1.0314371751836227,1.033136162458056,True,2.6161251692057377,UNDERRESOLVED,relative_equilibrium_reference
33,2,63;65,oscillatory,0.03275039110089883,-4.946260518314637e-18,6,-0.975596701722;-0.975596701722,1.0314371751836227,1.033136162458056,True,2.6161251692057377,UNDERRESOLVED,relative_equilibrium_reference
34,2,66;68,oscillatory,-0.03179355159944624,7.254515426861467e-18,4,0.977455914346;0.977455914346,1.0263764709343803,1.0296133300190948,True,2.6161251692057377,UNDERRESOLVED,relative_equilibrium_reference
35,2,67;69,oscillatory,0.03179355159944624,7.254515426861467e-18,4,-0.977455914346;-0.977455914346,1.0263764709343803,1.0296133300190948,True,2.6161251692057377,UNDERRESOLVED,relative_equilibrium_reference
36,2,70;72,oscillatory,-0.013252774412093363,3.379944687515002e-18,3,0.908426235001;0.908426235001,1.753486800056909,1.8753938542639423,True,2.6161251692057377,UNDERRESOLVED,relative_equilibrium_reference
37,2,71;73,oscillatory,0.013252774412093363,3.379944687515002e-18,3,-0.908426235001;-0.908426235001,1.753486800056909,1.8753938542639423,True,2.6161251692057377,UNDERRESOLVED,relative_equilibrium_reference
38,2,74;75,real_dominant,-0.0,0.003955227085087813,2,-1.26803547767e-15;1.26803547767e-15,1.8139860134466614,1.9731448119101598,True,2.6161251692057377,UNDERRESOLVED,relative_equilibrium_reference
39,2,76;78,oscillatory,-0.008414716550692458,9.109363121229457e-18,9,-0.738402302491;-0.738402302491,1.3560330613723175,1.3561681117356268,True,2.6161251692057377,UNDERRESOLVED,relative_equilibrium_reference
40,2,77;79,oscillatory,0.008414716550692458,9.109363121229457e-18,9,0.738402302491;0.738402302491,1.3560330613723175,1.3561681117356268,True,2.6161251692057377,UNDERRESOLVED,relative_equilibrium_reference
41,2,80;81,real_dominant,-0.0,-0.003955227085087794,0,-1.65076076738e-15;1.65076076738e-15,1.9791308437039425,2.2797423690441696,True,2.6161251692057377,UNDERRESOLVED,relative_equilibrium_reference
42,1,82,oscillatory,-5.055499352309841e-10,-3.562597418632797e-18,0,-1.20347624955e-07,11110242.39713729,11110242.39713729,True,2.6161251692057377,UNDERRESOLVED,relative_equilibrium_reference
43,1,83,oscillatory,5.055499352309841e-10,-3.562597418632797e-18,0,1.20347624955e-07,11110242.39713729,11110242.39713729,True,2.6161251692057377,UNDERRESOLVED,relative_equilibrium_reference
44,2,84;86,oscillatory,-0.006654019897356843,-7.738836769279775e-18,9,0.65692757118;0.65692757118,1.5252388634686784,1.5264507894631363,True,2.6161251692057377,UNDERRESOLVED,relative_equilibrium_reference
45,2,85;87,oscillatory,0.006654019897356843,-7.738836769279775e-18,9,-0.65692757118;-0.65692757118,1.5252388634686784,1.5264507894631363,True,2.6161251692057377,UNDERRESOLVED,relative_equilibrium_reference
46,2,88;90,oscillatory,-0.0239681357287143,9.07844899298999e-18,7,0.953992895118;0.953992895118,3.979367947169102,6.89512568649136,True,2.6161251692057377,UNDERRESOLVED,relative_equilibrium_reference
47,2,89;91,oscillatory,0.0239681357287143,9.07844899298999e-18,7,-0.953992895118;-0.953992895118,3.979367947169102,6.89512568649136,True,2.6161251692057377,UNDERRESOLVED,relative_equilibrium_reference
48,2,92;94,oscillatory,-0.024038216367290827,6.69806111855107e-18,3,0.96510492032;0.96510492032,7.671335645025932,14.305418314509454,True,2.6161251692057377,UNDERRESOLVED,relative_equilibrium_reference
49,2,93;95,oscillatory,0.024038216367290827,6.69806111855107e-18,3,-0.96510492032;-0.96510492032,7.671335645025932,14.305418314509454,True,2.6161251692057377,UNDERRESOLVED,relative_equilibrium_reference
