pair_id,carrier_id,profile,axial_ratio,core_fraction,m,n,both_valid,closed_phase_valid,clock_regime,lambda_real,lambda_imag,omega_mode,T_mode,advective_frequency_mode_weighted,omega_intrinsic,T_intrinsic,group_velocity,tau_loop_group,tau_return_measured,phi_loop,phase_uncertainty_rad,phase_sampling_step_rad,dispersion_omega_rmse,carrier_phase_cycles_at_return,omega_swirl_rms_core,mode_over_swirl_frequency_ratio,intrinsic_over_swirl_frequency_ratio,growth_effect_bounded,log_growth_ratio
P00015,TORUS_T2_3,gaussian,0.5,0.05,2,2,True,True,OTHER_BRANCH,2.4230391046005826e-16,-2.596157652990835,2.596157652990835,2.420186347289506,2.7190402050431923,-0.12907797041002933,48.67744114057889,0.005261660248096411,48674.25792076955,47372.278447675744,-0.2793156949247342,0.016079348350016075,0.05,3.393610857243316e-07,16067.982554075132,1.3207793553866565,1.965625554641421,0.09772864020292164,0.0,0.0
P00016,TORUS_T2_3,gaussian,1.0,0.05,1,1,False,False,SLOW_MODE,0.0003096668967836193,-0.06463258072798805,0.06463258072798805,97.21390104509254,1.0122392942137954,-0.9442552475287809,6.654117436597115,-0.005378717800315876,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,0.04893518396119006,0.7149227792497947,nan,nan
P00017,TORUS_T2_3,gaussian,1.0,0.05,1,2,True,False,SLOW_MODE,0.0011676636421382226,-0.07367091787541807,0.07367091787541807,85.28718642822977,1.0356663732440814,-0.960152711922296,6.543943717661526,0.009466976311758132,27052.71457046065,18312.597881089252,-0.27562638043790183,1.3851512495836136,0.05,7.563925200613726e-05,220.0876222342958,1.3207793553866565,0.05577836871462229,0.7269592063249751,-0.004031150543480078,-0.008069152829474659
P00018,TORUS_T2_3,gaussian,1.0,0.05,2,1,True,True,OTHER_BRANCH,2.0132023003226783e-16,-2.3365587571678597,2.3365587571678597,2.6890765267103443,2.4641405577039173,-0.11767103585649519,53.396192711706874,0.020018044771591408,12793.827315780592,16731.647296533356,0.8498104378282367,0.2092433058642433,0.05,1.2505826051770817e-05,5675.870903759445,1.3207793553866565,1.769075771542352,0.0890921222962689,0.0,0.0
P00019,TORUS_T2_3,gaussian,1.0,0.05,2,2,True,True,OTHER_BRANCH,4.1386990775691265e-16,-2.6014517858947235,2.6014517858947235,2.415261101992169,2.725085523007486,-0.12363373711276271,50.820960798498525,0.3394911473259223,754.3861158813481,683.0148424271201,-0.7505445525674642,0.0016299325059613912,0.05000000000000001,2.303660406011536e-06,280.01582389705374,1.3207793553866565,1.9696338947796104,0.0936066547440614,0.0,0.0
P00020,TORUS_T2_3,gaussian,1.5,0.05,1,1,False,False,SLOW_MODE,0.00040362702163384987,-0.06510896082799038,0.06510896082799038,96.50262002766355,1.034282177332444,-0.9696571765513264,6.47980075754846,-0.019061457767184212,13435.877315124026,12776.486704379678,1.2367098967483348,0.5323474017264235,0.05,4.1666172914802286e-05,134.76351564303388,1.3207793553866565,0.04929586502276136,0.7341553095879975,nan,nan
P00021,TORUS_T2_3,gaussian,1.5,0.05,1,2,True,False,SLOW_MODE,0.0012486038989753766,-0.07366506324142082,0.07366506324142082,85.29396474673275,1.0630319911720132,-0.9875232132239085,6.36256973308733,0.006344976645592528,40363.80625375625,26137.793845501958,-0.41562513566196324,1.3835742152215325,0.05,5.2933854712721554e-05,314.11342735318345,1.3207793553866565,0.055773936003001394,0.7476821992987711,0.006388356319778344,0.012787082028773942
P00022,TORUS_T2_3,gaussian,1.5,0.05,2,1,False,False,OTHER_BRANCH,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,nan,nan,nan,nan
P00023,TORUS_T2_3,gaussian,1.5,0.05,2,2,True,True,OTHER_BRANCH,1.1775297690026302e-16,-2.583889717745509,2.583889717745509,2.431677042571995,2.7116529605570885,-0.13339531084083633,47.10199532183341,0.625949624827514,409.15019012572725,370.632109714834,-2.813426380449206,0.001498222236926691,0.05,3.952673801686631e-06,152.41831181776294,1.3207793553866565,1.956337148371825,0.10099742269350132,0.0,0.0
P00024,TORUS_T2_7,gaussian,-1.5,0.05,1,1,False,False,SLOW_MODE,0.00016610078512036382,-0.06366699335926462,0.06366699335926462,98.68826805946973,0.9947468921984487,-0.9310798988391841,6.748277258496391,-0.004347078499543382,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,0.048204110020046605,0.7049473441887738,nan,nan
P00025,TORUS_T2_7,gaussian,-1.5,0.05,1,2,False,False,OTHER_BRANCH,0.0,-0.5520070424653769,0.5520070424653769,11.382436860076258,1.0779593460536132,-0.5259523035882363,11.946302477075259,0.09983086090736176,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,0.41794039270380445,0.3982136012674611,nan,nan
P00026,TORUS_T2_7,gaussian,-1.5,0.05,2,1,False,False,OTHER_BRANCH,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,nan,nan,nan,nan
P00027,TORUS_T2_7,gaussian,-1.5,0.05,2,2,False,False,OTHER_BRANCH,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,nan,nan,nan,nan
P00028,TORUS_T2_7,gaussian,-1.0,0.05,1,1,False,False,OTHER_BRANCH,2.870884641743779e-17,-0.07271283759529776,0.07271283759529776,86.41094908371326,0.9932158116861997,-0.9189563594008096,6.8373054312137675,-0.0875493063948371,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,0.05505297860596191,0.6957682641335549,nan,nan
P00029,TORUS_T2_7,gaussian,-1.0,0.05,1,2,False,False,FAST_SWIRL_LOCKED,0.014173740339142326,-1.5211578714842797,1.5211578714842797,4.130528083221716,1.5250474132564227,-0.003889541772142957,1615.4050207610555,-0.44289603153285834,773.5330476647489,1023.9286644017386,-2.5815059852138016,1.4617478179582226,0.05,0.0014275875234025465,204.41522470448115,1.3207793553866565,1.1517123320260882,0.0029448838341391993,nan,nan
P00030,TORUS_T2_7,gaussian,-1.0,0.05,2,1,False,False,OTHER_BRANCH,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,nan,nan,nan,nan
P00031,TORUS_T2_7,gaussian,-1.0,0.05,2,2,False,False,OTHER_BRANCH,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,nan,nan,nan,nan
P00032,TORUS_T2_7,gaussian,-0.5,0.05,1,1,True,True,FAST_SWIRL_LOCKED,0.006987803736433644,-1.5270818477332797,1.5270818477332797,4.114504613165311,1.538583249862585,-0.011501402129305394,546.2973328417174,-0.42267152813944264,810.5460014737732,458.04908159822065,-2.781630906115305,0.19906272048748908,0.05,0.00043458766376496574,111.32545097472646,1.3207793553866565,1.1561975446581905,0.008708042022612,0.16210389854799903,0.3271480581233873
P00033,TORUS_T2_7,gaussian,-0.5,0.05,1,2,True,True,FAST_SWIRL_LOCKED,0.013470408337670112,-1.5144883553244517,1.5144883553244517,4.148718136451784,1.5281904060040876,-0.013702050679635924,458.55802566237014,-0.49136526086054455,697.23023656625,703.5585048477838,0.0537192588924701,0.0003665579096079733,0.05000000000000001,2.722155278000334e-07,169.984678156688,1.3207793553866565,1.1466626497058527,0.01037421627144124,0.005266640579281186,0.010534156785079478
P00034,TORUS_T2_7,gaussian,-0.5,0.05,2,1,True,True,OTHER_BRANCH,8.194276012533635e-16,-2.3566633093381557,2.3566633093381557,2.6661361774856815,2.454000185625686,-0.0973368762875304,64.55092403642821,0.09444924219736302,3627.2892095242214,2363.864130361999,-2.498798330954283,0.1296505736170568,0.05,5.48467210656689e-05,886.6254283347439,1.3207793553866565,1.7842975056558523,0.07369654582391255,0.0,0.0
P00035,TORUS_T2_7,gaussian,-0.5,0.05,2,2,False,True,OTHER_BRANCH,0.021490650058638445,-2.8856613894631513,2.8856613894631513,2.177381355318515,2.9099684250603555,-0.024307035597204152,258.4924550775863,-0.4296654983736043,797.3521689943568,799.1896891536385,-0.2309504292975813,0.0003125928619503655,0.05,9.898066425008161e-09,367.0416701243086,1.3207793553866565,2.184817151853784,0.018403555066234586,nan,nan
P00036,TORUS_T2_7,gaussian,0.5,0.05,1,1,False,False,SLOW_MODE,0.00026457290461158955,-0.06464078342019157,0.06464078342019157,97.20156493674138,0.9926022149680153,-0.9246941730532314,6.7948793128362075,-0.007691202613634059,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,0.04894139445514581,0.7001125277147661,nan,nan
P00037,TORUS_T2_7,gaussian,0.5,0.05,1,2,True,False,SLOW_MODE,0.0008549114222311958,-0.06785602739909426,0.06785602739909426,92.59583191077664,1.001648108474098,-0.9337920810750038,6.728677009068478,0.00028750655996548987,1191606.6092939137,1072394.8826606148,0.274561574468667,23.35713553629588,0.049999999999999996,2.178034967502553e-05,11939.099004574193,1.3207793553866565,0.051375748055381656,0.7070008152888166,0.009520935411596864,0.01906470894086291
P00038,TORUS_T2_7,gaussian,0.5,0.05,2,1,True,True,OTHER_BRANCH,3.484660807995882e-17,-2.3360854792389962,2.3360854792389962,2.689621318662705,2.492201434089012,-0.15611595485001573,40.246913348581124,0.051825487294478605,6610.545022443698,9580.331991631665,-0.42764551224679187,0.005811713007123026,0.05,6.009248588123204e-07,3593.08196155761,1.3207793553866565,1.7687174392236849,0.11819987510655251,0.0,0.0
P00039,TORUS_T2_7,gaussian,0.5,0.05,2,2,True,True,OTHER_BRANCH,2.4539881344930996e-16,-2.5961875476068075,2.5961875476068075,2.4201584792945683,2.7193872184884103,-0.1293843374338577,48.56217863612434,0.005796837126781894,59100.28340927799,70502.12908430326,-2.604977744147481,0.023403169455276096,0.05,3.3192021530625674e-07,23913.31825647955,1.3207793553866565,1.9656481887141375,0.09796059947952517,0.0,0.0
P00040,TORUS_T2_7,gaussian,1.0,0.05,1,1,False,False,SLOW_MODE,0.0003148458055205683,-0.0662773695687131,0.0662773695687131,94.80136806976763,1.0160472737568516,-0.9476698808869854,6.630141396177693,-0.026784319139509648,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,0.05018050085232478,0.7175080962781677,nan,nan
P00041,TORUS_T2_7,gaussian,1.0,0.05,1,2,True,False,SLOW_MODE,0.0009518160245419161,-0.06784855267546318,0.06784855267546318,92.60603298693273,1.0266576877740035,-0.9585457385643653,6.554914444239301,0.0051765393699391956,66182.19095554929,60784.93217514882,2.681395766466539,2.7426817220305226,0.05,4.512107861406835e-05,676.6706260006812,1.3207793553866565,0.05137008872734886,0.7257425206224186,-0.0009075804901731791,-0.001817047724934574
P00042,TORUS_T2_7,gaussian,1.0,0.05,2,1,True,True,OTHER_BRANCH,6.940681517373767e-16,-2.5970613212334257,2.5970613212334257,2.4193442241076943,2.7025487047995345,-0.11271908280605247,55.741983972586134,0.05875372048033631,5831.030175951058,7458.430982054397,-2.8723981439739164,0.045238795976321536,0.05,6.06531239958369e-06,2530.4350213594994,1.3207793553866565,1.9663097478330431,0.08534285635699848,0.0,0.0
P00043,TORUS_T2_7,gaussian,1.0,0.05,2,2,True,True,OTHER_BRANCH,4.2436978145983885e-16,-2.6015925904439094,2.6015925904439094,2.4151303821585253,2.7256664106088007,-0.12407382016489121,50.640701630927296,0.34147542562806527,1003.2778096406519,848.1315228115825,1.8240972984046948,0.001916463986691937,0.05,2.2292119943975925e-06,347.73054493314896,1.3207793553866565,1.969740501949545,0.09393985426776205,0.0,0.0
P00044,TORUS_T2_7,gaussian,1.5,0.05,1,1,False,False,SLOW_MODE,0.000408678683500301,-0.06510827203437938,0.06510827203437938,96.50364094844738,1.0344097360707023,-0.9697854755554718,6.4789435040576535,-0.017721273106852953,19332.39869418584,16730.154151141098,-2.2431649217620158,0.7298791130553083,0.05,4.3626556846674476e-05,176.46498377414633,1.3207793553866565,0.049295343517327325,0.7342524484504592,nan,nan
P00045,TORUS_T2_7,gaussian,1.5,0.05,1,2,True,False,SLOW_MODE,0.0010118922990430925,-0.06784319948699255,0.06784319948699255,92.6133400943782,1.0533763562585459,-0.9847885928624388,6.380237700475943,0.0015348070644637972,223216.79708317222,303714.29494635767,1.1734778857575319,5.9603125335416305,0.049999999999999996,1.962473490544756e-05,3380.80228699819,1.3207793553866565,0.051366035674544244,0.7456117396490826,-0.013373568747222684,-0.026774554788759234
P00046,TORUS_T2_7,gaussian,1.5,0.05,2,1,False,False,OTHER_BRANCH,3.5798538065798844e-17,-2.172027474543433,2.172027474543433,2.8927743229860994,2.3227048608184067,-0.15067738627497396,41.699590512628646,nan,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,1.6445044099796478,0.11408217857165351,nan,nan
P00047,TORUS_T2_7,gaussian,1.5,0.05,2,2,True,True,OTHER_BRANCH,1.244486298904759e-16,-2.58418705530976,2.58418705530976,2.431397252868925,2.7125048661736586,-0.1339184355824572,46.91800109411269,0.6289201319129277,544.734855327649,518.6813197268897,-2.826050073801253,0.002001934429895236,0.05,3.8117600187043563e-06,213.32643981351555,1.3207793553866565,1.9565622711851385,0.10139349546635876,0.0,0.0
P00048,TORUS_T2_9,gaussian,-1.5,0.05,1,1,False,False,SLOW_MODE,0.00014174256573799238,-0.06386905541720826,0.06386905541720826,98.37604871617853,0.9950653801696037,-0.9291129650621854,6.76256337329127,-0.004336052487795423,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,0.048357097009977625,0.7034581221101754,nan,nan
P00049,TORUS_T2_9,gaussian,-1.5,0.05,1,2,False,False,OTHER_BRANCH,0.0,-0.5520535881954173,0.5520535881954173,11.381477163690581,1.0782345645999898,-0.5261809764045725,11.941110737436736,0.1265733571625514,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,0.4179756338134194,0.3983867360271797,nan,nan
P00050,TORUS_T2_9,gaussian,-1.5,0.05,2,1,False,False,OTHER_BRANCH,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,nan,nan,nan,nan
P00051,TORUS_T2_9,gaussian,-1.5,0.05,2,2,False,False,OTHER_BRANCH,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,nan,nan,nan,nan
P00052,TORUS_T2_9,gaussian,-1.0,0.05,1,1,False,True,FAST_SWIRL_LOCKED,0.0,-1.0233983794831698,1.0233983794831698,6.139530248575028,1.258401869284642,-0.23500348980147212,26.736561710158174,-0.07515843243737054,5293.755782042507,3404.180846745185,-2.9556763311814995,0.03553835441422918,0.05,1.0439214783394049e-05,554.469268644012,1.3207793553866565,0.7748443184770792,0.17792789449883184,nan,nan
P00053,TORUS_T2_9,gaussian,-1.0,0.05,1,2,True,False,FAST_SWIRL_LOCKED,0.014123442924637845,-1.277599422145097,1.277599422145097,4.917961920043828,1.3451302604550475,-0.0656061618383803,95.7712679894018,-0.43288147857907333,919.120835547376,620.7435027459745,0.880875551728254,0.9232817098532807,0.05,0.0014873803024226815,123.94202972196683,1.3207793553866565,0.9673072318510623,0.04967231019383566,-0.11432836196411648,-0.22967524964742192
P00054,TORUS_T2_9,gaussian,-1.0,0.05,2,1,False,False,OTHER_BRANCH,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,nan,nan,nan,nan
P00055,TORUS_T2_9,gaussian,-1.0,0.05,2,2,False,False,OTHER_BRANCH,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,nan,nan,nan,nan
P00056,TORUS_T2_9,gaussian,-0.5,0.05,1,1,False,True,FAST_SWIRL_LOCKED,0.008916055587437426,-1.5506678667648364,1.5506678667648364,4.051922040719279,1.5565916456605355,-0.004625328704259246,1358.4300076649035,-0.5344100941326521,744.503875680577,897.5472587170556,3.131858431762578,0.15462988533550626,0.05,0.0001722801422146477,221.51148262411462,1.3207793553866565,1.1740551973655586,0.0035019692618569035,nan,nan
P00057,TORUS_T2_9,gaussian,-0.5,0.05,1,2,True,True,FAST_SWIRL_LOCKED,0.013398219759630873,-1.5146207537226164,1.5146207537226164,4.148355482213518,1.5283172236991796,-0.013696469976563153,458.74486768715735,-0.4913950263388146,809.6752408117612,815.3349543548823,-0.08564803570432537,0.0003866657913076093,0.05,2.7924227482030995e-07,197.00787682299585,1.3207793553866565,1.1467628923373148,0.01036999096079415,0.003953851162273708,0.00790833015435919
P00058,TORUS_T2_9,gaussian,-0.5,0.05,2,1,False,True,OTHER_BRANCH,9.343436520423629e-17,-2.3390617508265743,2.3390617508265743,2.68619898767497,2.445587277650154,-0.1067060487009126,58.88312221916103,0.17506042497558305,2272.7603131323103,1574.2051848567774,-2.940102913157728,0.13177711954516497,0.05,8.371001763420221e-05,590.683484030579,1.3207793553866565,1.77097085996004,0.0807902154631078,nan,nan
P00059,TORUS_T2_9,gaussian,-0.5,0.05,2,2,True,True,OTHER_BRANCH,0.023107913389543547,-2.883703405408533,2.883703405408533,2.1788597590844994,2.9088814433564956,-0.025178037947962473,249.55023581128773,-0.42990982548077217,925.4740475857682,926.954486298205,-2.684469660081663,0.00031268312413282204,0.05,1.167323666701065e-08,425.43100006018165,1.3207793553866565,2.1833347058671526,0.019063015972559348,0.0020238968735132846,0.004047973042939695
P00060,TORUS_T2_9,gaussian,0.5,0.05,1,1,False,False,SLOW_MODE,0.0003030918152560381,-0.06463435559092831,0.06463435559092831,97.2112315460519,0.9901643075801467,-0.9252519502140214,6.790783100458436,-0.0056354448497838135,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,0.04893652776091938,0.7005348368298466,nan,nan
P00061,TORUS_T2_9,gaussian,0.5,0.05,1,2,True,False,SLOW_MODE,0.0008449147629711713,-0.067856606304194,0.067856606304194,92.59504194790894,1.0016659430986936,-0.9338093367944996,6.728552670878152,-0.0014620977665123025,272122.9697475457,276356.84529168665,1.9757345147674603,4.879449585251681,0.05,1.7656336934486366e-05,3076.7287805592086,1.3207793553866565,0.051376186361066396,0.7070138800898566,0.0091309198743913,0.018283942138456962
P00062,TORUS_T2_9,gaussian,0.5,0.05,2,1,True,True,OTHER_BRANCH,5.563576955315858e-17,-2.3362226518824727,2.3362226518824727,2.689463396015249,2.4975459264183764,-0.16132327453590367,38.94779178798046,-0.008385752631331428,47445.99605741179,38517.41205706181,2.050359343377731,0.02255424085700422,0.05,5.855033714287692e-07,13064.628726231254,1.3207793553866565,1.768821296573451,0.12214248646298419,0.0,0.0
P00063,TORUS_T2_9,gaussian,0.5,0.05,2,2,True,True,OTHER_BRANCH,1.339007085587822e-16,-2.5964968201680656,2.5964968201680656,2.419870210652863,2.722694500244001,-0.12619768007593546,49.78843750058542,0.010706481546121891,37161.637515612994,41770.58494895951,-1.063839775744893,0.014011420972934096,0.05,3.3535403805713595e-07,14168.238293498911,1.3207793553866565,1.965882347856614,0.09554788963141482,0.0,0.0
P00064,TORUS_T2_9,gaussian,1.0,0.05,1,1,False,False,SLOW_MODE,0.000406918333410772,-0.06510919421902209,0.06510919421902209,96.50227410346159,1.0128338593036394,-0.9482089841899368,6.626371835684901,-0.018166137785244584,21901.759801015658,23937.605118474872,-2.301820586214513,1.0088819829854376,0.05,4.214631866844186e-05,252.4906065697558,1.3207793553866565,0.04929604172981751,0.7179162668789215,nan,nan
P00065,TORUS_T2_9,gaussian,1.0,0.05,1,2,True,False,SLOW_MODE,0.0009433533996919401,-0.06784912981179399,0.06784912981179399,92.60524526413899,1.0265869018429221,-0.9584558286252831,6.555529341598958,0.005448672705932138,73021.52427900609,44071.02673785141,0.7837610764139663,2.069888691535868,0.05,4.696710789793995e-05,490.6104250387664,1.3207793553866565,0.05137052569384781,0.7256744472241515,0.0007870783437888645,0.001575810292774445
P00066,TORUS_T2_9,gaussian,1.0,0.05,2,1,True,True,OTHER_BRANCH,8.394495265824668e-17,-2.132242361518806,2.132242361518806,2.946750060206122,2.2689592300074604,-0.13671686848865416,45.95764499755942,0.09107359581703871,4368.66890689019,2772.7874396936127,0.9301402271135504,0.009028765063964491,0.05,3.2538864094077447e-06,940.9645823506521,1.3207793553866565,1.6143819577605336,0.10351226942719019,0.0,0.0
P00067,TORUS_T2_9,gaussian,1.0,0.05,2,2,True,True,OTHER_BRANCH,1.925405271450708e-16,-2.577677947922287,2.577677947922287,2.4375369747970606,2.699732389072984,-0.13441780753552113,46.74369730007088,0.35948517533526325,1106.7782862353624,1026.3425401656905,-1.021871230508413,0.0021364754088488854,0.05,2.0591830922321978e-06,421.0572191427536,1.3207793553866565,1.9516340389554885,0.10177158432050938,0.0,0.0
P00068,TORUS_T2_9,gaussian,1.5,0.05,1,1,False,False,SLOW_MODE,0.00045310882796800506,-0.06510141323965418,0.06510141323965418,96.51380814191619,1.0355783551673565,-0.9709613157040089,6.471097463469877,-0.009672012578377706,41136.25608532,26299.006023564732,-2.3996123011244737,1.3313177383166521,0.05,5.062235810214409e-05,277.3800587000694,1.3207793553866565,0.0492901505267667,0.7351427108124061,nan,nan
P00069,TORUS_T2_9,gaussian,1.5,0.05,1,2,True,False,SLOW_MODE,0.001004502914173637,-0.06784375210185113,0.06784375210185113,92.61258572118608,1.0532197078402776,-0.9846162102472644,6.381354726631714,0.0021091741469915506,188637.9969392709,112198.45517073615,-0.6156391410096514,2.6462752384175343,0.05,2.358566537841979e-05,1248.9457766996647,1.3207793553866565,0.051366454075132,0.7454812238180535,-0.01196907952444953,-0.023962615262274292
P00070,TORUS_T2_9,gaussian,1.5,0.05,2,1,False,True,OTHER_BRANCH,-3.1672305457515707e-18,-2.1342530891983658,2.1342530891983658,2.943973860916175,2.27357529316879,-0.15674491590542416,40.08541693926901,0.22590642235368033,1761.2176853550156,2552.4442793393528,0.6957903749819742,0.017492272174292268,0.05000000000000001,6.837229735183126e-06,867.0064341349224,1.3207793553866565,1.615904337461094,0.11867607959358002,nan,nan
