low_group,high_group,low_dimension,high_dimension,low_members,high_members,low_m,high_m,low_omega_hat,high_omega_hat,frequency_rel_error,low_sigma_hat,high_sigma_hat,sigma_hat_abs_error,overlap,minimum_overlap,low_circularity_eigs,high_circularity_eigs,circularity_error,low_class,high_class,converged,physical_interpretation_allowed
10,18,2,2,18;20,34;36,-7,7,-0.05171349434874472,-0.022024797095104236,0.574099616116178,-1.9785042073258546e-18,1.8136288567153668e-18,3.792133064041221e-18,0.972536065516082,0.9725360655160816,-0.9923274736;-0.9923274736,-0.948756671073;-0.948756671073,0.04357080252733059,oscillatory,oscillatory,False,False
11,19,2,2,19;21,35;37,7,-7,0.05171349434874472,0.022024797095104236,0.574099616116178,-1.9785042073258546e-18,1.8136288567153668e-18,3.792133064041221e-18,0.972536065516082,0.9725360655160816,0.9923274736;0.9923274736,0.948756671073;0.948756671073,0.04357080252733059,oscillatory,oscillatory,False,False
4,12,2,2,6;8,22;24,-10,-10,-0.12339855446061307,-0.11409975276648752,0.07535583974035605,5.276011219535612e-18,2.3082549085468305e-18,2.9677563109887817e-18,0.8692936752706371,0.869293675270636,-0.999132937078;-0.999132937078,-0.998303485478;-0.998303485478,0.0008294515998800156,oscillatory,oscillatory,True,True
5,13,2,2,7;9,23;25,10,10,0.12339855446061307,0.11409975276648752,0.07535583974035605,5.276011219535612e-18,2.3082549085468305e-18,2.9677563109887817e-18,0.8692936752706371,0.869293675270636,0.999132937078;0.999132937078,0.998303485478;0.998303485478,0.0008294515998800156,oscillatory,oscillatory,True,True
2,10,2,2,2;4,18;20,-11;11,11,-0.13681441577802556,-0.14783157128842286,0.07452505181658778,-1.1871025243955128e-17,-2.3906925838520744e-18,9.480332660103053e-18,0.792559930017821,0.7925599300178191,-0.999365272556;-0.999365272556,-0.999084681329;-0.999084681329,0.0002805912265778643,oscillatory,oscillatory,False,False
3,11,2,2,3;5,19;21,-11;11,-11,0.13681441577802556,0.14783157128842286,0.07452505181658778,-1.1871025243955128e-17,-2.3906925838520744e-18,9.480332660103053e-18,0.792559930017821,0.7925599300178191,0.999365272556;0.999365272556,0.999084681329;0.999084681329,0.0002805912265778643,oscillatory,oscillatory,False,False
16,24,2,2,28;29,44;46,-5;5,3,-0.0,-0.015605866321836784,1.0,-0.005313105054309935,-2.1485319126429203e-18,0.0053131050543099335,0.7928378056335548,0.7921095380358812,-3.69999756988e-16;3.73204910461e-16,0.911632304927;0.911632304927,0.9116323049267002,real_dominant,oscillatory,False,False
20,25,2,2,36;37,45;47,-5;3,-3,-0.0,0.015605866321836784,1.0,0.005313105054309942,-2.1485319126429203e-18,0.005313105054309944,0.7928378056335548,0.7921095380358806,-7.4127525657e-16;7.53328285562e-16,-0.911632304927;-0.911632304927,0.9116323049267007,real_dominant,oscillatory,False,False
12,30,2,2,22;24,56;57,-6,-6,-0.027036157377888663,-0.0,1.0,-2.3082549085468305e-18,-0.006862752427012621,0.006862752427012619,0.7300160691957092,0.7300160691957075,-0.969836302302;-0.969836302302,-6.82198092687e-16;6.82198092687e-16,0.9698363023023133,oscillatory,real_dominant,False,False
13,32,2,2,23;25,60;61,6,-6,0.027036157377888663,-0.0,1.0,-2.3082549085468305e-18,0.006862752427012629,0.006862752427012632,0.7300160691957096,0.7300160691957087,0.969836302302;0.969836302302,-5.11767578522e-16;5.11767578522e-16,0.9698363023023132,oscillatory,real_dominant,False,False
0,8,1,2,0,14;16,11,-12;12,-0.1414848773519135,-0.17939963961932529,0.21134246617141772,-1.0552022439071224e-17,-4.1218837652621975e-19,1.0139834062545004e-17,0.49008011664378753,0.49008011664378753,-0.999428913032,-0.999439577606;-0.999439577606,inf,oscillatory,oscillatory,False,False
1,9,1,2,1,15;17,-11,-12;12,0.1414848773519135,0.17939963961932529,0.21134246617141772,-1.0552022439071224e-17,-4.1218837652621975e-19,1.0139834062545004e-17,0.49008011664378753,0.49008011664378753,0.999428913032,0.999439577606;0.999439577606,inf,oscillatory,oscillatory,False,False
24,28,2,2,44;46,52;54,-5,4;6,-0.004601715292985118,-0.008036028192103788,0.42736446625376834,3.9157895769990873e-19,5.894293784324942e-18,5.502714826625033e-18,0.12646538284024422,0.12646538284023967,-0.550467027878;-0.550467027878,0.741479855706;0.741479855706,1.2919468835839196,oscillatory,oscillatory,False,False
25,29,2,2,45;47,53;55,5,-6;-4,0.004601715292985118,0.008036028192103788,0.42736446625376834,3.9157895769990873e-19,5.894293784324942e-18,5.502714826625033e-18,0.12646538284024422,0.12646538284023967,0.550467027878;0.550467027878,-0.741479855706;-0.741479855706,1.2919468835839196,oscillatory,oscillatory,False,False
14,0,1,1,26,0,0,-15,-1.8815883195639075e-10,-0.24522315638224956,0.9999999992327036,7.400883263359092e-19,-4.121883765262197e-18,4.861972091598106e-18,1.8225962763746794e-11,1.8225962763746794e-11,-4.88929679245e-08,-0.999766007177,0.9997659582837475,oscillatory,oscillatory,False,False
15,1,1,1,27,1,0,15,1.8815883195639075e-10,0.24522315638224956,0.9999999992327036,7.400883263359092e-19,-4.121883765262197e-18,4.861972091598106e-18,1.8225962763746794e-11,1.8225962763746794e-11,4.88929679245e-08,0.999766007177,0.9997659582837475,oscillatory,oscillatory,False,False
