axis,case,value,stage,q,cell_over_core,backend,n_nodes,ring_radius_over_core,image_shell,core_model,fd_eps_over_core,spectral_abscissa,gap_after_neutral,gap_mode_branch,unstable_count,mode_min_overlap_prev,mode_median_overlap_prev,gap_mode_overlap_prev,self_jacobian_norm,interaction_jacobian_norm,interaction_to_self_norm,neutral_effective_norm,fd_roundoff_floor,neutral_signal_to_fd_floor,neutral_signal_gate_ok,neutral_gap_normalized,neutral_abscissa_normalized,neutral_positive_count,raw_rms,shape_rms,relative_shape_residual,equilibrium_gate_ok,interaction_decay_exponent
image_shell,S1,1,coarse,3.71,40.85380652699027,cpp,64,4.0,1,0,0.0001,0.007079750128538544,0.0051365214837622054,22,4,0.2718028890066608,0.9994634234417055,0.9820120966138522,1.3053428127008952,5.582260063324886e-05,4.276470524838289e-05,4.392225814900308e-06,2.220446049250313e-12,1978082.6543312098,True,1.4890482044823272e-05,1.7043464409626104e-11,0,0.04782697259263648,6.097820193853321e-08,1.2749751580120194e-06,True,4.983692013774127
image_shell,S1,1,coarse,3.735,41.888025563102715,cpp,64,4.0,1,0,0.0001,0.007079102001764785,0.005135605535760447,23,4,0.8173502491943472,0.9995085443225297,0.9998178434427513,1.3053428127008952,4.928334994376888e-05,3.775510116135416e-05,3.877791725229198e-06,2.220446049250313e-12,1746402.1368762609,True,1.4890862271947207e-05,1.611447595639743e-11,0,0.047828650166419566,5.1029727380782414e-08,1.0669280275154058e-06,True,4.983700879392544
image_shell,S1,1,coarse,3.76,42.94842597876301,cpp,64,4.0,1,0,0.0001,0.007078529825316558,0.00513479679088927,23,4,0.6033726504849488,0.9997642105497486,0.9995926832453256,1.3053428127008952,4.351003941780329e-05,3.333227026222814e-05,3.423616632953412e-06,2.220446049250313e-12,1541859.8592428418,True,1.4890909404068675e-05,-1.388912310468186e-11,0,0.047830131550670514,4.271076383691718e-08,8.929677266655653e-07,True,4.983783679584807
image_shell,S1,1,coarse,3.785,44.03567055874993,cpp,64,4.0,1,0,0.0001,0.007078024688730926,0.005134082702959872,23,4,0.3272030248937739,0.9996380610666371,0.9994513748685853,1.3053428127008952,3.841290450673468e-05,2.9427445520808615e-05,3.0226344384467475e-06,2.220446049250313e-12,1361273.5330666,True,1.48912931839455e-05,-1.072036780375765e-11,0,0.04783143966350964,3.5753102009680053e-08,7.474812019291134e-07,True,4.983929787101391
image_shell,S1,1,coarse,3.81,45.15043886631872,cpp,64,4.0,1,0,0.0001,0.007077578730136938,0.005133452195282153,23,4,0.40439029988638214,0.999654849693756,0.9995677128551153,1.3053428127008952,3.391272163736036e-05,2.597993516139356e-05,2.6686101446275503e-06,2.220446049250313e-12,1201835.1652941762,True,1.489230481889838e-05,1.556732465177656e-11,0,0.047832594748832544,2.993294245730237e-08,6.25785463123615e-07,True,4.984129778948793
image_shell,S1,1,coarse,3.835,46.29342766795043,cpp,64,4.0,1,0,0.0001,0.007077185012029955,0.005132895488102478,22,4,0.25724196819523276,0.999480081745321,0.9953864554597734,1.3053428127008952,2.993956448643777e-05,2.2936169866741426e-05,2.3560414465343763e-06,2.220446049250313e-12,1061066.7380681662,True,1.4894252652869588e-05,-2.31111866668762e-12,0,0.047833614688110655,2.506348880937777e-08,5.239722938105169e-07,True,4.984375234181385
image_shell,S1,1,coarse,3.86,47.46535136885352,cpp,64,4.0,1,0,0.0001,0.007076837411951705,0.0051324039464084445,22,4,0.4583588002120095,0.9998460113219902,0.9997722845791289,1.3053428127008952,2.6431708351096263e-05,2.024886343565657e-05,2.0800721168184586e-06,2.220446049250313e-12,936781.2010207368,True,1.4894093433315304e-05,5.5848866459795295e-11,0,0.04783451527582932,2.0988787142193527e-08,4.387791330415993e-07,True,4.984658773173001
image_shell,S1,1,coarse,3.885,48.66694245949041,cpp,64,4.0,1,0,0.0001,0.007076530526262272,0.005131969945712373,22,4,0.11644166083458715,0.9996829427142114,0.9987069419525666,1.3053428127008952,2.3334664895088305e-05,1.7876273319195255e-05,1.8364157686849923e-06,2.220446049250313e-12,827048.1371547034,True,1.4895701605480946e-05,2.5760206519820407e-11,0,0.04783531046281564,1.7578599491076833e-08,3.674816640887364e-07,True,4.984973786393911
image_shell,S1,1,coarse,3.91,49.89895197340787,cpp,64,4.0,1,0,0.0001,0.007076259585373284,0.005131586753620302,23,4,0.4377740203239538,0.9998197172553409,0.9974696051921838,1.3053428127008952,2.060033128927968e-05,1.5781548792271182e-05,1.6212887007090684e-06,2.220446049250313e-12,730163.5188373356,True,1.4897371610015883e-05,-1.6374573900607304e-11,0,0.04783601257120619,1.4724136600259047e-08,3.0780443036177954e-07,True,4.985314440610349
image_shell,S1,1,coarse,3.935,51.16214995665737,cpp,64,4.0,1,0,0.0001,0.007076020379075287,0.005131248425340162,22,4,0.20099314851170658,0.9998603608171185,0.9964645325017171,1.3053428127008952,1.818624004157614e-05,1.3932156261654242e-05,1.431350723151332e-06,2.220446049250313e-12,644623.0583420829,True,1.489838178560263e-05,3.738247471905771e-11,0,0.047836632484364275,1.2334504012297372e-08,2.5784641124830406e-07,True,4.985675648104722
image_shell,S1,1,coarse,3.96,52.45732594909905,cpp,64,4.0,1,0,0.0001,0.007075809190731263,0.00513094971146895,23,4,0.6782166273776669,0.9998655538425272,0.9979163452592114,1.3053428127008952,1.6054897520224962e-05,1.2299372520392284e-05,1.2636530183169139e-06,2.220446049250313e-12,569098.7262417655,True,1.4899951813945107e-05,3.1610930131218415e-11,0,0.047837179814667806,1.033374136750932e-08,2.1601903388838143e-07,True,4.9860528796236805
image_shell,S1,1,coarse,3.985,53.785289477889734,cpp,64,4.0,1,0,0.0001,0.007075622739260545,0.005130685976612687,22,4,0.7258636929727317,0.9998498256931112,0.9997967009485415,1.3053428127008952,1.4173200470854672e-05,1.0857837751853699e-05,1.1155921624771156e-06,2.220446049250313e-12,502418.0447229383,True,1.4900640084683224e-05,-2.8823940708808673e-11,0,0.04783766305174844,8.65835524832012e-09,1.8099452807621343e-07,True,4.986442153269481
image_shell,S1,1,coarse,4.01,55.1468705634638,cpp,64,4.0,1,0,0.0001,0.0070754581279855325,0.00513045312753122,22,4,0.7978435728763603,0.9998324236403644,0.9999428205243871,1.3053428127008952,1.251192125488707e-05,9.585161179995739e-06,9.848695859721602e-07,2.220446049250313e-12,443545.8300392756,True,1.4902654651525229e-05,-4.458011835203245e-11,0,0.04783808969345886,7.25526191780507e-09,1.516628687369412e-07,True,4.986840017168131
image_shell,S1,1,coarse,4.035,56.542920238322985,cpp,64,4.0,1,0,0.0001,0.00707531279951281,0.00513024754972949,22,4,0.628048928161839,0.9998655670831488,0.9994446565032247,1.3053428127008952,1.1045253670361331e-05,8.461573130745254e-06,8.694558177443548e-07,2.220446049250313e-12,391568.0896808586,True,1.4903477712424898e-05,4.938661803144891e-11,0,0.0478384663615806,6.080072349321818e-09,1.2709588771860724e-07,True,4.987243464860344
image_shell,S1,1,coarse,4.06,57.97431107895927,cpp,64,4.0,1,0,0.0001,0.007075184495941527,0.005130066051463095,22,4,0.28579916090575475,0.9998899455936917,0.9999274820953165,1.3053428127008952,9.75041217376616e-06,7.469618002945528e-06,7.675589360449924e-07,2.220446049250313e-12,345677.8138357122,True,1.4905206358685126e-05,-2.140208076324132e-12,0,0.04783879890404947,5.095660795042881e-09,1.0651732300518822e-07,True,4.987649809831229
image_shell,S1,1,coarse,4.085,59.44193775124387,cpp,64,4.0,1,0,0.0001,0.007075071223746025,0.005129905814298879,23,4,0.7430786285821197,0.999883795358141,0.9987226567659697,1.3053428127008952,8.607278112945541e-06,6.593883253653615e-06,6.775967384377953e-07,2.220446049250313e-12,305162.44187359186,True,1.4906033433076499e-05,-2.634295601141169e-11,0,0.04783909248526832,4.270971109500475e-09,8.927784553638194e-08,True,4.988056831582082
image_shell,S1,1,coarse,4.11,60.94671756962223,cpp,64,4.0,1,0,0.0001,0.007074971222798094,0.005129764349471063,23,4,0.006544510096933464,0.9999135204618917,0.9999098136875874,1.3053428127008952,7.5980875304093935e-06,5.820760229788319e-06,5.981721789056139e-07,2.220446049250313e-12,269392.800202272,True,1.4907685919220385e-05,7.918610812110541e-12,0,0.04783935166589405,3.580020031680791e-09,7.483420880540659e-08,True,4.988462506770398
image_shell,S1,1,fine0,2.335,10.329459929369532,cpp,64,4.0,1,0,0.0001,0.01736927032619549,0.004884089541605647,6,8,1.0,1.0,1.0,1.3053428127008952,0.10405611003542437,0.07971554217249723,0.009642358423617298,2.220446049250313e-12,4342532180.357562,True,1.5671376976982938e-05,1.0804132866451308e-13,0,0.0327790633167845,0.0019830661314473867,0.060497949934767016,False,
image_shell,S1,1,fine0,2.3375,10.35531588567169,cpp,64,4.0,1,0,0.0001,0.017180361443308423,0.004866261845842627,6,8,0.25331275580865487,0.9896220912457613,0.9996096400898014,1.3053428127008952,0.1020843931840654,0.07820504482867743,0.009442573064703062,2.220446049250313e-12,4252556853.561539,True,1.5806520617868725e-05,-2.0910165307626706e-13,0,0.032977028068296915,0.0019478101578342,0.05906566697884955,False,7.652167150487588
image_shell,S1,1,fine0,2.34,10.381236562731843,cpp,64,4.0,1,0,0.0001,0.016995521384198783,0.004841972975763485,6,8,0.03763368918239989,0.9938917621534111,0.9994871050391382,1.3053428127008952,0.10015475644500274,0.07672678431328835,0.009247610281754136,2.220446049250313e-12,4164753421.897549,True,1.5912471451682865e-05,1.7647656470767488e-13,0,0.033172645417047696,0.0019129357304583006,0.057666059079967955,False,7.6333204615652
image_shell,S1,1,fine0,2.3425,10.407222122554305,cpp,64,4.0,1,0,0.0001,0.016814634018370765,0.004809339304558226,6,8,0.026701029303328204,0.997496096543694,0.9993086094141392,1.3053428127008952,0.09826622722438653,0.07528001553941459,0.009057339093887304,2.220446049250313e-12,4079062896.8199086,True,1.602289782262925e-05,1.1307519395985428e-13,0,0.03336592247256434,0.0018784564066647445,0.05629865046318846,False,7.614461797426106
image_shell,S1,1,fine0,2.345,10.433272727548918,cpp,64,4.0,1,0,0.0001,0.016637588463447723,0.004765644369816325,6,8,0.11045508267305203,0.9986372790721799,0.999038456760617,1.3053428127008952,0.09641785705506185,0.07386401190317422,0.008871632277197415,2.220446049250313e-12,3995427981.7754345,True,1.61344127740127e-05,-3.715194439830665e-14,0,0.03355686776668581,0.0018443841623084908,0.05496294156928248,False,7.59559043138679
image_shell,S1,1,fine0,2.3475,10.459388540532034,cpp,64,4.0,1,0,0.0001,0.01646427872154237,0.004706768158229341,6,8,0.039813807701543046,0.9876294446597462,0.9986093790745294,1.3053428127008952,0.09460872079393007,0.07247806466883164,0.008690366265239778,2.220446049250313e-12,3913793027.3846993,True,1.621776700933917e-05,-2.233670133028337e-13,0,0.03374549115153214,0.0018107295020146636,0.053658413027200855,False,7.576706332369864
image_shell,S1,1,fine0,2.35,10.485569724727576,cpp,64,4.0,1,0,0.0001,0.016294603345741794,0.004626032513474179,6,8,0.05946352771019544,0.9709203981282732,0.9978832877181121,1.3053428127008952,0.09283791587596932,0.07112148239731572,0.008513421050756772,2.220446049250313e-12,3834103987.183634,True,1.632719033949223e-05,1.765756700638978e-13,0,0.03393180370292195,0.0017775015626660287,0.052384529223035776,False,7.557810077614912
image_shell,S1,1,fine0,2.3525,10.51181644376803,cpp,64,4.0,1,0,0.0001,0.016128465135722754,0.004511555608537778,6,8,0.16364620925766996,0.9905699746833055,0.996540897153619,1.3053428127008952,0.09110456162010414,0.06979359041445898,0.008340680088793994,2.220446049250313e-12,3756308373.990915,True,1.6409221674174288e-05,5.459850711190921e-15,0,0.0341158176289948,0.0017447082104995444,0.05114074150216845,False,7.538902766566804
image_shell,S1,1,fine0,2.355,10.538128861695476,cpp,64,4.0,1,0,0.0001,0.015965770859913835,0.004338949880690715,6,8,0.07432409897301184,0.9936979009647984,0.9936979009647984,1.3053428127008952,0.08940779857693484,0.06849373031130455,0.008172030201141777,2.220446049250313e-12,3680355216.872255,True,1.649012226774648e-05,7.219017800432122e-14,0,0.03429754618380118,0.001712356132175347,0.04992649103812847,True,7.519985960689589
image_shell,S1,1,fine0,2.3575,10.564507142962611,cpp,64,4.0,1,0,0.0001,0.015806431000974345,0.004043536213670112,6,8,0.13197058981852672,0.9980513785727216,0.9859805358119804,1.3053428127008952,0.08774678791851351,0.06722125947662433,0.008007361482812746,2.220446049250313e-12,3606195019.0216346,True,1.6564634127866424e-05,-9.788362332249756e-14,0,0.034477003585635546,0.0016804509201644212,0.04874121139879343,True,7.50106160814517
image_shell,S1,1,fine0,2.36,10.59095145243378,cpp,64,4.0,1,0,0.0001,0.01565035952238938,0.0021192632715576246,12,8,0.01151831332166731,0.9740388310233749,0.977237870324765,1.3053428127008952,0.08612071086126381,0.06597555065482819,0.007846567209792389,2.220446049250313e-12,3533779716.2158556,True,1.664162508489182e-05,4.180686753477657e-14,0,0.0346542049398901,0.0016489971527831686,0.04758433083787258,True,7.482131994269163
image_shell,S1,1,fine0,2.3625,10.617461955386002,cpp,64,4.0,1,0,0.0001,0.015497473654109093,0.0038147267999388687,12,9,0.006587300419615731,0.958930254370801,0.8663397459319385,1.3053428127008952,0.08452876812180897,0.06475599152908332,0.007689543748943292,2.220446049250313e-12,3463062636.2390137,True,1.671831414612533e-05,7.955474299544539e-14,0,0.034829166166218437,0.0016179984691868025,0.04645527433717705,True,7.463199681858546
image_shell,S1,1,fine0,2.365,10.644038817510012,cpp,64,4.0,1,0,0.0001,0.015347693696377104,0.004648948394245763,12,9,0.24834752758861478,0.9822243374808645,0.9822243374838716,1.3053428127008952,0.08297017939904905,0.06356198432454291,0.00753619046951554,2.220446049250313e-12,3393998459.030327,True,1.679457268509367e-05,-9.076801208777172e-14,0,0.035001903929805483,0.0015874576396172873,0.045353465422933906,True,7.444267471498548
image_shell,S1,1,fine0,2.3675,10.670682204911275,cpp,64,4.0,1,0,0.0001,0.015200942838384962,0.005176373816661298,6,9,0.15713446067094866,0.9925248591463041,0.9925248591451103,1.3053428127008952,0.08144418288069306,0.06239294543030904,0.007386409656711757,2.220446049250313e-12,3326543177.7572904,True,1.686059184830122e-05,-1.3701913025962435e-13,0,0.03517243557654553,0.001557376631185583,0.04427832777733788,True,7.425338361926695
image_shell,S1,1,fine0,2.37,10.697392284111054,cpp,64,4.0,1,0,0.0001,0.01505714699246158,0.005572723039364005,6,9,0.06754529773561872,0.9936456959912384,0.9953010550965439,1.3053428127008952,0.07995003477489163,0.061248305040624826,0.007240106427058962,2.220446049250313e-12,3260654060.702547,True,1.692242472033432e-05,-1.518897236379101e-14,0,0.035340779071940186,0.0015277566694531892,0.04322928666465632,True,7.406415498810969
image_shell,S1,1,fine0,2.3725,10.724169222047431,cpp,64,4.0,1,0,0.0001,0.01491623464064142,0.0058937350387671455,6,9,0.3028537224021678,0.9942018599313428,0.9964888338418995,1.3053428127008952,0.07848700885870434,0.06012750680896327,0.007097188645858573,2.220446049250313e-12,3196289614.0866785,True,1.6972688403824067e-05,8.58909875951693e-14,0,0.03550695294353394,0.0014985982960634317,0.04220577018947881,True,7.387502156263069
image_shell,S1,1,fine0,2.375,10.751013186076355,cpp,64,4.0,1,0,0.0001,0.014778136692716394,0.006165013272741835,6,9,0.045082735813294035,0.9971036508685154,0.9971036508685154,1.3053428127008952,0.07705439604547686,0.05903000751660247,0.006957566846524811,2.220446049250313e-12,3133409545.7414455,True,1.7028795099292046e-05,2.2422806993932097e-13,0,0.03567097622671203,0.001469901422658867,0.041207210403121475,True,7.368601702908003
image_shell,S1,1,fine0,2.3775,10.777924343972689,cpp,64,4.0,1,0,0.0001,0.014642786356382725,0.0064006514557295325,12,9,0.015045283409329835,0.9974483479514771,0.9974483479497066,1.3053428127008952,0.07565150397010907,0.05795527675490696,0.006821154151958164,2.220446049250313e-12,3071974729.69955,True,1.708647412844296e-05,1.8106026779192734e-13,0,0.035832868413693826,0.0014416653813090318,0.04023304427278525,True,7.349717566898313
image_shell,S1,1,fine0,2.38,10.804902863931257,cpp,64,4.0,1,0,0.0001,0.014510119015684424,0.006609314113139862,12,9,0.13186721576031113,0.9967348515846581,0.9976398746447044,1.3053428127008952,0.07427765658575518,0.05690279661636676,0.006687866197806845,2.220446049250313e-12,3011947171.6346645,True,1.7125486068904886e-05,-3.289723490617285e-14,0,0.035992649405559386,0.0014138889716584385,0.039282714526706966,True,7.330853229453513
image_shell,S1,1,fine0,2.3825,10.831948914567898,cpp,64,4.0,1,0,0.0001,0.014380072119310102,0.006796744234105558,6,9,0.22399960628759644,0.9942099499092427,0.9977293228108539,1.3053428127008952,0.07293219377588288,0.0558720613974028,0.006557621057906572,2.220446049250313e-12,2953289975.2824955,True,1.7179779480527412e-05,9.331339691624773e-14,0,0.03615033946715703,0.001386570504994824,0.0383556703873981,True,7.312012194609232
image_shell,S1,1,fine0,2.385,10.859062664920515,cpp,64,4.0,1,0,0.0001,0.014252585077473005,0.006966962654969543,6,9,0.09912503839864109,0.9977329973600064,0.9977383491649482,1.3053428127008952,0.07161447098069175,0.05486257731217264,0.0064303391713855405,2.220446049250313e-12,2895967309.6117826,True,1.7225620377377598e-05,4.1083332075935244e-13,0,0.03630595918474245,0.0013597078454240553,0.037451368203913794,True,7.293197959304518
image_shell,S2,2,coarse,2.31,10.074424655013587,cpp,64,4.0,2,0,0.0001,0.019678690678323528,0.004536493663780451,6,8,1.0,1.0,1.0,1.3053428127008952,0.12772941211359043,0.09785123943748117,0.012064816705278737,2.220446049250313e-12,5433510401.8186655,True,1.4031621674330323e-05,1.8090910888619874e-13,0,0.030351567905114018,0.002354371729638106,0.07757002000682184,False,
image_shell,S2,2,coarse,2.335,10.329459929369532,cpp,64,4.0,2,0,0.0001,0.017511832688614143,0.004627545751153667,6,8,0.08625191631967329,0.9680672598995834,0.9878276078530566,1.3053428127008952,0.10531804618660913,0.08068228909821376,0.009754556044024806,2.220446049250313e-12,4393061496.503473,True,1.567671516668862e-05,7.212862602586838e-14,0,0.03249697642315113,0.001984813851825621,0.0610768776141162,False,7.717171009059934
image_shell,S2,2,coarse,2.36,10.59095145243378,cpp,64,4.0,2,0,0.0001,0.015773615986003433,0.0035731764735567302,6,8,0.022434373232039156,0.9732860582973137,0.7215645184966744,1.3053428127008952,0.08724773725898634,0.06683894560882543,0.007945226628341559,2.220446049250313e-12,3578211968.277319,True,1.6626418034278624e-05,-7.147314433861927e-14,0,0.03440444903208342,0.001650430404123452,0.04797142377093046,True,7.529326259786185
image_shell,S2,2,coarse,2.385,10.859062664920515,cpp,64,4.0,2,0,0.0001,0.014359780426230293,0.006771694634421643,18,9,0.1334762536077232,0.9095208287865184,0.7507501696548471,1.3053428127008952,0.07261890760958435,0.05563205841638488,0.006517132416400367,2.220446049250313e-12,2935055512.202487,True,1.7197186998744402e-05,7.522370304986043e-14,0,0.03608491447728528,0.0013608844803062736,0.03771339076230658,True,7.341052137390213
image_shell,S2,2,coarse,2.41,11.133961145065307,cpp,64,4.0,2,0,0.0001,0.013200022238105236,0.006928195813255376,6,7,2.8654029106999464e-26,0.9389547576651248,0.6565673484002973,1.3053428127008952,0.06072540204582631,0.04652065453992036,0.005380935159205953,2.220446049250313e-12,2423357757.790473,True,1.7505235172424973e-05,-4.9429939596334254e-14,0,0.037557393453509086,0.0011163977941820022,0.029725113793212243,True,7.154529107514223
image_shell,S2,2,coarse,2.435,11.41581871336694,cpp,64,4.0,2,0,0.0001,0.012243141176305075,0.006223553305077911,20,7,0.014076434248223536,0.9763685006958128,0.03172883746181262,1.3053428127008952,0.05101074938480068,0.03907843126607786,0.004469893339428104,2.220446049250313e-12,2013060997.783427,True,1.7647801692205482e-05,-4.146015602775159e-13,0,0.038843716031213116,0.000913060054421209,0.0235059913857756,True,6.973028514529494
image_shell,S2,2,coarse,2.46,11.704811539980854,cpp,64,4.0,2,0,0.0001,0.011450077074461924,0.005255985430629178,5,7,0.007808099953252862,0.9921580347664737,0.4940211075139035,1.3053428127008952,0.04303676540181358,0.032969703424317987,0.0037339131182681975,2.220446049250313e-12,1681604972.806646,True,1.7694844946696788e-05,-3.3858729956688465e-14,0,0.03996571374049519,0.0007455129480482401,0.01865381293798465,True,6.799264921607189
image_shell,S2,2,coarse,2.485,12.001120254831195,cpp,64,4.0,2,0,0.0001,0.010790222668243891,0.004287166443670905,4,7,0.16823950088022388,0.9893410622519834,0.4191206249910774,1.3053428127008952,0.03645862631105912,0.0279303076221198,0.0031351459096772717,2.220446049250313e-12,1411944195.0574696,True,1.7651311157773715e-05,-2.6078452878812593e-13,0,0.04094384382726847,0.0006082464295914433,0.014855625968032662,True,6.635066711517256
image_shell,S2,2,coarse,2.51,12.30493006051041,cpp,64,4.0,2,0,0.0001,0.010239226099860799,0.003273376610487483,127,7,0.22273401140953086,0.9923922780857639,0.9282222916573173,1.3053428127008952,0.031004779331981102,0.023752212085826608,0.0026447780333329106,2.220446049250313e-12,1191102136.539577,True,1.757055313761344e-05,6.457582701516429e-13,0,0.04179661090835848,0.0004961760573997087,0.011871203109926873,True,6.481469093464183
image_shell,S2,2,coarse,2.535,12.616430848036902,cpp,64,4.0,2,0,0.0001,0.009777540300500095,0.0015107093893997935,15,7,0.02075374892549515,0.99726102945535,0.9839977268727367,1.3053428127008952,0.026460916254701494,0.020271239093086205,0.0022406996536828753,2.220446049250313e-12,1009121412.5375396,True,1.7462265322152764e-05,-4.485013030930544e-13,0,0.0425404153381702,0.00040485644439433414,0.00951698381823435,True,6.338903143852321
image_shell,S2,2,coarse,2.56,12.935817315543076,cpp,64,4.0,2,0,0.0001,0.009389388555578113,0.0011382441485799448,5,6,0.07990374670928367,0.967988554577119,0.9706098791881627,1.3053428127008952,0.022657352917854777,0.01735739661443745,0.0019058098567446135,2.220446049250313e-12,858300456.0674059,True,1.7322172612008757e-05,-1.877007740113735e-13,0,0.04318961793575057,0.0003305172922881735,0.007652702387408365,True,6.207374184905767
image_shell,S2,2,coarse,2.585,13.263289089968042,cpp,64,4.0,2,0,0.0001,0.009061987989062584,0.00234357620811295,5,6,0.14306185601563468,0.9917140535248523,0.9871960815366567,1.3053428127008952,0.01945918820854562,0.014907339297546259,0.0016267787006298334,2.220446049250313e-12,732635994.9970777,True,1.7178210792899775e-05,4.685971107975704e-14,0,0.043756704490432966,0.00027001880490364635,0.006170912733217459,True,6.0866028558660155
image_shell,S2,2,coarse,2.61,13.599050851830924,cpp,64,4.0,2,0,0.0001,0.008784948511012193,0.003029267994731168,5,6,0.20243114870585474,0.9982049929928756,0.987202446372357,1.3053428127008952,0.01675867672948095,0.01283852530264095,0.0013931373854124734,2.220446049250313e-12,627413300.9819522,True,1.702732168431545e-05,2.0897472391857158e-13,0,0.04425248708881985,0.00022077582353826518,0.004989003738821337,True,5.976128885480078
image_shell,S2,2,coarse,2.635,13.94331246316286,cpp,64,4.0,2,0,0.0001,0.008549799722267383,0.003506019353265892,5,6,0.07468098901008585,0.9954182339740407,0.727481604929307,1.3053428127008952,0.014469334113940592,0.01108470048875665,0.0011966047955240759,2.220446049250313e-12,538902891.1231977,True,1.6869394037634953e-05,2.645284250029018e-13,0,0.04468630950324292,0.00018067503461692504,0.004043185410149239,True,5.875384666044133
image_shell,S2,2,coarse,2.66,14.296289098677603,cpp,64,4.0,2,0,0.0001,0.008349615370825934,0.003864107848314624,5,6,0.07091852029743057,0.9977442242837873,0.2597736301940902,1.3053428127008952,0.012521383506937465,0.009592410043633955,0.001030585244892325,2.220446049250313e-12,464134332.48706067,True,1.6714812898963217e-05,-1.9179787936526437e-13,0,0.04506624065023859,0.00014799654169969913,0.003283977974739626,True,5.783746315267342
image_shell,S2,2,coarse,2.685,14.658201380262703,cpp,64,4.0,2,0,0.0001,0.008178714041918765,0.004144245075095746,5,6,0.10443037683981983,0.997999895036276,0.22649696504784708,1.3053428127008952,0.010858233612422644,0.008318300378086724,0.0008897910424824935,2.220446049250313e-12,400726260.73617625,True,1.6566845143851536e-05,6.192549649858937e-13,0,0.04539924927860238,0.0001213443753129769,0.002672827794317054,True,5.700568513158352
image_shell,S2,2,coarse,2.71,15.029275514875401,cpp,64,4.0,2,0,0.0001,0.008032420136614666,0.004369086095880849,5,6,0.10113631855649491,0.9990547431174572,0.49612504390119233,1.3053428127008952,0.00943374781826731,0.007227027051037932,0.0007699567178810373,2.220446049250313e-12,346757678.774045,True,1.6429760382794735e-05,3.089838832485796e-13,0,0.04569135790997557,9.958715593043112e-05,0.0021795621860625147,True,5.625207885554323
image_shell,S2,2,coarse,2.735,15.409743435929318,cpp,64,4.0,2,0,0.0001,0.007906872763353208,0.004552789639713081,5,6,0.025481929807575385,0.9996652755323109,0.875824914954951,1.3053428127008952,0.00821011963540828,0.006289627181093261,0.0006676210579215586,2.220446049250313e-12,300669794.7680228,True,1.6295900842297583e-05,3.909412254845027e-13,0,0.045947776524769765,8.18085374160096e-05,0.0017804678181088443,True,5.5570383230627245
image_shell,S2,2,coarse,2.76,15.799842948260395,cpp,64,4.0,2,0,0.0001,0.007798872753664407,0.004704877043985803,3,6,0.05569441926334799,0.998313587468604,0.8937992751555219,1.3053428127008952,0.007156213341419685,0.005482248242982782,0.0005799596853601696,2.220446049250313e-12,261190622.28779697,True,1.6164415410986598e-05,2.1672489248506534e-12,0,0.04617301763570076,6.726639000082396e-05,0.001456833307529242,True,5.4954606850584815
image_shell,S2,2,coarse,2.785,16.19981787676266,cpp,64,4.0,2,0,0.0001,0.007705760016234586,0.004832081874509467,3,6,0.027561889646764225,0.9823667187824354,0.7398521516271745,1.3053428127008952,0.006246262368583829,0.0047851509257247436,0.0005046555847986135,2.220446049250313e-12,227276670.36494756,True,1.605195646827057e-05,7.711643067538951e-13,0,0.046370994826328754,5.535947919221912e-05,0.0011938385061514107,True,5.43990857236752
image_shell,S2,2,coarse,2.81,16.6099182187867,cpp,64,4.0,2,0,0.0001,0.0076253150255697726,0.0049393446319168964,5,6,0.06484608486568597,0.9906335995983688,0.06484608486568597,1.3053428127008952,0.005458843637038593,0.004181923387423152,0.00043979832298118664,2.220446049250313e-12,198067556.34962413,True,1.5943120373896082e-05,1.5810041987599147e-12,0,0.0465451068933804,4.5600418571953875e-05,0.0009797038102503342,True,5.389851383897897
image_shell,S2,2,coarse,2.835,17.03040030039619,cpp,64,4.0,2,0,0.0001,0.007555679516578929,0.005030393595066682,5,6,0.32871345620503406,0.9828808719601462,0.32871345620503406,1.3053428127008952,0.004776065507133296,0.0036588591599559205,0.00038380511568596946,2.220446049250313e-12,172850457.5986222,True,1.583321722204766e-05,3.474864417559641e-12,0,0.046698309609165475,3.759379362330572e-05,0.0008050354271480351,True,5.344795493728405
image_shell,S2,2,coarse,2.86,17.46152693657999,cpp,64,4.0,2,0,0.0001,0.0074952924705152385,0.0051081055310928545,5,6,0.05292978625887793,0.9834440288541428,0.6935428481240625,1.3053428127008952,0.004182921760996996,0.0032044622457008667,0.0003353586374374776,2.220446049250313e-12,151032103.45989013,True,1.574302102221813e-05,1.6302900219206719e-12,0,0.04683317691838024,3.101850564731639e-05,0.0006623190585890578,True,5.304284146036504
image_shell,S2,2,coarse,2.885,17.90356759552007,cpp,64,4.0,2,0,0.0001,0.007442838293869626,0.005174740637720182,5,6,0.06025365128661194,0.9856866689908464,0.9925805528677566,1.3053428127008952,0.0036667751701003684,0.002809051487795313,0.0002933577432572394,2.220446049250313e-12,132116582.3219553,True,1.565711327190888e-05,1.2808193936114214e-12,0,0.04695195315789586,2.5613537707747892e-05,0.0005455265646055555,True,5.267896508250907
