low_group,high_group,low_dimension,high_dimension,low_members,high_members,low_m,high_m,low_omega_hat,high_omega_hat,frequency_rel_error,low_sigma_hat,high_sigma_hat,sigma_hat_abs_error,overlap,minimum_overlap,low_circularity_eigs,high_circularity_eigs,circularity_error,low_class,high_class,converged,physical_interpretation_allowed
24,34,2,2,44;46,66;68,3,4,-0.015605866321836784,-0.03179355159944627,0.5091499522151974,-2.1485319126429203e-18,-5.029986282296525e-18,2.8814543696536048e-18,0.9936792921786124,0.9936792921786121,0.911632304927;0.911632304927,0.977455914346;0.977455914346,0.06582360941921683,oscillatory,oscillatory,False,False
25,35,2,2,45;47,67;69,-3,-4,0.015605866321836784,0.03179355159944627,0.5091499522151974,-2.1485319126429203e-18,-5.029986282296525e-18,2.8814543696536048e-18,0.9936792921786124,0.9936792921786121,-0.911632304927;-0.911632304927,-0.977455914346;-0.977455914346,0.06582360941921683,oscillatory,oscillatory,False,False
8,24,2,2,14;16,46;48,-12;12,-12,-0.17939963961932529,-0.11019220132389328,0.3857724488314794,-4.1218837652621975e-19,7.275124845687778e-18,7.687313222213998e-18,0.9188157615438652,0.918815761543864,-0.999439577606;-0.999439577606,-0.997668329042;-0.997668329042,0.0017712485640801745,oscillatory,oscillatory,False,False
9,25,2,2,15;17,47;49,-12;12,12,0.17939963961932529,0.11019220132389328,0.3857724488314794,-4.1218837652621975e-19,7.275124845687778e-18,7.687313222213998e-18,0.9188157615438652,0.918815761543864,0.999439577606;0.999439577606,0.997668329042;0.997668329042,0.0017712485640801745,oscillatory,oscillatory,False,False
14,40,2,2,26;28,78;80,-9;9,9,-0.08051013974636459,-0.008414716550692425,0.8954825245962588,4.946260518314636e-19,6.595014024419515e-19,1.6487535061048788e-19,0.9275626127062468,0.9275626127062444,-0.996292681955;-0.996292681955,-0.738402302491;-0.738402302491,0.25789037946347826,oscillatory,oscillatory,False,False
15,41,2,2,27;29,79;81,-9;9,-9,0.08051013974636459,0.008414716550692425,0.8954825245962588,4.946260518314636e-19,6.595014024419515e-19,1.6487535061048788e-19,0.9275626127062468,0.9275626127062444,0.996292681955;0.996292681955,0.738402302491;0.738402302491,0.25789037946347826,oscillatory,oscillatory,False,False
28,32,2,2,52;54,60;62,4;6,5,-0.008036028192103788,-0.03507629898530457,0.7708986288584627,5.894293784324942e-18,9.562770335408298e-18,3.668476551083356e-18,0.9627523358742585,0.9627523358742581,0.741479855706;0.741479855706,0.979853095623;0.979853095623,0.23837323991727977,oscillatory,oscillatory,False,False
29,33,2,2,53;55,61;63,-6;-4,-5,0.008036028192103788,0.03507629898530457,0.7708986288584627,5.894293784324942e-18,9.562770335408298e-18,3.668476551083356e-18,0.9627523358742585,0.9627523358742581,-0.741479855706;-0.741479855706,-0.979853095623;-0.979853095623,0.23837323991727977,oscillatory,oscillatory,False,False
6,22,2,2,10;12,42;44,13,-13;13,-0.20660597585089183,-0.1519930787098227,0.26433357949183145,4.698947492398905e-18,7.419390777471955e-18,2.72044328507305e-18,0.8807977234064452,0.8807977234064448,-0.999616596988;-0.999616596988,-0.99881298152;-0.99881298152,0.0008036154682750096,oscillatory,oscillatory,False,False
7,23,2,2,11;13,43;45,-13,-13;13,0.20660597585089183,0.1519930787098227,0.26433357949183145,4.698947492398905e-18,7.419390777471955e-18,2.72044328507305e-18,0.8807977234064452,0.8807977234064448,0.999616596988;0.999616596988,0.99881298152;0.99881298152,0.0008036154682750096,oscillatory,oscillatory,False,False
4,20,2,2,6;8,38;40,-14;14,-14;14,-0.22753935776645445,-0.1962656714035348,0.1374429754478734,-4.616509817093661e-18,-2.3082549085468305e-18,2.3082549085468305e-18,0.8306996784982859,0.8306996784982843,-0.999708181331;-0.999708181331,-0.999316461445;-0.999316461445,0.00039171988610797737,oscillatory,oscillatory,True,True
5,21,2,2,7;9,39;41,-14;14,-14;14,0.22753935776645445,0.1962656714035348,0.1374429754478734,-4.616509817093661e-18,-2.3082549085468305e-18,2.3082549085468305e-18,0.8306996784982859,0.8306996784982843,0.999708181331;0.999708181331,0.999316461445;0.999316461445,0.00039171988610797737,oscillatory,oscillatory,True,True
2,18,2,2,2;4,34;36,-15;15,-15;15,-0.24072255423393102,-0.24173679135564552,0.004195625812797137,4.946260518314636e-19,1.5168532256164885e-17,1.467390620433342e-17,0.7680965334199487,0.7680965334199419,-0.999752658583;-0.999752658583,-0.999570101933;-0.999570101933,0.00018255664960620255,oscillatory,oscillatory,False,False
3,19,2,2,3;5,35;37,-15,-15;15,0.24072255423393102,0.24173679135564552,0.004195625812797137,4.946260518314636e-19,1.5168532256164885e-17,1.467390620433342e-17,0.7680965334199487,0.7680965334199419,0.999752658583;0.999752658583,0.999570101933;0.999570101933,0.00018255664960620255,oscillatory,oscillatory,False,False
32,29,2,2,60;61,55;65,-6,-6,-0.0,0.03275039110089887,1.0,0.006862752427012629,5.770637271367076e-18,0.006862752427012623,0.6756807476272597,0.6756807476272586,-5.11767578522e-16;5.11767578522e-16,-0.975596701722;-0.975596701722,0.9755967017219102,real_dominant,oscillatory,False,False
30,28,2,2,56;57,54;64,-6,6,-0.0,-0.03275039110089887,1.0,-0.006862752427012621,5.770637271367076e-18,0.006862752427012627,0.6756807476272593,0.6756807476272585,-6.82198092687e-16;6.82198092687e-16,0.975596701722;0.975596701722,0.97559670172191,real_dominant,oscillatory,False,False
0,16,1,2,0,30;32,-15,-16;16,-0.24522315638224956,-0.28707354928345985,0.1457828246652105,-4.121883765262197e-18,-9.892521036629273e-19,3.1326316615992695e-18,0.4909473671951262,0.4909473671951262,-0.999766007177,-0.999710355177;-0.999710355177,inf,oscillatory,oscillatory,False,False
1,17,1,2,1,31;33,15,-16;16,0.24522315638224956,0.28707354928345985,0.1457828246652105,-4.121883765262197e-18,-9.892521036629273e-19,3.1326316615992695e-18,0.4909473671951262,0.4909473671951262,0.999766007177,0.999710355177;0.999710355177,inf,oscillatory,oscillatory,False,False
16,42,2,2,30;32,82;84,-8,-9;-7,-0.049258248405042136,-0.006654019897356858,0.8649156209810387,-9.068144283576834e-18,-8.77961242000848e-18,2.885318635683548e-19,0.34323703474257844,0.3405972901776481,-0.989517799227;-0.989517799227,0.65692757118;0.65692757118,1.6464453704065483,oscillatory,oscillatory,False,False
17,43,2,2,31;33,83;85,8,7,0.049258248405042136,0.006654019897356858,0.8649156209810387,-9.068144283576834e-18,-8.77961242000848e-18,2.885318635683548e-19,0.34323703474257844,0.3405972901776481,0.989517799227;0.989517799227,-0.65692757118;-0.65692757118,1.6464453704065483,oscillatory,oscillatory,False,False
18,2,2,2,34;36,2;4,7,-15;15,-0.022024797095104236,-0.4977309048119021,0.9557495890205419,1.8136288567153668e-18,5.276011219535612e-18,3.4623823628202454e-18,0.09598691435553827,0.09598691435553638,-0.948756671073;-0.948756671073,-0.99992745658;-0.99992745658,0.051170785507215766,oscillatory,oscillatory,False,False
19,3,2,2,35;37,3;5,-7,-15;15,0.022024797095104236,0.4977309048119021,0.9557495890205419,1.8136288567153668e-18,5.276011219535612e-18,3.4623823628202454e-18,0.09598691435553827,0.09598691435553638,0.948756671073;0.948756671073,0.99992745658;0.99992745658,0.051170785507215766,oscillatory,oscillatory,False,False
