group_id,dimension,members,classification,branch_sign,omega_rad_s,omega_hat,sigma_s^-1,sigma_hat,fourier_m,circularity_eigs
36,1,36,oscillatory,-1,-3.364175369090286e+20,-0.8666712398342632,61440.0,1.5828033658606837e-16,,-0.992409350176
37,1,37,oscillatory,1,3.364175369090286e+20,0.8666712398342632,61440.0,1.5828033658606837e-16,,0.992409350176
38,1,38,oscillatory,-1,-3.2466746673682186e+20,-0.836400975157069,20480.0,5.276011219535613e-17,,-0.994357269555
39,1,39,oscillatory,1,3.2466746673682186e+20,0.836400975157069,20480.0,5.276011219535613e-17,,0.994357269555
40,1,40,oscillatory,-1,-3.1293979130911326e+20,-0.8061884033134837,131072.0,3.376647180502792e-16,,-0.989418578131
41,1,41,oscillatory,1,3.1293979130911326e+20,0.8061884033134837,131072.0,3.376647180502792e-16,,0.989418578131
42,1,42,oscillatory,-1,-2.991785445748305e+20,-0.7707369911236039,8192.0,2.110404487814245e-17,,-0.993241490965
43,1,43,oscillatory,1,2.991785445748305e+20,0.7707369911236039,8192.0,2.110404487814245e-17,,0.993241490965
44,1,44,oscillatory,-1,-2.8617944971049373e+20,-0.7372490173208459,114688.0,2.954566282939943e-16,,-0.985684657672
45,1,45,oscillatory,1,2.8617944971049373e+20,0.7372490173208459,114688.0,2.954566282939943e-16,,0.985684657672
46,1,46,oscillatory,-1,-2.716751194197598e+20,-0.6998832901012354,-8192.0,-2.110404487814245e-17,,-0.991776028437
47,1,47,oscillatory,1,2.716751194197598e+20,0.6998832901012354,-8192.0,-2.110404487814245e-17,,0.991776028437
48,1,48,oscillatory,-1,-2.5768630465222758e+20,-0.6638456222977659,-8192.0,-2.110404487814245e-17,,-0.981440537047
49,1,49,oscillatory,1,2.5768630465222758e+20,0.6638456222977659,-8192.0,-2.110404487814245e-17,,0.981440537047
50,1,50,oscillatory,-1,-2.4254237216719628e+20,-0.6248321663900926,-4096.0,-1.0552022439071224e-17,,-0.989821265487
51,1,51,oscillatory,1,2.4254237216719628e+20,0.6248321663900926,-4096.0,-1.0552022439071224e-17,,0.989821265487
52,1,52,oscillatory,-1,-2.2744501264099354e+20,-0.5859386906842291,-50176.0,-1.292622748786225e-16,,-0.972524658104
53,1,53,oscillatory,1,2.2744501264099354e+20,0.5859386906842291,-50176.0,-1.292622748786225e-16,,0.972524658104
54,1,54,oscillatory,-1,-2.1225242840434144e+20,-0.5467998992358324,-28672.0,-7.386415707349858e-17,,-0.986990672572
55,1,55,oscillatory,1,2.1225242840434144e+20,0.5467998992358324,-28672.0,-7.386415707349858e-17,,0.986990672572
56,1,56,oscillatory,-1,-1.9694153307465836e+20,-0.5073563174289265,63488.0,1.6355634780560398e-16,,-0.962750984858
57,1,57,oscillatory,1,1.9694153307465836e+20,0.5073563174289265,63488.0,1.6355634780560398e-16,,0.962750984858
58,1,58,oscillatory,-1,-1.822177821148995e+20,-0.46942532365093037,-96256.0,-2.479725273181738e-16,,-0.982789675992
59,1,59,oscillatory,1,1.822177821148995e+20,0.46942532365093037,-96256.0,-2.479725273181738e-16,,0.982789675992
60,1,60,oscillatory,-1,-1.6483212759360468e+20,-0.42463679420106637,0.0,0.0,,-0.934341509074
61,1,61,oscillatory,1,1.6483212759360468e+20,0.42463679420106637,0.0,0.0,,0.934341509074
62,1,62,oscillatory,-1,-1.5068559596432795e+20,-0.3881928197901389,-45056.0,-1.1607224682978347e-16,,-0.976055631818
63,1,63,oscillatory,1,1.5068559596432795e+20,0.3881928197901389,-45056.0,-1.1607224682978347e-16,,0.976055631818
64,1,64,oscillatory,-1,-1.3417988000381031e+20,-0.34567116813283466,4096.0,1.0552022439071224e-17,,-0.901781473841
65,1,65,oscillatory,1,1.3417988000381031e+20,0.34567116813283466,4096.0,1.0552022439071224e-17,,0.901781473841
66,1,66,oscillatory,-1,-1.2241074259730638e+20,-0.3153517828784543,26624.0,6.858814585396297e-17,,-0.965248010003
67,1,67,oscillatory,1,1.2241074259730638e+20,0.3153517828784543,26624.0,6.858814585396297e-17,,0.965248010003
68,1,68,oscillatory,-1,-9.91135150482559e+19,-0.2553339928721728,27648.0,7.122615146373077e-17,,-0.746350578367
69,1,69,oscillatory,1,9.91135150482559e+19,0.2553339928721728,27648.0,7.122615146373077e-17,,0.746350578367
70,1,70,real_dominant,1,-0.0,-0.0,8.778672842939363e+19,0.22615418169912435,,0
71,1,71,real_dominant,-1,-0.0,-0.0,-8.778672842939384e+19,-0.2261541816991249,,0
72,1,72,oscillatory,-1,-9.020777284338945e+19,-0.23239122148976693,-49152.0,-1.266242692688547e-16,,-0.943069445847
73,1,73,oscillatory,1,9.020777284338945e+19,0.23239122148976693,-49152.0,-1.266242692688547e-16,,0.943069445847
74,1,74,mixed,-1,-1.3309529490590147e+19,-0.03428770845658873,7.654465671085792e+19,0.19719261113378334,,0.0182135314122
75,1,75,mixed,1,1.3309529490590147e+19,0.03428770845658873,7.654465671085792e+19,0.19719261113378334,,-0.0182135314122
76,1,76,mixed,-1,-1.3309529490590157e+19,-0.03428770845658875,-7.654465671085788e+19,-0.19719261113378325,,0.0182135314122
77,1,77,mixed,1,1.3309529490590157e+19,0.03428770845658875,-7.654465671085788e+19,-0.19719261113378325,,-0.0182135314122
78,1,78,mixed,-1,-1.6231846445226195e+19,-0.041816115214254226,6.234161692649911e+19,0.1606030616934573,,-0.00418436633514
79,1,79,mixed,1,1.6231846445226195e+19,0.041816115214254226,6.234161692649911e+19,0.1606030616934573,,0.00418436633514
80,1,80,mixed,-1,-1.6231846445226076e+19,-0.04181611521425392,-6.2341616926499045e+19,-0.16060306169345714,,-0.00418436633514
81,1,81,mixed,1,1.6231846445226076e+19,0.04181611521425392,-6.2341616926499045e+19,-0.16060306169345714,,0.00418436633514
82,1,82,oscillatory,-1,-6.6808042810139574e+19,-0.17210936690503512,-24576.0,-6.331213463442735e-17,,-0.908744439023
83,1,83,oscillatory,1,6.6808042810139574e+19,0.17210936690503512,-24576.0,-6.331213463442735e-17,,0.908744439023
84,1,84,oscillatory,-1,-6.398895570007652e+19,-0.1648468985351421,57280.0,1.4756343879638667e-16,,-0.322008977953
85,1,85,oscillatory,1,6.398895570007652e+19,0.1648468985351421,57280.0,1.4756343879638667e-16,,0.322008977953
86,1,86,mixed,-1,-8.924583269235763e+18,-0.022991309305745947,5.303507728472867e+19,0.13662776503084315,,-0.00735007036663
87,1,87,mixed,1,8.924583269235763e+18,0.022991309305745947,5.303507728472867e+19,0.13662776503084315,,0.00735007036663
88,1,88,mixed,-1,-8.924583269235664e+18,-0.022991309305745694,-5.303507728472877e+19,-0.1366277650308434,,-0.00735007036663
89,1,89,mixed,1,8.924583269235664e+18,0.022991309305745694,-5.303507728472877e+19,-0.1366277650308434,,0.00735007036663
90,1,90,mixed,-1,-6.491945111314099e+18,-0.016724401974561796,4.204460726246406e+19,0.10831436505748479,,-0.0308980058801
91,1,91,mixed,1,6.491945111314099e+18,0.016724401974561796,4.204460726246406e+19,0.10831436505748479,,0.0308980058801
92,1,92,mixed,-1,-6.491945111314108e+18,-0.01672440197456182,-4.204460726246403e+19,-0.10831436505748473,,-0.0308980058801
93,1,93,mixed,1,6.491945111314108e+18,0.01672440197456182,-4.204460726246403e+19,-0.10831436505748473,,0.0308980058801
94,1,94,mixed,-1,-3.950128050750722e+19,-0.10176230426935132,2.0206329113945506e+19,0.05205508745644804,,0.0235202474127
95,1,95,mixed,1,3.950128050750722e+19,0.10176230426935132,2.0206329113945506e+19,0.05205508745644804,,-0.0235202474127
96,1,96,mixed,-1,-3.9501280507507245e+19,-0.10176230426935137,-2.0206329113945563e+19,-0.052055087456448185,,0.0235202474127
97,1,97,mixed,1,3.9501280507507245e+19,0.10176230426935137,-2.0206329113945563e+19,-0.052055087456448185,,-0.0235202474127
98,1,98,mixed,-1,-3.60657177843147e+19,-0.09291168538605929,1.9415738728428073e+19,0.05001838640955011,,-0.0759671734184
99,1,99,mixed,1,3.60657177843147e+19,0.09291168538605929,1.9415738728428073e+19,0.05001838640955011,,0.0759671734184
100,1,100,mixed,-1,-3.6065717784314802e+19,-0.09291168538605955,-1.9415738728428085e+19,-0.05001838640955014,,-0.0759671734184
101,1,101,mixed,1,3.6065717784314802e+19,0.09291168538605955,-1.9415738728428085e+19,-0.05001838640955014,,0.0759671734184
102,1,102,oscillatory,-1,-4.384309864933432e+19,-0.11294759783842506,-15360.0,-3.957008414651709e-17,,0.398208627379
103,1,103,oscillatory,1,4.384309864933432e+19,0.11294759783842506,-15360.0,-3.957008414651709e-17,,-0.398208627379
104,1,104,oscillatory,-1,-3.872639236334138e+19,-0.09976605498101923,-28672.0,-7.386415707349858e-17,,0.0762758735537
105,1,105,oscillatory,1,3.872639236334138e+19,0.09976605498101923,-28672.0,-7.386415707349858e-17,,-0.0762758735537
106,1,106,mixed,-1,-3.8080513400840817e+18,-0.009810215622485957,-2.743576065887647e+19,-0.07067938527965138,,0.0249443909653
107,1,107,mixed,1,3.8080513400840817e+18,0.009810215622485957,-2.743576065887647e+19,-0.07067938527965138,,-0.0249443909653
108,1,108,mixed,-1,-8.598740208539373e+18,-0.022151879792053575,-2.4331958118052995e+19,-0.06268343946490149,,0.004072307666
109,1,109,mixed,1,8.598740208539373e+18,0.022151879792053575,-2.4331958118052995e+19,-0.06268343946490149,,-0.004072307666
110,1,110,mixed,-1,-3.808051340084057e+18,-0.009810215622485893,2.7435760658876367e+19,0.07067938527965112,,0.0249443909653
111,1,111,mixed,1,3.808051340084057e+18,0.009810215622485893,2.7435760658876367e+19,0.07067938527965112,,-0.0249443909653
112,1,112,mixed,-1,-8.598740208539339e+18,-0.022151879792053488,2.433195811805306e+19,0.06268343946490165,,0.004072307666
113,1,113,mixed,1,8.598740208539339e+18,0.022151879792053488,2.433195811805306e+19,0.06268343946490165,,-0.004072307666
114,1,114,oscillatory,-1,-2.9992708724677616e+19,-0.07726653698030408,-54272.0,-1.3981429731769374e-16,,0.493360205758
115,1,115,oscillatory,1,2.9992708724677616e+19,0.07726653698030408,-54272.0,-1.3981429731769374e-16,,-0.493360205758
116,1,116,oscillatory,-1,-2.218885336608052e+19,-0.05716242153714422,31744.0,8.177817390280199e-17,,0.394626673327
117,1,117,oscillatory,1,2.218885336608052e+19,0.05716242153714422,31744.0,8.177817390280199e-17,,-0.394626673327
118,1,118,oscillatory,-1,-3.0449404529313137e+19,-0.07844306636954815,-9216.0,-2.3742050487910256e-17,,-0.67960104638
119,1,119,oscillatory,1,3.0449404529313137e+19,0.07844306636954815,-9216.0,-2.3742050487910256e-17,,0.67960104638
120,1,120,real_dominant,1,-0.0,-0.0,5.209156867177924e+18,0.013419711950952982,,0
121,1,121,real_dominant,-1,-0.0,-0.0,-5.209156867177979e+18,-0.013419711950953124,,0
122,1,122,oscillatory,-1,-6.535032015306166e+18,-0.016835401480849492,-23040.0,-5.935512621977564e-17,,-0.351501864188
123,1,123,oscillatory,1,6.535032015306166e+18,0.016835401480849492,-23040.0,-5.935512621977564e-17,,0.351501864188
124,1,124,oscillatory,-1,-1.0416159367084245e+19,-0.026833873869730195,43264.0,1.1145573701268982e-16,,0.477340576751
125,1,125,oscillatory,1,1.0416159367084245e+19,0.026833873869730195,43264.0,1.1145573701268982e-16,,-0.477340576751
126,1,126,oscillatory,-1,-2.1421685706287268e+19,-0.05518606158580922,7168.0,1.8466039268374644e-17,,-0.827579571574
127,1,127,oscillatory,1,2.1421685706287268e+19,0.05518606158580922,7168.0,1.8466039268374644e-17,,0.827579571574
