candidate,family,swept_variable,swept_value,checkpoint,n_points,length,rg,bbox_x,bbox_y,bbox_z,min_nonlocal_point_distance,thickness_proxy,ropelength_proxy,turn_mean,turn_max,sha256
D53_MEB_close0p95,close_MEB,close,0.95,i04000,300,335.8667442195778,25.470615154950796,62.41874,55.332732,25.846294,7.780838580629726,3.890419290314863,86.33175993541693,0.049786868839970765,0.06066045601446102,8cca5a8c392ca1fd57d657460bec8f68cf32dbd7f7759419f144c7cf3d2dd1f6
D53_MEB_close0p95,close_MEB,close,0.95,i10000,300,336.1003422030651,25.497763373115028,62.455406,55.378162,25.898114,7.785073272234565,3.8925366361172826,86.3448115258634,0.049643471234566076,0.06099978428898635,8f0e5d2d7d8c6f5e62b19ccb85b9df56bef99512246c5a3dd4236203fce30665
D54_MEB_close1p0,close_MEB,close,1,i00000,300,325.3260685330196,24.839844321450922,60.820056,53.967424,24.551612,7.3420610289746975,3.6710305144873487,88.61982139596861,0.04916734681358134,0.36813940704858733,6e65e8d61156c387b4d3e2f9db4e5893f2833e39b6666a11bda1bf0140a39a49
D54_MEB_close1p0,close_MEB,close,1,i01000,300,332.05030738845477,25.243291272654414,61.93012,54.89932,25.405024,7.686975486262072,3.843487743131036,86.39296638369277,0.049421856373842644,0.06148687165665267,b022a364890576bb36558945f788a13d1910b8ee02befed910a78bcef50eb458
D54_MEB_close1p0,close_MEB,close,1,i04000,300,335.8667442195778,25.470615154950796,62.41874,55.332732,25.846294,7.780838580629726,3.890419290314863,86.33175993541693,0.049786868839970765,0.06066045601446102,8cca5a8c392ca1fd57d657460bec8f68cf32dbd7f7759419f144c7cf3d2dd1f6
D54_MEB_close1p0,close_MEB,close,1,i10000,300,336.1003422030651,25.497763373115028,62.455406,55.378162,25.898114,7.785073272234565,3.8925366361172826,86.3448115258634,0.049643471234566076,0.06099978428898635,8f0e5d2d7d8c6f5e62b19ccb85b9df56bef99512246c5a3dd4236203fce30665
H60_ME_hooke0p25,hooke_ME,hooke,0.25,i00000,300,325.3260685330196,24.839844321450922,60.820056,53.967424,24.551612,7.3420610289746975,3.6710305144873487,88.61982139596861,0.04916734681358134,0.36813940704858733,6e65e8d61156c387b4d3e2f9db4e5893f2833e39b6666a11bda1bf0140a39a49
H60_ME_hooke0p25,hooke_ME,hooke,0.25,i01000,300,332.04985058650215,25.243260457801572,61.929198,54.899814,25.404768,7.687118194703528,3.843559097351764,86.39124368226484,0.0494220069605876,0.06143624018483351,a37238867ffda6156778296bee7e2b31715add7184e69b416a3ac4b510339e0a
H60_ME_hooke0p25,hooke_ME,hooke,0.25,i04000,300,335.86672622052015,25.470607214612954,62.418418,55.332914,25.846112,7.780857833317159,3.8904289166585797,86.33154169257772,0.049786901834033274,0.06064777953874138,06812d6af23046eed8b4d0b777cd4b46488311e75a8f8e29ad4f9da09b9b6f3b
H60_ME_hooke0p25,hooke_ME,hooke,0.25,i10000,300,336.1003391511016,25.49775715705142,62.45533,55.378188,25.898056,7.785079121754576,3.892539560877288,86.34474586440744,0.049643530778308194,0.06099659310843641,204a86b4d3597f8a661b3e96c39a97634ca53c7fa63005a59d15fab29f82f058
H61_ME_hooke0p5,hooke_ME,hooke,0.5,i00000,300,325.3260685330196,24.839844321450922,60.820056,53.967424,24.551612,7.3420610289746975,3.6710305144873487,88.61982139596861,0.04916734681358134,0.36813940704858733,6e65e8d61156c387b4d3e2f9db4e5893f2833e39b6666a11bda1bf0140a39a49
H61_ME_hooke0p5,hooke_ME,hooke,0.5,i01000,300,332.04985058650215,25.243260457801572,61.929198,54.899814,25.404768,7.687118194703528,3.843559097351764,86.39124368226484,0.0494220069605876,0.06143624018483351,a37238867ffda6156778296bee7e2b31715add7184e69b416a3ac4b510339e0a
H61_ME_hooke0p5,hooke_ME,hooke,0.5,i04000,300,335.86672622052015,25.470607214612954,62.418418,55.332914,25.846112,7.780857833317159,3.8904289166585797,86.33154169257772,0.049786901834033274,0.06064777953874138,06812d6af23046eed8b4d0b777cd4b46488311e75a8f8e29ad4f9da09b9b6f3b
H61_ME_hooke0p5,hooke_ME,hooke,0.5,i10000,300,336.1003391511016,25.49775715705142,62.45533,55.378188,25.898056,7.785079121754576,3.892539560877288,86.34474586440744,0.049643530778308194,0.06099659310843641,204a86b4d3597f8a661b3e96c39a97634ca53c7fa63005a59d15fab29f82f058
H62_ME_hooke1p0,hooke_ME,hooke,1,i00000,300,325.3260685330196,24.839844321450922,60.820056,53.967424,24.551612,7.3420610289746975,3.6710305144873487,88.61982139596861,0.04916734681358134,0.36813940704858733,6e65e8d61156c387b4d3e2f9db4e5893f2833e39b6666a11bda1bf0140a39a49
H62_ME_hooke1p0,hooke_ME,hooke,1,i01000,300,332.04985058650215,25.243260457801572,61.929198,54.899814,25.404768,7.687118194703528,3.843559097351764,86.39124368226484,0.0494220069605876,0.06143624018483351,a37238867ffda6156778296bee7e2b31715add7184e69b416a3ac4b510339e0a
H62_ME_hooke1p0,hooke_ME,hooke,1,i04000,300,335.86672622052015,25.470607214612954,62.418418,55.332914,25.846112,7.780857833317159,3.8904289166585797,86.33154169257772,0.049786901834033274,0.06064777953874138,06812d6af23046eed8b4d0b777cd4b46488311e75a8f8e29ad4f9da09b9b6f3b
H62_ME_hooke1p0,hooke_ME,hooke,1,i10000,300,336.1003391511016,25.49775715705142,62.45533,55.378188,25.898056,7.785079121754576,3.892539560877288,86.34474586440744,0.049643530778308194,0.06099659310843641,204a86b4d3597f8a661b3e96c39a97634ca53c7fa63005a59d15fab29f82f058
H63_ME_hooke2p0,hooke_ME,hooke,2,i00000,300,325.3260685330196,24.839844321450922,60.820056,53.967424,24.551612,7.3420610289746975,3.6710305144873487,88.61982139596861,0.04916734681358134,0.36813940704858733,6e65e8d61156c387b4d3e2f9db4e5893f2833e39b6666a11bda1bf0140a39a49
H63_ME_hooke2p0,hooke_ME,hooke,2,i01000,300,332.04985058650215,25.243260457801572,61.929198,54.899814,25.404768,7.687118194703528,3.843559097351764,86.39124368226484,0.0494220069605876,0.06143624018483351,a37238867ffda6156778296bee7e2b31715add7184e69b416a3ac4b510339e0a
H63_ME_hooke2p0,hooke_ME,hooke,2,i04000,300,335.86672622052015,25.470607214612954,62.418418,55.332914,25.846112,7.780857833317159,3.8904289166585797,86.33154169257772,0.049786901834033274,0.06064777953874138,06812d6af23046eed8b4d0b777cd4b46488311e75a8f8e29ad4f9da09b9b6f3b
H63_ME_hooke2p0,hooke_ME,hooke,2,i10000,300,336.1003391511016,25.49775715705142,62.45533,55.378188,25.898056,7.785079121754576,3.892539560877288,86.34474586440744,0.049643530778308194,0.06099659310843641,204a86b4d3597f8a661b3e96c39a97634ca53c7fa63005a59d15fab29f82f058
H64_ME_hooke4p0,hooke_ME,hooke,4,i00000,300,325.3260685330196,24.839844321450922,60.820056,53.967424,24.551612,7.3420610289746975,3.6710305144873487,88.61982139596861,0.04916734681358134,0.36813940704858733,6e65e8d61156c387b4d3e2f9db4e5893f2833e39b6666a11bda1bf0140a39a49
H64_ME_hooke4p0,hooke_ME,hooke,4,i01000,300,332.04985058650215,25.243260457801572,61.929198,54.899814,25.404768,7.687118194703528,3.843559097351764,86.39124368226484,0.0494220069605876,0.06143624018483351,a37238867ffda6156778296bee7e2b31715add7184e69b416a3ac4b510339e0a
H64_ME_hooke4p0,hooke_ME,hooke,4,i04000,300,335.86672622052015,25.470607214612954,62.418418,55.332914,25.846112,7.780857833317159,3.8904289166585797,86.33154169257772,0.049786901834033274,0.06064777953874138,06812d6af23046eed8b4d0b777cd4b46488311e75a8f8e29ad4f9da09b9b6f3b
H64_ME_hooke4p0,hooke_ME,hooke,4,i10000,300,336.1003391511016,25.49775715705142,62.45533,55.378188,25.898056,7.785079121754576,3.892539560877288,86.34474586440744,0.049643530778308194,0.06099659310843641,204a86b4d3597f8a661b3e96c39a97634ca53c7fa63005a59d15fab29f82f058
R70_MEB_maxdr0p0025,maxdr_MEB,max_dr,0.0025,i00000,300,325.3260685330196,24.839844321450922,60.820056,53.967424,24.551612,7.3420610289746975,3.6710305144873487,88.61982139596861,0.04916734681358134,0.36813940704858733,6e65e8d61156c387b4d3e2f9db4e5893f2833e39b6666a11bda1bf0140a39a49
R70_MEB_maxdr0p0025,maxdr_MEB,max_dr,0.0025,i01000,300,332.04808753779645,25.242821243745688,61.913492,54.902932,25.40009,7.688295774872479,3.8441478874362396,86.37755290919564,0.04941211407085159,0.061612350031864604,8b5a5a527f6bcb0d08bba7756915c8e52ec8c1fe0a8302da9cc10e9df402828c
R70_MEB_maxdr0p0025,maxdr_MEB,max_dr,0.0025,i04000,300,335.86670657346303,25.470208127313363,62.411016,55.334658,25.842442,7.781026200938087,3.8905131004690436,86.32966858098246,0.04979043870785342,0.06055745853476759,5f32bfc69a6d28db2d018f34ce6558839bd74e3cb9162beebb612c26d7f958f8
R70_MEB_maxdr0p0025,maxdr_MEB,max_dr,0.0025,i10000,300,336.1002134804078,25.497405472252897,62.452794,55.37774,25.8961,7.7851318287499796,3.8925659143749898,86.34412900735009,0.04964763111934745,0.06095985568238706,13b777e5490c1edc833ed7c851ec0a26a6522a4d2344101db2fa794b25359868
R71_MEB_maxdr0p005,maxdr_MEB,max_dr,0.005,i00000,300,325.3260685330196,24.839844321450922,60.820056,53.967424,24.551612,7.3420610289746975,3.6710305144873487,88.61982139596861,0.04916734681358134,0.36813940704858733,6e65e8d61156c387b4d3e2f9db4e5893f2833e39b6666a11bda1bf0140a39a49
R71_MEB_maxdr0p005,maxdr_MEB,max_dr,0.005,i01000,300,332.05100056184455,25.24328376836666,61.928514,54.899638,25.404802,7.687210489448107,3.8436052447240536,86.39050563728838,0.049419717385459666,0.061532965953023135,e1ad402fef61fdfb333c489ccff90c490f661432044be97310502564fbe56abe
R71_MEB_maxdr0p005,maxdr_MEB,max_dr,0.005,i04000,300,335.86678848522774,25.47056135148515,62.41795,55.33274,25.845988,7.780843363108784,3.890421681554392,86.33171824989275,0.04978743476255984,0.06066146255734679,6bedb7111c5d60a858ffb74c3d49b7033a363fcc74e9f96f838e97727d0556fa
R71_MEB_maxdr0p005,maxdr_MEB,max_dr,0.005,i10000,300,336.10032324451373,25.497714239427978,62.455014,55.37806,25.89785,7.785077196449628,3.892538598224814,86.34476313164672,0.049644137385193944,0.060997147944752486,c2128385c52f09044f777d9ee0e4475c863d3c43f1a22431f3e87153b34fd57a
R72_MEB_maxdr0p01,maxdr_MEB,max_dr,0.01,i00000,300,325.3260685330196,24.839844321450922,60.820056,53.967424,24.551612,7.3420610289746975,3.6710305144873487,88.61982139596861,0.04916734681358134,0.36813940704858733,6e65e8d61156c387b4d3e2f9db4e5893f2833e39b6666a11bda1bf0140a39a49
R72_MEB_maxdr0p01,maxdr_MEB,max_dr,0.01,i01000,300,332.05030738845477,25.243291272654414,61.93012,54.89932,25.405024,7.686975486262072,3.843487743131036,86.39296638369277,0.049421856373842644,0.06148687165665267,b022a364890576bb36558945f788a13d1910b8ee02befed910a78bcef50eb458
R72_MEB_maxdr0p01,maxdr_MEB,max_dr,0.01,i04000,300,335.8667442195778,25.470615154950796,62.41874,55.332732,25.846294,7.780838580629726,3.890419290314863,86.33175993541693,0.049786868839970765,0.06066045601446102,8cca5a8c392ca1fd57d657460bec8f68cf32dbd7f7759419f144c7cf3d2dd1f6
R72_MEB_maxdr0p01,maxdr_MEB,max_dr,0.01,i10000,300,336.1003422030651,25.497763373115028,62.455406,55.378162,25.898114,7.785073272234565,3.8925366361172826,86.3448115258634,0.049643471234566076,0.06099978428898635,8f0e5d2d7d8c6f5e62b19ccb85b9df56bef99512246c5a3dd4236203fce30665
R73_MEB_maxdr0p02,maxdr_MEB,max_dr,0.02,i00000,300,325.3260685330196,24.839844321450922,60.820056,53.967424,24.551612,7.3420610289746975,3.6710305144873487,88.61982139596861,0.04916734681358134,0.36813940704858733,6e65e8d61156c387b4d3e2f9db4e5893f2833e39b6666a11bda1bf0140a39a49
R73_MEB_maxdr0p02,maxdr_MEB,max_dr,0.02,i01000,300,332.05030738845477,25.243291272654414,61.93012,54.89932,25.405024,7.686975486262072,3.843487743131036,86.39296638369277,0.049421856373842644,0.06148687165665267,b022a364890576bb36558945f788a13d1910b8ee02befed910a78bcef50eb458
R73_MEB_maxdr0p02,maxdr_MEB,max_dr,0.02,i04000,300,335.8667442195778,25.470615154950796,62.41874,55.332732,25.846294,7.780838580629726,3.890419290314863,86.33175993541693,0.049786868839970765,0.06066045601446102,8cca5a8c392ca1fd57d657460bec8f68cf32dbd7f7759419f144c7cf3d2dd1f6
R73_MEB_maxdr0p02,maxdr_MEB,max_dr,0.02,i10000,300,336.1003422030651,25.497763373115028,62.455406,55.378162,25.898114,7.785073272234565,3.8925366361172826,86.3448115258634,0.049643471234566076,0.06099978428898635,8f0e5d2d7d8c6f5e62b19ccb85b9df56bef99512246c5a3dd4236203fce30665
R74_MEB_maxdr0p04,maxdr_MEB,max_dr,0.04,i00000,300,325.3260685330196,24.839844321450922,60.820056,53.967424,24.551612,7.3420610289746975,3.6710305144873487,88.61982139596861,0.04916734681358134,0.36813940704858733,6e65e8d61156c387b4d3e2f9db4e5893f2833e39b6666a11bda1bf0140a39a49
R74_MEB_maxdr0p04,maxdr_MEB,max_dr,0.04,i01000,300,332.05030738845477,25.243291272654414,61.93012,54.89932,25.405024,7.686975486262072,3.843487743131036,86.39296638369277,0.049421856373842644,0.06148687165665267,b022a364890576bb36558945f788a13d1910b8ee02befed910a78bcef50eb458
R74_MEB_maxdr0p04,maxdr_MEB,max_dr,0.04,i04000,300,335.8667442195778,25.470615154950796,62.41874,55.332732,25.846294,7.780838580629726,3.890419290314863,86.33175993541693,0.049786868839970765,0.06066045601446102,8cca5a8c392ca1fd57d657460bec8f68cf32dbd7f7759419f144c7cf3d2dd1f6
R74_MEB_maxdr0p04,maxdr_MEB,max_dr,0.04,i10000,300,336.1003422030651,25.497763373115028,62.455406,55.378162,25.898114,7.785073272234565,3.8925366361172826,86.3448115258634,0.049643471234566076,0.06099978428898635,8f0e5d2d7d8c6f5e62b19ccb85b9df56bef99512246c5a3dd4236203fce30665
T80_MEB_dt3p75,timeincr_MEB,timeincr,3.75,i00000,300,325.3260685330196,24.839844321450922,60.820056,53.967424,24.551612,7.3420610289746975,3.6710305144873487,88.61982139596861,0.04916734681358134,0.36813940704858733,6e65e8d61156c387b4d3e2f9db4e5893f2833e39b6666a11bda1bf0140a39a49
T80_MEB_dt3p75,timeincr_MEB,timeincr,3.75,i01000,300,332.05030738845477,25.243291272654414,61.93012,54.89932,25.405024,7.686975486262072,3.843487743131036,86.39296638369277,0.049421856373842644,0.06148687165665267,b022a364890576bb36558945f788a13d1910b8ee02befed910a78bcef50eb458
T80_MEB_dt3p75,timeincr_MEB,timeincr,3.75,i04000,300,335.8667442195778,25.470615154950796,62.41874,55.332732,25.846294,7.780838580629726,3.890419290314863,86.33175993541693,0.049786868839970765,0.06066045601446102,8cca5a8c392ca1fd57d657460bec8f68cf32dbd7f7759419f144c7cf3d2dd1f6
T80_MEB_dt3p75,timeincr_MEB,timeincr,3.75,i10000,300,336.1003422030651,25.497763373115028,62.455406,55.378162,25.898114,7.785073272234565,3.8925366361172826,86.3448115258634,0.049643471234566076,0.06099978428898635,8f0e5d2d7d8c6f5e62b19ccb85b9df56bef99512246c5a3dd4236203fce30665
T81_MEB_dt7p5,timeincr_MEB,timeincr,7.5,i00000,300,325.3260685330196,24.839844321450922,60.820056,53.967424,24.551612,7.3420610289746975,3.6710305144873487,88.61982139596861,0.04916734681358134,0.36813940704858733,6e65e8d61156c387b4d3e2f9db4e5893f2833e39b6666a11bda1bf0140a39a49
T81_MEB_dt7p5,timeincr_MEB,timeincr,7.5,i01000,300,332.05030738845477,25.243291272654414,61.93012,54.89932,25.405024,7.686975486262072,3.843487743131036,86.39296638369277,0.049421856373842644,0.06148687165665267,b022a364890576bb36558945f788a13d1910b8ee02befed910a78bcef50eb458
T81_MEB_dt7p5,timeincr_MEB,timeincr,7.5,i04000,300,335.8667442195778,25.470615154950796,62.41874,55.332732,25.846294,7.780838580629726,3.890419290314863,86.33175993541693,0.049786868839970765,0.06066045601446102,8cca5a8c392ca1fd57d657460bec8f68cf32dbd7f7759419f144c7cf3d2dd1f6
T81_MEB_dt7p5,timeincr_MEB,timeincr,7.5,i10000,300,336.1003422030651,25.497763373115028,62.455406,55.378162,25.898114,7.785073272234565,3.8925366361172826,86.3448115258634,0.049643471234566076,0.06099978428898635,8f0e5d2d7d8c6f5e62b19ccb85b9df56bef99512246c5a3dd4236203fce30665
T82_MEB_dt15p0,timeincr_MEB,timeincr,15,i00000,300,325.3260685330196,24.839844321450922,60.820056,53.967424,24.551612,7.3420610289746975,3.6710305144873487,88.61982139596861,0.04916734681358134,0.36813940704858733,6e65e8d61156c387b4d3e2f9db4e5893f2833e39b6666a11bda1bf0140a39a49
T82_MEB_dt15p0,timeincr_MEB,timeincr,15,i01000,300,332.05030738845477,25.243291272654414,61.93012,54.89932,25.405024,7.686975486262072,3.843487743131036,86.39296638369277,0.049421856373842644,0.06148687165665267,b022a364890576bb36558945f788a13d1910b8ee02befed910a78bcef50eb458
T82_MEB_dt15p0,timeincr_MEB,timeincr,15,i04000,300,335.8667442195778,25.470615154950796,62.41874,55.332732,25.846294,7.780838580629726,3.890419290314863,86.33175993541693,0.049786868839970765,0.06066045601446102,8cca5a8c392ca1fd57d657460bec8f68cf32dbd7f7759419f144c7cf3d2dd1f6
T82_MEB_dt15p0,timeincr_MEB,timeincr,15,i10000,300,336.1003422030651,25.497763373115028,62.455406,55.378162,25.898114,7.785073272234565,3.8925366361172826,86.3448115258634,0.049643471234566076,0.06099978428898635,8f0e5d2d7d8c6f5e62b19ccb85b9df56bef99512246c5a3dd4236203fce30665
T83_MEB_dt22p5,timeincr_MEB,timeincr,22.5,i00000,300,325.3260685330196,24.839844321450922,60.820056,53.967424,24.551612,7.3420610289746975,3.6710305144873487,88.61982139596861,0.04916734681358134,0.36813940704858733,6e65e8d61156c387b4d3e2f9db4e5893f2833e39b6666a11bda1bf0140a39a49
T83_MEB_dt22p5,timeincr_MEB,timeincr,22.5,i01000,300,332.05030738845477,25.243291272654414,61.93012,54.89932,25.405024,7.686975486262072,3.843487743131036,86.39296638369277,0.049421856373842644,0.06148687165665267,b022a364890576bb36558945f788a13d1910b8ee02befed910a78bcef50eb458
T83_MEB_dt22p5,timeincr_MEB,timeincr,22.5,i04000,300,335.8667442195778,25.470615154950796,62.41874,55.332732,25.846294,7.780838580629726,3.890419290314863,86.33175993541693,0.049786868839970765,0.06066045601446102,8cca5a8c392ca1fd57d657460bec8f68cf32dbd7f7759419f144c7cf3d2dd1f6
T83_MEB_dt22p5,timeincr_MEB,timeincr,22.5,i10000,300,336.1003422030651,25.497763373115028,62.455406,55.378162,25.898114,7.785073272234565,3.8925366361172826,86.3448115258634,0.049643471234566076,0.06099978428898635,8f0e5d2d7d8c6f5e62b19ccb85b9df56bef99512246c5a3dd4236203fce30665
T84_MEB_dt30p0,timeincr_MEB,timeincr,30,i00000,300,325.3260685330196,24.839844321450922,60.820056,53.967424,24.551612,7.3420610289746975,3.6710305144873487,88.61982139596861,0.04916734681358134,0.36813940704858733,6e65e8d61156c387b4d3e2f9db4e5893f2833e39b6666a11bda1bf0140a39a49
T84_MEB_dt30p0,timeincr_MEB,timeincr,30,i01000,300,332.05030738845477,25.243291272654414,61.93012,54.89932,25.405024,7.686975486262072,3.843487743131036,86.39296638369277,0.049421856373842644,0.06148687165665267,b022a364890576bb36558945f788a13d1910b8ee02befed910a78bcef50eb458
T84_MEB_dt30p0,timeincr_MEB,timeincr,30,i04000,300,335.8667442195778,25.470615154950796,62.41874,55.332732,25.846294,7.780838580629726,3.890419290314863,86.33175993541693,0.049786868839970765,0.06066045601446102,8cca5a8c392ca1fd57d657460bec8f68cf32dbd7f7759419f144c7cf3d2dd1f6
T84_MEB_dt30p0,timeincr_MEB,timeincr,30,i10000,300,336.1003422030651,25.497763373115028,62.455406,55.378162,25.898114,7.785073272234565,3.8925366361172826,86.3448115258634,0.049643471234566076,0.06099978428898635,8f0e5d2d7d8c6f5e62b19ccb85b9df56bef99512246c5a3dd4236203fce30665
A90_anneal_q0,charge_anneal_MEB,charge_history,60>30>15>7.5>0,i00000,300,325.3260685330196,24.839844321450922,60.820056,53.967424,24.551612,7.3420610289746975,3.6710305144873487,88.61982139596861,0.04916734681358134,0.36813940704858733,6e65e8d61156c387b4d3e2f9db4e5893f2833e39b6666a11bda1bf0140a39a49
A90_anneal_q0,charge_anneal_MEB,charge_history,60>30>15>7.5>0,i10000,300,336.1003422030651,25.497763373115028,62.455406,55.378162,25.898114,7.785073272234565,3.8925366361172826,86.3448115258634,0.049643471234566076,0.06099978428898635,8f0e5d2d7d8c6f5e62b19ccb85b9df56bef99512246c5a3dd4236203fce30665
