low_group,high_group,low_dimension,high_dimension,low_members,high_members,low_m,high_m,low_omega_hat,high_omega_hat,frequency_rel_error,low_sigma_hat,high_sigma_hat,sigma_hat_abs_error,overlap,minimum_overlap,low_circularity_eigs,high_circularity_eigs,circularity_error,low_class,high_class,converged,physical_interpretation_allowed
6,64,1,1,6,68,,,-1.3657432717139468,-1.172551738151542,0.1414552336179244,-4.22080897562849e-17,-2.954566282939943e-16,2.5324853853770943e-16,0.43320008984510333,0.43320008984510333,-0.996552027133,-0.995619037359,0.0009329897740074644,oscillatory,oscillatory,False,False
7,65,1,1,7,69,,,1.3657432717139468,1.172551738151542,0.1414552336179244,-4.22080897562849e-17,-2.954566282939943e-16,2.5324853853770943e-16,0.43320008984510333,0.43320008984510333,0.996552027133,0.995619037359,0.0009329897740074644,oscillatory,oscillatory,False,False
10,60,1,1,10,64,,,-1.3657235060614041,-1.2273764680900283,0.10129944850283314,-1.688323590251396e-16,1.266242692688547e-16,2.954566282939943e-16,0.4285806407726891,0.4285806407726891,-0.996551812344,-0.996139431762,0.00041238058254911003,oscillatory,oscillatory,False,False
11,61,1,1,11,65,,,1.3657235060614041,1.2273764680900283,0.10129944850283314,-1.688323590251396e-16,1.266242692688547e-16,2.954566282939943e-16,0.4285806407726891,0.4285806407726891,0.996551812344,0.996139431762,0.00041238058254911003,oscillatory,oscillatory,False,False
84,160,1,1,84,164,,,-0.1648468985351421,-0.08636721230835528,0.4760762072211901,1.4756343879638667e-16,0.050231963051356625,0.05023196305135648,0.37790669139028704,0.37790669139028704,-0.322008977953,0.0406305752399,0.3626395531930945,oscillatory,mixed,False,False
85,161,1,1,85,165,,,0.1648468985351421,0.08636721230835528,0.4760762072211901,1.4756343879638667e-16,0.050231963051356625,0.05023196305135648,0.37790669139028704,0.37790669139028704,0.322008977953,-0.0406305752399,0.3626395531930945,oscillatory,mixed,False,False
0,46,1,1,0,50,,,-1.5342819922240891,-1.388239706715752,0.0951860780798417,-1.5300432536653276e-16,-2.532485385377094e-16,1.0024421317117662e-16,0.3165340340824943,0.3165340340824943,-0.998768217624,-0.997729122571,0.001039095052652983,oscillatory,oscillatory,False,False
1,47,1,1,1,51,,,1.5342819922240891,1.388239706715752,0.0951860780798417,-1.5300432536653276e-16,-2.532485385377094e-16,1.0024421317117662e-16,0.3165340340824943,0.3165340340824943,0.998768217624,0.997729122571,0.001039095052652983,oscillatory,oscillatory,False,False
4,52,1,1,4,56,,,-1.534280457918652,-1.3263587443275864,0.13551740981770996,-1.8993640390328205e-16,4.1152887512377776e-16,6.014652790270598e-16,0.31091244205845553,0.31091244205845553,-0.998768237513,-0.99696367076,0.0018045667528587828,oscillatory,oscillatory,False,False
5,53,1,1,5,57,,,1.534280457918652,1.3263587443275864,0.13551740981770996,-1.8993640390328205e-16,4.1152887512377776e-16,6.014652790270598e-16,0.31091244205845553,0.31091244205845553,0.998768237513,0.99696367076,0.0018045667528587828,oscillatory,oscillatory,False,False
2,50,1,1,2,54,,,-1.5342808401480355,-1.3471949426154899,0.12193719209482835,-7.386415707349858e-17,8.44161795125698e-17,1.5828033658606837e-16,0.30973552416681677,0.30973552416681677,-0.998768188282,-0.997505581557,0.0012626067247730743,oscillatory,oscillatory,False,False
3,51,1,1,3,55,,,1.5342808401480355,1.3471949426154899,0.12193719209482835,-7.386415707349858e-17,8.44161795125698e-17,1.5828033658606837e-16,0.30973552416681677,0.30973552416681677,0.998768188282,0.997505581557,0.0012626067247730743,oscillatory,oscillatory,False,False
102,162,1,1,102,166,,,-0.11294759783842506,-0.08636721230835574,0.2353337834425957,-3.957008414651709e-17,-0.050231963051356396,0.050231963051356354,0.2926579580517659,0.2926579580517659,0.398208627379,0.0406305752399,0.3575780521391908,oscillatory,mixed,False,False
103,163,1,1,103,167,,,0.11294759783842506,0.08636721230835574,0.2353337834425957,-3.957008414651709e-17,-0.050231963051356396,0.050231963051356354,0.2926579580517659,0.2926579580517659,-0.398208627379,-0.0406305752399,0.3575780521391908,oscillatory,mixed,False,False
92,184,1,1,92,188,,,-0.01672440197456182,-0.028759035561937853,0.4184644356886462,-0.10831436505748473,-7.914016829303419e-17,0.10831436505748465,0.11143674885700515,0.11143674885700515,-0.0308980058801,0.614318756586,0.6452167624659855,mixed,oscillatory,False,False
93,185,1,1,93,189,,,0.01672440197456182,0.028759035561937853,0.4184644356886462,-0.10831436505748473,-7.914016829303419e-17,0.10831436505748465,0.11143674885700515,0.11143674885700515,0.0308980058801,-0.614318756586,0.6452167624659855,mixed,oscillatory,False,False
118,174,1,1,118,178,,,-0.07844306636954815,-0.002299893905737113,0.9706807240948201,-2.3742050487910256e-17,0.07101519559689325,0.07101519559689327,0.09992104045685145,0.09992104045685145,-0.67960104638,0.0401175635171,0.719718609897241,oscillatory,mixed,False,False
119,175,1,1,119,179,,,0.07844306636954815,0.002299893905737113,0.9706807240948201,-2.3742050487910256e-17,0.07101519559689325,0.07101519559689327,0.09992104045685145,0.09992104045685145,0.67960104638,-0.0401175635171,0.719718609897241,oscillatory,mixed,False,False
126,148,1,1,126,152,,,-0.05518606158580922,-0.0032565277313562637,0.9409900319432533,1.8466039268374644e-17,-0.11265889228095725,0.11265889228095727,0.0969748447596878,0.0969748447596878,-0.827579571574,0.0241891692372,0.8517687408110328,oscillatory,mixed,False,False
127,149,1,1,127,153,,,0.05518606158580922,0.0032565277313562637,0.9409900319432533,1.8466039268374644e-17,-0.11265889228095725,0.11265889228095727,0.0969748447596878,0.0969748447596878,0.827579571574,-0.0241891692372,0.8517687408110328,oscillatory,mixed,False,False
122,138,1,1,122,142,,,-0.016835401480849492,-0.08392346072800479,0.7993957668712819,-5.935512621977564e-17,0.0743718223632805,0.07437182236328055,0.07484221694106749,0.07484221694106749,-0.351501864188,-0.0598485783411,0.29165328584669875,oscillatory,mixed,False,False
123,139,1,1,123,143,,,0.016835401480849492,0.08392346072800479,0.7993957668712819,-5.935512621977564e-17,0.0743718223632805,0.07437182236328055,0.07484221694106749,0.07484221694106749,0.351501864188,0.0598485783411,0.29165328584669875,oscillatory,mixed,False,False
90,181,1,1,90,185,,,-0.016724401974561796,-0.034659683183212844,0.5174681232325248,0.10831436505748479,0.0,0.10831436505748479,0.04512870759868674,0.04512870759868674,-0.0308980058801,0.423214941742,0.45411294762159565,mixed,oscillatory,False,False
91,182,1,1,91,186,,,0.016724401974561796,0.034659683183212844,0.5174681232325248,0.10831436505748479,0.0,0.10831436505748479,0.04512870759868674,0.04512870759868674,0.0308980058801,-0.423214941742,0.45411294762159565,mixed,oscillatory,False,False
106,44,1,1,106,48,,,-0.009810215622485957,-1.4071149899391662,0.9930281350901464,-0.07067938527965138,1.701513618300235e-16,0.07067938527965155,0.02394551299982986,0.02394551299982986,0.0249443909653,-0.997876123558,1.0228205145234457,mixed,oscillatory,False,False
107,45,1,1,107,49,,,0.009810215622485957,1.4071149899391662,0.9930281350901464,-0.07067938527965138,1.701513618300235e-16,0.07067938527965155,0.02394551299982986,0.02394551299982986,-0.0249443909653,0.997876123558,1.0228205145234457,mixed,oscillatory,False,False
