pair_id,candidate_a,candidate_b,geometry_a,geometry_b
P00015,c918d822bae9b7a3,3fedf38a365434a3,geometry/c918d822bae9b7a3.npz,geometry/3fedf38a365434a3.npz
P00016,d5f0196f057723c3,b87f28c2cd1495c9,geometry/d5f0196f057723c3.npz,geometry/b87f28c2cd1495c9.npz
P00017,37452c69e9bb149c,5f0f04b9b3466184,geometry/37452c69e9bb149c.npz,geometry/5f0f04b9b3466184.npz
P00018,d074fb6d40786c78,2b99f1bb0965db82,geometry/d074fb6d40786c78.npz,geometry/2b99f1bb0965db82.npz
P00019,cc48adbec4e46555,83f1a28177df833f,geometry/cc48adbec4e46555.npz,geometry/83f1a28177df833f.npz
P00020,9731ddaf636f7299,fe67cfd543c47c60,geometry/9731ddaf636f7299.npz,geometry/fe67cfd543c47c60.npz
P00021,fe5523f9818ee668,5b669e41a75f0cff,geometry/fe5523f9818ee668.npz,geometry/5b669e41a75f0cff.npz
P00022,59ed6d80c5de509e,22da85526d9276f9,geometry/59ed6d80c5de509e.npz,geometry/22da85526d9276f9.npz
P00023,c6734898cb67f364,1832ab60e33ac6ae,geometry/c6734898cb67f364.npz,geometry/1832ab60e33ac6ae.npz
P00024,ae687c72603da630,fd20fbaa5d449c8d,geometry/ae687c72603da630.npz,geometry/fd20fbaa5d449c8d.npz
P00025,8fc4431f33a4f802,7ce26b6ec1fdf1e0,geometry/8fc4431f33a4f802.npz,geometry/7ce26b6ec1fdf1e0.npz
P00026,fe6b898c445f9e8b,619b1472b02a5337,geometry/fe6b898c445f9e8b.npz,geometry/619b1472b02a5337.npz
P00027,f339ae6c29dff38a,54e2d31c274f1073,geometry/f339ae6c29dff38a.npz,geometry/54e2d31c274f1073.npz
P00028,5f4dde3891b71566,110e6e78b94f6818,geometry/5f4dde3891b71566.npz,geometry/110e6e78b94f6818.npz
P00029,3dc64262a0e36f62,f542bc93b59cd8f8,geometry/3dc64262a0e36f62.npz,geometry/f542bc93b59cd8f8.npz
P00030,6a3022d102590850,37d794d0827e1dff,geometry/6a3022d102590850.npz,geometry/37d794d0827e1dff.npz
P00031,7e8a9825b2cc30ee,b38dcc4568320ba7,geometry/7e8a9825b2cc30ee.npz,geometry/b38dcc4568320ba7.npz
P00032,f167f858e51b1cab,9a2baee4b1b572a9,geometry/f167f858e51b1cab.npz,geometry/9a2baee4b1b572a9.npz
P00033,e2ffa8094c7ab114,33108df55edcb204,geometry/e2ffa8094c7ab114.npz,geometry/33108df55edcb204.npz
P00034,bcf6d642f20c6c6f,3809a8a8d30d228e,geometry/bcf6d642f20c6c6f.npz,geometry/3809a8a8d30d228e.npz
P00035,930baa235257aee9,67a1514a9cb53859,geometry/930baa235257aee9.npz,geometry/67a1514a9cb53859.npz
P00036,104ec687544bb6dc,a1f6a1e5596da396,geometry/104ec687544bb6dc.npz,geometry/a1f6a1e5596da396.npz
P00037,9a67855455748e3f,a8a99f991a21f4fd,geometry/9a67855455748e3f.npz,geometry/a8a99f991a21f4fd.npz
P00038,7be1d9c3f8dc9edc,66b89f6095370e0b,geometry/7be1d9c3f8dc9edc.npz,geometry/66b89f6095370e0b.npz
P00039,eb9ad622c898dea8,78dce90b04012c3e,geometry/eb9ad622c898dea8.npz,geometry/78dce90b04012c3e.npz
P00040,828a15f32bbf8f21,69f98fb10e04c9d7,geometry/828a15f32bbf8f21.npz,geometry/69f98fb10e04c9d7.npz
P00041,fe19ea567ff5b1a2,920375eb7a62fabb,geometry/fe19ea567ff5b1a2.npz,geometry/920375eb7a62fabb.npz
P00042,d57662380e0cb029,fd5634e41fb6d884,geometry/d57662380e0cb029.npz,geometry/fd5634e41fb6d884.npz
P00043,577a98fa09b3a22c,774d13046ae03f11,geometry/577a98fa09b3a22c.npz,geometry/774d13046ae03f11.npz
P00044,71ed332fa166e5d7,38926ea31d5a83af,geometry/71ed332fa166e5d7.npz,geometry/38926ea31d5a83af.npz
P00045,d0930c7fdf2a9d3f,fb30842aba176172,geometry/d0930c7fdf2a9d3f.npz,geometry/fb30842aba176172.npz
P00046,d045eedccb949e68,1001ff740eae00e2,geometry/d045eedccb949e68.npz,geometry/1001ff740eae00e2.npz
P00047,97c6bb07c52065b1,eb7cd71e073c736d,geometry/97c6bb07c52065b1.npz,geometry/eb7cd71e073c736d.npz
P00048,256e9bd46255d68b,1e85bedb2b91c50a,geometry/256e9bd46255d68b.npz,geometry/1e85bedb2b91c50a.npz
P00049,e61624b5189f4274,c8841184df682bbc,geometry/e61624b5189f4274.npz,geometry/c8841184df682bbc.npz
P00050,6c30c73a0ec88731,d47c7ff7bc12526d,geometry/6c30c73a0ec88731.npz,geometry/d47c7ff7bc12526d.npz
P00051,2fd2059a4456424b,4f8b2c29e486e58b,geometry/2fd2059a4456424b.npz,geometry/4f8b2c29e486e58b.npz
P00052,e2ae3b7f4f9009ad,e3c7efc370744734,geometry/e2ae3b7f4f9009ad.npz,geometry/e3c7efc370744734.npz
P00053,7c8a30a261a65ed5,0673c9e29699b7a8,geometry/7c8a30a261a65ed5.npz,geometry/0673c9e29699b7a8.npz
P00054,032fec4711f5e2a4,64bb06c375e323c8,geometry/032fec4711f5e2a4.npz,geometry/64bb06c375e323c8.npz
P00055,f939aa9d08fa6fd8,98c89c0130903a7d,geometry/f939aa9d08fa6fd8.npz,geometry/98c89c0130903a7d.npz
P00056,86ac25e951ece114,30dd6353a9f9b3a5,geometry/86ac25e951ece114.npz,geometry/30dd6353a9f9b3a5.npz
P00057,bfc81d503bb8cc67,12a019b0eb499b35,geometry/bfc81d503bb8cc67.npz,geometry/12a019b0eb499b35.npz
P00058,1b034406d6b416f0,2110dceb22d2f9c8,geometry/1b034406d6b416f0.npz,geometry/2110dceb22d2f9c8.npz
P00059,e9b6b3f6d0a68778,4b2a70eca201e6f8,geometry/e9b6b3f6d0a68778.npz,geometry/4b2a70eca201e6f8.npz
P00060,968d38728ad4e405,8ae4849ab5c87b68,geometry/968d38728ad4e405.npz,geometry/8ae4849ab5c87b68.npz
P00061,5bd0f732c266f39f,5722adf659b8c3c4,geometry/5bd0f732c266f39f.npz,geometry/5722adf659b8c3c4.npz
P00062,e796779fb93b2d78,3d878c4d3254c2ea,geometry/e796779fb93b2d78.npz,geometry/3d878c4d3254c2ea.npz
P00063,86becf3f1730f0b4,195fdbba561d8baf,geometry/86becf3f1730f0b4.npz,geometry/195fdbba561d8baf.npz
P00064,0b1cfec7887b832d,427d47c67f4bf837,geometry/0b1cfec7887b832d.npz,geometry/427d47c67f4bf837.npz
P00065,9eac2304fc67a93f,665d3230161fab09,geometry/9eac2304fc67a93f.npz,geometry/665d3230161fab09.npz
P00066,2ca71367b39f19e6,6aa4000c15936839,geometry/2ca71367b39f19e6.npz,geometry/6aa4000c15936839.npz
P00067,18ce88c19a5e4835,aa7141e5783a25d7,geometry/18ce88c19a5e4835.npz,geometry/aa7141e5783a25d7.npz
P00068,c4414abd11616ebd,81454f8aa79a8218,geometry/c4414abd11616ebd.npz,geometry/81454f8aa79a8218.npz
P00069,9a7539e96ba72093,68ef192eb20ba0b8,geometry/9a7539e96ba72093.npz,geometry/68ef192eb20ba0b8.npz
P00070,8abb103acf6f35f3,6eb9305354a9e5f1,geometry/8abb103acf6f35f3.npz,geometry/6eb9305354a9e5f1.npz
P00071,70e41c3f40de9340,154a4a81bed25256,geometry/70e41c3f40de9340.npz,geometry/154a4a81bed25256.npz
