candidate_id,family,canonical_id,topology_class,family_index,variant_index,component_count,points_per_component,construction_method,source_record,legacy_ptsa_id,parameters_json
PKLSA_1f27683f17fac7,torus_2.3,2_3,torus_knot,7,5,1,512,analytic-generalized-shader-track-torus-family,"T(2,3) analytic construction",,"{""R"":2.8,""a"":0.85,""b"":0.9,""p"":2,""q"":3}"
PKLSA_3ed0b8b61cb0a7,torus_2.3,2_3,torus_knot,7,6,1,512,analytic-generalized-shader-track-torus-family,"T(2,3) analytic construction",,"{""R"":2.8,""a"":0.85,""b"":1.15,""p"":2,""q"":3}"
PKLSA_3d6e058b78eac3,torus_2.3,2_3,torus_knot,7,7,1,512,analytic-generalized-shader-track-torus-family,"T(2,3) analytic construction",,"{""R"":2.8,""a"":0.85,""b"":1.4,""p"":2,""q"":3}"
PKLSA_e6dc0b7c401c1b,torus_2.3,2_3,torus_knot,7,8,1,512,analytic-generalized-shader-track-torus-family,"T(2,3) analytic construction",,"{""R"":2.8,""a"":1.05,""b"":0.65,""p"":2,""q"":3}"
PKLSA_671d96f8e87021,torus_2.3,2_3,torus_knot,7,9,1,512,analytic-generalized-shader-track-torus-family,"T(2,3) analytic construction",,"{""R"":2.8,""a"":1.05,""b"":0.9,""p"":2,""q"":3}"
PKLSA_d0141731730ce4,torus_2.3,2_3,torus_knot,7,10,1,512,analytic-generalized-shader-track-torus-family,"T(2,3) analytic construction",,"{""R"":2.8,""a"":1.05,""b"":1.15,""p"":2,""q"":3}"
PKLSA_a68e70d31f82a8,torus_2.3,2_3,torus_knot,7,11,1,512,analytic-generalized-shader-track-torus-family,"T(2,3) analytic construction",,"{""R"":2.8,""a"":1.05,""b"":1.4,""p"":2,""q"":3}"
PKLSA_58ea9ec021302f,torus_2.3,2_3,torus_knot,7,12,1,512,analytic-generalized-shader-track-torus-family,"T(2,3) analytic construction",,"{""R"":2.8,""a"":1.25,""b"":0.65,""p"":2,""q"":3}"
PKLSA_082e08140d7c12,torus_2.3,2_3,torus_knot,7,13,1,512,analytic-generalized-shader-track-torus-family,"T(2,3) analytic construction",,"{""R"":2.8,""a"":1.25,""b"":0.9,""p"":2,""q"":3}"
PKLSA_87fd29e7ce9076,torus_2.3,2_3,torus_knot,7,14,1,512,analytic-generalized-shader-track-torus-family,"T(2,3) analytic construction",,"{""R"":2.8,""a"":1.25,""b"":1.15,""p"":2,""q"":3}"
PKLSA_da4271b3d1637c,torus_2.3,2_3,torus_knot,7,15,1,512,analytic-generalized-shader-track-torus-family,"T(2,3) analytic construction",,"{""R"":2.8,""a"":1.25,""b"":1.4,""p"":2,""q"":3}"
PKLSA_a4e9235fc9047b,torus_2.3,2_3,torus_knot,7,16,1,512,analytic-generalized-shader-track-torus-family,"T(2,3) analytic construction",,"{""R"":3.2,""a"":0.65,""b"":0.65,""p"":2,""q"":3}"
PKLSA_978449d47b5b6a,torus_2.3,2_3,torus_knot,7,17,1,512,analytic-generalized-shader-track-torus-family,"T(2,3) analytic construction",,"{""R"":3.2,""a"":0.65,""b"":0.9,""p"":2,""q"":3}"
PKLSA_29027aad0c43c8,torus_2.3,2_3,torus_knot,7,18,1,512,analytic-generalized-shader-track-torus-family,"T(2,3) analytic construction",,"{""R"":3.2,""a"":0.65,""b"":1.15,""p"":2,""q"":3}"
PKLSA_64f69855984e88,torus_2.3,2_3,torus_knot,7,19,1,512,analytic-generalized-shader-track-torus-family,"T(2,3) analytic construction",,"{""R"":3.2,""a"":0.65,""b"":1.4,""p"":2,""q"":3}"
PKLSA_edc5f0d0b7834b,torus_2.3,2_3,torus_knot,7,20,1,512,analytic-generalized-shader-track-torus-family,"T(2,3) analytic construction",,"{""R"":3.2,""a"":0.85,""b"":0.65,""p"":2,""q"":3}"
PKLSA_6f81e40f658bf9,torus_2.3,2_3,torus_knot,7,21,1,512,analytic-generalized-shader-track-torus-family,"T(2,3) analytic construction",,"{""R"":3.2,""a"":0.85,""b"":0.9,""p"":2,""q"":3}"
PKLSA_a5249f830eb1a5,torus_2.3,2_3,torus_knot,7,22,1,512,analytic-generalized-shader-track-torus-family,"T(2,3) analytic construction",,"{""R"":3.2,""a"":0.85,""b"":1.15,""p"":2,""q"":3}"
PKLSA_96e09dc3a1bdfc,torus_2.3,2_3,torus_knot,7,23,1,512,analytic-generalized-shader-track-torus-family,"T(2,3) analytic construction",,"{""R"":3.2,""a"":0.85,""b"":1.4,""p"":2,""q"":3}"
PKLSA_cc0ac6e2672aef,torus_2.3,2_3,torus_knot,7,24,1,512,analytic-generalized-shader-track-torus-family,"T(2,3) analytic construction",,"{""R"":3.2,""a"":1.05,""b"":0.65,""p"":2,""q"":3}"
PKLSA_f9d26d417adf59,torus_2.3,2_3,torus_knot,7,25,1,512,analytic-generalized-shader-track-torus-family,"T(2,3) analytic construction",,"{""R"":3.2,""a"":1.05,""b"":0.9,""p"":2,""q"":3}"
PKLSA_6f1fe2e26f048d,torus_2.3,2_3,torus_knot,7,26,1,512,analytic-generalized-shader-track-torus-family,"T(2,3) analytic construction",,"{""R"":3.2,""a"":1.05,""b"":1.15,""p"":2,""q"":3}"
PKLSA_ad3683b3c6893c,torus_2.3,2_3,torus_knot,7,27,1,512,analytic-generalized-shader-track-torus-family,"T(2,3) analytic construction",,"{""R"":3.2,""a"":1.05,""b"":1.4,""p"":2,""q"":3}"
PKLSA_be3e49310c34e6,torus_2.3,2_3,torus_knot,7,28,1,512,analytic-generalized-shader-track-torus-family,"T(2,3) analytic construction",,"{""R"":3.2,""a"":1.25,""b"":0.65,""p"":2,""q"":3}"
PKLSA_6db940bee613d2,torus_2.3,2_3,torus_knot,7,29,1,512,analytic-generalized-shader-track-torus-family,"T(2,3) analytic construction",,"{""R"":3.2,""a"":1.25,""b"":0.9,""p"":2,""q"":3}"
PKLSA_f732d2cdee69f2,torus_2.3,2_3,torus_knot,7,30,1,512,analytic-generalized-shader-track-torus-family,"T(2,3) analytic construction",,"{""R"":3.2,""a"":1.25,""b"":1.15,""p"":2,""q"":3}"
PKLSA_2b1a3d4bfcd17f,torus_2.3,2_3,torus_knot,7,31,1,512,analytic-generalized-shader-track-torus-family,"T(2,3) analytic construction",,"{""R"":3.2,""a"":1.25,""b"":1.4,""p"":2,""q"":3}"
PKLSA_4d3ab8f3e1dc52,torus_2.3,2_3,torus_knot,7,32,1,512,analytic-generalized-shader-track-torus-family,"T(2,3) analytic construction",,"{""R"":3.6,""a"":0.65,""b"":0.65,""p"":2,""q"":3}"
PKLSA_461952d5180db1,torus_2.3,2_3,torus_knot,7,33,1,512,analytic-generalized-shader-track-torus-family,"T(2,3) analytic construction",,"{""R"":3.6,""a"":0.65,""b"":0.9,""p"":2,""q"":3}"
PKLSA_6fff52e97fdcd4,torus_2.3,2_3,torus_knot,7,34,1,512,analytic-generalized-shader-track-torus-family,"T(2,3) analytic construction",,"{""R"":3.6,""a"":0.65,""b"":1.15,""p"":2,""q"":3}"
PKLSA_b94d72d910d413,torus_2.3,2_3,torus_knot,7,35,1,512,analytic-generalized-shader-track-torus-family,"T(2,3) analytic construction",,"{""R"":3.6,""a"":0.65,""b"":1.4,""p"":2,""q"":3}"
PKLSA_013fe5c88ccc88,torus_2.3,2_3,torus_knot,7,36,1,512,analytic-generalized-shader-track-torus-family,"T(2,3) analytic construction",,"{""R"":3.6,""a"":0.85,""b"":0.65,""p"":2,""q"":3}"
PKLSA_1d871c082f33da,torus_2.3,2_3,torus_knot,7,37,1,512,analytic-generalized-shader-track-torus-family,"T(2,3) analytic construction",,"{""R"":3.6,""a"":0.85,""b"":0.9,""p"":2,""q"":3}"
PKLSA_ef91adc8f991bd,torus_2.3,2_3,torus_knot,7,38,1,512,analytic-generalized-shader-track-torus-family,"T(2,3) analytic construction",,"{""R"":3.6,""a"":0.85,""b"":1.15,""p"":2,""q"":3}"
PKLSA_a4fef090d6b697,torus_2.3,2_3,torus_knot,7,39,1,512,analytic-generalized-shader-track-torus-family,"T(2,3) analytic construction",,"{""R"":3.6,""a"":0.85,""b"":1.4,""p"":2,""q"":3}"
PKLSA_02da278e4500bb,torus_2.3,2_3,torus_knot,7,40,1,512,analytic-generalized-shader-track-torus-family,"T(2,3) analytic construction",,"{""R"":3.6,""a"":1.05,""b"":0.65,""p"":2,""q"":3}"
PKLSA_a5b073d0dc18d5,torus_2.3,2_3,torus_knot,7,41,1,512,analytic-generalized-shader-track-torus-family,"T(2,3) analytic construction",,"{""R"":3.6,""a"":1.05,""b"":0.9,""p"":2,""q"":3}"
PKLSA_8714bf70cc1210,torus_2.3,2_3,torus_knot,7,42,1,512,analytic-generalized-shader-track-torus-family,"T(2,3) analytic construction",,"{""R"":3.6,""a"":1.05,""b"":1.15,""p"":2,""q"":3}"
PKLSA_84ef776e264e8c,torus_2.3,2_3,torus_knot,7,43,1,512,analytic-generalized-shader-track-torus-family,"T(2,3) analytic construction",,"{""R"":3.6,""a"":1.05,""b"":1.4,""p"":2,""q"":3}"
PKLSA_1a91780a61ad73,torus_2.3,2_3,torus_knot,7,44,1,512,analytic-generalized-shader-track-torus-family,"T(2,3) analytic construction",,"{""R"":3.6,""a"":1.25,""b"":0.65,""p"":2,""q"":3}"
PKLSA_f5da207e82c1ba,torus_2.3,2_3,torus_knot,7,45,1,512,analytic-generalized-shader-track-torus-family,"T(2,3) analytic construction",,"{""R"":3.6,""a"":1.25,""b"":0.9,""p"":2,""q"":3}"
PKLSA_8fd1e359f1a059,torus_2.3,2_3,torus_knot,7,46,1,512,analytic-generalized-shader-track-torus-family,"T(2,3) analytic construction",,"{""R"":3.6,""a"":1.25,""b"":1.15,""p"":2,""q"":3}"
PKLSA_b99449bffc4798,torus_2.3,2_3,torus_knot,7,47,1,512,analytic-generalized-shader-track-torus-family,"T(2,3) analytic construction",,"{""R"":3.6,""a"":1.25,""b"":1.4,""p"":2,""q"":3}"
PKLSA_963d437f86cbd4,torus_2.4,2_4,torus_link,8,0,2,512,analytic-generalized-shader-track-torus-family,"T(2,4) analytic construction",,"{""R"":2.8,""a"":0.65,""b"":0.65,""p"":2,""q"":4}"
PKLSA_7242cdf380cfb2,torus_2.4,2_4,torus_link,8,1,2,512,analytic-generalized-shader-track-torus-family,"T(2,4) analytic construction",,"{""R"":2.8,""a"":0.65,""b"":0.9,""p"":2,""q"":4}"
PKLSA_fc62b74e26efc7,torus_2.4,2_4,torus_link,8,2,2,512,analytic-generalized-shader-track-torus-family,"T(2,4) analytic construction",,"{""R"":2.8,""a"":0.65,""b"":1.15,""p"":2,""q"":4}"
PKLSA_3c9e16a09ba42f,torus_2.4,2_4,torus_link,8,3,2,512,analytic-generalized-shader-track-torus-family,"T(2,4) analytic construction",,"{""R"":2.8,""a"":0.65,""b"":1.4,""p"":2,""q"":4}"
PKLSA_b47d07fd45c7c9,torus_2.4,2_4,torus_link,8,4,2,512,analytic-generalized-shader-track-torus-family,"T(2,4) analytic construction",,"{""R"":2.8,""a"":0.85,""b"":0.65,""p"":2,""q"":4}"
PKLSA_d1c6c2d337de11,torus_2.4,2_4,torus_link,8,5,2,512,analytic-generalized-shader-track-torus-family,"T(2,4) analytic construction",,"{""R"":2.8,""a"":0.85,""b"":0.9,""p"":2,""q"":4}"
PKLSA_65c1a93025221e,torus_2.4,2_4,torus_link,8,6,2,512,analytic-generalized-shader-track-torus-family,"T(2,4) analytic construction",,"{""R"":2.8,""a"":0.85,""b"":1.15,""p"":2,""q"":4}"
PKLSA_ad5435ed2c219e,torus_2.4,2_4,torus_link,8,7,2,512,analytic-generalized-shader-track-torus-family,"T(2,4) analytic construction",,"{""R"":2.8,""a"":0.85,""b"":1.4,""p"":2,""q"":4}"
PKLSA_e43584a344521c,torus_2.4,2_4,torus_link,8,8,2,512,analytic-generalized-shader-track-torus-family,"T(2,4) analytic construction",,"{""R"":2.8,""a"":1.05,""b"":0.65,""p"":2,""q"":4}"
PKLSA_cd28e41383c0ea,torus_2.4,2_4,torus_link,8,9,2,512,analytic-generalized-shader-track-torus-family,"T(2,4) analytic construction",,"{""R"":2.8,""a"":1.05,""b"":0.9,""p"":2,""q"":4}"
PKLSA_15de426c6e9048,torus_2.4,2_4,torus_link,8,10,2,512,analytic-generalized-shader-track-torus-family,"T(2,4) analytic construction",,"{""R"":2.8,""a"":1.05,""b"":1.15,""p"":2,""q"":4}"
PKLSA_95566f9b5d153c,torus_2.4,2_4,torus_link,8,11,2,512,analytic-generalized-shader-track-torus-family,"T(2,4) analytic construction",,"{""R"":2.8,""a"":1.05,""b"":1.4,""p"":2,""q"":4}"
PKLSA_faa93aa87d574d,torus_2.4,2_4,torus_link,8,12,2,512,analytic-generalized-shader-track-torus-family,"T(2,4) analytic construction",,"{""R"":2.8,""a"":1.25,""b"":0.65,""p"":2,""q"":4}"
PKLSA_1f33caf02410c1,torus_2.4,2_4,torus_link,8,13,2,512,analytic-generalized-shader-track-torus-family,"T(2,4) analytic construction",,"{""R"":2.8,""a"":1.25,""b"":0.9,""p"":2,""q"":4}"
PKLSA_150736b904da02,torus_2.4,2_4,torus_link,8,14,2,512,analytic-generalized-shader-track-torus-family,"T(2,4) analytic construction",,"{""R"":2.8,""a"":1.25,""b"":1.15,""p"":2,""q"":4}"
PKLSA_0c3dea3ccb1747,torus_2.4,2_4,torus_link,8,15,2,512,analytic-generalized-shader-track-torus-family,"T(2,4) analytic construction",,"{""R"":2.8,""a"":1.25,""b"":1.4,""p"":2,""q"":4}"
PKLSA_4c0a23c92a5b69,torus_2.4,2_4,torus_link,8,16,2,512,analytic-generalized-shader-track-torus-family,"T(2,4) analytic construction",,"{""R"":3.2,""a"":0.65,""b"":0.65,""p"":2,""q"":4}"
PKLSA_c0ac0b173ffc99,torus_2.4,2_4,torus_link,8,17,2,512,analytic-generalized-shader-track-torus-family,"T(2,4) analytic construction",,"{""R"":3.2,""a"":0.65,""b"":0.9,""p"":2,""q"":4}"
PKLSA_21a238d504d8c5,torus_2.4,2_4,torus_link,8,18,2,512,analytic-generalized-shader-track-torus-family,"T(2,4) analytic construction",,"{""R"":3.2,""a"":0.65,""b"":1.15,""p"":2,""q"":4}"
PKLSA_d3673d81579c19,torus_2.4,2_4,torus_link,8,19,2,512,analytic-generalized-shader-track-torus-family,"T(2,4) analytic construction",,"{""R"":3.2,""a"":0.65,""b"":1.4,""p"":2,""q"":4}"
PKLSA_655d6e971f7eed,torus_2.4,2_4,torus_link,8,20,2,512,analytic-generalized-shader-track-torus-family,"T(2,4) analytic construction",,"{""R"":3.2,""a"":0.85,""b"":0.65,""p"":2,""q"":4}"
PKLSA_ac02018104ae0a,torus_2.4,2_4,torus_link,8,21,2,512,analytic-generalized-shader-track-torus-family,"T(2,4) analytic construction",,"{""R"":3.2,""a"":0.85,""b"":0.9,""p"":2,""q"":4}"
PKLSA_495d77b4012fa6,torus_2.4,2_4,torus_link,8,22,2,512,analytic-generalized-shader-track-torus-family,"T(2,4) analytic construction",,"{""R"":3.2,""a"":0.85,""b"":1.15,""p"":2,""q"":4}"
PKLSA_f22e9e47580092,torus_2.4,2_4,torus_link,8,23,2,512,analytic-generalized-shader-track-torus-family,"T(2,4) analytic construction",,"{""R"":3.2,""a"":0.85,""b"":1.4,""p"":2,""q"":4}"
PKLSA_322e2a28b425e3,torus_2.4,2_4,torus_link,8,24,2,512,analytic-generalized-shader-track-torus-family,"T(2,4) analytic construction",,"{""R"":3.2,""a"":1.05,""b"":0.65,""p"":2,""q"":4}"
PKLSA_fb9a9db490d76d,torus_2.4,2_4,torus_link,8,25,2,512,analytic-generalized-shader-track-torus-family,"T(2,4) analytic construction",,"{""R"":3.2,""a"":1.05,""b"":0.9,""p"":2,""q"":4}"
PKLSA_9c3c3c9e844095,torus_2.4,2_4,torus_link,8,26,2,512,analytic-generalized-shader-track-torus-family,"T(2,4) analytic construction",,"{""R"":3.2,""a"":1.05,""b"":1.15,""p"":2,""q"":4}"
PKLSA_fcd2d561fc6686,torus_2.4,2_4,torus_link,8,27,2,512,analytic-generalized-shader-track-torus-family,"T(2,4) analytic construction",,"{""R"":3.2,""a"":1.05,""b"":1.4,""p"":2,""q"":4}"
PKLSA_58c64106599bf7,torus_2.4,2_4,torus_link,8,28,2,512,analytic-generalized-shader-track-torus-family,"T(2,4) analytic construction",,"{""R"":3.2,""a"":1.25,""b"":0.65,""p"":2,""q"":4}"
PKLSA_f0f3e1de3c4139,torus_2.4,2_4,torus_link,8,29,2,512,analytic-generalized-shader-track-torus-family,"T(2,4) analytic construction",,"{""R"":3.2,""a"":1.25,""b"":0.9,""p"":2,""q"":4}"
PKLSA_b9e03fa29e36f5,torus_2.4,2_4,torus_link,8,30,2,512,analytic-generalized-shader-track-torus-family,"T(2,4) analytic construction",,"{""R"":3.2,""a"":1.25,""b"":1.15,""p"":2,""q"":4}"
PKLSA_997668c9ce1743,torus_2.4,2_4,torus_link,8,31,2,512,analytic-generalized-shader-track-torus-family,"T(2,4) analytic construction",,"{""R"":3.2,""a"":1.25,""b"":1.4,""p"":2,""q"":4}"
PKLSA_431eb9f5ef5cff,torus_2.4,2_4,torus_link,8,32,2,512,analytic-generalized-shader-track-torus-family,"T(2,4) analytic construction",,"{""R"":3.6,""a"":0.65,""b"":0.65,""p"":2,""q"":4}"
PKLSA_43c13db2ca1479,torus_2.4,2_4,torus_link,8,33,2,512,analytic-generalized-shader-track-torus-family,"T(2,4) analytic construction",,"{""R"":3.6,""a"":0.65,""b"":0.9,""p"":2,""q"":4}"
PKLSA_48b31cb21d5c45,torus_2.4,2_4,torus_link,8,34,2,512,analytic-generalized-shader-track-torus-family,"T(2,4) analytic construction",,"{""R"":3.6,""a"":0.65,""b"":1.15,""p"":2,""q"":4}"
PKLSA_eadc41ee0541c0,torus_2.4,2_4,torus_link,8,35,2,512,analytic-generalized-shader-track-torus-family,"T(2,4) analytic construction",,"{""R"":3.6,""a"":0.65,""b"":1.4,""p"":2,""q"":4}"
PKLSA_b63973a6f9dbd5,torus_2.4,2_4,torus_link,8,36,2,512,analytic-generalized-shader-track-torus-family,"T(2,4) analytic construction",,"{""R"":3.6,""a"":0.85,""b"":0.65,""p"":2,""q"":4}"
PKLSA_8d29451f8af4b0,torus_2.4,2_4,torus_link,8,37,2,512,analytic-generalized-shader-track-torus-family,"T(2,4) analytic construction",,"{""R"":3.6,""a"":0.85,""b"":0.9,""p"":2,""q"":4}"
PKLSA_ee40b1e1bc24d8,torus_2.4,2_4,torus_link,8,38,2,512,analytic-generalized-shader-track-torus-family,"T(2,4) analytic construction",,"{""R"":3.6,""a"":0.85,""b"":1.15,""p"":2,""q"":4}"
PKLSA_860fe9cb55c5cc,torus_2.4,2_4,torus_link,8,39,2,512,analytic-generalized-shader-track-torus-family,"T(2,4) analytic construction",,"{""R"":3.6,""a"":0.85,""b"":1.4,""p"":2,""q"":4}"
PKLSA_82e8488c602d8f,torus_2.4,2_4,torus_link,8,40,2,512,analytic-generalized-shader-track-torus-family,"T(2,4) analytic construction",,"{""R"":3.6,""a"":1.05,""b"":0.65,""p"":2,""q"":4}"
PKLSA_aa44db53a1559a,torus_2.4,2_4,torus_link,8,41,2,512,analytic-generalized-shader-track-torus-family,"T(2,4) analytic construction",,"{""R"":3.6,""a"":1.05,""b"":0.9,""p"":2,""q"":4}"
PKLSA_497bb583e2d601,torus_2.4,2_4,torus_link,8,42,2,512,analytic-generalized-shader-track-torus-family,"T(2,4) analytic construction",,"{""R"":3.6,""a"":1.05,""b"":1.15,""p"":2,""q"":4}"
PKLSA_35f9df17cd34af,torus_2.4,2_4,torus_link,8,43,2,512,analytic-generalized-shader-track-torus-family,"T(2,4) analytic construction",,"{""R"":3.6,""a"":1.05,""b"":1.4,""p"":2,""q"":4}"
PKLSA_550cef4857b412,torus_2.4,2_4,torus_link,8,44,2,512,analytic-generalized-shader-track-torus-family,"T(2,4) analytic construction",,"{""R"":3.6,""a"":1.25,""b"":0.65,""p"":2,""q"":4}"
PKLSA_d6b172ed4c383d,torus_2.4,2_4,torus_link,8,45,2,512,analytic-generalized-shader-track-torus-family,"T(2,4) analytic construction",,"{""R"":3.6,""a"":1.25,""b"":0.9,""p"":2,""q"":4}"
PKLSA_14d0fca424419f,torus_2.4,2_4,torus_link,8,46,2,512,analytic-generalized-shader-track-torus-family,"T(2,4) analytic construction",,"{""R"":3.6,""a"":1.25,""b"":1.15,""p"":2,""q"":4}"
PKLSA_fc3136e2f7bdf2,torus_2.4,2_4,torus_link,8,47,2,512,analytic-generalized-shader-track-torus-family,"T(2,4) analytic construction",,"{""R"":3.6,""a"":1.25,""b"":1.4,""p"":2,""q"":4}"
PKLSA_81e94c8f7d49b6,torus_2.5,2_5,torus_knot,9,0,1,512,analytic-generalized-shader-track-torus-family,"T(2,5) analytic construction",,"{""R"":2.8,""a"":0.65,""b"":0.65,""p"":2,""q"":5}"
PKLSA_913e6e1efa1ad7,torus_2.5,2_5,torus_knot,9,1,1,512,analytic-generalized-shader-track-torus-family,"T(2,5) analytic construction",,"{""R"":2.8,""a"":0.65,""b"":0.9,""p"":2,""q"":5}"
PKLSA_ee00b9447088a4,torus_2.5,2_5,torus_knot,9,2,1,512,analytic-generalized-shader-track-torus-family,"T(2,5) analytic construction",,"{""R"":2.8,""a"":0.65,""b"":1.15,""p"":2,""q"":5}"
PKLSA_3a159c7ca2c42c,torus_2.5,2_5,torus_knot,9,3,1,512,analytic-generalized-shader-track-torus-family,"T(2,5) analytic construction",,"{""R"":2.8,""a"":0.65,""b"":1.4,""p"":2,""q"":5}"
PKLSA_b6e229ba7b11b2,torus_2.5,2_5,torus_knot,9,4,1,512,analytic-generalized-shader-track-torus-family,"T(2,5) analytic construction",,"{""R"":2.8,""a"":0.85,""b"":0.65,""p"":2,""q"":5}"
PKLSA_d3193f873545d8,torus_2.5,2_5,torus_knot,9,5,1,512,analytic-generalized-shader-track-torus-family,"T(2,5) analytic construction",,"{""R"":2.8,""a"":0.85,""b"":0.9,""p"":2,""q"":5}"
PKLSA_c0fae4c7aa094b,torus_2.5,2_5,torus_knot,9,6,1,512,analytic-generalized-shader-track-torus-family,"T(2,5) analytic construction",,"{""R"":2.8,""a"":0.85,""b"":1.15,""p"":2,""q"":5}"
PKLSA_73185b02f2c6d1,torus_2.5,2_5,torus_knot,9,7,1,512,analytic-generalized-shader-track-torus-family,"T(2,5) analytic construction",,"{""R"":2.8,""a"":0.85,""b"":1.4,""p"":2,""q"":5}"
PKLSA_c877d5aa9cb7f1,torus_2.5,2_5,torus_knot,9,8,1,512,analytic-generalized-shader-track-torus-family,"T(2,5) analytic construction",,"{""R"":2.8,""a"":1.05,""b"":0.65,""p"":2,""q"":5}"
PKLSA_40576b93b482a8,torus_2.5,2_5,torus_knot,9,9,1,512,analytic-generalized-shader-track-torus-family,"T(2,5) analytic construction",,"{""R"":2.8,""a"":1.05,""b"":0.9,""p"":2,""q"":5}"
PKLSA_86ed5fe93bc341,torus_2.5,2_5,torus_knot,9,10,1,512,analytic-generalized-shader-track-torus-family,"T(2,5) analytic construction",,"{""R"":2.8,""a"":1.05,""b"":1.15,""p"":2,""q"":5}"
PKLSA_4fc1d2d5916ee6,torus_2.5,2_5,torus_knot,9,11,1,512,analytic-generalized-shader-track-torus-family,"T(2,5) analytic construction",,"{""R"":2.8,""a"":1.05,""b"":1.4,""p"":2,""q"":5}"
PKLSA_5900f499bbdca6,torus_2.5,2_5,torus_knot,9,12,1,512,analytic-generalized-shader-track-torus-family,"T(2,5) analytic construction",,"{""R"":2.8,""a"":1.25,""b"":0.65,""p"":2,""q"":5}"
PKLSA_00c399ecf16119,torus_2.5,2_5,torus_knot,9,13,1,512,analytic-generalized-shader-track-torus-family,"T(2,5) analytic construction",,"{""R"":2.8,""a"":1.25,""b"":0.9,""p"":2,""q"":5}"
PKLSA_c6a62dfa13b362,torus_2.5,2_5,torus_knot,9,14,1,512,analytic-generalized-shader-track-torus-family,"T(2,5) analytic construction",,"{""R"":2.8,""a"":1.25,""b"":1.15,""p"":2,""q"":5}"
PKLSA_d6eef81f1434e9,torus_2.5,2_5,torus_knot,9,15,1,512,analytic-generalized-shader-track-torus-family,"T(2,5) analytic construction",,"{""R"":2.8,""a"":1.25,""b"":1.4,""p"":2,""q"":5}"
PKLSA_304cf96a803c95,torus_2.5,2_5,torus_knot,9,16,1,512,analytic-generalized-shader-track-torus-family,"T(2,5) analytic construction",,"{""R"":3.2,""a"":0.65,""b"":0.65,""p"":2,""q"":5}"
PKLSA_9591d189ffc353,torus_2.5,2_5,torus_knot,9,17,1,512,analytic-generalized-shader-track-torus-family,"T(2,5) analytic construction",,"{""R"":3.2,""a"":0.65,""b"":0.9,""p"":2,""q"":5}"
PKLSA_818811fee70bf2,torus_2.5,2_5,torus_knot,9,18,1,512,analytic-generalized-shader-track-torus-family,"T(2,5) analytic construction",,"{""R"":3.2,""a"":0.65,""b"":1.15,""p"":2,""q"":5}"
PKLSA_9d18544d8ffae3,torus_2.5,2_5,torus_knot,9,19,1,512,analytic-generalized-shader-track-torus-family,"T(2,5) analytic construction",,"{""R"":3.2,""a"":0.65,""b"":1.4,""p"":2,""q"":5}"
PKLSA_05e2653b58b3ff,torus_2.5,2_5,torus_knot,9,20,1,512,analytic-generalized-shader-track-torus-family,"T(2,5) analytic construction",,"{""R"":3.2,""a"":0.85,""b"":0.65,""p"":2,""q"":5}"
PKLSA_5bdcb4794a989d,torus_2.5,2_5,torus_knot,9,21,1,512,analytic-generalized-shader-track-torus-family,"T(2,5) analytic construction",,"{""R"":3.2,""a"":0.85,""b"":0.9,""p"":2,""q"":5}"
PKLSA_4ed4ee9f25d347,torus_2.5,2_5,torus_knot,9,22,1,512,analytic-generalized-shader-track-torus-family,"T(2,5) analytic construction",,"{""R"":3.2,""a"":0.85,""b"":1.15,""p"":2,""q"":5}"
PKLSA_6407dcc97b1e86,torus_2.5,2_5,torus_knot,9,23,1,512,analytic-generalized-shader-track-torus-family,"T(2,5) analytic construction",,"{""R"":3.2,""a"":0.85,""b"":1.4,""p"":2,""q"":5}"
PKLSA_fe02302cb75833,torus_2.5,2_5,torus_knot,9,24,1,512,analytic-generalized-shader-track-torus-family,"T(2,5) analytic construction",,"{""R"":3.2,""a"":1.05,""b"":0.65,""p"":2,""q"":5}"
PKLSA_9e9d2428a072b7,torus_2.5,2_5,torus_knot,9,25,1,512,analytic-generalized-shader-track-torus-family,"T(2,5) analytic construction",,"{""R"":3.2,""a"":1.05,""b"":0.9,""p"":2,""q"":5}"
PKLSA_b5b62ac3b4cc1d,torus_2.5,2_5,torus_knot,9,26,1,512,analytic-generalized-shader-track-torus-family,"T(2,5) analytic construction",,"{""R"":3.2,""a"":1.05,""b"":1.15,""p"":2,""q"":5}"
PKLSA_8360d5fb9429ae,torus_2.5,2_5,torus_knot,9,27,1,512,analytic-generalized-shader-track-torus-family,"T(2,5) analytic construction",,"{""R"":3.2,""a"":1.05,""b"":1.4,""p"":2,""q"":5}"
PKLSA_81df8b41b12d89,torus_2.5,2_5,torus_knot,9,28,1,512,analytic-generalized-shader-track-torus-family,"T(2,5) analytic construction",,"{""R"":3.2,""a"":1.25,""b"":0.65,""p"":2,""q"":5}"
PKLSA_d273133685c3c5,torus_2.5,2_5,torus_knot,9,29,1,512,analytic-generalized-shader-track-torus-family,"T(2,5) analytic construction",,"{""R"":3.2,""a"":1.25,""b"":0.9,""p"":2,""q"":5}"
PKLSA_b35561c89d94c2,torus_2.5,2_5,torus_knot,9,30,1,512,analytic-generalized-shader-track-torus-family,"T(2,5) analytic construction",,"{""R"":3.2,""a"":1.25,""b"":1.15,""p"":2,""q"":5}"
PKLSA_6860400a37a138,torus_2.5,2_5,torus_knot,9,31,1,512,analytic-generalized-shader-track-torus-family,"T(2,5) analytic construction",,"{""R"":3.2,""a"":1.25,""b"":1.4,""p"":2,""q"":5}"
