axis,case,value,q,cell_over_core,sector,branch,eig_real,eig_imag,eig_abs,growth_numerical_floor,overlap_prev,dominant_m,dominant_m_weight,dominant_abs_m,dominant_abs_m_weight,mode_entropy,sector_leakage_fraction,low_mode_projection_leakage,c4_symmetry_leakage,c4_acceleration_used,equilibrium_gate_ok,fourier_quality_gate_ok
resolution,N48,48,2.31,10.074424655013587,0,10,-8.031769693772617e-15,-0.09490471384875881,0.09490471384875881,2.220446049250313e-12,1.0,-12,0.49911396664978946,12,0.9982279330960544,0.3629391176038152,4.6460654409825116e-12,0.031616976057127065,9.072673730990803e-12,False,False,False
resolution,N48,48,2.31,10.074424655013587,0,11,-8.056162581560344e-15,0.09490471384875887,0.09490471384875887,2.220446049250313e-12,1.0,12,0.49911396665014995,12,0.9982279330960544,0.3629391176038152,4.6460654409825116e-12,0.031616976057127065,9.072673730990803e-12,False,False,False
resolution,N48,48,2.31,10.074424655013587,0,12,3.281728135836723e-16,0.09533571119388495,0.09533571119388495,2.220446049250313e-12,1.0,-12,0.49960161960770966,12,0.9992032391936316,0.35954406919118154,4.6460654409825116e-12,0.031616976057127065,9.072673730990803e-12,False,False,False
resolution,N48,48,2.31,10.074424655013587,0,13,3.608224830031759e-16,-0.09533571119388502,0.09533571119388502,2.220446049250313e-12,1.0,12,0.4996016196072998,12,0.9992032391936316,0.35954406919118154,4.6460654409825116e-12,0.031616976057127065,9.072673730990803e-12,False,False,False
resolution,N48,48,2.31,10.074424655013587,1,0,-2.628575939315933e-14,0.0006880254670288153,0.0006880254670288153,2.220446049250313e-12,1.0,1,0.9459002309418525,1,0.9459002309418525,0.12470325953971557,1.1019530543348534e-11,0.031616976057127065,9.072673730990803e-12,False,False,False
resolution,N48,48,2.31,10.074424655013587,1,1,2.389405233023125e-14,-0.0006880254670304755,0.0006880254670304755,2.220446049250313e-12,1.0,1,0.9459002309423135,1,0.9459002309423135,0.12470325953899358,1.1019530543348534e-11,0.031616976057127065,9.072673730990803e-12,False,False,False
resolution,N48,48,2.31,10.074424655013587,1,2,-0.011406828906296728,-7.038306585410444e-15,0.011406828906296728,2.220446049250313e-12,1.0,-3,0.6590502170039827,3,0.6590502170039827,0.377618372157234,1.1019530543348534e-11,0.031616976057127065,9.072673730990803e-12,False,False,False
resolution,N48,48,2.31,10.074424655013587,1,3,0.011406828906324547,2.7436103152190285e-14,0.011406828906324547,2.220446049250313e-12,1.0,-3,0.6590502170056515,3,0.6590502170056515,0.37761837215644445,1.1019530543348534e-11,0.031616976057127065,9.072673730990803e-12,False,False,False
resolution,N48,48,2.31,10.074424655013587,1,4,0.019473814024065922,-7.597290054029934e-14,0.019473814024065922,2.220446049250313e-12,1.0,5,0.5866153858130915,5,0.5866153858130915,0.4979427921337429,1.1019530543348534e-11,0.031616976057127065,9.072673730990803e-12,False,False,False
resolution,N48,48,2.31,10.074424655013587,1,5,-0.01947381402407799,-4.264263208510262e-15,0.01947381402407799,2.220446049250313e-12,1.0,5,0.5866153858104175,5,0.5866153858104175,0.49794279213427306,1.1019530543348534e-11,0.031616976057127065,9.072673730990803e-12,False,False,False
resolution,N48,48,2.31,10.074424655013587,1,6,-1.254075364033057e-14,-0.027926470015020032,0.027926470015020032,2.220446049250313e-12,1.0,-7,0.963767232582722,7,0.963767232582722,0.10863087943657847,1.1019530543348534e-11,0.031616976057127065,9.072673730990803e-12,False,False,False
resolution,N48,48,2.31,10.074424655013587,1,7,1.936614812984249e-15,0.027926470015041012,0.027926470015041012,2.220446049250313e-12,1.0,-7,0.963767232583201,7,0.963767232583201,0.1086308794352739,1.1019530543348534e-11,0.031616976057127065,9.072673730990803e-12,False,False,False
resolution,N48,48,2.31,10.074424655013587,1,8,-6.416784390631845e-14,-0.05850981433561959,0.05850981433561959,2.220446049250313e-12,1.0,9,0.9945967720685533,9,0.9945967720685533,0.021970353400719428,1.1019530543348534e-11,0.031616976057127065,9.072673730990803e-12,False,False,False
resolution,N48,48,2.31,10.074424655013587,1,9,-8.366849811740042e-15,0.05850981433562886,0.05850981433562886,2.220446049250313e-12,1.0,9,0.9945967720685425,9,0.9945967720685425,0.021970353400719594,1.1019530543348534e-11,0.031616976057127065,9.072673730990803e-12,False,False,False
resolution,N48,48,2.31,10.074424655013587,1,10,9.22525944524466e-15,-0.08421928155393968,0.08421928155393968,2.220446049250313e-12,1.0,-11,0.9982674982403692,11,0.9982674982403692,0.007737738126444216,1.1019530543348534e-11,0.031616976057127065,9.072673730990803e-12,False,False,False
resolution,N48,48,2.31,10.074424655013587,1,11,1.5057399771478686e-14,0.0842192815539632,0.0842192815539632,2.220446049250313e-12,1.0,-11,0.9982674982403504,11,0.9982674982403504,0.007737738126521919,1.1019530543348534e-11,0.031616976057127065,9.072673730990803e-12,False,False,False
resolution,N48,48,2.31,10.074424655013587,2,0,7.812272459302518e-14,0.0013117910242462397,0.0013117910242462397,2.220446049250313e-12,1.0,2,0.4942469621249737,2,0.9884939242477206,0.42217896378595315,1.0581007736157501e-11,0.031616976057127065,9.072673730990803e-12,False,False,False
resolution,N48,48,2.31,10.074424655013587,2,1,7.812191014280625e-14,-0.0013117910242462399,0.0013117910242462399,2.220446049250313e-12,1.0,-2,0.49424696212497315,2,0.9884939242477205,0.42217896378595343,1.0581007736157501e-11,0.031616976057127065,9.072673730990803e-12,False,False,False
resolution,N48,48,2.31,10.074424655013587,2,2,-0.012673901375847094,-7.325308326575695e-20,0.012673901375847094,2.220446049250313e-12,1.0,-2,0.4991524542923206,2,0.9983049085846352,0.39383870687262096,1.0581007736157501e-11,0.031616976057127065,9.072673730990803e-12,False,False,False
resolution,N48,48,2.31,10.074424655013587,2,3,0.012673901375874085,-4.516583897359072e-19,0.012673901375874085,2.220446049250313e-12,1.0,2,0.4991524542922281,2,0.9983049085844558,0.3938387068732668,1.0581007736157501e-11,0.031616976057127065,9.072673730990803e-12,False,False,False
resolution,N48,48,2.31,10.074424655013587,2,4,0.013555821323756606,-1.082233487629207e-18,0.013555821323756606,2.220446049250313e-12,1.0,-6,0.37139906930882743,6,0.7427981386176543,0.720513264562272,1.0581007736157501e-11,0.031616976057127065,9.072673730990803e-12,False,False,False
resolution,N48,48,2.31,10.074424655013587,2,5,-0.01355582132388209,6.292578496188918e-20,0.01355582132388209,2.220446049250313e-12,1.0,-6,0.3713990693056455,6,0.7427981386112908,0.7205132645659941,1.0581007736157501e-11,0.031616976057127065,9.072673730990803e-12,False,False,False
resolution,N48,48,2.31,10.074424655013587,2,6,2.121754922091984e-14,0.015651902385399798,0.015651902385399798,2.220446049250313e-12,1.0,-6,0.49845814542885036,6,0.996916290855032,0.3996719538491145,1.0581007736157501e-11,0.031616976057127065,9.072673730990803e-12,False,False,False
resolution,N48,48,2.31,10.074424655013587,2,7,2.1219458977222364e-14,-0.015651902385399808,0.015651902385399808,2.220446049250313e-12,1.0,6,0.4984581454288505,6,0.9969162908550318,0.3996719538491145,1.0581007736157501e-11,0.031616976057127065,9.072673730990803e-12,False,False,False
resolution,N48,48,2.31,10.074424655013587,2,8,1.2323475573339238e-14,-0.07136947110105664,0.07136947110105664,2.220446049250313e-12,1.0,10,0.4983523896762595,10,0.9967047793298984,0.39931985180698576,1.0581007736157501e-11,0.031616976057127065,9.072673730990803e-12,False,False,False
resolution,N48,48,2.31,10.074424655013587,2,9,1.234548568672527e-14,0.07136947110105668,0.07136947110105668,2.220446049250313e-12,1.0,-10,0.49835238967627027,10,0.9967047793298986,0.39931985180698576,1.0581007736157501e-11,0.031616976057127065,9.072673730990803e-12,False,False,False
resolution,N48,48,2.31,10.074424655013587,2,10,-2.190608805463512e-14,-0.07258555292679231,0.07258555292679231,2.220446049250313e-12,1.0,10,0.4996960687872688,10,0.9993921375588216,0.3897139316706719,1.0581007736157501e-11,0.031616976057127065,9.072673730990803e-12,False,False,False
resolution,N48,48,2.31,10.074424655013587,2,11,-2.1877519374358792e-14,0.07258555292679236,0.07258555292679236,2.220446049250313e-12,1.0,-10,0.4996960687872758,10,0.9993921375588217,0.3897139316706719,1.0581007736157501e-11,0.031616976057127065,9.072673730990803e-12,False,False,False
resolution,N48,48,2.31,10.074424655013587,3,0,-2.6285465692278396e-14,-0.0006880254670288144,0.0006880254670288144,2.220446049250313e-12,1.0,-1,0.9459002309418525,1,0.9459002309418525,0.12470325953971556,1.1019528980805446e-11,0.031616976057127065,9.072673730990803e-12,False,False,False
resolution,N48,48,2.31,10.074424655013587,3,1,2.3894360962209107e-14,0.0006880254670304754,0.0006880254670304754,2.220446049250313e-12,1.0,-1,0.9459002309423135,1,0.9459002309423135,0.1247032595389937,1.1019528980805446e-11,0.031616976057127065,9.072673730990803e-12,False,False,False
resolution,N48,48,2.31,10.074424655013587,3,2,-0.011406828906296747,7.0388389686766046e-15,0.011406828906296747,2.220446049250313e-12,1.0,3,0.6590502170039844,3,0.6590502170039844,0.37761837215723304,1.1019528980805446e-11,0.031616976057127065,9.072673730990803e-12,False,False,False
resolution,N48,48,2.31,10.074424655013587,3,3,0.011406828906324544,-2.7437651527886922e-14,0.011406828906324544,2.220446049250313e-12,1.0,3,0.6590502170056509,3,0.6590502170056509,0.37761837215644467,1.1019528980805446e-11,0.031616976057127065,9.072673730990803e-12,False,False,False
resolution,N48,48,2.31,10.074424655013587,3,4,0.019473814024065932,7.597434312680216e-14,0.019473814024065932,2.220446049250313e-12,1.0,-5,0.5866153858130925,5,0.5866153858130925,0.4979427921337421,1.1019528980805446e-11,0.031616976057127065,9.072673730990803e-12,False,False,False
resolution,N48,48,2.31,10.074424655013587,3,5,-0.019473814024078058,4.262325139528595e-15,0.019473814024078058,2.220446049250313e-12,1.0,-5,0.5866153858104184,5,0.5866153858104184,0.49794279213427256,1.1019528980805446e-11,0.031616976057127065,9.072673730990803e-12,False,False,False
resolution,N48,48,2.31,10.074424655013587,3,6,-1.2543947368336143e-14,0.027926470015020046,0.027926470015020046,2.220446049250313e-12,1.0,7,0.9637672325827218,7,0.9637672325827218,0.10863087943657887,1.1019528980805446e-11,0.031616976057127065,9.072673730990803e-12,False,False,False
resolution,N48,48,2.31,10.074424655013587,3,7,1.932883358115744e-15,-0.02792647001504103,0.02792647001504103,2.220446049250313e-12,1.0,7,0.9637672325832007,7,0.9637672325832007,0.10863087943527448,1.1019528980805446e-11,0.031616976057127065,9.072673730990803e-12,False,False,False
resolution,N48,48,2.31,10.074424655013587,3,8,-6.418612741937249e-14,0.05850981433561961,0.05850981433561961,2.220446049250313e-12,1.0,-9,0.9945967720685533,9,0.9945967720685533,0.02197035340071941,1.1019528980805446e-11,0.031616976057127065,9.072673730990803e-12,False,False,False
resolution,N48,48,2.31,10.074424655013587,3,9,-8.431169718318968e-15,-0.05850981433562888,0.05850981433562888,2.220446049250313e-12,1.0,-9,0.9945967720685426,9,0.9945967720685426,0.021970353400719508,1.1019528980805446e-11,0.031616976057127065,9.072673730990803e-12,False,False,False
resolution,N48,48,2.31,10.074424655013587,3,10,9.242606680004428e-15,0.08421928155393985,0.08421928155393985,2.220446049250313e-12,1.0,11,0.9982674982403692,11,0.9982674982403692,0.007737738126444104,1.1019528980805446e-11,0.031616976057127065,9.072673730990803e-12,False,False,False
resolution,N48,48,2.31,10.074424655013587,3,11,1.5007092790675358e-14,-0.0842192815539634,0.0842192815539634,2.220446049250313e-12,1.0,11,0.9982674982403503,11,0.9982674982403503,0.007737738126521858,1.1019528980805446e-11,0.031616976057127065,9.072673730990803e-12,False,False,False
resolution,N48,48,2.32,10.175674306073333,0,0,-2.3069130333581495e-14,1.315289729910291e-11,1.3152917529792505e-11,2.220446049250313e-12,0.9999906808094754,0,0.933099058037241,0,0.933099058037241,0.15019398405715786,4.962169868803573e-12,0.02869529291463557,9.34202152179815e-12,False,False,False
resolution,N48,48,2.32,10.175674306073333,0,1,-2.306913033346886e-14,-1.3152897299102861e-11,1.3152917529792456e-11,2.220446049250313e-12,0.9999906808094754,0,0.933099058037241,0,0.933099058037241,0.1501939840571579,4.962169868803573e-12,0.02869529291463557,9.34202152179815e-12,False,False,False
resolution,N48,48,2.32,10.175674306073333,0,2,-0.01262026992037496,4.57796815339403e-20,0.01262026992037496,2.220446049250313e-12,0.9999028526189714,4,0.49955254008095473,4,0.9991050801619084,0.36003395443707864,4.962169868803573e-12,0.02869529291463557,9.34202152179815e-12,False,False,False
resolution,N48,48,2.32,10.175674306073333,0,3,0.012620269920412312,-4.5779674599548e-20,0.012620269920412312,2.220446049250313e-12,0.9999028526189909,4,0.4995525400809713,4,0.9991050801619418,0.36003395443695585,4.962169868803573e-12,0.02869529291463557,9.34202152179815e-12,False,False,False
resolution,N48,48,2.32,10.175674306073333,0,4,-0.019674473432827643,2.175803606753035e-19,0.019674473432827643,2.220446049250313e-12,0.9996670976997641,-4,0.494658534848456,4,0.989317069696911,0.38682787229793525,4.962169868803573e-12,0.02869529291463557,9.34202152179815e-12,False,False,False
resolution,N48,48,2.32,10.175674306073333,0,5,0.019674473432853373,-2.175803429063108e-19,0.019674473432853373,2.220446049250313e-12,0.9996670976997826,-4,0.4946585348484037,4,0.9893170696968064,0.3868278722981836,4.962169868803573e-12,0.02869529291463557,9.34202152179815e-12,False,False,False
resolution,N48,48,2.32,10.175674306073333,0,6,3.462070908319175e-14,0.04271464454591712,0.04271464454591712,2.220446049250313e-12,0.9995719607351884,8,0.49353516776273665,8,0.9870703355213376,0.3946768449282913,4.962169868803573e-12,0.02869529291463557,9.34202152179815e-12,False,False,False
resolution,N48,48,2.32,10.175674306073333,0,7,3.462651550517603e-14,-0.04271464454591713,0.04271464454591713,2.220446049250313e-12,0.999571960735188,-8,0.49353516776274453,8,0.9870703355213377,0.39467684492829125,4.962169868803573e-12,0.02869529291463557,9.34202152179815e-12,False,False,False
resolution,N48,48,2.32,10.175674306073333,0,8,-7.240013231519868e-15,-0.04577250769035504,0.04577250769035504,2.220446049250313e-12,0.9999533575205177,-8,0.49925694224717554,8,0.9985138844915094,0.3624583875714126,4.962169868803573e-12,0.02869529291463557,9.34202152179815e-12,False,False,False
resolution,N48,48,2.32,10.175674306073333,0,9,-7.244327409647016e-15,0.04577250769035507,0.04577250769035507,2.220446049250313e-12,0.9999533575205173,8,0.499256942247184,8,0.9985138844915094,0.3624583875714125,4.962169868803573e-12,0.02869529291463557,9.34202152179815e-12,False,False,False
resolution,N48,48,2.32,10.175674306073333,0,10,6.723788192886104e-15,-0.09535596398445884,0.09535596398445884,2.220446049250313e-12,0.9999495045276372,-12,0.4993401947662681,12,0.998680389394174,0.36142215974979586,4.962169868803573e-12,0.02869529291463557,9.34202152179815e-12,False,False,False
resolution,N48,48,2.32,10.175674306073333,0,11,6.72338405249322e-15,0.09535596398445881,0.09535596398445881,2.220446049250313e-12,0.9999495045276379,12,0.49934019476682023,12,0.9986803893941741,0.36142215974979586,4.962169868803573e-12,0.02869529291463557,9.34202152179815e-12,False,False,False
resolution,N48,48,2.32,10.175674306073333,0,12,-3.029107528127169e-14,0.0956967424904584,0.0956967424904584,2.220446049250313e-12,0.9999772073807577,-12,0.49968729793094324,12,0.9993745957476137,0.3589033673975558,4.962169868803573e-12,0.02869529291463557,9.34202152179815e-12,False,False,False
resolution,N48,48,2.32,10.175674306073333,0,13,-3.0281332996651145e-14,-0.0956967424904584,0.0956967424904584,2.220446049250313e-12,0.9999772073807575,12,0.49968729793044586,12,0.9993745957476137,0.35890336739755574,4.962169868803573e-12,0.02869529291463557,9.34202152179815e-12,False,False,False
resolution,N48,48,2.32,10.175674306073333,1,0,-1.1175797767214752e-14,0.0006440131889342032,0.0006440131889342032,2.220446049250313e-12,0.999984847249213,1,0.9468861151751131,1,0.9468861151751131,0.12269140999558484,1.1926770797313524e-11,0.02869529291463557,9.34202152179815e-12,False,False,False
resolution,N48,48,2.32,10.175674306073333,1,1,9.509367814016143e-15,-0.000644013188930966,0.000644013188930966,2.220446049250313e-12,0.9999848472492168,1,0.9468861151752822,1,0.9468861151752822,0.12269140999541617,1.1926770797313524e-11,0.02869529291463557,9.34202152179815e-12,False,False,False
resolution,N48,48,2.32,10.175674306073333,1,2,-0.011034945930769357,1.6738928258102752e-14,0.011034945930769357,2.220446049250313e-12,0.9998181529922294,-3,0.657464529041459,3,0.657464529041459,0.3758320418342008,1.1926770797313524e-11,0.02869529291463557,9.34202152179815e-12,False,False,False
resolution,N48,48,2.32,10.175674306073333,1,3,0.01103494593069256,-1.5533591641363737e-14,0.01103494593069256,2.220446049250313e-12,0.9998181529920589,-3,0.6574645290677549,3,0.6574645290677549,0.37583204182251656,1.1926770797313524e-11,0.02869529291463557,9.34202152179815e-12,False,False,False
resolution,N48,48,2.32,10.175674306073333,1,4,0.01824497963967799,-4.7581506429796025e-14,0.01824497963967799,2.220446049250313e-12,0.9990255638427726,5,0.5968372601317689,5,0.5968372601317689,0.48007992638823477,1.1926770797313524e-11,0.02869529291463557,9.34202152179815e-12,False,False,False
resolution,N48,48,2.32,10.175674306073333,1,5,-0.018244979639576702,1.0721090275790307e-14,0.018244979639576702,2.220446049250313e-12,0.9990255638428055,5,0.596837260129017,5,0.596837260129017,0.4800799263884165,1.1926770797313524e-11,0.02869529291463557,9.34202152179815e-12,False,False,False
resolution,N48,48,2.32,10.175674306073333,1,6,-3.239085165620917e-15,-0.028640295498952945,0.028640295498952945,2.220446049250313e-12,0.999253917951952,-7,0.9718273810395142,7,0.9718273810395142,0.08860830429933479,1.1926770797313524e-11,0.02869529291463557,9.34202152179815e-12,False,False,False
resolution,N48,48,2.32,10.175674306073333,1,7,1.958469949383581e-14,0.028640295498985897,0.028640295498985897,2.220446049250313e-12,0.9992539179519875,-7,0.9718273810398249,7,0.9718273810398249,0.08860830429861051,1.1926770797313524e-11,0.02869529291463557,9.34202152179815e-12,False,False,False
resolution,N48,48,2.32,10.175674306073333,1,8,5.5901590331414165e-14,-0.058995709509742374,0.058995709509742374,2.220446049250313e-12,0.9998552309701453,9,0.9959575771403063,9,0.9959575771403063,0.01707531086263936,1.1926770797313524e-11,0.02869529291463557,9.34202152179815e-12,False,False,False
resolution,N48,48,2.32,10.175674306073333,1,9,8.971639724280515e-14,0.05899570950974963,0.05899570950974963,2.220446049250313e-12,0.9998552309701602,9,0.9959575771402287,9,0.9959575771402287,0.017075310862974747,1.1926770797313524e-11,0.02869529291463557,9.34202152179815e-12,False,False,False
resolution,N48,48,2.32,10.175674306073333,1,10,3.375077994860476e-14,-0.08464189295674135,0.08464189295674135,2.220446049250313e-12,0.9999487611712998,-11,0.9986999242259936,11,0.9986999242259936,0.005993476088088886,1.1926770797313524e-11,0.02869529291463557,9.34202152179815e-12,False,False,False
resolution,N48,48,2.32,10.175674306073333,1,11,-2.6884744430688556e-14,0.08464189295675008,0.08464189295675008,2.220446049250313e-12,0.9999487611712952,-11,0.9986999242259936,11,0.9986999242259936,0.005993476088124459,1.1926770797313524e-11,0.02869529291463557,9.34202152179815e-12,False,False,False
resolution,N48,48,2.32,10.175674306073333,2,0,-1.2513761797961288e-14,0.0015167848970266122,0.0015167848970266122,2.220446049250313e-12,0.9863906588162582,2,0.47650099937105656,2,0.9530019987405549,0.49360261478831885,9.398848985496896e-12,0.02869529291463557,9.34202152179815e-12,False,False,False
resolution,N48,48,2.32,10.175674306073333,2,1,-1.2513732185858058e-14,-0.0015167848970266122,0.0015167848970266122,2.220446049250313e-12,0.9863906588162586,-2,0.4765009993710558,2,0.953001998740555,0.4936026147883187,9.398848985496896e-12,0.02869529291463557,9.34202152179815e-12,False,False,False
resolution,N48,48,2.32,10.175674306073333,2,2,-0.012399517007939256,3.866817640289023e-19,0.012399517007939256,2.220446049250313e-12,0.9995902834466083,-2,0.49919368015939103,2,0.998387360318781,0.39354128841371105,9.398848985496896e-12,0.02869529291463557,9.34202152179815e-12,False,False,False
resolution,N48,48,2.32,10.175674306073333,2,3,0.012399517007839448,-8.347504457693433e-20,0.012399517007839448,2.220446049250313e-12,0.9995902834464927,2,0.49919368015941135,2,0.998387360318819,0.39354128841357044,9.398848985496896e-12,0.02869529291463557,9.34202152179815e-12,False,False,False
resolution,N48,48,2.32,10.175674306073333,2,4,0.010674766023476728,3.637873789338203e-20,0.010674766023476728,2.220446049250313e-12,0.9930688360716768,6,0.3460161751271553,6,0.69203235025431,0.7439646164833991,9.398848985496896e-12,0.02869529291463557,9.34202152179815e-12,False,False,False
resolution,N48,48,2.32,10.175674306073333,2,5,-0.010674766023362148,2.333487307480538e-18,0.010674766023362148,2.220446049250313e-12,0.9930688360727807,-6,0.34601617512816224,6,0.6920323502563244,0.7439646164825776,9.398848985496896e-12,0.02869529291463557,9.34202152179815e-12,False,False,False
resolution,N48,48,2.32,10.175674306073333,2,6,-1.608755245645862e-15,0.015909452040192697,0.015909452040192697,2.220446049250313e-12,0.9998955929436606,6,0.49861237977767114,6,0.9972247595487702,0.3985314379858977,9.398848985496896e-12,0.02869529291463557,9.34202152179815e-12,False,False,False
resolution,N48,48,2.32,10.175674306073333,2,7,-1.6128401163714573e-15,-0.015909452040192697,0.015909452040192697,2.220446049250313e-12,0.999895592943661,-6,0.4986123797776708,6,0.9972247595487702,0.3985314379858977,9.398848985496896e-12,0.02869529291463557,9.34202152179815e-12,False,False,False
resolution,N48,48,2.32,10.175674306073333,2,8,-8.425551922819352e-15,-0.07193498271279619,0.07193498271279619,2.220446049250313e-12,0.9999088309128963,10,0.4987488161647519,10,0.9974976322528392,0.3967099566039009,9.398848985496896e-12,0.02869529291463557,9.34202152179815e-12,False,False,False
resolution,N48,48,2.32,10.175674306073333,2,9,-8.441073402507341e-15,0.07193498271279618,0.07193498271279618,2.220446049250313e-12,0.9999088309128967,-10,0.49874881616480504,10,0.997497632252839,0.39670995660390096,9.398848985496896e-12,0.02869529291463557,9.34202152179815e-12,False,False,False
resolution,N48,48,2.32,10.175674306073333,2,10,-1.0352829704629585e-14,-0.07292521095281679,0.07292521095281679,2.220446049250313e-12,0.9999779676906148,-10,0.4997439150108186,10,0.9994878300020664,0.3893099589318233,9.398848985496896e-12,0.02869529291463557,9.34202152179815e-12,False,False,False
resolution,N48,48,2.32,10.175674306073333,2,11,-1.0349404089680595e-14,0.07292521095281686,0.07292521095281686,2.220446049250313e-12,0.9999779676906145,10,0.49974391501089016,10,0.9994878300020664,0.38930995893182324,9.398848985496896e-12,0.02869529291463557,9.34202152179815e-12,False,False,False
resolution,N48,48,2.32,10.175674306073333,3,0,-1.1175546946054534e-14,-0.0006440131889342015,0.0006440131889342015,2.220446049250313e-12,0.9999848472492134,-1,0.9468861151751131,1,0.9468861151751131,0.12269140999558496,1.1926770948386796e-11,0.02869529291463557,9.34202152179815e-12,False,False,False
resolution,N48,48,2.32,10.175674306073333,3,1,9.509510312746743e-15,0.0006440131889309644,0.0006440131889309644,2.220446049250313e-12,0.9999848472492177,-1,0.9468861151752822,1,0.9468861151752822,0.12269140999541618,1.1926770948386796e-11,0.02869529291463557,9.34202152179815e-12,False,False,False
resolution,N48,48,2.32,10.175674306073333,3,2,-0.011034945930769362,-1.6738029950561574e-14,0.011034945930769362,2.220446049250313e-12,0.9998181529922294,3,0.6574645290414585,3,0.6574645290414585,0.37583204183420094,1.1926770948386796e-11,0.02869529291463557,9.34202152179815e-12,False,False,False
resolution,N48,48,2.32,10.175674306073333,3,3,0.011034945930692552,1.5532123799899806e-14,0.011034945930692552,2.220446049250313e-12,0.9998181529920591,3,0.6574645290677544,3,0.6574645290677544,0.3758320418225167,1.1926770948386796e-11,0.02869529291463557,9.34202152179815e-12,False,False,False
resolution,N48,48,2.32,10.175674306073333,3,4,0.01824497963967799,4.7582786365309344e-14,0.01824497963967799,2.220446049250313e-12,0.999025563842772,-5,0.5968372601317691,5,0.5968372601317691,0.4800799263882345,1.1926770948386796e-11,0.02869529291463557,9.34202152179815e-12,False,False,False
resolution,N48,48,2.32,10.175674306073333,3,5,-0.018244979639576712,-1.0719568502475858e-14,0.018244979639576712,2.220446049250313e-12,0.9990255638428057,-5,0.596837260129018,5,0.596837260129018,0.4800799263884163,1.1926770948386796e-11,0.02869529291463557,9.34202152179815e-12,False,False,False
resolution,N48,48,2.32,10.175674306073333,3,6,-3.2551039558512863e-15,0.028640295498952934,0.028640295498952934,2.220446049250313e-12,0.9992539179519517,7,0.9718273810395142,7,0.9718273810395142,0.08860830429933511,1.1926770948386796e-11,0.02869529291463557,9.34202152179815e-12,False,False,False
resolution,N48,48,2.32,10.175674306073333,3,7,1.958240747515997e-14,-0.028640295498985908,0.028640295498985908,2.220446049250313e-12,0.9992539179519873,7,0.9718273810398248,7,0.9718273810398248,0.08860830429861093,1.1926770948386796e-11,0.02869529291463557,9.34202152179815e-12,False,False,False
