knot,mode_id,family,m,phase,polarization,roughness_lambda_per_R2,retained_norm_fraction,omega_rad_s,gap_eV,status
knot_8.17_final,kelvin_m02_B_cos,kelvin,2,cos,B,1.7814424830991633,0.8703988992041113,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_8.17_final,kelvin_m02_N_sin,kelvin,2,sin,N,2.3334962866882627,0.899156208142309,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_8.17_final,kelvin_m02_B_sin,kelvin,2,sin,B,1.7892753263076946,0.8923611152804574,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_8.17_final,kelvin_m03_N_cos,kelvin,3,cos,N,3.277638211095065,0.6346169825619516,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_8.17_final,kelvin_m03_B_cos,kelvin,3,cos,B,2.540767339017284,0.7375583041863963,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_8.17_final,kelvin_m03_N_sin,kelvin,3,sin,N,3.2165844495821116,0.7764079220029345,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_8.17_final,kelvin_m03_B_sin,kelvin,3,sin,B,2.734908632870979,0.650530007710368,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_8.17_final,kelvin_m04_N_cos,kelvin,4,cos,N,3.342158196162702,0.8729096306276958,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_8.17_final,kelvin_m04_B_cos,kelvin,4,cos,B,3.020514792815314,0.7292660523348765,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_8.17_final,kelvin_m04_N_sin,kelvin,4,sin,N,3.3869273626546352,0.8310146407959621,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_8.17_final,kelvin_m04_B_sin,kelvin,4,sin,B,2.6490124831747863,0.8760695749678535,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_8.17_final,kelvin_m05_N_cos,kelvin,5,cos,N,4.160099868500324,0.8299834621952439,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_8.17_final,kelvin_m05_B_cos,kelvin,5,cos,B,3.095873953896459,0.7946621561608276,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_8.17_final,kelvin_m05_N_sin,kelvin,5,sin,N,3.7927864950755423,0.7605876532282543,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_8.17_final,kelvin_m05_B_sin,kelvin,5,sin,B,3.296316559889405,0.7930877502717467,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_8.17_final,kelvin_m06_N_cos,kelvin,6,cos,N,5.1301700143899085,0.8174064362817887,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_8.17_final,kelvin_m06_B_cos,kelvin,6,cos,B,4.061348890569663,0.9783980799972651,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_8.17_final,kelvin_m06_N_sin,kelvin,6,sin,N,4.940157995567113,0.9455228068635299,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_8.17_final,kelvin_m06_B_sin,kelvin,6,sin,B,4.205470228263153,0.8000303118087629,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_8.18_final,kelvin_m01_N_cos,kelvin,1,cos,N,1.8908110148243837,0.8550364593389189,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_8.18_final,kelvin_m01_B_cos,kelvin,1,cos,B,1.8784446915071542,0.8860262648698276,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_8.18_final,kelvin_m01_N_sin,kelvin,1,sin,N,1.8681882945599133,0.8447147545593735,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_8.18_final,kelvin_m01_B_sin,kelvin,1,sin,B,1.8973283987927285,0.8843761858003613,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_8.18_final,kelvin_m02_N_cos,kelvin,2,cos,N,1.6096212933339522,0.9996163581325278,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_8.18_final,kelvin_m02_B_cos,kelvin,2,cos,B,1.6274904715725411,0.9998487736148167,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_8.18_final,kelvin_m02_N_sin,kelvin,2,sin,N,1.055974078713138,0.9998762153363648,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_8.18_final,kelvin_m02_B_sin,kelvin,2,sin,B,2.1871090527498094,0.9995971762872835,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_8.18_final,kelvin_m03_N_cos,kelvin,3,cos,N,3.144583638570058,0.567103738577032,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_8.18_final,kelvin_m03_B_cos,kelvin,3,cos,B,4.518351816342197,0.5178797491658289,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_8.18_final,kelvin_m03_N_sin,kelvin,3,sin,N,3.243954380490485,0.5564831368487465,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_8.18_final,kelvin_m03_B_sin,kelvin,3,sin,B,4.494487344003496,0.5283950317196812,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_8.18_final,kelvin_m04_N_cos,kelvin,4,cos,N,2.1997132513508264,0.9044115165041772,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_8.18_final,kelvin_m04_B_cos,kelvin,4,cos,B,2.6752571977091435,0.9041764688496431,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_8.18_final,kelvin_m04_N_sin,kelvin,4,sin,N,3.270601086165616,0.6712237450358848,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_8.18_final,kelvin_m04_B_sin,kelvin,4,sin,B,3.0282146536972148,0.6724036034137567,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_8.18_final,kelvin_m05_N_cos,kelvin,5,cos,N,3.5415543535844787,0.8723141823778781,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_8.18_final,kelvin_m05_B_cos,kelvin,5,cos,B,4.174443925254011,0.8732860090747844,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_8.18_final,kelvin_m05_N_sin,kelvin,5,sin,N,3.5878678740050614,0.8571906111327411,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_8.18_final,kelvin_m05_B_sin,kelvin,5,sin,B,4.126341006214159,0.8823286955018451,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_8.18_final,kelvin_m06_N_cos,kelvin,6,cos,N,3.7717654708483033,0.9997599288948116,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_8.18_final,kelvin_m06_B_cos,kelvin,6,cos,B,4.212130589793911,0.9999157573464659,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_8.18_final,kelvin_m06_N_sin,kelvin,6,sin,N,3.634987344933708,0.9998872635467818,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_8.18_final,kelvin_m06_B_sin,kelvin,6,sin,B,4.334217470003769,0.9997504865978099,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_8.1_final,kelvin_m01_N_cos,kelvin,1,cos,N,2.506838013455509,0.9147756944807152,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_8.1_final,kelvin_m01_B_cos,kelvin,1,cos,B,2.883045443289455,0.8363879091536771,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_8.1_final,kelvin_m01_N_sin,kelvin,1,sin,N,3.412286885893583,0.8022652419076097,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_8.1_final,kelvin_m01_B_sin,kelvin,1,sin,B,2.6533802378907296,0.918114012897922,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_8.1_final,kelvin_m02_N_cos,kelvin,2,cos,N,3.10735275664322,0.9152250226019399,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_8.1_final,kelvin_m02_B_cos,kelvin,2,cos,B,2.6290642095301906,0.8665914829677703,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_8.1_final,kelvin_m02_N_sin,kelvin,2,sin,N,3.060608956571546,0.8206391806341031,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_8.1_final,kelvin_m02_B_sin,kelvin,2,sin,B,3.223955912414101,0.7289538064747031,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_8.1_final,kelvin_m03_N_cos,kelvin,3,cos,N,3.452561945951762,0.9524206822483889,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_8.1_final,kelvin_m03_B_cos,kelvin,3,cos,B,3.278994946394159,0.8186709629299109,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_8.1_final,kelvin_m03_N_sin,kelvin,3,sin,N,3.896322776756037,0.7163891534427173,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_8.1_final,kelvin_m03_B_sin,kelvin,3,sin,B,3.2451180012536334,0.8623091172385531,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_8.1_final,kelvin_m04_N_cos,kelvin,4,cos,N,3.736665556576366,0.8791351854559137,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_8.1_final,kelvin_m04_B_cos,kelvin,4,cos,B,5.4121728087652965,0.6450684064808412,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_8.1_final,kelvin_m04_N_sin,kelvin,4,sin,N,6.910333103500087,0.5909730842034818,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_8.1_final,kelvin_m04_B_sin,kelvin,4,sin,B,3.5853430140426683,0.8929641409598275,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_8.1_final,kelvin_m05_N_cos,kelvin,5,cos,N,4.968599898509218,0.8728573352643075,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_8.1_final,kelvin_m05_B_cos,kelvin,5,cos,B,5.2759856278527675,0.7445953951743516,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_8.1_final,kelvin_m05_N_sin,kelvin,5,sin,N,5.533456561191587,0.625390382576862,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_8.1_final,kelvin_m05_B_sin,kelvin,5,sin,B,4.717832036353847,0.8165826794203315,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_8.1_final,kelvin_m06_N_cos,kelvin,6,cos,N,6.391962565214902,0.8712575565117274,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_8.1_final,kelvin_m06_B_cos,kelvin,6,cos,B,6.7977062740077345,0.8046396530596109,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_8.1_final,kelvin_m06_N_sin,kelvin,6,sin,N,6.610417851635836,0.7848861124884813,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_8.1_final,kelvin_m06_B_sin,kelvin,6,sin,B,7.419922304939369,0.725513070205007,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_9.1_final,kelvin_m01_N_cos,kelvin,1,cos,N,4.076485336553206,0.8352692971570898,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_9.1_final,kelvin_m01_B_cos,kelvin,1,cos,B,4.2500573223797415,0.8402003957703029,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_9.1_final,kelvin_m01_N_sin,kelvin,1,sin,N,5.127033948518334,0.7665000347171343,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_9.1_final,kelvin_m01_B_sin,kelvin,1,sin,B,5.211332976852539,0.7686935602783158,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_9.1_final,kelvin_m02_N_cos,kelvin,2,cos,N,3.6808048159463183,0.9998331049383417,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_9.1_final,kelvin_m02_B_cos,kelvin,2,cos,B,3.8106879224702617,0.9998385356974235,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_9.1_final,kelvin_m02_N_sin,kelvin,2,sin,N,3.640476969619434,0.9996796480556914,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_9.1_final,kelvin_m02_B_sin,kelvin,2,sin,B,3.852396254980901,0.9993508134939488,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_9.1_final,kelvin_m03_N_cos,kelvin,3,cos,N,4.342880306378872,0.9999027164721784,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_9.1_final,kelvin_m03_B_cos,kelvin,3,cos,B,5.246298473952315,0.730611101974681,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_9.1_final,kelvin_m03_N_sin,kelvin,3,sin,N,15.406663692249182,0.3601835773444821,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_9.1_final,kelvin_m03_B_sin,kelvin,3,sin,B,4.513300132305447,0.999705103875398,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_9.1_final,kelvin_m04_N_cos,kelvin,4,cos,N,6.16148865265934,0.8912064152814536,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_9.1_final,kelvin_m04_B_cos,kelvin,4,cos,B,6.241643127087347,0.9047194539858475,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_9.1_final,kelvin_m04_N_sin,kelvin,4,sin,N,6.843492034886829,0.8627742389533294,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_9.1_final,kelvin_m04_B_sin,kelvin,4,sin,B,6.885925358931102,0.8804785181860463,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_9.1_final,kelvin_m05_N_cos,kelvin,5,cos,N,7.162782149804928,0.7325373593566339,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_9.1_final,kelvin_m05_B_cos,kelvin,5,cos,B,7.2505055982647155,0.7309941255188419,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_9.1_final,kelvin_m05_N_sin,kelvin,5,sin,N,15.185132736241645,0.366180947954684,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_9.1_final,kelvin_m05_B_sin,kelvin,5,sin,B,15.234355604963678,0.36626271254326515,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_9.1_final,kelvin_m06_N_cos,kelvin,6,cos,N,8.665018349828928,0.9991841633087996,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_9.1_final,kelvin_m06_B_cos,kelvin,6,cos,B,8.25923859881399,0.758554572097822,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_9.1_final,kelvin_m06_N_sin,kelvin,6,sin,N,12.881897008103032,0.46779507344309545,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_9.1_final,kelvin_m06_B_sin,kelvin,6,sin,B,8.837596936865868,0.998530683109776,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_9.2_final,kelvin_m01_N_cos,kelvin,1,cos,N,2.927952654781089,0.9969819609061379,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_9.2_final,kelvin_m01_B_cos,kelvin,1,cos,B,2.2311447741068067,0.8586714043588892,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_9.2_final,kelvin_m01_N_sin,kelvin,1,sin,N,3.5537406937830536,0.8468145477380232,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_9.2_final,kelvin_m01_B_sin,kelvin,1,sin,B,2.3824589637575793,0.8729586439734104,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_9.2_final,kelvin_m02_N_cos,kelvin,2,cos,N,3.320237026848339,0.9228557854825061,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_9.2_final,kelvin_m02_B_cos,kelvin,2,cos,B,2.97504244608767,0.7655030382413951,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_9.2_final,kelvin_m02_N_sin,kelvin,2,sin,N,3.272421136330022,0.8651396448531928,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_9.2_final,kelvin_m02_B_sin,kelvin,2,sin,B,3.2818187100831318,0.7075471297097857,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_9.2_final,kelvin_m03_N_cos,kelvin,3,cos,N,3.2658075770973976,0.9994501048606127,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_9.2_final,kelvin_m03_B_cos,kelvin,3,cos,B,2.7393531740840356,0.9986825144201639,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_9.2_final,kelvin_m03_N_sin,kelvin,3,sin,N,3.624931016768785,0.9297404050128298,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_9.2_final,kelvin_m03_B_sin,kelvin,3,sin,B,3.51436134855158,0.7554464320656215,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_9.2_final,kelvin_m04_N_cos,kelvin,4,cos,N,4.358715934794375,0.8145526928777326,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_9.2_final,kelvin_m04_B_cos,kelvin,4,cos,B,4.2130205244401875,0.6905789492408496,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_9.2_final,kelvin_m04_N_sin,kelvin,4,sin,N,4.268701067823391,0.7727246308465743,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_9.2_final,kelvin_m04_B_sin,kelvin,4,sin,B,3.9560264659060302,0.8946931675948271,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_9.2_final,kelvin_m05_N_cos,kelvin,5,cos,N,4.859157795691158,0.8786873787930972,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_9.2_final,kelvin_m05_B_cos,kelvin,5,cos,B,5.047873097104518,0.6713349852784573,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_9.2_final,kelvin_m05_N_sin,kelvin,5,sin,N,7.217347695597856,0.6997335000537881,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_9.2_final,kelvin_m05_B_sin,kelvin,5,sin,B,5.0010104096008705,0.7933526497047863,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_9.2_final,kelvin_m06_N_cos,kelvin,6,cos,N,7.141954624075636,0.6321531796334794,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_9.2_final,kelvin_m06_B_cos,kelvin,6,cos,B,6.021942422827461,0.8896125561463163,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_9.2_final,kelvin_m06_N_sin,kelvin,6,sin,N,9.241244112896434,0.5689916887895158,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_9.2_final,kelvin_m06_B_sin,kelvin,6,sin,B,4.456662842852712,0.9035413434387185,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_9.35_final,kelvin_m01_N_cos,kelvin,1,cos,N,2.0087617395105135,0.9563768505642498,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_9.35_final,kelvin_m01_B_cos,kelvin,1,cos,B,3.5837162361237205,0.7217936452875254,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_9.35_final,kelvin_m01_N_sin,kelvin,1,sin,N,3.7713483219094392,0.706493896579799,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_9.35_final,kelvin_m01_B_sin,kelvin,1,sin,B,2.0526201889758537,0.9557398328289922,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_9.35_final,kelvin_m02_N_cos,kelvin,2,cos,N,2.543836555266212,0.9113575423595174,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_9.35_final,kelvin_m02_B_cos,kelvin,2,cos,B,2.4935878528864306,0.9323468497261502,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_9.35_final,kelvin_m02_N_sin,kelvin,2,sin,N,2.9953087439386166,0.8669205374791006,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_9.35_final,kelvin_m02_B_sin,kelvin,2,sin,B,3.5841801766456634,0.7636390751859186,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_9.35_final,kelvin_m03_N_cos,kelvin,3,cos,N,3.9161292942563506,0.741785499713319,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_9.35_final,kelvin_m03_B_cos,kelvin,3,cos,B,2.8561642482594203,0.8992225381449162,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_9.35_final,kelvin_m03_N_sin,kelvin,3,sin,N,2.9267833661038205,0.8807553962584668,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_9.35_final,kelvin_m03_B_sin,kelvin,3,sin,B,4.06328114350248,0.729408954728509,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_9.35_final,kelvin_m04_N_cos,kelvin,4,cos,N,3.0488372382623368,0.9175352066942577,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_9.35_final,kelvin_m04_B_cos,kelvin,4,cos,B,3.16634011546655,0.9302909865809889,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_9.35_final,kelvin_m04_N_sin,kelvin,4,sin,N,3.769420121038858,0.8815575371160633,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_9.35_final,kelvin_m04_B_sin,kelvin,4,sin,B,3.7957762274026012,0.8546374839753988,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_9.35_final,kelvin_m05_N_cos,kelvin,5,cos,N,4.824878894390104,0.6314837695911798,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_9.35_final,kelvin_m05_B_cos,kelvin,5,cos,B,4.032576315713746,0.9652680433184729,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_9.35_final,kelvin_m05_N_sin,kelvin,5,sin,N,4.042061631385655,0.9480747772300839,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_9.35_final,kelvin_m05_B_sin,kelvin,5,sin,B,7.406149975168466,0.4714580307378845,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_9.35_final,kelvin_m06_N_cos,kelvin,6,cos,N,5.164360214387144,0.8269218841960588,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_9.35_final,kelvin_m06_B_cos,kelvin,6,cos,B,5.277488336900151,0.7683107246592172,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_9.35_final,kelvin_m06_N_sin,kelvin,6,sin,N,5.705147804571161,0.7465120925610615,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
knot_9.35_final,kelvin_m06_B_sin,kelvin,6,sin,B,6.230358458972982,0.7475635639799812,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_0.2.1_final,kelvin_m01_N_cos,kelvin,1,cos,N,2.0927122746741373,0.9334573230096043,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_0.2.1_final,kelvin_m01_B_cos,kelvin,1,cos,B,12.322342579531057,0.856939031458219,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_0.2.1_final,kelvin_m01_N_sin,kelvin,1,sin,N,1.956247600498571,0.984201124272671,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_0.2.1_final,kelvin_m01_B_sin,kelvin,1,sin,B,4.244514262709811,0.9730498346242432,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_0.2.1_final,kelvin_m02_N_cos,kelvin,2,cos,N,5.853765841962042,0.5249350711119029,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_0.2.1_final,kelvin_m02_B_cos,kelvin,2,cos,B,14.960831218723772,0.724762737628159,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_0.2.1_final,kelvin_m02_N_sin,kelvin,2,sin,N,4.655449742195308,0.5027360841490894,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_0.2.1_final,kelvin_m02_B_sin,kelvin,2,sin,B,12.562974519916665,0.683510190908873,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_0.2.1_final,kelvin_m03_N_cos,kelvin,3,cos,N,9.567983974655867,0.6099343011625098,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_0.2.1_final,kelvin_m03_B_cos,kelvin,3,cos,B,15.758730652070458,0.9581880076605304,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_0.2.1_final,kelvin_m03_N_sin,kelvin,3,sin,N,21.67439628355209,0.548158169582766,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_0.2.1_final,kelvin_m03_B_sin,kelvin,3,sin,B,14.195426924054916,0.8254884081264235,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_0.2.1_final,kelvin_m04_N_cos,kelvin,4,cos,N,13.40121870122455,0.7814646807180996,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_0.2.1_final,kelvin_m04_B_cos,kelvin,4,cos,B,23.548623598209613,0.871622009738275,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_0.2.1_final,kelvin_m04_N_sin,kelvin,4,sin,N,5.806800649148183,0.879844661895166,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_0.2.1_final,kelvin_m04_B_sin,kelvin,4,sin,B,9.974540832588936,0.6690885170686851,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_0.2.1_final,kelvin_m05_N_cos,kelvin,5,cos,N,7.704303114811055,0.9740243201479971,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_0.2.1_final,kelvin_m05_B_cos,kelvin,5,cos,B,21.920821891925872,0.9883695814107595,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_0.2.1_final,kelvin_m05_N_sin,kelvin,5,sin,N,8.055575910288173,0.9929839222917876,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_0.2.1_final,kelvin_m05_B_sin,kelvin,5,sin,B,18.344749985410008,0.8038173194112462,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_0.2.1_final,kelvin_m06_N_cos,kelvin,6,cos,N,11.583843769624822,0.9790195669058537,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_0.2.1_final,kelvin_m06_B_cos,kelvin,6,cos,B,23.442842914555964,0.9337286456431206,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_0.2.1_final,kelvin_m06_N_sin,kelvin,6,sin,N,11.38243914206309,0.9841859838069289,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_0.2.1_final,kelvin_m06_B_sin,kelvin,6,sin,B,20.90188833873491,0.913181898670769,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_0.3.1_final,kelvin_m01_N_cos,kelvin,1,cos,N,9.342859864400397,0.5114092324545344,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_0.3.1_final,kelvin_m01_B_cos,kelvin,1,cos,B,20.864793744548077,0.8374041065928182,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_0.3.1_final,kelvin_m01_N_sin,kelvin,1,sin,N,6.892115552588215,0.5445682791341991,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_0.3.1_final,kelvin_m01_B_sin,kelvin,1,sin,B,21.590592251978787,0.8102482169409607,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_0.3.1_final,kelvin_m02_N_cos,kelvin,2,cos,N,10.180029722912575,0.6683053828612441,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_0.3.1_final,kelvin_m02_B_cos,kelvin,2,cos,B,20.449519335000932,0.8664688585047815,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_0.3.1_final,kelvin_m02_N_sin,kelvin,2,sin,N,7.914575386789153,0.6373124045991485,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
link_0.3.1_final,kelvin_m02_B_sin,kelvin,2,sin,B,23.367248093192256,0.8863230144571351,,,GEOMETRY_CANDIDATE_NOT_EIGENMODE
