low_group,high_group,low_dimension,high_dimension,low_members,high_members,low_omega_hat,high_omega_hat,frequency_rel_error,overlap,minimum_overlap,fingerprint_similarity,low_dominant_m,high_dominant_m,low_ppw,high_ppw,low_wavelength_status,high_wavelength_status,low_circularity_eigs,high_circularity_eigs,circularity_error,low_condition_number_max,high_condition_number_max,low_class,high_class,low_core_status,high_core_status,equilibrium_ready,score,numerically_trackable,physical_interpretation_allowed
46,76,2,2,90;92,154;156,-0.4483561079684257,-0.2912378935158401,0.35043174757786544,0.9880235403812636,0.9880235403812632,0.999966368057582,25,25,3.84,5.12,UNDERRESOLVED,UNDERRESOLVED,-0.999861649402;-0.999861649402,-0.999675875269;-0.999675875269,0.00018577413311526847,5.284301090559294,1.0062135593111967,oscillatory,oscillatory,DIAGNOSTIC,DIAGNOSTIC,True,0.9402409541064738,False,False
47,77,2,2,91;93,155;157,0.4483561079684257,0.2912378935158401,0.35043174757786544,0.9880235403812636,0.9880235403812632,0.999966368057582,25,25,3.84,5.12,UNDERRESOLVED,UNDERRESOLVED,0.999861649402;0.999861649402,0.999675875269;0.999675875269,0.00018577413311526847,5.284301090559294,1.0062135593111967,oscillatory,oscillatory,DIAGNOSTIC,DIAGNOSTIC,True,0.9402409541064738,False,False
30,62,2,2,58;60,124;126,-0.8733067329849974,-0.679838601211434,0.22153514276969044,0.9530376484261796,0.9530376484261766,0.9999970456753743,33,33,2.909090909090909,3.878787878787879,UNDERRESOLVED,UNDERRESOLVED,-0.999966454104;-0.999966454104,-0.999941833145;-0.999941833145,2.4620958452903352e-05,5.921211272229661,12.19444701925912,oscillatory,oscillatory,DIAGNOSTIC,DIAGNOSTIC,True,0.9385915790590977,False,False
31,63,2,2,59;61,125;127,0.8733067329849974,0.679838601211434,0.22153514276969044,0.9530376484261796,0.9530376484261766,0.9999970456753743,33,33,2.909090909090909,3.878787878787879,UNDERRESOLVED,UNDERRESOLVED,0.999966454104;0.999966454104,0.999941833145;0.999941833145,2.4620958452903352e-05,5.921211272229661,12.19444701925912,oscillatory,oscillatory,DIAGNOSTIC,DIAGNOSTIC,True,0.9385915790590977,False,False
48,78,2,2,94;96,158;160,-0.3951098393528247,-0.2471281563545161,0.37453302413500283,0.9901120167032764,0.9901120167032759,0.9999475045210585,24,24,4.0,5.333333333333333,UNDERRESOLVED,UNDERRESOLVED,-0.999820417218;-0.999820417218,-0.999549813585;-0.999549813585,0.0002706036326890482,1.5487211086770973,3.426785033402446,oscillatory,oscillatory,DIAGNOSTIC,DIAGNOSTIC,True,0.93787413253198,False,False
49,79,2,2,95;97,159;161,0.3951098393528247,0.2471281563545161,0.37453302413500283,0.9901120167032764,0.9901120167032759,0.9999475045210585,24,24,4.0,5.333333333333333,UNDERRESOLVED,UNDERRESOLVED,0.999820417218;0.999820417218,0.999549813585;0.999549813585,0.0002706036326890482,1.5487211086770973,3.426785033402446,oscillatory,oscillatory,DIAGNOSTIC,DIAGNOSTIC,True,0.93787413253198,False,False
28,58,2,2,54;56,118;120,-0.9213454965651191,-0.7298642231241946,0.20782787147143877,0.945294913276348,0.9452949132763466,0.9999976717406917,34,34,2.823529411764706,3.764705882352941,UNDERRESOLVED,UNDERRESOLVED,-0.999970187102;-0.999970187102,-0.999949756125;-0.999949756125,2.0430976991558936e-05,8.876926589151784,1.603846256273006,oscillatory,oscillatory,DIAGNOSTIC,DIAGNOSTIC,True,0.9360021851802658,False,False
29,59,2,2,55;57,119;121,0.9213454965651191,0.7298642231241946,0.20782787147143877,0.945294913276348,0.9452949132763466,0.9999976717406917,34,34,2.823529411764706,3.764705882352941,UNDERRESOLVED,UNDERRESOLVED,0.999970187102;0.999970187102,0.999949756125;0.999949756125,2.0430976991558936e-05,8.876926589151784,1.603846256273006,oscillatory,oscillatory,DIAGNOSTIC,DIAGNOSTIC,True,0.9360021851802658,False,False
50,80,2,2,98;100,162;164,-0.34301635940899183,-0.2047240052644516,0.40316547695513516,0.991877731273044,0.9918777312730437,0.9999127480368803,23,23,4.173913043478261,5.565217391304348,UNDERRESOLVED,UNDERRESOLVED,-0.999760068898;-0.999760068898,-0.999344595199;-0.999344595199,0.0004154736984078866,4.156577717929407,1.0166802466836968,oscillatory,oscillatory,DIAGNOSTIC,DIAGNOSTIC,True,0.9346300042297762,False,False
51,81,2,2,99;101,163;165,0.34301635940899183,0.2047240052644516,0.40316547695513516,0.991877731273044,0.9918777312730437,0.9999127480368803,23,23,4.173913043478261,5.565217391304348,UNDERRESOLVED,UNDERRESOLVED,0.999760068898;0.999760068898,0.999344595199;0.999344595199,0.0004154736984078866,4.156577717929407,1.0166802466836968,oscillatory,oscillatory,DIAGNOSTIC,DIAGNOSTIC,True,0.9346300042297762,False,False
