pair_id,carrier_id,family,beta_parameter,beta_total_thread_over_core,n_threads,helix_turns,sealed_decision_basis,sealed_winner_condition,sealed_log_ratio_active_over_null,active_cost,null_cost,active_minus_null_robustness_cost,active_score,null_score,active_verdict,null_verdict,active_initial_class,null_initial_class,active_final_class,null_final_class,active_clearance_ratio,null_clearance_ratio,active_perturb_same_class_fraction,null_perturb_same_class_fraction,active_perturb_robust_fraction,null_perturb_robust_fraction,active_dynamic_status,null_dynamic_status,active_robust,null_robust
PAIR_8638EDF813AB,TORUS_T2_5,torus,0.75,0.75,3,1.0,HOLE_ROBUSTNESS_COSTS,tie,0.0,0.7055,0.7055,0.0,0.29450000000000004,0.29450000000000004,VISUAL_HOLE_NOT_DYNAMICALLY_ESTABLISHED,VISUAL_HOLE_NOT_DYNAMICALLY_ESTABLISHED,VISUAL_ONLY_OR_INCOHERENT,VISUAL_ONLY_OR_INCOHERENT,VISUAL_ONLY_OR_INCOHERENT,VISUAL_ONLY_OR_INCOHERENT,1.00063971699347,1.0025823221769201,1.0,1.0,0.0,0.0,PASS_FULL_HORIZON,PASS_FULL_HORIZON,False,False
PAIR_BD4B2D7F6962,TORUS_T2_7,torus,0.75,0.75,3,0.5,HOLE_ROBUSTNESS_COSTS,tie,0.0,0.7055,0.7055,0.0,0.29450000000000004,0.29450000000000004,VISUAL_HOLE_NOT_DYNAMICALLY_ESTABLISHED,VISUAL_HOLE_NOT_DYNAMICALLY_ESTABLISHED,VISUAL_ONLY_OR_INCOHERENT,VISUAL_ONLY_OR_INCOHERENT,VISUAL_ONLY_OR_INCOHERENT,VISUAL_ONLY_OR_INCOHERENT,1.006165375540718,1.0089899729971255,1.0,1.0,0.0,0.0,PASS_FULL_HORIZON,PASS_FULL_HORIZON,False,False
PAIR_F50F67FD463D,TWIST_4_1,twist,0.75,0.75,3,1.0,HOLE_ROBUSTNESS_COSTS,tie,3.316598312246495e-05,0.7937082026018372,0.7936555561215621,5.264648027503149e-05,0.2062917973981629,0.20634444387843784,VISUAL_HOLE_NOT_DYNAMICALLY_ESTABLISHED,VISUAL_HOLE_NOT_DYNAMICALLY_ESTABLISHED,VISUAL_ONLY_OR_INCOHERENT,VISUAL_ONLY_OR_INCOHERENT,VISUAL_ONLY_OR_INCOHERENT,VISUAL_ONLY_OR_INCOHERENT,0.9726444181632617,0.9731762007923015,1.0,1.0,0.0,0.0,PASS_FULL_HORIZON,PASS_FULL_HORIZON,False,False
PAIR_C46B73B4F5BF,TWIST_5_2,twist,-1.5,-1.5,3,1.0,HOLE_ROBUSTNESS_COSTS,tie,-0.0,0.846,0.846,0.0,0.15400000000000003,0.15400000000000003,CRITICAL_OR_TOPOLOGY_SWITCHING,CRITICAL_OR_TOPOLOGY_SWITCHING,TRANSITIONAL_PINCH,TRANSITIONAL_PINCH,TRANSITIONAL_PINCH,TRANSITIONAL_PINCH,1.0326013316780311,1.0272424624027,0.0,0.0,0.0,0.0,PASS_FULL_HORIZON,PASS_FULL_HORIZON,False,False
PAIR_05A27D7C63E3,TWIST_4_1,twist,1.5,1.5,3,0.5,HOLE_ROBUSTNESS_COSTS,tie,0.0015571839787743855,0.7961311445316782,0.7936555561215621,0.0024755884101160808,0.2038688554683218,0.20634444387843784,VISUAL_HOLE_NOT_DYNAMICALLY_ESTABLISHED,VISUAL_HOLE_NOT_DYNAMICALLY_ESTABLISHED,VISUAL_ONLY_OR_INCOHERENT,VISUAL_ONLY_OR_INCOHERENT,VISUAL_ONLY_OR_INCOHERENT,VISUAL_ONLY_OR_INCOHERENT,0.9481702572557759,0.9731762007923015,1.0,1.0,0.0,0.0,PASS_FULL_HORIZON,PASS_FULL_HORIZON,False,False
PAIR_04DDC99BFC42,TORUS_T2_5,torus,-0.75,-0.75,3,0.5,HOLE_ROBUSTNESS_COSTS,tie,0.0,0.7055,0.7055,0.0,0.29450000000000004,0.29450000000000004,VISUAL_HOLE_NOT_DYNAMICALLY_ESTABLISHED,VISUAL_HOLE_NOT_DYNAMICALLY_ESTABLISHED,VISUAL_ONLY_OR_INCOHERENT,VISUAL_ONLY_OR_INCOHERENT,VISUAL_ONLY_OR_INCOHERENT,VISUAL_ONLY_OR_INCOHERENT,1.0042481972351163,1.0025821844446066,1.0,1.0,0.0,0.0,PASS_FULL_HORIZON,PASS_FULL_HORIZON,False,False
PAIR_3E6B38FFE307,TWIST_7_2,twist,-1.5,-1.5,3,0.5,HOLE_ROBUSTNESS_COSTS,active,-0.03361069550833772,0.7909999999999999,0.846,-0.05500000000000005,0.20900000000000002,0.15400000000000003,CRITICAL_OR_TOPOLOGY_SWITCHING,CRITICAL_OR_TOPOLOGY_SWITCHING,TRANSITIONAL_PINCH,TRANSITIONAL_PINCH,TRANSITIONAL_PINCH,VISUAL_ONLY_OR_INCOHERENT,1.0699237379477917,1.0660784579948124,1.0,1.0,0.0,0.0,PASS_FULL_HORIZON,PASS_FULL_HORIZON,False,False
PAIR_3AEAD748044F,TRIPLE_GEAR_T3_3,triple_gear,-1.5,-1.5,3,1.0,HOLE_ROBUSTNESS_COSTS,tie,-0.0,0.7055,0.7055,0.0,0.29450000000000004,0.29450000000000004,VISUAL_HOLE_NOT_DYNAMICALLY_ESTABLISHED,VISUAL_HOLE_NOT_DYNAMICALLY_ESTABLISHED,VISUAL_ONLY_OR_INCOHERENT,VISUAL_ONLY_OR_INCOHERENT,VISUAL_ONLY_OR_INCOHERENT,VISUAL_ONLY_OR_INCOHERENT,1.001284710588352,1.0004974000033302,1.0,1.0,0.0,0.0,PASS_FULL_HORIZON,PASS_FULL_HORIZON,False,False
PAIR_FF228A57E1E1,TWIST_4_1,twist,1.5,1.5,3,1.0,HOLE_ROBUSTNESS_COSTS,tie,0.001640932188068381,0.7962645048171619,0.7936555561215621,0.0026089486955998,0.20373549518283807,0.20634444387843784,VISUAL_HOLE_NOT_DYNAMICALLY_ESTABLISHED,VISUAL_HOLE_NOT_DYNAMICALLY_ESTABLISHED,VISUAL_ONLY_OR_INCOHERENT,VISUAL_ONLY_OR_INCOHERENT,VISUAL_ONLY_OR_INCOHERENT,VISUAL_ONLY_OR_INCOHERENT,0.9468231836650306,0.9731762007923015,1.0,1.0,0.0,0.0,PASS_FULL_HORIZON,PASS_FULL_HORIZON,False,False
PAIR_E7E2A1522525,TORUS_T2_7,torus,-0.75,-0.75,3,1.0,HOLE_ROBUSTNESS_COSTS,tie,0.0,0.7055,0.7055,0.0,0.29450000000000004,0.29450000000000004,VISUAL_HOLE_NOT_DYNAMICALLY_ESTABLISHED,VISUAL_HOLE_NOT_DYNAMICALLY_ESTABLISHED,VISUAL_ONLY_OR_INCOHERENT,VISUAL_ONLY_OR_INCOHERENT,VISUAL_ONLY_OR_INCOHERENT,VISUAL_ONLY_OR_INCOHERENT,1.011563345924246,1.0089899729971255,1.0,1.0,0.0,0.0,PASS_FULL_HORIZON,PASS_FULL_HORIZON,False,False
PAIR_6975A8363D33,TWIST_5_2,twist,1.5,1.5,3,1.0,HOLE_ROBUSTNESS_COSTS,tie,0.0,0.846,0.846,0.0,0.15400000000000003,0.15400000000000003,CRITICAL_OR_TOPOLOGY_SWITCHING,CRITICAL_OR_TOPOLOGY_SWITCHING,TRANSITIONAL_PINCH,TRANSITIONAL_PINCH,TRANSITIONAL_PINCH,TRANSITIONAL_PINCH,1.022622443857156,1.0272600685701012,0.0,0.0,0.0,0.0,PASS_FULL_HORIZON,PASS_FULL_HORIZON,False,False
PAIR_3DB1D3E0A026,TORUS_T2_5,torus,-0.75,-0.75,3,0.5,HOLE_ROBUSTNESS_COSTS,tie,0.0,0.7055,0.7055,0.0,0.29450000000000004,0.29450000000000004,VISUAL_HOLE_NOT_DYNAMICALLY_ESTABLISHED,VISUAL_HOLE_NOT_DYNAMICALLY_ESTABLISHED,VISUAL_ONLY_OR_INCOHERENT,VISUAL_ONLY_OR_INCOHERENT,VISUAL_ONLY_OR_INCOHERENT,VISUAL_ONLY_OR_INCOHERENT,1.004251600673912,1.0025825301186972,1.0,1.0,0.0,0.0,PASS_FULL_HORIZON,PASS_FULL_HORIZON,False,False
PAIR_4C9A245AB1DA,TORUS_T2_3,torus,-1.5,-1.5,3,1.0,HOLE_ROBUSTNESS_COSTS,tie,-0.0,0.7055,0.7055,0.0,0.29450000000000004,0.29450000000000004,VISUAL_HOLE_NOT_DYNAMICALLY_ESTABLISHED,VISUAL_HOLE_NOT_DYNAMICALLY_ESTABLISHED,VISUAL_ONLY_OR_INCOHERENT,VISUAL_ONLY_OR_INCOHERENT,VISUAL_ONLY_OR_INCOHERENT,VISUAL_ONLY_OR_INCOHERENT,1.0028989415776008,1.0017876127447551,1.0,1.0,0.0,0.0,PASS_FULL_HORIZON,PASS_FULL_HORIZON,False,False
PAIR_A873B88AB6C0,TWIST_5_2,twist,1.5,1.5,3,0.5,HOLE_ROBUSTNESS_COSTS,tie,0.0,0.846,0.846,0.0,0.15400000000000003,0.15400000000000003,CRITICAL_OR_TOPOLOGY_SWITCHING,CRITICAL_OR_TOPOLOGY_SWITCHING,TRANSITIONAL_PINCH,TRANSITIONAL_PINCH,TRANSITIONAL_PINCH,TRANSITIONAL_PINCH,1.0228346570143696,1.0272169597160345,0.0,0.0,0.0,0.0,PASS_FULL_HORIZON,PASS_FULL_HORIZON,False,False
PAIR_9417C7BB3278,TORUS_T2_3,torus,-0.75,-0.75,3,1.0,HOLE_ROBUSTNESS_COSTS,tie,-0.0,0.7055,0.7055,0.0,0.29450000000000004,0.29450000000000004,VISUAL_HOLE_NOT_DYNAMICALLY_ESTABLISHED,VISUAL_HOLE_NOT_DYNAMICALLY_ESTABLISHED,VISUAL_ONLY_OR_INCOHERENT,VISUAL_ONLY_OR_INCOHERENT,VISUAL_ONLY_OR_INCOHERENT,VISUAL_ONLY_OR_INCOHERENT,1.0024510311357582,1.0017876127447551,1.0,1.0,0.0,0.0,PASS_FULL_HORIZON,PASS_FULL_HORIZON,False,False
PAIR_0F35671CA8F3,TWIST_7_2,twist,-0.75,-0.75,3,0.5,HOLE_ROBUSTNESS_COSTS,active,-0.03361069550833772,0.7909999999999999,0.846,-0.05500000000000005,0.20900000000000002,0.15400000000000003,CRITICAL_OR_TOPOLOGY_SWITCHING,CRITICAL_OR_TOPOLOGY_SWITCHING,TRANSITIONAL_PINCH,TRANSITIONAL_PINCH,TRANSITIONAL_PINCH,VISUAL_ONLY_OR_INCOHERENT,1.0685014061603313,1.0660416250472828,1.0,1.0,0.0,0.0,PASS_FULL_HORIZON,PASS_FULL_HORIZON,False,False
PAIR_BA6B9ADC4F4F,TORUS_T2_9,torus,-0.75,-0.75,3,1.0,HOLE_ROBUSTNESS_COSTS,tie,-0.0,0.78929,0.73115,0.05814000000000008,0.21071,0.26885000000000003,VISUAL_HOLE_NOT_DYNAMICALLY_ESTABLISHED,VISUAL_HOLE_NOT_DYNAMICALLY_ESTABLISHED,VISUAL_ONLY_OR_INCOHERENT,VISUAL_ONLY_OR_INCOHERENT,VISUAL_ONLY_OR_INCOHERENT,VISUAL_ONLY_OR_INCOHERENT,1.0197628975543434,1.0168062027803522,1.0,1.0,0.0,0.0,PASS_FULL_HORIZON,PASS_FULL_HORIZON,False,False
PAIR_94A50E8394C9,TRIPLE_GEAR_T3_3,triple_gear,1.5,1.5,3,0.5,HOLE_ROBUSTNESS_COSTS,tie,5.3540757443043276e-05,0.7055755500547579,0.7055,7.555005475790022e-05,0.2944244499452421,0.29450000000000004,VISUAL_HOLE_NOT_DYNAMICALLY_ESTABLISHED,VISUAL_HOLE_NOT_DYNAMICALLY_ESTABLISHED,VISUAL_ONLY_OR_INCOHERENT,VISUAL_ONLY_OR_INCOHERENT,VISUAL_ONLY_OR_INCOHERENT,VISUAL_ONLY_OR_INCOHERENT,0.9994584225465385,1.0004974000033293,1.0,1.0,0.0,0.0,PASS_FULL_HORIZON,PASS_FULL_HORIZON,False,False
PAIR_3B8AEB10B767,TORUS_T2_5,torus,-1.5,-1.5,3,0.5,HOLE_ROBUSTNESS_COSTS,tie,0.0,0.7055,0.7055,0.0,0.29450000000000004,0.29450000000000004,VISUAL_HOLE_NOT_DYNAMICALLY_ESTABLISHED,VISUAL_HOLE_NOT_DYNAMICALLY_ESTABLISHED,VISUAL_ONLY_OR_INCOHERENT,VISUAL_ONLY_OR_INCOHERENT,VISUAL_ONLY_OR_INCOHERENT,VISUAL_ONLY_OR_INCOHERENT,1.0060181761306517,1.0025821844446066,1.0,1.0,0.0,0.0,PASS_FULL_HORIZON,PASS_FULL_HORIZON,False,False
PAIR_244FDA4256AC,TORUS_T2_9,torus,-0.75,-0.75,3,1.0,HOLE_ROBUSTNESS_COSTS,tie,-0.0,0.78929,0.73115,0.05814000000000008,0.21071,0.26885000000000003,VISUAL_HOLE_NOT_DYNAMICALLY_ESTABLISHED,VISUAL_HOLE_NOT_DYNAMICALLY_ESTABLISHED,VISUAL_ONLY_OR_INCOHERENT,VISUAL_ONLY_OR_INCOHERENT,VISUAL_ONLY_OR_INCOHERENT,VISUAL_ONLY_OR_INCOHERENT,1.0198328010882665,1.016855952734049,1.0,1.0,0.0,0.0,PASS_FULL_HORIZON,PASS_FULL_HORIZON,False,False
PAIR_A7D81A0F7FE1,TWIST_4_1,twist,0.75,0.75,3,0.5,HOLE_ROBUSTNESS_COSTS,tie,0.0,0.7920073470293221,0.7936564647242847,-0.0016491176949626762,0.2079926529706779,0.20634353527571525,VISUAL_HOLE_NOT_DYNAMICALLY_ESTABLISHED,VISUAL_HOLE_NOT_DYNAMICALLY_ESTABLISHED,VISUAL_ONLY_OR_INCOHERENT,VISUAL_ONLY_OR_INCOHERENT,VISUAL_ONLY_OR_INCOHERENT,VISUAL_ONLY_OR_INCOHERENT,0.9727748018302569,0.9731670229870226,1.0,1.0,0.0,0.0,PASS_FULL_HORIZON,PASS_FULL_HORIZON,False,False
PAIR_E9FDC9273597,TWIST_4_1,twist,-1.5,-1.5,3,0.5,HOLE_ROBUSTNESS_COSTS,tie,0.0007746291491486563,0.7948869965634533,0.7936564647242847,0.0012305318391685471,0.20511300343654676,0.20634353527571525,VISUAL_HOLE_NOT_DYNAMICALLY_ESTABLISHED,VISUAL_HOLE_NOT_DYNAMICALLY_ESTABLISHED,VISUAL_ONLY_OR_INCOHERENT,VISUAL_ONLY_OR_INCOHERENT,VISUAL_ONLY_OR_INCOHERENT,VISUAL_ONLY_OR_INCOHERENT,0.9607374084499674,0.9731670229870226,1.0,1.0,0.0,0.0,PASS_FULL_HORIZON,PASS_FULL_HORIZON,False,False
PAIR_BB92E94B0185,TWIST_7_2,twist,0.75,0.75,3,0.5,HOLE_ROBUSTNESS_COSTS,tie,0.0,0.846,0.846,0.0,0.15400000000000003,0.15400000000000003,CRITICAL_OR_TOPOLOGY_SWITCHING,CRITICAL_OR_TOPOLOGY_SWITCHING,TRANSITIONAL_PINCH,TRANSITIONAL_PINCH,VISUAL_ONLY_OR_INCOHERENT,VISUAL_ONLY_OR_INCOHERENT,1.0788048357380555,1.0660639539905439,1.0,1.0,0.0,0.0,PASS_FULL_HORIZON,PASS_FULL_HORIZON,False,False
PAIR_0889FD0C4C3F,TRIPLE_GEAR_T3_3,triple_gear,0.75,0.75,3,0.5,HOLE_ROBUSTNESS_COSTS,tie,-0.0,0.7055,0.7055,0.0,0.29450000000000004,0.29450000000000004,VISUAL_HOLE_NOT_DYNAMICALLY_ESTABLISHED,VISUAL_HOLE_NOT_DYNAMICALLY_ESTABLISHED,VISUAL_ONLY_OR_INCOHERENT,VISUAL_ONLY_OR_INCOHERENT,VISUAL_ONLY_OR_INCOHERENT,VISUAL_ONLY_OR_INCOHERENT,1.0003636284202806,1.0004974000033302,1.0,1.0,0.0,0.0,PASS_FULL_HORIZON,PASS_FULL_HORIZON,False,False
PAIR_CACAE3E4D641,TWIST_7_2,twist,-1.5,-1.5,3,1.0,HOLE_ROBUSTNESS_COSTS,active,-0.04927831412720273,0.782562416,0.846,-0.06343758399999999,0.21743758399999996,0.15400000000000003,CRITICAL_OR_TOPOLOGY_SWITCHING,CRITICAL_OR_TOPOLOGY_SWITCHING,TRANSITIONAL_PINCH,TRANSITIONAL_PINCH,TRANSITIONAL_PINCH,VISUAL_ONLY_OR_INCOHERENT,1.0696707662141696,1.0660784579948124,1.0,1.0,0.0,0.0,PASS_FULL_HORIZON,PASS_FULL_HORIZON,False,False
PAIR_E411104C0DF3,TORUS_T2_9,torus,-0.75,-0.75,3,0.5,HOLE_ROBUSTNESS_COSTS,tie,-0.0,0.7875800000000001,0.73115,0.05643000000000009,0.21241999999999997,0.26885000000000003,VISUAL_HOLE_NOT_DYNAMICALLY_ESTABLISHED,VISUAL_HOLE_NOT_DYNAMICALLY_ESTABLISHED,VISUAL_ONLY_OR_INCOHERENT,VISUAL_ONLY_OR_INCOHERENT,VISUAL_ONLY_OR_INCOHERENT,VISUAL_ONLY_OR_INCOHERENT,1.0197103865512633,1.0168062027803522,1.0,1.0,0.0,0.0,PASS_FULL_HORIZON,PASS_FULL_HORIZON,False,False
PAIR_A69021B895A9,TRIPLE_GEAR_T3_3,triple_gear,0.75,0.75,3,0.5,HOLE_ROBUSTNESS_COSTS,tie,-0.0,0.7055,0.7055,0.0,0.29450000000000004,0.29450000000000004,VISUAL_HOLE_NOT_DYNAMICALLY_ESTABLISHED,VISUAL_HOLE_NOT_DYNAMICALLY_ESTABLISHED,VISUAL_ONLY_OR_INCOHERENT,VISUAL_ONLY_OR_INCOHERENT,VISUAL_ONLY_OR_INCOHERENT,VISUAL_ONLY_OR_INCOHERENT,1.0003636284202806,1.0004974000033302,1.0,1.0,0.0,0.0,PASS_FULL_HORIZON,PASS_FULL_HORIZON,False,False
PAIR_3E043C356C85,TORUS_T2_7,torus,-1.5,-1.5,3,0.5,HOLE_ROBUSTNESS_COSTS,tie,0.0,0.72773,0.7055,0.022229999999999972,0.27226999999999996,0.29450000000000004,VISUAL_HOLE_NOT_DYNAMICALLY_ESTABLISHED,VISUAL_HOLE_NOT_DYNAMICALLY_ESTABLISHED,VISUAL_ONLY_OR_INCOHERENT,VISUAL_ONLY_OR_INCOHERENT,VISUAL_ONLY_OR_INCOHERENT,VISUAL_ONLY_OR_INCOHERENT,1.0147022628192832,1.0089899729971255,1.0,1.0,0.0,0.0,PASS_FULL_HORIZON,PASS_FULL_HORIZON,False,False
PAIR_DFB6B3C3BD18,TORUS_T2_5,torus,0.75,0.75,3,0.5,HOLE_ROBUSTNESS_COSTS,tie,-0.0,0.7055,0.7055,0.0,0.29450000000000004,0.29450000000000004,VISUAL_HOLE_NOT_DYNAMICALLY_ESTABLISHED,VISUAL_HOLE_NOT_DYNAMICALLY_ESTABLISHED,VISUAL_ONLY_OR_INCOHERENT,VISUAL_ONLY_OR_INCOHERENT,VISUAL_ONLY_OR_INCOHERENT,VISUAL_ONLY_OR_INCOHERENT,1.0006956045845459,1.0025823221769201,1.0,1.0,0.0,0.0,PASS_FULL_HORIZON,PASS_FULL_HORIZON,False,False
PAIR_0AC0173EF65C,TWIST_5_2,twist,1.5,1.5,3,1.0,HOLE_ROBUSTNESS_COSTS,tie,0.0,0.846,0.846,0.0,0.15400000000000003,0.15400000000000003,CRITICAL_OR_TOPOLOGY_SWITCHING,CRITICAL_OR_TOPOLOGY_SWITCHING,TRANSITIONAL_PINCH,TRANSITIONAL_PINCH,TRANSITIONAL_PINCH,TRANSITIONAL_PINCH,1.0225954873910754,1.0272424624027,0.0,0.0,0.0,0.0,PASS_FULL_HORIZON,PASS_FULL_HORIZON,False,False
PAIR_B851D5E190AC,TWIST_7_2,twist,0.75,0.75,3,0.5,HOLE_ROBUSTNESS_COSTS,tie,-0.0,0.846,0.846,0.0,0.15400000000000003,0.15400000000000003,CRITICAL_OR_TOPOLOGY_SWITCHING,CRITICAL_OR_TOPOLOGY_SWITCHING,TRANSITIONAL_PINCH,TRANSITIONAL_PINCH,VISUAL_ONLY_OR_INCOHERENT,VISUAL_ONLY_OR_INCOHERENT,1.078887288990934,1.0660784579948124,1.0,1.0,0.0,0.0,PASS_FULL_HORIZON,PASS_FULL_HORIZON,False,False
PAIR_7573E01B940E,TORUS_T2_3,torus,-1.5,-1.5,3,0.5,HOLE_ROBUSTNESS_COSTS,tie,0.0,0.7055,0.7055,0.0,0.29450000000000004,0.29450000000000004,VISUAL_HOLE_NOT_DYNAMICALLY_ESTABLISHED,VISUAL_HOLE_NOT_DYNAMICALLY_ESTABLISHED,VISUAL_ONLY_OR_INCOHERENT,VISUAL_ONLY_OR_INCOHERENT,VISUAL_ONLY_OR_INCOHERENT,VISUAL_ONLY_OR_INCOHERENT,1.00280472997634,1.0017876047847456,1.0,1.0,0.0,0.0,PASS_FULL_HORIZON,PASS_FULL_HORIZON,False,False
PAIR_540399575D95,TWIST_5_2,twist,-1.5,-1.5,3,1.0,HOLE_ROBUSTNESS_COSTS,tie,0.0,0.846,0.846,0.0,0.15400000000000003,0.15400000000000003,CRITICAL_OR_TOPOLOGY_SWITCHING,CRITICAL_OR_TOPOLOGY_SWITCHING,TRANSITIONAL_PINCH,TRANSITIONAL_PINCH,TRANSITIONAL_PINCH,TRANSITIONAL_PINCH,1.0326175061943152,1.0272169597160345,0.0,0.0,0.0,0.0,PASS_FULL_HORIZON,PASS_FULL_HORIZON,False,False
PAIR_6CF9CAE0C2EC,TWIST_7_2,twist,0.75,0.75,3,1.0,HOLE_ROBUSTNESS_COSTS,active,-0.03361069550833766,0.7909999999999999,0.846,-0.05500000000000005,0.20900000000000002,0.15400000000000003,CRITICAL_OR_TOPOLOGY_SWITCHING,CRITICAL_OR_TOPOLOGY_SWITCHING,TRANSITIONAL_PINCH,TRANSITIONAL_PINCH,TRANSITIONAL_PINCH,VISUAL_ONLY_OR_INCOHERENT,1.0786333930259846,1.0660416250472828,1.0,1.0,0.0,0.0,PASS_FULL_HORIZON,PASS_FULL_HORIZON,False,False
PAIR_337A5D35ADB3,TORUS_T2_5,torus,1.5,1.5,3,0.5,HOLE_ROBUSTNESS_COSTS,tie,0.0,0.7055,0.7055,0.0,0.29450000000000004,0.29450000000000004,VISUAL_HOLE_NOT_DYNAMICALLY_ESTABLISHED,VISUAL_HOLE_NOT_DYNAMICALLY_ESTABLISHED,VISUAL_ONLY_OR_INCOHERENT,VISUAL_ONLY_OR_INCOHERENT,VISUAL_ONLY_OR_INCOHERENT,VISUAL_ONLY_OR_INCOHERENT,1.0008786699153913,1.0025821844446066,1.0,1.0,0.0,0.0,PASS_FULL_HORIZON,PASS_FULL_HORIZON,False,False
PAIR_DD34D31A0977,TRIPLE_GEAR_T3_3,triple_gear,1.5,1.5,3,0.5,HOLE_ROBUSTNESS_COSTS,tie,5.354075744307259e-05,0.7055755500547579,0.7055,7.555005475790022e-05,0.2944244499452421,0.29450000000000004,VISUAL_HOLE_NOT_DYNAMICALLY_ESTABLISHED,VISUAL_HOLE_NOT_DYNAMICALLY_ESTABLISHED,VISUAL_ONLY_OR_INCOHERENT,VISUAL_ONLY_OR_INCOHERENT,VISUAL_ONLY_OR_INCOHERENT,VISUAL_ONLY_OR_INCOHERENT,0.9994584225465382,1.0004974000033302,1.0,1.0,0.0,0.0,PASS_FULL_HORIZON,PASS_FULL_HORIZON,False,False
PAIR_0E505F8F21CF,TWIST_4_1,twist,0.75,0.75,3,1.0,HOLE_ROBUSTNESS_COSTS,tie,3.106267123449829e-05,0.7937057724361931,0.7936564647242847,4.930771190836403e-05,0.20629422756380694,0.20634353527571525,VISUAL_HOLE_NOT_DYNAMICALLY_ESTABLISHED,VISUAL_HOLE_NOT_DYNAMICALLY_ESTABLISHED,VISUAL_ONLY_OR_INCOHERENT,VISUAL_ONLY_OR_INCOHERENT,VISUAL_ONLY_OR_INCOHERENT,VISUAL_ONLY_OR_INCOHERENT,0.9726689652909789,0.9731670229870226,1.0,1.0,0.0,0.0,PASS_FULL_HORIZON,PASS_FULL_HORIZON,False,False
PAIR_1724086773AE,TRIPLE_GEAR_T3_3,triple_gear,1.5,1.5,3,1.0,HOLE_ROBUSTNESS_COSTS,tie,4.60042721052623e-05,0.7055649150151828,0.7055,6.491501518279819e-05,0.29443508498481713,0.29450000000000004,VISUAL_HOLE_NOT_DYNAMICALLY_ESTABLISHED,VISUAL_HOLE_NOT_DYNAMICALLY_ESTABLISHED,VISUAL_ONLY_OR_INCOHERENT,VISUAL_ONLY_OR_INCOHERENT,VISUAL_ONLY_OR_INCOHERENT,VISUAL_ONLY_OR_INCOHERENT,0.9995346593893704,1.0004974000033302,1.0,1.0,0.0,0.0,PASS_FULL_HORIZON,PASS_FULL_HORIZON,False,False
PAIR_8B70FDDE6B89,TWIST_4_1,twist,-0.75,-0.75,3,1.0,HOLE_ROBUSTNESS_COSTS,tie,0.00017509997266148015,0.7939335429300647,0.7936555561215621,0.00027798680850255053,0.20606645706993532,0.20634444387843784,VISUAL_HOLE_NOT_DYNAMICALLY_ESTABLISHED,VISUAL_HOLE_NOT_DYNAMICALLY_ESTABLISHED,VISUAL_ONLY_OR_INCOHERENT,VISUAL_ONLY_OR_INCOHERENT,VISUAL_ONLY_OR_INCOHERENT,VISUAL_ONLY_OR_INCOHERENT,0.9703682532316699,0.9731762007923015,1.0,1.0,0.0,0.0,PASS_FULL_HORIZON,PASS_FULL_HORIZON,False,False
PAIR_326F8B92BD06,TORUS_T2_3,torus,-1.5,-1.5,3,1.0,HOLE_ROBUSTNESS_COSTS,tie,-0.0,0.7055,0.7055,0.0,0.29450000000000004,0.29450000000000004,VISUAL_HOLE_NOT_DYNAMICALLY_ESTABLISHED,VISUAL_HOLE_NOT_DYNAMICALLY_ESTABLISHED,VISUAL_ONLY_OR_INCOHERENT,VISUAL_ONLY_OR_INCOHERENT,VISUAL_ONLY_OR_INCOHERENT,VISUAL_ONLY_OR_INCOHERENT,1.0028992997632633,1.0017876047847454,1.0,1.0,0.0,0.0,PASS_FULL_HORIZON,PASS_FULL_HORIZON,False,False
PAIR_214BF0E9A0EE,TWIST_5_2,twist,1.5,1.5,3,1.0,HOLE_ROBUSTNESS_COSTS,tie,-0.0,0.846,0.846,0.0,0.15400000000000003,0.15400000000000003,CRITICAL_OR_TOPOLOGY_SWITCHING,CRITICAL_OR_TOPOLOGY_SWITCHING,TRANSITIONAL_PINCH,TRANSITIONAL_PINCH,TRANSITIONAL_PINCH,TRANSITIONAL_PINCH,1.0225539662202068,1.0272169597160345,0.0,0.0,0.0,0.0,PASS_FULL_HORIZON,PASS_FULL_HORIZON,False,False
PAIR_C1417C49FB37,TORUS_T2_9,torus,0.75,0.75,3,0.5,HOLE_ROBUSTNESS_COSTS,tie,-0.0,0.7055,0.73115,-0.02564999999999995,0.29450000000000004,0.26885000000000003,VISUAL_HOLE_NOT_DYNAMICALLY_ESTABLISHED,VISUAL_HOLE_NOT_DYNAMICALLY_ESTABLISHED,VISUAL_ONLY_OR_INCOHERENT,VISUAL_ONLY_OR_INCOHERENT,VISUAL_ONLY_OR_INCOHERENT,VISUAL_ONLY_OR_INCOHERENT,1.0134935791306081,1.0168341793032318,1.0,1.0,0.0,0.0,PASS_FULL_HORIZON,PASS_FULL_HORIZON,False,False
PAIR_975EA316E3CC,TORUS_T2_5,torus,-0.75,-0.75,3,0.5,HOLE_ROBUSTNESS_COSTS,tie,0.0,0.7055,0.7055,0.0,0.29450000000000004,0.29450000000000004,VISUAL_HOLE_NOT_DYNAMICALLY_ESTABLISHED,VISUAL_HOLE_NOT_DYNAMICALLY_ESTABLISHED,VISUAL_ONLY_OR_INCOHERENT,VISUAL_ONLY_OR_INCOHERENT,VISUAL_ONLY_OR_INCOHERENT,VISUAL_ONLY_OR_INCOHERENT,1.0042494163909925,1.0025823221769201,1.0,1.0,0.0,0.0,PASS_FULL_HORIZON,PASS_FULL_HORIZON,False,False
