path,kind,status,reason,sample_id,source,rows_or_frames
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000462.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000462,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000463.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000463,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000464.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000464,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000465.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000465,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000466.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000466,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000467.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000467,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000468.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000468,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000469.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000469,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000470.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000470,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000471.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000471,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000472.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000472,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000473.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000473,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000474.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000474,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000475.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000475,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000476.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000476,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000477.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000477,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000478.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000478,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000479.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000479,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000480.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000480,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000481.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000481,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000482.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000482,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000483.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000483,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000484.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000484,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000485.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000485,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000486.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000486,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000487.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000487,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000488.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000488,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000489.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000489,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000490.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000490,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000491.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000491,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000492.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000492,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000493.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000493,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000494.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000494,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000495.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000495,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000496.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000496,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000497.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000497,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000498.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000498,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000499.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000499,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000500.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000500,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000501.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000501,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000502.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000502,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000503.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000503,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000504.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000504,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000505.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000505,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000506.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000506,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000507.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000507,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000508.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000508,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000509.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000509,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000510.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000510,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000511.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000511,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000512.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000512,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000513.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000513,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000514.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000514,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000515.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000515,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000516.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000516,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000517.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000517,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000518.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000518,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000519.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000519,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000520.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000520,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000521.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000521,recursive_discovery,
C:\workspace\projects\SST-Workbench\SST_Threaded_Hole_Substrate_Blind_Falsifier_v0.1.0\SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2\outputs_highres_20260821_221121\N256\blind\cases\C000522.npz,unknown_npz,unsupported,,d_Falsifier_v0.1.0_SST_Local_Thread_Texture_Boost_Invariance_Blind_Falsifier_v0.2.2_outputs_highres_20260821_221121_N256_blind_cases_C000522,recursive_discovery,
