schema,pair_key,topology_key,variant_key,representation,source_relative_path,source_sha256,sample_count,sampled_total_length,edge_cv_max,edge_ratio_max,flatness_min,curvature_max,curvature_rms_max,torsion_rms_max,torsion_max_abs,min_curvature_radius,sampled_dcsd_proxy,sampled_reach_proxy,length_over_diameter_proxy,ropelength_radius_proxy,writhe_sum_midpoint_proxy,acn_self_sum_midpoint_proxy,bishop_closure_mismatch_max_rad,native_backend,native_backend_error
sst21d.fresnel-representation-row.v0.2,3_1/knot.3_1,3_1,3_1,short,3_1/knot.3_1.short,efe46ae0a80fe1ed8c14c7cc35bebbb4a5051f7d2a7afd3425f60db63338f902,1200,17.084361241885013,0.022298292598778222,4.381653171261482,0.4011299032243257,140.233379509146,4.967357790151227,0.13434684724000104,4.6539113051275285,0.007130969841133866,0.9921621160249415,0.007130969841133866,1197.898856852303,2395.797713704606,3.409213849532772,4.328057611340073,2.653279994590329,True,
sst21d.fresnel-representation-row.v0.2,3_1/knot.3_1p,3_1,3_1p,fseries,3_1/knot.3_1p.fseries,ed13ffeeaaaef3a082313298f3992605ba96dedc1456551f152a70b24a52ede2,1200,5.1370333346092485,5.084443722026728e-06,1.0000222350239802,0.5952547069413607,5.536259517459391,3.5188814089355582,1.7397764539926635,4.4553188681812665,0.18062737067262763,0.264421071318453,0.1322105356592265,19.42747341955404,38.85494683910808,3.595298181164805,4.9591312778515855,2.5430405463366084,True,
sst21d.fresnel-representation-row.v0.2,3_1/knot.3_1p,3_1,3_1p,short,3_1/knot.3_1p.short,0ae4d063a838acc4a312df1e02475542c5ba34c0231afff04ad1d75275c8a551,1200,19.33877114803125,0.0007682358237086265,1.0055417502314392,0.5943032148511697,13.034430870725336,2.628149446872787,0.13125740842630326,4.54689000528353,0.076719882127416,0.9939441391982633,0.076719882127416,126.03493782689547,252.06987565379094,3.59600176801888,4.9561599078016405,2.5389373862106916,True,
sst21d.fresnel-representation-row.v0.2,3_1/knot.3_1u,3_1,3_1u,fseries,3_1/knot.3_1u.fseries,cbdbaf08a467b769f4d7040ba9cb8c9fefa11d928c8dc1602b862c0b77fecc24,1200,16.8464994213832,4.787134760109064e-06,1.0000168237031803,0.4741847935964151,1.5832485419021973,1.1367004290123064,0.5443023410652673,2.766274888606616,0.6316127718005335,0.7601480655200927,0.38007403276004637,22.162128913472717,44.324257826945434,3.8924906241671673,5.433841675828813,0.6756646527262974,True,
sst21d.fresnel-representation-row.v0.2,3_1/knot.3_1u,3_1,3_1u,short,3_1/knot.3_1u.short,73cd5304e79a9cf52b71c88d1d7ebc21948a6d87526b0e95ba5aa6f257150e80,1200,22.16397231557975,0.023180336983970446,5.060669124604364,0.47518720203850123,108.11362894041982,3.8470742986106483,4.894250251997268,169.54082602366154,0.009249527647907265,0.9922934234729566,0.009249527647907265,1198.113739386163,2396.227478772326,3.891228823333937,5.450358107608985,0.6714464323220888,True,
sst21d.fresnel-representation-row.v0.2,4_1/knot.4_1,4_1,4_1,fseries,4_1/knot.4_1.fseries,2a603bb0e169a0217daeabfa179d43abd1ec42372dd51c5605926ddab4412c61,1200,6.16775291380716,7.087076387813897e-06,1.000030990887331,0.38716049635730354,5.094645272341128,3.4111551576836363,4.8234405324429,65.02804319872394,0.1962845196365306,0.2651579206832366,0.1325789603416183,23.260677629069548,46.521355258139096,0.1962070494028411,6.694090301393015,1.232985064112453,True,
sst21d.fresnel-representation-row.v0.2,4_1/knot.4_1,4_1,4_1,short,4_1/knot.4_1.short,5e24c35acb650ea4ec162f34fdca425c3aada5ef1de302d9bdcf87dfed60b87f,1200,22.801654212329915,0.0008411519594972006,1.0059894071252355,0.38630857478978703,11.162492081389582,2.2849766159717504,2.201375026336204e-10,7.186997446281337e-09,0.08958572984497144,0.9754856448465374,0.08958572984497144,127.26164229385803,254.52328458771606,0.19550256787775042,6.687938706258596,1.2285457460498685,True,
sst21d.fresnel-representation-row.v0.2,4_1/knot.4_1d,4_1,4_1d,fseries,4_1/knot.4_1d.fseries,35cde5f38a8f28ade098a4264aef444d9409a675b4d8c3c4431b0bfe8a54f966,1200,6.417666161561934,1.328697520921997e-05,1.000050934856587,0.4276278649759735,6.3311962066458465,3.7080433933009447,3.1266661766272996,15.648393513782239,0.1579480349938139,0.21946434784534263,0.10973217392267132,29.242408730936507,58.484817461873014,0.04273456189821048,8.055120616221547,0.26897106259775716,True,
sst21d.fresnel-representation-row.v0.2,4_1/knot.4_1d,4_1,4_1d,short,4_1/knot.4_1d.short,b62c0dbc33a169cd0a19f48929bb8bee8d620cb3e35e726584298cfca05902a1,1200,29.19419226307323,0.0007009135792209331,1.0045641352460757,0.42712993866770976,7.6686002262969755,1.6848139183905353,7.296327570515577e-10,2.5263055737637984e-08,0.13040189480354245,0.9977972583167118,0.13040189480354245,111.9392946975804,223.8785893951608,0.04194321447952011,8.0486296122136,0.2639811373629589,True,
sst21d.fresnel-representation-row.v0.2,4_1/knot.4_1i8,4_1,4_1i8,short,4_1/knot.4_1i8.short,e63c8a4da2edba5154579278762599c593759e8ded7b40adf7e0fa74ba74ab08,1200,23.410617333875933,0.002843440290319297,1.0376140351366565,0.7973110763059728,22.765477563528794,2.9277807534130607,4.633265321414349,160.50101883273194,0.04392615956372644,0.9955278853252788,0.04392615956372644,266.4769418313554,532.9538836627108,-0.00043467198509128515,6.764893806165974,0.002829312753779727,True,
sst21d.fresnel-representation-row.v0.2,4_1/knot.4_1p,4_1,4_1p,fseries,4_1/knot.4_1p.fseries,525ef21b7446fb820fc55e324bca18f4adb81f43a8063d6d42f40bdd1ddab44a,1200,5.275586693029039,1.0601218068129862e-05,1.0000420611922265,0.5248733816069211,7.0118546086550415,4.096189742487985,7.631892878194458,65.72962939022203,0.14261562108912754,0.22620491446363417,0.11310245723181708,23.322157723841887,46.64431544768377,0.10299657012663106,6.663076780301646,0.6466307458630088,True,
sst21d.fresnel-representation-row.v0.2,4_1/knot.4_1p,4_1,4_1p,short,4_1/knot.4_1p.short,eac4ff3e8e92a51a9012755c3dfd1c8b29b2aec886b8e15661f8375795259769,1200,23.288074709252918,0.0008559547935215664,1.0061517466466339,0.5240906391810554,12.127014395906869,2.4020428818713335,0.08712164067298583,3.017982161687413,0.08246052716301894,0.9929677059073898,0.08246052716301894,141.2074086260324,282.4148172520648,0.1034258613417159,6.655500428914824,0.6496526678141225,True,
sst21d.fresnel-representation-row.v0.2,4_1/knot.4_1z,4_1,4_1z,fseries,4_1/knot.4_1z.fseries,0c1627082758aa6de4c30e49d78c79611634574329794233a5cc889741658933,1200,6.412864403887606,7.705694786299934e-06,1.0000267871577146,0.9611452993859979,4.5197571013713205,3.0236625167141455,1.3261623901464452,3.4295257567246673,0.22125082777049992,0.28233025111425936,0.14116512555712968,22.71405341290301,45.42810682580602,1.2588515411048284e-13,6.536433715113539,3.4510841829646396e-15,True,
sst21d.fresnel-representation-row.v0.2,4_1/knot.4_1z,4_1,4_1z,short,4_1/knot.4_1z.short,1f80a41a256cc4aadf31c1f4afbca99aa1196e8efbe76ae20be7528b83778dd6,1200,22.68072912535932,0.0006678396927699539,1.004939890455781,0.9602946504217348,10.317468068762127,2.215085277546505,3.7718951441466424e-11,8.568271096177325e-10,0.09692300410676032,0.9940456893127503,0.09692300410676032,117.00384926356897,234.00769852713793,1.370170028970565e-05,6.536209966133053,8.688813757462555e-05,True,
