lambda_,epsilon,R,v0,Xi_filament,Xi_cavitation,Xi_renormalization,Xi_total,Xi_mass,chi_K,chi_cavitation,chi_renormalization,chi_E_hollow_total,chi_E,E_loop,target_residual,mass_mode,kernel,quadrature_n,target_chi_E,target_xi_E,status,mode_label
4.71875,1.0,4.71875,0.15915494309189535,3.9134426604074477,1.1796875,-1.1796875,5.093130160407448,3.9134426604074477,154.49652361827276,46.57219576764041,-46.57219576764041,201.06871938591317,154.49652361827276,3.9134426604074477,23.588885424361866,vacuum_subtracted,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,vacuum_subtracted
4.71875,1.0,4.71875,0.15915494309189535,3.9134426604074477,1.1796875,-4.933975217315552,5.093130160407448,0.15915494309189535,154.49652361827276,46.57219576764041,-194.7855340787336,201.06871938591317,6.283185307179586,0.15915494309189535,0.0,target_renormalized,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,target_renormalized
4.9375,1.0,4.9375,0.15915494309189535,4.201681433876616,1.234375,0.0,5.436056433876616,4.201681433876616,165.8757342870564,48.731171730378705,0.0,214.60690601743508,165.8757342870564,4.201681433876616,25.399943050782813,kinetic_only,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,kinetic_only
4.9375,1.0,4.9375,0.15915494309189535,4.201681433876616,1.234375,0.0,5.436056433876616,5.436056433876616,165.8757342870564,48.731171730378705,0.0,214.60690601743508,214.60690601743508,5.436056433876616,33.15574991433261,kinetic_plus_cavity,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,kinetic_plus_cavity
4.9375,1.0,4.9375,0.15915494309189535,4.201681433876616,1.234375,-1.234375,5.436056433876616,4.201681433876616,165.8757342870564,48.731171730378705,-48.731171730378705,214.60690601743508,165.8757342870564,4.201681433876616,25.399943050782813,vacuum_subtracted,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,vacuum_subtracted
4.9375,1.0,4.9375,0.15915494309189535,4.201681433876616,1.234375,-5.276901490784721,5.436056433876616,0.15915494309189535,165.8757342870564,48.731171730378705,-208.32372071025551,214.60690601743508,6.283185307179586,0.15915494309189535,0.0,target_renormalized,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,target_renormalized
5.15625,1.0,5.15625,0.15915494309189535,4.494902158462192,1.2890625,0.0,5.783964658462192,4.494902158462192,177.45162450249805,50.890147693117,0.0,228.34177219561505,177.45162450249805,4.494902158462192,27.242303199259457,kinetic_only,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,kinetic_only
5.15625,1.0,5.15625,0.15915494309189535,4.494902158462192,1.2890625,0.0,5.783964658462192,5.783964658462192,177.45162450249805,50.890147693117,0.0,228.34177219561505,228.34177219561505,5.783964658462192,35.341721759295645,kinetic_plus_cavity,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,kinetic_plus_cavity
5.15625,1.0,5.15625,0.15915494309189535,4.494902158462192,1.2890625,-1.2890625,5.783964658462192,4.494902158462192,177.45162450249805,50.890147693117,-50.890147693117,228.34177219561505,177.45162450249805,4.494902158462192,27.242303199259457,vacuum_subtracted,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,vacuum_subtracted
5.15625,1.0,5.15625,0.15915494309189535,4.494902158462192,1.2890625,-5.624809715370297,5.783964658462192,0.15915494309189535,177.45162450249805,50.890147693117,-222.05858688843546,228.34177219561505,6.283185307179586,0.15915494309189535,0.0,target_renormalized,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,target_renormalized
5.375,1.0,5.375,0.15915494309189535,4.792885635215592,1.34375,0.0,6.136635635215592,4.792885635215592,189.2155406369671,53.0491236558553,0.0,242.26466429282237,189.2155406369671,4.792885635215592,29.114588602178706,kinetic_only,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,kinetic_only
5.375,1.0,5.375,0.15915494309189535,4.792885635215592,1.34375,0.0,6.136635635215592,6.136635635215592,189.2155406369671,53.0491236558553,0.0,242.26466429282237,242.26466429282237,6.136635635215592,37.557618858701275,kinetic_plus_cavity,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,kinetic_plus_cavity
5.375,1.0,5.375,0.15915494309189535,4.792885635215592,1.34375,-1.34375,6.136635635215592,4.792885635215592,189.2155406369671,53.0491236558553,-53.0491236558553,242.26466429282237,189.2155406369671,4.792885635215592,29.114588602178706,vacuum_subtracted,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,vacuum_subtracted
5.375,1.0,5.375,0.15915494309189535,4.792885635215592,1.34375,-5.977480692123697,6.136635635215592,0.15915494309189535,189.2155406369671,53.0491236558553,-235.9814789856428,242.26466429282237,6.283185307179586,0.15915494309189535,0.0,target_renormalized,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,target_renormalized
5.59375,1.0,5.59375,0.15915494309189535,5.095431175501189,1.3984375,0.0,6.493868675501189,5.095431175501189,201.15955982069784,55.20809961859359,0.0,256.3676594392914,201.15955982069784,5.095431175501189,31.01553829565388,kinetic_only,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,kinetic_only
5.59375,1.0,5.59375,0.15915494309189535,5.095431175501189,1.3984375,0.0,6.493868675501189,6.493868675501189,201.15955982069784,55.20809961859359,0.0,256.3676594392914,256.3676594392914,6.493868675501189,39.80218024866283,kinetic_plus_cavity,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,kinetic_plus_cavity
5.59375,1.0,5.59375,0.15915494309189535,5.095431175501189,1.3984375,-1.3984375,6.493868675501189,5.095431175501189,201.15955982069784,55.20809961859359,-55.20809961859359,256.3676594392914,201.15955982069784,5.095431175501189,31.01553829565388,vacuum_subtracted,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,vacuum_subtracted
5.59375,1.0,5.59375,0.15915494309189535,5.095431175501189,1.3984375,-6.334713732409294,6.493868675501189,0.15915494309189535,201.15955982069784,55.20809961859359,-250.08447413211184,256.3676594392914,6.283185307179586,0.15915494309189535,0.0,target_renormalized,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,target_renormalized
5.8125,1.0,5.8125,0.15915494309189535,5.402354356726671,1.453125,0.0,6.855479356726671,5.402354356726671,213.27640134157528,57.367075581331896,0.0,270.64347692290715,213.27640134157528,5.402354356726671,32.943993518362646,kinetic_only,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,kinetic_only
5.8125,1.0,5.8125,0.15915494309189535,5.402354356726671,1.453125,0.0,6.855479356726671,6.855479356726671,213.27640134157528,57.367075581331896,0.0,270.64347692290715,270.64347692290715,6.855479356726671,42.07424716785798,kinetic_plus_cavity,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,kinetic_plus_cavity
5.8125,1.0,5.8125,0.15915494309189535,5.402354356726671,1.453125,-1.453125,6.855479356726671,5.402354356726671,213.27640134157528,57.367075581331896,-57.367075581331896,270.64347692290715,213.27640134157528,5.402354356726671,32.943993518362646,vacuum_subtracted,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,vacuum_subtracted
5.8125,1.0,5.8125,0.15915494309189535,5.402354356726671,1.453125,-6.696324413634776,6.855479356726671,0.15915494309189535,213.27640134157528,57.367075581331896,-264.3602916157276,270.64347692290715,6.283185307179586,0.15915494309189535,0.0,target_renormalized,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,target_renormalized
6.03125,1.0,6.03125,0.15915494309189535,5.713485125129961,1.5078125,0.0,7.221297625129961,5.713485125129961,225.55935174616496,59.52605154407019,0.0,285.08540329023515,225.55935174616496,5.713485125129961,34.89888579100569,kinetic_only,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,kinetic_only
6.03125,1.0,6.03125,0.15915494309189535,5.713485125129961,1.5078125,0.0,7.221297625129961,7.221297625129961,225.55935174616496,59.52605154407019,0.0,285.08540329023515,285.08540329023515,7.221297625129961,44.37275113698741,kinetic_plus_cavity,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,kinetic_plus_cavity
6.03125,1.0,6.03125,0.15915494309189535,5.713485125129961,1.5078125,-1.5078125,7.221297625129961,5.713485125129961,225.55935174616496,59.52605154407019,-59.52605154407019,285.08540329023515,225.55935174616496,5.713485125129961,34.89888579100569,vacuum_subtracted,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,vacuum_subtracted
6.03125,1.0,6.03125,0.15915494309189535,5.713485125129961,1.5078125,-7.062142682038066,7.221297625129961,0.15915494309189535,225.55935174616496,59.52605154407019,-278.8022179830556,285.08540329023515,6.283185307179586,0.15915494309189535,0.0,target_renormalized,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,target_renormalized
6.25,1.0,6.25,0.15915494309189535,6.028666181425922,1.5625,0.0,7.591166181425922,6.028666181425922,238.0022011075994,61.68502750680849,0.0,299.6872286144079,238.0022011075994,6.028666181425922,36.87922677302581,kinetic_only,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,kinetic_only
6.25,1.0,6.25,0.15915494309189535,6.028666181425922,1.5625,0.0,7.591166181425922,7.591166181425922,238.0022011075994,61.68502750680849,0.0,299.6872286144079,299.6872286144079,7.591166181425922,46.69670381549392,kinetic_plus_cavity,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,kinetic_plus_cavity
6.25,1.0,6.25,0.15915494309189535,6.028666181425922,1.5625,-1.5625,7.591166181425922,6.028666181425922,238.0022011075994,61.68502750680849,-61.68502750680849,299.6872286144079,238.0022011075994,6.028666181425922,36.87922677302581,vacuum_subtracted,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,vacuum_subtracted
6.25,1.0,6.25,0.15915494309189535,6.028666181425922,1.5625,-7.432011238334026,7.591166181425922,0.15915494309189535,238.0022011075994,61.68502750680849,-293.40404330722833,299.6872286144079,6.283185307179586,0.15915494309189535,0.0,target_renormalized,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,target_renormalized
6.46875,1.0,6.46875,0.15915494309189535,6.347751598763203,1.6171875,0.0,7.964939098763203,6.347751598763203,250.59918846470129,63.844003469546784,0.0,314.44319193424803,250.59918846470129,6.347751598763203,38.884099578974684,kinetic_only,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,kinetic_only
6.46875,1.0,6.46875,0.15915494309189535,6.347751598763203,1.6171875,0.0,7.964939098763203,7.964939098763203,250.59918846470129,63.844003469546784,0.0,314.44319193424803,314.44319193424803,7.964939098763203,49.045188317929174,kinetic_plus_cavity,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,kinetic_plus_cavity
6.46875,1.0,6.46875,0.15915494309189535,6.347751598763203,1.6171875,-1.6171875,7.964939098763203,6.347751598763203,250.59918846470129,63.844003469546784,-63.844003469546784,314.44319193424803,250.59918846470129,6.347751598763203,38.884099578974684,vacuum_subtracted,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,vacuum_subtracted
6.46875,1.0,6.46875,0.15915494309189535,6.347751598763203,1.6171875,-7.805784155671308,7.964939098763203,0.15915494309189535,250.59918846470129,63.844003469546784,-308.16000662706847,314.44319193424803,6.283185307179586,0.15915494309189535,0.0,target_renormalized,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,target_renormalized
6.6875,1.0,6.6875,0.15915494309189535,6.6706056328438095,1.671875,0.0,8.34248063284381,6.6706056328438095,263.3449548473869,66.00297943228509,0.0,329.34793427967196,263.3449548473869,6.6706056328438095,40.91265130227361,kinetic_only,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,kinetic_only
6.6875,1.0,6.6875,0.15915494309189535,6.6706056328438095,1.671875,0.0,8.34248063284381,8.34248063284381,263.3449548473869,66.00297943228509,0.0,329.34793427967196,329.34793427967196,8.34248063284381,51.41735173771448,kinetic_plus_cavity,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,kinetic_plus_cavity
6.6875,1.0,6.6875,0.15915494309189535,6.6706056328438095,1.671875,-1.671875,8.34248063284381,6.6706056328438095,263.3449548473869,66.00297943228509,-66.00297943228509,329.34793427967196,263.3449548473869,6.6706056328438095,40.91265130227361,vacuum_subtracted,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,vacuum_subtracted
6.6875,1.0,6.6875,0.15915494309189535,6.6706056328438095,1.671875,-8.183325689751914,8.34248063284381,0.15915494309189535,263.3449548473869,66.00297943228509,-323.0647489724924,329.34793427967196,6.283185307179586,0.15915494309189535,0.0,target_renormalized,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,target_renormalized
6.90625,1.0,6.90625,0.15915494309189535,6.997101692061794,1.7265625,0.0,8.723664192061793,6.997101692061794,276.23450261937154,68.16195539502338,0.0,344.39645801439485,276.23450261937154,6.997101692061794,42.9640865444041,kinetic_only,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,kinetic_only
6.90625,1.0,6.90625,0.15915494309189535,6.997101692061794,1.7265625,0.0,8.723664192061793,8.723664192061793,276.23450261937154,68.16195539502338,0.0,344.39645801439485,344.39645801439485,8.723664192061793,53.81239867633134,kinetic_plus_cavity,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,kinetic_plus_cavity
6.90625,1.0,6.90625,0.15915494309189535,6.997101692061794,1.7265625,-1.7265625,8.723664192061793,6.997101692061794,276.23450261937154,68.16195539502338,-68.16195539502338,344.39645801439485,276.23450261937154,6.997101692061794,42.9640865444041,vacuum_subtracted,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,vacuum_subtracted
6.90625,1.0,6.90625,0.15915494309189535,6.997101692061794,1.7265625,-8.564509248969898,8.723664192061793,0.15915494309189535,276.23450261937154,68.16195539502338,-338.1132727072153,344.39645801439485,6.283185307179586,0.15915494309189535,0.0,target_renormalized,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,target_renormalized
7.125,1.0,7.125,0.15915494309189535,7.3271214417300365,1.78125,0.0,9.108371441730036,7.3271214417300365,289.2631601144599,70.32093135776168,0.0,359.58409147222153,289.2631601144599,7.3271214417300365,45.037661786598676,kinetic_only,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,kinetic_only
7.125,1.0,7.125,0.15915494309189535,7.3271214417300365,1.78125,0.0,9.108371441730036,9.108371441730036,289.2631601144599,70.32093135776168,0.0,359.58409147222153,359.58409147222153,9.108371441730036,56.22958561501231,kinetic_plus_cavity,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,kinetic_plus_cavity
7.125,1.0,7.125,0.15915494309189535,7.3271214417300365,1.78125,-1.78125,9.108371441730036,7.3271214417300365,289.2631601144599,70.32093135776168,-70.32093135776168,359.58409147222153,289.2631601144599,7.3271214417300365,45.037661786598676,vacuum_subtracted,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,vacuum_subtracted
7.125,1.0,7.125,0.15915494309189535,7.3271214417300365,1.78125,-8.94921649863814,9.108371441730036,0.15915494309189535,289.2631601144599,70.32093135776168,-353.30090616504197,359.58409147222153,6.283185307179586,0.15915494309189535,0.0,target_renormalized,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,target_renormalized
7.34375,1.0,7.34375,0.15915494309189535,7.660554021327124,1.8359375,0.0,9.496491521327124,7.660554021327124,302.4265507346919,72.47990732049998,0.0,374.9064580551918,302.4265507346919,7.660554021327124,47.13268047165809,kinetic_only,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,kinetic_only
7.34375,1.0,7.34375,0.15915494309189535,7.660554021327124,1.8359375,0.0,9.496491521327124,9.496491521327124,302.4265507346919,72.47990732049998,0.0,374.9064580551918,374.9064580551918,9.496491521327124,58.668215996558104,kinetic_plus_cavity,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,kinetic_plus_cavity
7.34375,1.0,7.34375,0.15915494309189535,7.660554021327124,1.8359375,-1.8359375,9.496491521327124,7.660554021327124,302.4265507346919,72.47990732049998,-72.47990732049998,374.9064580551918,302.4265507346919,7.660554021327124,47.13268047165809,vacuum_subtracted,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,vacuum_subtracted
7.34375,1.0,7.34375,0.15915494309189535,7.660554021327124,1.8359375,-9.33733657823523,9.496491521327124,0.15915494309189535,302.4265507346919,72.47990732049998,-368.62327274801225,374.9064580551918,6.283185307179586,0.15915494309189535,0.0,target_renormalized,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,target_renormalized
7.5625,1.0,7.5625,0.15915494309189535,7.997295357532283,1.890625,0.0,9.887920357532284,7.997295357532283,315.72056583004843,74.63888328323827,0.0,390.35944911328676,315.72056583004843,7.997295357532283,49.248488687622356,kinetic_only,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,kinetic_only
7.5625,1.0,7.5625,0.15915494309189535,7.997295357532283,1.890625,0.0,9.887920357532284,9.887920357532284,315.72056583004843,74.63888328323827,0.0,390.35944911328676,390.35944911328676,9.887920357532284,61.127635909008774,kinetic_plus_cavity,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,kinetic_plus_cavity
7.5625,1.0,7.5625,0.15915494309189535,7.997295357532283,1.890625,-1.890625,9.887920357532284,7.997295357532283,315.72056583004843,74.63888328323827,-74.63888328323827,390.35944911328676,315.72056583004843,7.997295357532283,49.248488687622356,vacuum_subtracted,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,vacuum_subtracted
7.5625,1.0,7.5625,0.15915494309189535,7.997295357532283,1.890625,-9.728765414440389,9.887920357532284,0.15915494309189535,315.72056583004843,74.63888328323827,-384.0762638061072,390.35944911328676,6.283185307179586,0.15915494309189535,0.0,target_renormalized,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,target_renormalized
7.78125,1.0,7.78125,0.15915494309189535,8.337247558865272,1.9453125,0.0,10.282560058865272,8.337247558865272,329.1413407997928,76.79785924597657,0.0,405.9392000457693,329.1413407997928,8.337247558865272,51.38447136418115,kinetic_only,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,kinetic_only
7.78125,1.0,7.78125,0.15915494309189535,8.337247558865272,1.9453125,0.0,10.282560058865272,10.282560058865272,329.1413407997928,76.79785924597657,0.0,405.9392000457693,405.9392000457693,10.282560058865272,63.60723028205394,kinetic_plus_cavity,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,kinetic_plus_cavity
7.78125,1.0,7.78125,0.15915494309189535,8.337247558865272,1.9453125,-1.9453125,10.282560058865272,8.337247558865272,329.1413407997928,76.79785924597657,-76.79785924597657,405.9392000457693,329.1413407997928,8.337247558865272,51.38447136418115,vacuum_subtracted,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,vacuum_subtracted
7.78125,1.0,7.78125,0.15915494309189535,8.337247558865272,1.9453125,-10.123405115773377,10.282560058865272,0.15915494309189535,329.1413407997928,76.79785924597657,-399.65601473858976,405.9392000457693,6.283185307179586,0.15915494309189535,0.0,target_renormalized,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,target_renormalized
8.0,1.0,8.0,0.15915494309189535,8.680318380187911,2.0,0.0,10.680318380187911,8.680318380187911,342.6852339518378,78.95683520871486,0.0,421.6420691605527,342.6852339518378,8.680318380187911,53.54004890803759,kinetic_only,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,kinetic_only
8.0,1.0,8.0,0.15915494309189535,8.680318380187911,2.0,0.0,10.680318380187911,10.680318380187911,342.6852339518378,78.95683520871486,0.0,421.6420691605527,421.6420691605527,10.680318380187911,66.10641952239676,kinetic_plus_cavity,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,kinetic_plus_cavity
8.0,1.0,8.0,0.15915494309189535,8.680318380187911,2.0,-2.0,10.680318380187911,8.680318380187911,342.6852339518378,78.95683520871486,-78.95683520871486,421.6420691605527,342.6852339518378,8.680318380187911,53.54004890803759,vacuum_subtracted,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,vacuum_subtracted
8.0,1.0,8.0,0.15915494309189535,8.680318380187911,2.0,-10.521163437096016,10.680318380187911,0.15915494309189535,342.6852339518378,78.95683520871486,-415.3588838533731,421.6420691605527,6.283185307179586,0.15915494309189535,0.0,target_renormalized,regularized_circular_filament,8192,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,target_renormalized
