figure_id,compound,panel,source_page,field_mT,time_ns,signal_proxy,digitization_kind
FigS11,1-h9,experimental,32,345.35616438356163,275.97765363128485,0.5111462473869324,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,345.36986301369865,275.97765363128485,0.5121577978134155,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,345.3835616438356,275.97765363128485,0.5179448127746582,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,345.3972602739726,275.97765363128485,0.5338486433029175,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,345.4109589041096,275.97765363128485,0.5351080894470215,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,345.4246575342466,275.97765363128485,0.5293946862220764,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,345.43835616438355,275.97765363128485,0.5268023014068604,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,345.45205479452056,275.97765363128485,0.5293548107147217,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,345.4657534246575,275.97765363128485,0.5391492247581482,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,345.47945205479454,275.97765363128485,0.54864901304245,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,345.4931506849315,275.97765363128485,0.5538545250892639,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,345.5068493150685,275.97765363128485,0.5465026497840881,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,345.52054794520546,275.97765363128485,0.539642333984375,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,345.5342465753425,275.97765363128485,0.5227353572845459,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,345.54794520547944,275.97765363128485,0.5109602808952332,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,345.56164383561645,275.97765363128485,0.5067476034164429,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,345.5753424657534,275.97765363128485,0.491510808467865,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,345.5890410958904,275.97765363128485,0.4795164465904236,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,345.6027397260274,275.97765363128485,0.4542328119277954,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,345.6164383561644,275.97765363128485,0.4035150408744812,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,345.63013698630135,275.97765363128485,0.41818904876708984,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,345.64383561643837,275.97765363128485,0.48032820224761963,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,345.6575342465753,275.97765363128485,0.5033721327781677,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,345.67123287671234,275.97765363128485,0.5119060277938843,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,345.6849315068493,275.97765363128485,0.4858071208000183,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,345.6986301369863,275.97765363128485,0.4422529935836792,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,345.71232876712327,275.97765363128485,0.3988191485404968,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,345.7260273972603,275.97765363128485,0.4545920789241791,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,345.73972602739724,275.97765363128485,0.5011016130447388,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,345.75342465753425,275.97765363128485,0.49983957409858704,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,345.7671232876712,275.97765363128485,0.47794920206069946,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,345.7808219178082,275.97765363128485,0.3826333284378052,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,345.7945205479452,275.97765363128485,0.2695442736148834,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,345.8082191780822,275.97765363128485,0.2959842383861542,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,345.82191780821915,275.97765363128485,0.3188835680484772,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,345.83561643835617,275.97765363128485,0.31127089262008667,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,345.8493150684931,275.97765363128485,0.3142125606536865,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,345.86301369863014,275.97765363128485,0.31020253896713257,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,345.8767123287671,275.97765363128485,0.33369994163513184,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,345.8904109589041,275.97765363128485,0.31878021359443665,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,345.90410958904107,275.97765363128485,0.286227285861969,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,345.9178082191781,275.97765363128485,0.23456713557243347,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,345.93150684931504,275.97765363128485,0.2670702338218689,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,345.94520547945206,275.97765363128485,0.39522475004196167,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,345.958904109589,275.97765363128485,0.4776896834373474,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,345.972602739726,275.97765363128485,0.48343557119369507,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,345.986301369863,275.97765363128485,0.43536439538002014,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,346.0,275.97765363128485,0.3448214530944824,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,343.0,272.0670391061452,0.06355216354131699,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,343.013698630137,272.0670391061452,0.11335374414920807,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,343.027397260274,272.0670391061452,0.10374034941196442,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,343.041095890411,272.0670391061452,0.09981152415275574,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,343.05479452054794,272.0670391061452,0.10817157477140427,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,343.06849315068496,272.0670391061452,0.09564436227083206,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,343.0821917808219,272.0670391061452,0.0449061393737793,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,343.09589041095893,272.0670391061452,0.0616782084107399,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,343.1095890410959,272.0670391061452,0.0947960615158081,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,343.1232876712329,272.0670391061452,0.08658301830291748,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,343.13698630136986,272.0670391061452,0.09084124863147736,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,343.1506849315069,272.0670391061452,0.1291741132736206,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,343.16438356164383,272.0670391061452,0.25029730796813965,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,343.17808219178085,272.0670391061452,0.18454787135124207,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,343.1917808219178,272.0670391061452,0.06433877348899841,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,343.2054794520548,272.0670391061452,-0.0035834433510899544,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,343.2191780821918,272.0670391061452,-0.01745598390698433,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,343.2328767123288,272.0670391061452,-0.020981965586543083,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,343.24657534246575,272.0670391061452,-0.01819855347275734,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,343.26027397260276,272.0670391061452,-0.03692246228456497,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,343.2739726027397,272.0670391061452,-0.02575813978910446,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,343.28767123287673,272.0670391061452,-0.02374328300356865,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,343.3013698630137,272.0670391061452,-0.02535427175462246,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,343.3150684931507,272.0670391061452,-0.024801304563879967,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,343.32876712328766,272.0670391061452,-0.030700836330652237,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,343.3424657534247,272.0670391061452,-0.023797085508704185,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,343.35616438356163,272.0670391061452,-0.0771862119436264,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,343.36986301369865,272.0670391061452,-0.24368266761302948,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,343.3835616438356,272.0670391061452,-0.30214202404022217,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,343.3972602739726,272.0670391061452,-0.4173973798751831,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,343.4109589041096,272.0670391061452,-0.4906090199947357,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,343.4246575342466,272.0670391061452,-0.5163110494613647,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,343.43835616438355,272.0670391061452,-0.5256736278533936,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,343.45205479452056,272.0670391061452,-0.5231612324714661,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,343.4657534246575,272.0670391061452,-0.5230590105056763,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,343.47945205479454,272.0670391061452,-0.5253027081489563,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,343.4931506849315,272.0670391061452,-0.5301467180252075,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,343.5068493150685,272.0670391061452,-0.5352994203567505,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,343.52054794520546,272.0670391061452,-0.542677640914917,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,343.5342465753425,272.0670391061452,-0.5597634315490723,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,343.54794520547944,272.0670391061452,-0.5766876935958862,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,343.56164383561645,272.0670391061452,-0.588964581489563,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,343.5753424657534,272.0670391061452,-0.5876500606536865,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,343.5890410958904,272.0670391061452,-0.5847179293632507,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,343.6027397260274,272.0670391061452,-0.5770167112350464,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,343.6164383561644,272.0670391061452,-0.5897260308265686,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,343.63013698630135,272.0670391061452,-0.5866537094116211,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,343.64383561643837,272.0670391061452,-0.5855066776275635,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,343.6575342465753,272.0670391061452,-0.5575623512268066,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,343.67123287671234,272.0670391061452,-0.5163674354553223,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,343.6849315068493,272.0670391061452,-0.399084210395813,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,343.6986301369863,272.0670391061452,-0.15965628623962402,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,343.71232876712327,272.0670391061452,-0.007352279964834452,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,343.7260273972603,272.0670391061452,0.1474217027425766,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,343.73972602739724,272.0670391061452,0.4701010286808014,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,343.75342465753425,272.0670391061452,0.5607739090919495,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,343.7671232876712,272.0670391061452,0.6059674620628357,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,343.7808219178082,272.0670391061452,0.6392446756362915,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,343.7945205479452,272.0670391061452,0.6643286347389221,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,343.8082191780822,272.0670391061452,0.6916191577911377,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,343.82191780821915,272.0670391061452,0.7140275239944458,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,343.83561643835617,272.0670391061452,0.7298786044120789,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,343.8493150684931,272.0670391061452,0.7508599758148193,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,343.86301369863014,272.0670391061452,0.7672789096832275,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,343.8767123287671,272.0670391061452,0.7890991568565369,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,343.8904109589041,272.0670391061452,0.805688202381134,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,343.90410958904107,272.0670391061452,0.8321194648742676,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,343.9178082191781,272.0670391061452,0.8738059997558594,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,343.93150684931504,272.0670391061452,0.9215958118438721,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,343.94520547945206,272.0670391061452,0.9607089161872864,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,343.958904109589,272.0670391061452,0.9838987588882446,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,343.972602739726,272.0670391061452,0.9877902865409851,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,343.986301369863,272.0670391061452,0.9922338128089905,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,344.0,272.0670391061452,0.9995923042297363,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,344.013698630137,272.0670391061452,0.9938610792160034,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,344.027397260274,272.0670391061452,0.9907975196838379,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,344.041095890411,272.0670391061452,0.9987741708755493,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,344.05479452054794,272.0670391061452,0.9995555877685547,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,344.06849315068496,272.0670391061452,0.9992618560791016,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,344.0821917808219,272.0670391061452,0.999745786190033,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,344.09589041095893,272.0670391061452,0.993152916431427,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,344.1095890410959,272.0670391061452,0.9985758066177368,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,344.1232876712329,272.0670391061452,0.9972575902938843,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,344.13698630136986,272.0670391061452,1.0,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,344.1506849315069,272.0670391061452,1.0,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,344.16438356164383,272.0670391061452,1.0,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,344.17808219178085,272.0670391061452,1.0,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,344.1917808219178,272.0670391061452,1.0,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,344.2054794520548,272.0670391061452,0.9950451850891113,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,344.2191780821918,272.0670391061452,0.997549295425415,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,344.2328767123288,272.0670391061452,0.9873313307762146,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,344.24657534246575,272.0670391061452,0.9915992021560669,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,344.26027397260276,272.0670391061452,0.994796633720398,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,344.2739726027397,272.0670391061452,0.9956327676773071,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,344.28767123287673,272.0670391061452,0.9811596870422363,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,344.3013698630137,272.0670391061452,0.9860236048698425,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,344.3150684931507,272.0670391061452,0.9977333545684814,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,344.32876712328766,272.0670391061452,0.9883785843849182,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,344.3424657534247,272.0670391061452,0.9947798252105713,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,344.35616438356163,272.0670391061452,0.9980647563934326,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,344.36986301369865,272.0670391061452,1.0,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,344.3835616438356,272.0670391061452,0.9990410804748535,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,344.3972602739726,272.0670391061452,0.9937931895256042,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,344.4109589041096,272.0670391061452,0.9756453037261963,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,344.4246575342466,272.0670391061452,0.9139190912246704,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,344.43835616438355,272.0670391061452,0.8318183422088623,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,344.45205479452056,272.0670391061452,0.7343931198120117,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,344.4657534246575,272.0670391061452,0.36383509635925293,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,344.47945205479454,272.0670391061452,-0.5414110422134399,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,344.4931506849315,272.0670391061452,-0.8310074806213379,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,344.5068493150685,272.0670391061452,-0.9381628036499023,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,344.52054794520546,272.0670391061452,-0.9796969890594482,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,344.5342465753425,272.0670391061452,-0.9812078475952148,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,344.54794520547944,272.0670391061452,-0.9832276105880737,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,344.56164383561645,272.0670391061452,-0.9843137264251709,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,344.5753424657534,272.0670391061452,-0.9793384075164795,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,344.5890410958904,272.0670391061452,-0.9788872599601746,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,344.6027397260274,272.0670391061452,-0.9697931408882141,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,344.6164383561644,272.0670391061452,-0.9694948196411133,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,344.63013698630135,272.0670391061452,-0.9700642824172974,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,344.64383561643837,272.0670391061452,-0.9612643718719482,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,344.6575342465753,272.0670391061452,-0.9562100172042847,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,344.67123287671234,272.0670391061452,-0.9562100172042847,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,344.6849315068493,272.0670391061452,-0.9578531980514526,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,344.6986301369863,272.0670391061452,-0.9698814749717712,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,344.71232876712327,272.0670391061452,-0.9701521396636963,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,344.7260273972603,272.0670391061452,-0.9676045179367065,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,344.73972602739724,272.0670391061452,-0.973563551902771,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,344.75342465753425,272.0670391061452,-0.9763059616088867,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,344.7671232876712,272.0670391061452,-0.9823769330978394,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,344.7808219178082,272.0670391061452,-0.9786409139633179,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,344.7945205479452,272.0670391061452,-0.9766393303871155,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,344.8082191780822,272.0670391061452,-0.9843137264251709,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,344.82191780821915,272.0670391061452,-0.9834953546524048,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,344.83561643835617,272.0670391061452,-0.979788064956665,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,344.8493150684931,272.0670391061452,-0.9811140298843384,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,344.86301369863014,272.0670391061452,-0.9831583499908447,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,344.8767123287671,272.0670391061452,-0.9801928997039795,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,344.8904109589041,272.0670391061452,-0.9814452528953552,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,344.90410958904107,272.0670391061452,-0.9721806049346924,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,344.9178082191781,272.0670391061452,-0.9776543378829956,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,344.93150684931504,272.0670391061452,-0.9830307960510254,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,344.94520547945206,272.0670391061452,-0.9769030809402466,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,344.958904109589,272.0670391061452,-0.9750161170959473,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,344.972602739726,272.0670391061452,-0.9763919115066528,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,344.986301369863,272.0670391061452,-0.9834636449813843,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,345.0,272.0670391061452,-0.9806426167488098,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,345.013698630137,272.0670391061452,-0.9802982807159424,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,345.027397260274,272.0670391061452,-0.9788702726364136,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,345.041095890411,272.0670391061452,-0.951081395149231,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,345.05479452054794,272.0670391061452,-0.9095189571380615,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,345.06849315068496,272.0670391061452,-0.8687249422073364,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,345.0821917808219,272.0670391061452,-0.8319644927978516,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,345.09589041095893,272.0670391061452,-0.7860676050186157,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,345.1095890410959,272.0670391061452,-0.7471224069595337,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,345.1232876712329,272.0670391061452,-0.7133394479751587,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,345.13698630136986,272.0670391061452,-0.6758384108543396,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,345.1506849315069,272.0670391061452,-0.629799485206604,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,345.16438356164383,272.0670391061452,-0.5914302468299866,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,345.17808219178085,272.0670391061452,-0.5497793555259705,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,345.1917808219178,272.0670391061452,-0.4840885102748871,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,345.2054794520548,272.0670391061452,-0.4153895378112793,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,345.2191780821918,272.0670391061452,-0.27063626050949097,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,345.2328767123288,272.0670391061452,-0.0880095437169075,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,345.24657534246575,272.0670391061452,0.046758297830820084,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,345.26027397260276,272.0670391061452,0.28491055965423584,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,345.2739726027397,272.0670391061452,0.47293975949287415,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,345.28767123287673,272.0670391061452,0.5040209889411926,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,345.3013698630137,272.0670391061452,0.5075157880783081,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,345.3150684931507,272.0670391061452,0.5177743434906006,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,345.32876712328766,272.0670391061452,0.5144238471984863,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,345.3424657534247,272.0670391061452,0.5103436708450317,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,345.35616438356163,272.0670391061452,0.5066046118736267,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,345.36986301369865,272.0670391061452,0.4996360242366791,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,345.3835616438356,272.0670391061452,0.5229246616363525,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,345.3972602739726,272.0670391061452,0.5419856309890747,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,345.4109589041096,272.0670391061452,0.5504535436630249,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,345.4246575342466,272.0670391061452,0.5383708477020264,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,345.43835616438355,272.0670391061452,0.5315508842468262,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,345.45205479452056,272.0670391061452,0.5323615074157715,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,345.4657534246575,272.0670391061452,0.5368223786354065,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,345.47945205479454,272.0670391061452,0.5483841896057129,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,345.4931506849315,272.0670391061452,0.5480754971504211,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,345.5068493150685,272.0670391061452,0.5408802032470703,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,345.52054794520546,272.0670391061452,0.5315527319908142,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,345.5342465753425,272.0670391061452,0.5087586045265198,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,345.54794520547944,272.0670391061452,0.5120339393615723,pdf_figure_color_proxy_not_raw
FigS11,1-h9,experimental,32,345.56164383561645,272.0670391061452,0.5129924416542053,pdf_figure_color_proxy_not_raw
