axial_ratio,candidate_a,candidate_b,carrier_id,condition_a,condition_b,control_offset,core_fraction,family,m,n,pair_id,profile,winner_condition,closed_growth,control_growth,closed_over_control_growth,log_growth_ratio,neutral_pair,both_valid,closed_loop_phase,closed_tau_error,closed_hybridization,closed_mode_valid,control_mode_valid,closed_delay_valid,lambda_real,lambda_imag,omega_mode,T_mode,group_velocity,tau_loop_group,tau_return_measured,phi_loop,omega_swirl_rms_core,mode_over_swirl_frequency_ratio
1.0,ad6bd5521830f866,3cd94416dc6a93d8,TWIST_4_1,CLOSED,SYMMETRIC_CONTROL,0.37,0.05,twist,2,1,P00105,gaussian,TIE,3.50672514942e-17,2.2029561131462738e-16,1.0,0.0,True,True,0.34012646437511185,0.38337500000000024,0.2751043751353234,True,True,True,3.50672514942e-17,-2.131416813781983,2.131416813781983,2.947891405637695,-0.0009574444389056279,315349.36635285366,436246.429678379,0.34012646437511185,1.3207793553866565,1.6137569118484694
1.0,3ea362ddd995d91b,879b8f19f1e338f2,TWIST_4_1,SYMMETRIC_CONTROL,CLOSED,-0.37,0.05,twist,2,2,P00106,gaussian,TIE,2.5107736526125137e-16,4.973417859320079e-16,1.0,0.0,True,True,-2.5564753181196043,0.41049999999999986,0.291190982514349,True,True,True,2.5107736526125137e-16,-2.6228749677515637,2.6228749677515637,2.39553367370988,0.1065732697445946,2833.0696604367545,3996.044756046042,-2.5564753181196043,1.3207793553866565,1.9858540013170636
1.0,775cd00778ae819c,023772f8be8cc0aa,TWIST_4_1,CLOSED,SYMMETRIC_CONTROL,-0.37,0.05,twist,2,3,P00107,gaussian,SYMMETRIC_CONTROL,4.872826913416803e-17,1.239250149085688e-16,nan,nan,False,False,nan,nan,0.35291913379763235,False,True,False,4.872826913416803e-17,-2.628141975508243,2.628141975508243,2.390732831685972,0.6671240097195147,nan,nan,nan,1.3207793553866565,1.9898418042269124
-1.0,21c49673533cdf40,db4325015336e2bd,TWIST_4_1,SYMMETRIC_CONTROL,CLOSED,-0.37,0.05,twist,2,1,P00108,smooth_rankine,TIE,0.005816456709959851,0.005624736170797468,1.0340851895073517,0.03351716099748972,False,True,-3.0674704210549986,0.14700000000000002,0.22781401262512646,True,True,True,0.005816456709959851,-2.823703826499685,2.823703826499685,2.225157344128523,-1.0614112373524602,284.4604301345759,326.2761133643586,-3.0674704210549986,1.299188297090765,2.173436931984935
-1.0,893dea852d1b4db1,354b48ab239c2483,TWIST_4_1,CLOSED,SYMMETRIC_CONTROL,0.37,0.05,twist,2,2,P00109,smooth_rankine,TIE,0.01775274109085421,0.018600202798788507,0.9544380638489525,-0.04663252650319589,False,True,-1.1045223023345188,0.011375000000000135,0.2214743783288415,True,True,True,0.01775274109085421,-2.7610311389730438,2.7610311389730438,2.2756662242920576,-1.0075661651073775,299.66220341944125,303.0708609833374,-1.1045223023345188,1.299188297090765,2.125197052002193
-1.0,907fff393e65fcba,2788c7f3787e9534,TWIST_4_1,SYMMETRIC_CONTROL,CLOSED,0.37,0.05,twist,2,3,P00110,smooth_rankine,CLOSED,0.03095707940228496,0.03412651711181231,0.9071268606048606,-0.09747297028508731,False,True,2.5173127719586335,0.0036249999999999893,0.20937731211661054,True,True,True,0.03095707940228496,-2.6773774295591943,2.6773774295591943,2.3467686093902924,-0.9664663242611544,312.4056053973456,313.53807571691095,2.5173127719586335,1.299188297090765,2.0608078409839194
-0.5,2dc00f3f0f3bf46c,fc7c28a2eeac0e68,TWIST_4_1,SYMMETRIC_CONTROL,CLOSED,0.37,0.05,twist,2,1,P00111,smooth_rankine,SYMMETRIC_CONTROL,0.004845756455241249,0.004349256706919092,1.1141571169991238,0.10809817015893856,False,True,2.170786320333842,0.35287499999999994,0.26082086255753506,True,True,True,0.004845756455241249,-2.818257388702837,2.818257388702837,2.229457583386859,-0.4751837311070343,635.3952742101437,411.1801668232393,2.170786320333842,1.299188297090765,2.1692447469036473
-0.5,160e82c6c76ce3b9,11c306dfda430645,TWIST_4_1,CLOSED,SYMMETRIC_CONTROL,-0.37,0.05,twist,2,2,P00112,smooth_rankine,TIE,0.012196356269643882,0.011848493513054573,1.0293592145376027,0.02893648683532105,False,True,1.5488895400072826,0.015250000000000208,0.4031968316515485,True,True,True,0.012196356269643882,-2.7683841101605235,2.7683841101605235,2.2696219372590094,-0.5042252191386559,598.7988812672344,607.9305642065598,1.5488895400072826,1.299188297090765,2.1308567175056043
-0.5,fc555ccc7be3b0b2,d2bb92e0927a30f8,TWIST_4_1,SYMMETRIC_CONTROL,CLOSED,0.37,0.05,twist,2,3,P00113,smooth_rankine,TIE,0.017421425002027795,0.01729716157632196,1.0071840315139118,0.00715834928744196,False,True,3.0325176766558806,0.0036249999999999893,0.4195695978370036,True,True,True,0.017421425002027795,-2.7034290984781832,2.7034290984781832,2.3241539090914287,-0.4837361911259964,624.1614802980725,626.4240656641531,3.0325176766558806,1.299188297090765,2.0808601066772954
0.5,98024a44bab4670d,85963f04b64ea986,TWIST_4_1,CLOSED,SYMMETRIC_CONTROL,-0.37,0.05,twist,2,1,P00114,smooth_rankine,SYMMETRIC_CONTROL,8.906371163719405e-16,2.659258849800056e-16,nan,nan,False,False,nan,nan,0.7093510751612315,False,True,False,8.906371163719405e-16,-2.6265483831838417,2.6265483831838417,2.3921833488417423,0.7163933833298533,nan,nan,nan,1.299188297090765,2.021684146220679
0.5,0836b63696190258,eac83465871a6418,TWIST_4_1,CLOSED,SYMMETRIC_CONTROL,0.37,0.05,twist,2,2,P00115,smooth_rankine,TIE,8.380052883537978e-16,3.9435208213417326e-16,1.0,0.0,True,True,0.21557056922366727,0.038999999999999924,0.6551478274122275,True,True,True,8.380052883537978e-16,-2.854021155983129,2.854021155983129,2.2015202284004123,0.12006677018200639,2514.6799290866697,2416.6074118522897,0.21557056922366727,1.299188297090765,2.196772525102063
0.5,05c8997abb2e1bff,f1c90b47b89ba714,TWIST_4_1,CLOSED,SYMMETRIC_CONTROL,0.37,0.05,twist,2,3,P00116,smooth_rankine,INDETERMINATE,1.1453631834624191e-15,1.968930854725447e-16,nan,nan,False,False,nan,nan,0.9059902493717849,False,False,False,1.1453631834624191e-15,-2.136914430404229,2.136914430404229,2.940307397330378,0.1296566669226407,nan,nan,nan,1.299188297090765,1.6448073271513914
1.0,6ecf835c2285925c,828e1c019e95fdc3,TWIST_4_1,CLOSED,SYMMETRIC_CONTROL,0.37,0.05,twist,2,1,P00117,smooth_rankine,CLOSED,5.199619323636232e-16,6.466422985559002e-16,nan,nan,False,False,0.8368445384081431,0.12037500000000001,0.3744787371664412,True,False,True,5.199619323636232e-16,-2.389530286101651,2.389530286101651,2.6294646038699754,0.3932115316076446,767.8551437505281,675.4245808215583,0.8368445384081431,1.299188297090765,1.8392486227381029
1.0,206aa562748d682c,975c7f0d3e48074f,TWIST_4_1,SYMMETRIC_CONTROL,CLOSED,0.37,0.05,twist,2,2,P00118,smooth_rankine,CLOSED,2.7006470998833993e-16,3.8283744114582627e-16,nan,nan,False,False,0.6668994699844671,0.03512499999999996,0.4026192915797985,True,False,True,2.7006470998833993e-16,-2.794157716576071,2.794157716576071,2.2486867043707646,0.5644362680265442,534.9222121792396,516.1330694764439,0.6668994699844671,1.299188297090765,2.150694955329376
1.0,8ed3a46bd78f6ae7,f2cb32cefb7672dd,TWIST_4_1,SYMMETRIC_CONTROL,CLOSED,0.37,0.05,twist,2,3,P00119,smooth_rankine,TIE,2.5499992598548854e-16,5.931315254156322e-16,1.0,0.0,True,True,-0.3846284681729148,0.042874999999999996,0.519831602628945,True,True,True,2.5499992598548854e-16,-2.902008754277221,2.902008754277221,2.165115903912732,0.34882630874526743,865.5582722902909,828.4474613658447,-0.3846284681729148,1.299188297090765,2.2337091249787315
-1.0,d47e3547ba7a6b4a,70fbfba154c34c11,TWIST_7_2,CLOSED,SYMMETRIC_CONTROL,0.37,0.05,twist,2,1,P00120,gaussian,INDETERMINATE,0.0,0.0,nan,nan,False,False,nan,nan,0.21605158209619724,False,False,False,-3.2787902468030465e-16,-2.1757850419552125,2.1757850419552125,2.887778519487093,nan,nan,nan,nan,1.3207793553866565,1.6473493722335282
-1.0,b42e2ade215a4b2a,340540f241c53907,TWIST_7_2,SYMMETRIC_CONTROL,CLOSED,-0.37,0.05,twist,2,2,P00121,gaussian,INDETERMINATE,nan,nan,nan,nan,False,False,nan,nan,nan,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,nan
-1.0,9e842fbbec0e4e8f,1296da5347ee4a50,TWIST_7_2,SYMMETRIC_CONTROL,CLOSED,-0.37,0.05,twist,2,3,P00122,gaussian,INDETERMINATE,nan,nan,nan,nan,False,False,nan,nan,nan,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,nan
-0.5,e2f9f9cd31da6ded,c35bf2c813625ccf,TWIST_7_2,CLOSED,SYMMETRIC_CONTROL,-0.37,0.05,twist,2,1,P00123,gaussian,TIE,4.234839583345242e-16,3.997318279297489e-16,1.0,0.0,True,True,2.8034865446509913,0.2986249999999999,0.6366329560451819,True,True,True,4.234839583345242e-16,-2.33673135344146,2.33673135344146,2.688877905423711,0.027867319829232923,12200.325670186432,8557.00341692701,2.8034865446509913,1.3207793553866565,1.7692064491403146
-0.5,cd995ce837f93505,d20aec9c45672c30,TWIST_7_2,SYMMETRIC_CONTROL,CLOSED,0.37,0.05,twist,2,2,P00124,gaussian,CLOSED,3.877490790978732e-17,0.005566077971510404,nan,nan,False,False,1.771509382294341,0.07337499999999997,0.5481123187098491,True,False,True,3.877490790978732e-17,-2.3388517325534393,2.3388517325534393,2.68644019615554,0.1344390802151527,2528.9549506570143,2714.517020161473,1.771509382294341,1.3207793553866565,1.7708118490909812
-0.5,0c3aaff90427ee72,be790097246e1226,TWIST_7_2,CLOSED,SYMMETRIC_CONTROL,-0.37,0.05,twist,2,3,P00125,gaussian,TIE,0.023638701513686477,0.023518452186482353,1.0051129757656196,0.005099948890226873,False,True,-0.7632268627802393,0.0036249999999999893,0.22320962858417248,True,True,True,0.023638701513686477,-2.8830274914837624,2.8830274914837624,2.1793705837837565,-0.42998736345096406,790.6985329596982,793.5648151416772,-0.7632268627802393,1.3207793553866565,2.1828229520136313
0.5,4c5f54fdace7b677,1727dba33c1b6647,TWIST_7_2,SYMMETRIC_CONTROL,CLOSED,-0.37,0.05,twist,2,1,P00126,gaussian,TIE,1.302109346950227e-16,1.5573501852067286e-16,1.0,0.0,True,True,-1.0611808942167693,0.08500000000000019,0.3319340416977616,True,True,True,1.302109346950227e-16,-2.8897522757672705,2.8897522757672705,2.1742989390020675,0.06972668751741293,4876.043729841313,5290.507446877825,-1.0611808942167693,1.3207793553866565,2.1879144794183274
0.5,30616a7b050e293c,7d685255e1ba511b,TWIST_7_2,SYMMETRIC_CONTROL,CLOSED,0.37,0.05,twist,2,2,P00127,gaussian,CLOSED,7.796115599492095e-17,9.112204800141199e-17,nan,nan,False,False,-1.2967950582180123,0.1203749999999999,0.6207531921947647,True,False,True,7.796115599492095e-17,-2.620258557391563,2.620258557391563,2.397925689224511,0.22821102283554193,1489.8069920001044,1310.471475338092,-1.2967950582180123,1.3207793553866565,1.9838730418560226
0.5,9043d66061f1502e,692a1b98aaa6d71a,TWIST_7_2,CLOSED,SYMMETRIC_CONTROL,-0.37,0.05,twist,2,3,P00128,gaussian,TIE,1.869598742621196e-16,1.8370524361870473e-16,1.0,0.0,True,True,-1.119014891433528,0.349,0.6687763737911364,True,True,True,1.869598742621196e-16,-2.596612409271905,2.596612409271905,2.419762489289421,0.01230907720708532,27621.110157322066,17981.342712416666,-1.119014891433528,1.3207793553866565,1.96596986368836
1.0,6cf4c72d92087680,e921ca04d532bd0f,TWIST_7_2,CLOSED,SYMMETRIC_CONTROL,-0.37,0.05,twist,2,1,P00129,gaussian,TIE,2.3594296997107183e-16,9.703275462816363e-17,1.0,0.0,True,True,-1.685003482956618,0.36012500000000025,0.3071392048168281,True,True,True,2.3594296997107183e-16,-2.131456051507587,2.131456051507587,2.947837138248975,-0.023627863449201227,14389.383035112287,19571.359600632102,-1.685003482956618,1.3207793553866565,1.6137866198579445
1.0,01c9fd58924555c4,e1a0778d68c51fc3,TWIST_7_2,SYMMETRIC_CONTROL,CLOSED,0.37,0.05,twist,2,2,P00130,gaussian,TIE,1.2409116729861303e-16,4.492003896145571e-16,1.0,0.0,True,True,-1.1399304876056466,0.21674999999999978,0.3374939260558524,True,True,True,1.2409116729861303e-16,-2.132143422556574,2.132143422556574,2.9468867997846284,0.08647095111307761,3931.845008010635,4784.07241349694,-1.1399304876056466,1.3207793553866565,1.6143070482294082
1.0,7d98db15404f203d,967e41a75e15e3d5,TWIST_7_2,SYMMETRIC_CONTROL,CLOSED,-0.37,0.05,twist,2,3,P00131,gaussian,TIE,1.769611362900185e-16,2.5698104353957727e-16,1.0,0.0,True,True,-1.8986870169568046,0.06999999999999995,0.33173957848224117,True,True,True,1.769611362900185e-16,-2.5782475553184736,2.5782475553184736,2.436998454325487,0.3652925048215542,930.734611261656,865.5831884733401,-1.8986870169568046,1.3207793553866565,1.9520653050817067
-1.0,0ba9af77c300be9a,b98ce36e98600b57,TWIST_7_2,SYMMETRIC_CONTROL,CLOSED,-0.37,0.05,twist,2,1,P00132,smooth_rankine,CLOSED,0.0024188348333502073,0.003523025708401967,0.68657970953334,-0.37603295048764346,False,True,-2.398024796055861,0.267625,0.3696569999369294,True,True,True,0.0024188348333502073,-2.826627134614097,2.826627134614097,2.2228560782699036,-0.8731583836368639,389.3799611197271,285.17214902506015,-2.398024796055861,1.299188297090765,2.175687035469517
-1.0,abef263f8cde87fe,d3a169ab50173e54,TWIST_7_2,CLOSED,SYMMETRIC_CONTROL,-0.37,0.05,twist,2,2,P00133,smooth_rankine,CLOSED,0.011545510551634912,0.014112152356920114,0.8181255472853449,-0.20073947336743106,False,True,2.6962808368640774,0.0036249999999999893,0.2908175460755811,True,True,True,0.011545510551634912,-2.795777698235302,2.795777698235302,2.247383728379241,-1.022017325864816,332.6659625698527,333.8718766841684,2.6962808368640774,1.299188297090765,2.151941873626638
-1.0,f996738e102e6ad4,23185bdcb4747232,TWIST_7_2,CLOSED,SYMMETRIC_CONTROL,0.37,0.05,twist,2,3,P00134,smooth_rankine,TIE,0.0281173115634417,0.02822392215682018,0.9962226881503923,-0.003784463908063099,False,True,-0.8237136457911369,0.0036250000000002114,0.28122045370182164,True,True,True,0.0281173115634417,-2.7380888177391265,2.7380888177391265,2.294733927721048,-1.007334906488117,337.5147384271614,338.7382293539599,-0.8237136457911369,1.299188297090765,2.107538086565627
-0.5,af96a0b2b0a95617,70597ee533e8c7a4,TWIST_7_2,SYMMETRIC_CONTROL,CLOSED,0.37,0.05,twist,2,1,P00135,smooth_rankine,TIE,0.003760007698329406,0.0037727387226108382,0.9966255308218296,-0.0033801755401992478,False,True,0.9024049756341695,0.07725000000000004,0.29829067212227967,True,True,True,0.003760007698329406,-2.820181689233647,2.820181689233647,2.227936352883339,-0.43579290644495033,780.1650105904916,840.4327576586071,0.9024049756341695,1.299188297090765,2.170725902895522
-0.5,1f0d125441da7d0f,8d5343d3c9eab8b5,TWIST_7_2,SYMMETRIC_CONTROL,CLOSED,0.37,0.05,twist,2,2,P00136,smooth_rankine,TIE,0.010317471611683131,0.010297269346063464,1.0019619032310112,0.0019599812123331384,False,True,-3.0048833018814247,0.015249999999999764,0.34676586265102577,True,True,True,0.010317471611683131,-2.7709994023324493,2.7709994023324493,2.267479849288601,-0.5032907775650789,675.5346861644465,685.8365901284542,-3.0048833018814247,1.299188297090765,2.1328697376180714
-0.5,88313f48e463ca14,b87648c92c685969,TWIST_7_2,SYMMETRIC_CONTROL,CLOSED,-0.37,0.05,twist,2,3,P00137,smooth_rankine,TIE,0.01583720128521772,0.01571070027674539,1.0080518962060914,0.008019652655344019,False,True,3.103046610216989,0.0036249999999999893,0.4387438159563169,True,True,True,0.01583720128521772,-2.7415427384373365,2.7415427384373365,2.2918429171601993,-0.4827742103538402,704.2430398730212,706.7959208925608,3.103046610216989,1.299188297090765,2.1101966085873727
0.5,541ade587b9aaad8,d53d7ce05a1428ec,TWIST_7_2,SYMMETRIC_CONTROL,CLOSED,-0.37,0.05,twist,2,1,P00138,smooth_rankine,CLOSED,1.533248719999625e-16,1.7654523279140371e-16,nan,nan,False,False,-0.14055322548692822,0.04674999999999996,0.8283964912024029,True,False,True,1.533248719999625e-16,-2.3866033608157804,2.3866033608157804,2.6326893736678096,0.17218756965799134,1974.5349687389971,1882.2254589504491,-0.14055322548692822,1.299188297090765,1.8369957350755333
0.5,a32e4c659e7b6de2,96a33a9b0dc6c908,TWIST_7_2,SYMMETRIC_CONTROL,CLOSED,-0.37,0.05,twist,2,2,P00139,smooth_rankine,TIE,2.381862693382525e-16,2.3865510462203387e-16,1.0,0.0,True,True,-1.3813246752789905,0.03125000000000011,0.7539925581962572,True,True,True,2.381862693382525e-16,-2.849686899712507,2.849686899712507,2.204868649890439,0.11734786032628344,2897.286550658437,2806.7463459503606,-1.3813246752789905,1.299188297090765,2.193436398783555
0.5,cf3c30b71f1d2094,0a21df6d7e0576a7,TWIST_7_2,SYMMETRIC_CONTROL,CLOSED,0.37,0.05,twist,2,3,P00140,smooth_rankine,CLOSED,1.2422118638025877e-16,5.987526689378053e-16,nan,nan,False,False,0.3779746711928384,0.015750000000000042,0.8137293501988625,True,False,True,1.2422118638025877e-16,-2.617855751033723,2.617855751033723,2.400126632148666,0.12641766032922752,2689.4215300809574,2647.063140982182,0.3779746711928384,1.299188297090765,2.0149933284465473
1.0,b67b04f8126339e9,ae1f912b801d394d,TWIST_7_2,CLOSED,SYMMETRIC_CONTROL,-0.37,0.05,twist,2,1,P00141,smooth_rankine,CLOSED,5.631927181552457e-16,3.633756948178892e-16,nan,nan,False,False,-1.8704524310053487,0.22450000000000014,0.26980010922535363,True,False,True,5.631927181552457e-16,-2.8444016149305607,2.8444016149305607,2.2089655955046896,1.1201004071814524,303.5356252815008,371.6793731571978,-1.8704524310053487,1.299188297090765,2.189368255009645
1.0,6225609b537a29ff,9ee4beb9502570e0,TWIST_7_2,CLOSED,SYMMETRIC_CONTROL,-0.37,0.05,twist,2,2,P00142,smooth_rankine,SYMMETRIC_CONTROL,1.7964286697046317e-15,3.070574780452355e-16,nan,nan,False,False,nan,nan,0.4994978735058017,False,True,False,1.7964286697046317e-15,-2.634167655057278,2.634167655057278,2.3852640112396197,1.0739069979707894,nan,nan,nan,1.299188297090765,2.0275487863890813
1.0,111dfdbe117d70e0,c012687986b52670,TWIST_7_2,SYMMETRIC_CONTROL,CLOSED,-0.37,0.05,twist,2,3,P00143,smooth_rankine,TIE,4.517303422580643e-16,7.916669374286472e-17,1.0,0.0,True,True,-0.2758935700544048,0.04674999999999996,0.5026254483542242,True,True,True,4.517303422580643e-16,-2.6430668628989786,2.6430668628989786,2.37723282576667,0.33612289894436675,1011.5061441504442,964.2182319114111,-0.2758935700544048,1.299188297090765,2.0343986078211467
