axial_ratio,candidate_a,candidate_b,carrier_id,condition_a,condition_b,control_offset,core_fraction,family,m,n,pair_id,profile,winner_condition,closed_growth,control_growth,closed_over_control_growth,closed_loop_phase,closed_tau_error,closed_hybridization,closed_mode_valid,control_mode_valid
-1.5,95733faab0d216bc,e3830135d0598f81,TWIST_7_2,OFFSET_CONTROL,CLOSED,0.37,0.05,twist,2,1,P00098,gaussian,INDETERMINATE,nan,nan,nan,nan,nan,nan,False,False
-1.5,4d333c31b58d0236,97df4734d77f787f,TWIST_7_2,CLOSED,OFFSET_CONTROL,0.37,0.05,twist,2,2,P00099,gaussian,INDETERMINATE,nan,nan,nan,nan,nan,nan,False,False
-1.0,b6d15be8d5ec72a3,da9739d3f4cc62a7,TWIST_7_2,OFFSET_CONTROL,CLOSED,0.37,0.05,twist,1,1,P00100,gaussian,INDETERMINATE,0.0,0.0,0.0,-0.3902936536412732,0.011874999999999969,0.8272632794717963,False,False
-1.0,d451400499e140e5,5bd596abe235c01d,TWIST_7_2,OFFSET_CONTROL,CLOSED,-0.37,0.05,twist,1,2,P00101,gaussian,OFFSET_CONTROL,0.006902533912836747,0.0,6902533912.836747,2.2398466997838526,0.33737499999999987,0.20429715998463838,True,True
-1.0,d08ef0bdfcaa9aa7,741552a4b469b71d,TWIST_7_2,OFFSET_CONTROL,CLOSED,-0.37,0.05,twist,2,1,P00102,gaussian,OFFSET_CONTROL,0.0,0.0,0.0,nan,nan,0.21605158209619724,False,True
-1.0,6daba49f73ff146e,341b51fff4520038,TWIST_7_2,OFFSET_CONTROL,CLOSED,0.37,0.05,twist,2,2,P00103,gaussian,INDETERMINATE,nan,nan,nan,nan,nan,nan,False,False
-0.5,63e0360f58ef9e83,9b5cfa7ae4198ea1,TWIST_7_2,CLOSED,OFFSET_CONTROL,0.37,0.05,twist,1,1,P00104,gaussian,OFFSET_CONTROL,8.686244054432083e-17,0.008463145665560464,1.0263611661299279e-14,0.0456129258715491,0.1319999999999999,0.7514925804568487,False,True
-0.5,aee4ae50592b03ea,7caee47dc4ed1c60,TWIST_7_2,CLOSED,OFFSET_CONTROL,-0.37,0.05,twist,1,2,P00105,gaussian,OFFSET_CONTROL,0.011740289191525597,0.009750707050061794,1.204044909897195,0.8145035855409607,0.015250000000000208,0.2926637376808779,True,True
-0.5,b9c75ea13b744fa4,bec0a2bdc673750b,TWIST_7_2,CLOSED,OFFSET_CONTROL,0.37,0.05,twist,2,1,P00106,gaussian,TIE,4.234839583345242e-16,5.267397324243636e-16,0.0004234839583345242,2.8034865446509913,0.2986249999999999,0.6366329560451819,True,True
-0.5,9a70771072cf5093,98a012123a9a1a1d,TWIST_7_2,OFFSET_CONTROL,CLOSED,-0.37,0.05,twist,2,2,P00107,gaussian,TIE,3.877490790978732e-17,7.699219698479606e-16,3.877490790978732e-05,1.771509382294341,0.07337499999999997,0.5481123187098491,True,True
0.5,882d40f99ed1c24e,17cf582946eeef85,TWIST_7_2,CLOSED,OFFSET_CONTROL,-0.37,0.05,twist,1,1,P00108,gaussian,INDETERMINATE,0.0,0.0,0.0,0.1784554130234808,0.03849999999999998,0.9985297441640102,False,False
0.5,ba6f0c2d28f3f797,add0c1477e46cefb,TWIST_7_2,OFFSET_CONTROL,CLOSED,0.37,0.05,twist,1,2,P00109,gaussian,CLOSED,0.0006232443909284839,0.0008838682635245844,0.7051326726487319,1.4578806318670166,0.3567499999999999,0.12619541924692296,True,True
0.5,bc294ef91bb0ee02,6f970ebcb048c1ad,TWIST_7_2,CLOSED,OFFSET_CONTROL,0.37,0.05,twist,2,1,P00110,gaussian,TIE,1.302109346950227e-16,1.4015030598754855e-16,0.0001302109346950227,-1.0611808942167693,0.08500000000000019,0.3319340416977616,True,True
0.5,7f98065e4c84856a,83d5a218ba10bc2b,TWIST_7_2,OFFSET_CONTROL,CLOSED,-0.37,0.05,twist,2,2,P00111,gaussian,CLOSED,7.796115599492095e-17,6.790744437221875e-17,7.796115599492095e-05,-1.2967950582180123,0.1203749999999999,0.6207531921947647,True,False
1.0,02186edcf7f0c96b,5d5ea2ade55d665c,TWIST_7_2,OFFSET_CONTROL,CLOSED,-0.37,0.05,twist,1,1,P00112,gaussian,INDETERMINATE,8.64505746520955e-05,0.0,86450574.6520955,0.30158454536615215,0.3606250000000001,0.3411477253188572,False,False
1.0,0406ca2a438dbbd1,b43f6892dac240bb,TWIST_7_2,OFFSET_CONTROL,CLOSED,-0.37,0.05,twist,1,2,P00113,gaussian,OFFSET_CONTROL,0.0007360342582656309,0.0004685845244251429,1.570760919107591,0.09542808306618496,0.10875000000000001,0.34338420043966295,True,True
1.0,8224eafac903f9a9,ca5eda7e581b2b16,TWIST_7_2,OFFSET_CONTROL,CLOSED,0.37,0.05,twist,2,1,P00114,gaussian,TIE,2.3594296997107183e-16,1.259913096288459e-16,0.00023594296997107183,-1.685003482956618,0.36012500000000025,0.3071392048168281,True,True
1.0,3983404a005af1d2,90ea0cb67cbe4288,TWIST_7_2,CLOSED,OFFSET_CONTROL,-0.37,0.05,twist,2,2,P00115,gaussian,TIE,1.2409116729861303e-16,7.220729871297287e-16,0.00012409116729861303,-1.1399304876056466,0.21674999999999978,0.3374939260558524,True,True
1.5,7a21ded1e04ac4ef,2ce32220d4e1c341,TWIST_7_2,CLOSED,OFFSET_CONTROL,0.37,0.05,twist,1,1,P00116,gaussian,OFFSET_CONTROL,0.0002291332314396139,0.0004223148124680577,0.5425649886645751,1.451907079672945,0.08937499999999998,0.5276552959440945,False,True
1.5,7fc701f001e49b3e,fd9c1a3fd2eba2c0,TWIST_7_2,CLOSED,OFFSET_CONTROL,0.37,0.05,twist,1,2,P00117,gaussian,CLOSED,0.0008262926739390504,0.0010343683973041962,0.7988378957560581,-1.6588143209790027,0.12424999999999997,0.5108198248786001,True,True
1.5,a8d5f14d6a5a5913,17e2f4947b6f4eb8,TWIST_7_2,OFFSET_CONTROL,CLOSED,-0.37,0.05,twist,2,1,P00118,gaussian,INDETERMINATE,nan,nan,nan,nan,nan,nan,False,False
1.5,2edbc9978dd14745,a51023bb0959b3c5,TWIST_7_2,CLOSED,OFFSET_CONTROL,0.37,0.05,twist,2,2,P00119,gaussian,TIE,0.0,6.279993814024281e-18,0.0,-1.331956646429556,0.30637500000000006,0.21750796342019973,True,True
